MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,IVZINGOLD,INVESCO INDIA GOLD ETF,      4464.00,      4400.00,      4464.00,      4357.00,      4390.00,                   211184.50,48,29,      5599.90,      3404.30,GOLD
N,EQ,IVZINNIFTY,INVESCO INDIA NIFTY ETF,      1400.00,      1589.00,      1670.00,      1349.00,      1417.50,                   486355.10,343,33,      1670.00,       778.00,NIFTY
N,EQ,JUNIORBEES,NIP IND ETF JUNIOR BEES,       317.23,       327.00,       327.00,       309.00,       321.77,                 21520859.99,67116,3886,       350.70,       180.40,NIFTY NEXT 50
N,EQ,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,       298.64,       298.64,       302.50,       297.60,       300.95,                 30477337.61,101198,2058,       365.70,       167.00,NIFTY BANK
N,EQ,KOTAKGOLD,KOTAK GOLD ETF,       427.15,       426.95,       426.95,       422.00,       422.15,                 23956249.75,56643,2088,       508.10,       285.00,GOLD
N,EQ,KOTAKNIFTY,KOTAK NIFTY ETF,       135.20,       135.20,       137.00,       135.03,       136.47,                  6581105.68,48344,556,       149.30,        81.01,NIFTY 50
N,EQ,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,        65.90,        66.80,        67.00,        65.50,        66.84,                   289299.14,4348,99,        72.45,        38.50,NIFTY50 VALUE 20
N,EQ,KOTAKPSUBK,KOTAK PSU BANK,       152.57,       153.00,       157.90,       153.00,       156.90,                  6419910.73,41068,301,       264.00,       105.50,NIFTY PSU BANK INDEX
N,EQ,LICNETFGSC,LICNAMC - LICNMFET,        21.90,        21.98,        21.98,        21.67,        21.92,                   276158.81,12633,68,        25.50,        17.60,GSEC 10 NSE INDEX
N,EQ,LICNETFN50,LICNAMC - LICNFENGP,       130.69,       139.00,       139.00,       126.80,       130.46,                   203319.31,1555,86,       152.00,        86.10,NIFTY 50
N,EQ,LICNETFSEN,LICNAMC - LICNFESGP,       458.05,       458.00,       464.00,       454.00,       460.94,                    17509.95,38,15,       588.00,       305.02,SENSEX
N,EQ,LICNFNHGP,LICNAMC - LICNFNHGP,       131.74,       139.50,       139.50,       127.00,       131.45,                    12036.47,92,23,       164.95,        77.00,LIC MF EXCHANGE TRADED FUND- NIFTY 100
N,EQ,LIQUIDBEES,NIP IND ETF LIQUID BEES,      1000.00,      1007.98,      1007.98,       999.90,       999.99,               1091699618.51,1091705,4176,      1009.90,       991.11,CALL MONEY SHORT TERM G-SECS & MONEY MARKET INSTR
N,EQ,LIQUIDETF,DSP LIQUID ETF,       999.99,       999.99,      1000.04,       999.99,       999.99,                  3968992.53,3969,45,      1096.00,       810.90,NIFTY1D RATE INDEX
N,EQ,M100,MOST SHARES M100 ETF,        20.39,        20.75,        22.00,        20.30,        20.89,                  3346877.77,160373,564,        22.00,        11.80,NIFTY MIDCAP 100
N,EQ,M50,MOST SHARES M50 ETF,       128.13,       129.00,       129.00,       127.51,       129.00,                   160948.78,1255,30,       129.00,        75.30,NIFTY 50
N,EQ,MAESGETF,MIRAEAMC - MAESGETF,        22.36,        22.30,        22.63,        22.30,        22.60,                   250448.77,11109,32,        23.00,        22.00,NIFTY100 ESG SECTOR LEADERS TRI INDEX
N,EQ,MAN50ETF,MIRAEAMC - MAN50ETF,       132.49,       132.55,       134.00,       132.55,       133.37,                  4043740.27,30302,293,       134.01,        75.10,NIFTY 50
N,EQ,MANXT50,MIRAEAMC - MANXT50,       300.29,       300.29,       305.50,       300.29,       305.05,                   563529.23,1860,33,       339.00,       151.00,NIFTY NEXT 50
N,EQ,N100,MOST SHARES N100 ETF,       889.94,       943.30,       943.30,       889.94,       895.77,                 38461540.12,42836,2125,      1010.50,       499.20,NASDAQ100
N,EQ,NCPSESDL24,NIPPON INDIA- NIMFXX,       102.86,       102.86,       102.86,       102.86,       102.86,                    49989.96,486,1,       123.26,       102.22,NIFTY CPSE BOND PLUS SDL SEP 2024 50:50 INDEX
N,EQ,NETF,TATAAML - NETF,       138.97,       139.00,       144.00,       132.57,       140.74,                   135836.34,959,50,       146.70,        77.81,NIFTY 50
N,EQ,NETFCONSUM,NIP IND ETF CONSUMPTION,        57.55,        68.00,        68.00,        57.52,        58.24,                   505506.15,8692,77,        68.00,        42.50,NIFTY CONSUMPTION INDEX
N,EQ,NETFDIVOPP,NIP IND ETF DIV OPP,        31.00,        30.75,        31.60,        30.25,        31.00,                   128585.98,4151,32,        34.00,        17.12,NIFTY DIV OPPS 50
N,EQ,NETFIT,NIP IND ETF IT,        22.00,        21.89,        22.45,        21.25,        22.22,                 56021987.37,2524866,1659,        26.20,        14.00,NIFTYIT
N,EQ,NETFLTGILT,NIP IND ETF LONGTERM GILT,        22.35,        19.25,        25.00,        19.25,        22.32,                  1452591.22,65014,201,        25.50,        17.00,NIFTY GS 8 13YR
N,EQ,NETFMID150,NIP IND ETF MIDCAP 150,        74.31,        74.98,        77.00,        74.00,        76.03,                 10546530.32,138872,1319,        79.30,        40.05,NIFTY MIDCAP 150
N,EQ,NETFNIF100,NIP IND ETF NIFTY 100,       132.11,       130.10,       132.99,       128.10,       132.26,                    46179.01,350,39,       136.99,        70.90,NIFTY 100
N,EQ,NETFNV20,NIP IND ETF ETF NV20,        67.24,        79.20,        79.20,        66.10,        67.54,                   500291.70,7413,44,       586.96,        41.00,NIFTY50 VALUE 20
N,EQ,NIFTYBEES,NIP IND ETF NIFTY BEES,       138.38,       149.70,       149.70,       133.10,       139.79,                202192175.49,1452032,11358,      1294.32,        81.00,NIFTY 50
N,EQ,NIFTYEES,EDELWEISS ETF - NIFTY 50,     16730.00,     16400.02,     16900.00,     16400.02,     16450.00,                   232089.97,14,14,     16900.00,      7500.90,NIFTY 50
N,EQ,NPBET,TATAAML - NPBET,       157.85,       157.60,       159.75,       154.18,       158.84,                    68306.11,433,24,       190.00,        88.11,NIFTY PRIVATE BANK INDEX
N,EQ,PSUBNKBEES,NIP IND ETF PSU BANK BEES,        17.08,        17.20,        17.68,        17.15,        17.64,                 16054370.26,913123,878,       299.99,         9.88,NIFTY PSU BANK INDEX
N,EQ,QGOLDHALF,QUANTUM GOLD FUND,      2124.65,      2114.80,      2119.00,      2097.55,      2101.05,                  3178335.55,1512,241,      2522.40,      1620.00,GOLD
N,EQ,QNIFTY,QUANTUM NIFTY ETF,      1343.00,      1356.00,      1375.00,      1346.00,      1352.00,                    27174.20,20,11,      1406.00,       771.31,NIFTY 50
N,EQ,SBIETFIT,SBIAMC - SBIETFIT,       220.96,       220.96,       222.70,       217.01,       220.51,                   318283.98,1452,54,       250.00,       201.20,NIFTY IT INDEX
N,EQ,SBIETFPB,SBIAMC - SBIETFPB,       164.09,       166.90,       167.97,       162.05,       166.01,                   139081.25,847,30,       167.97,       130.60,NIFTY PRIVATE BANK INDEX
N,EQ,SBIETFQLTY,SBIAMC - SBIETFQLTY,       113.73,       114.65,       115.47,       114.01,       114.60,                   197746.50,1724,74,       116.90,        73.20,NIFTY 200 QUALITY 30 INDEX
N,EQ,SETF10GILT,SBIAMC - SETF10GILT,       203.48,       230.00,       230.00,       200.10,       201.21,                   283539.68,1401,18,       240.42,       154.27,NIFTY 10 YR BENCHMARK G-SEC INDEX
N,EQ,SETFGOLD,SBI-ETF GOLD,      4377.35,      4376.00,      4376.00,      4300.00,      4327.90,                 50789061.30,11697,1967,      5135.75,      3380.00,GOLD
N,EQ,SETFNIF50,SBI-ETF NIFTY 50,       134.73,       138.80,       140.00,       134.00,       135.67,                 18467850.38,136566,1391,       143.60,        79.00,NIFTY 50
N,EQ,SETFNIFBK,SBI-ETF NIFTY BANK,       294.86,       294.00,       298.00,       294.00,       297.49,                 14805993.90,49922,856,       335.00,       169.00,NIFTY BANK
N,EQ,SETFNN50,SBI-ETF NIFTY NEXT 50,       314.73,       317.98,       343.10,       314.00,       318.56,                  4833735.27,15283,506,       343.10,       190.00,NIFTY NEXT 50
N,EQ,SHARIABEES,NIP IND ETF SHARIAH BEES,       318.05,       322.00,       325.00,       317.95,       321.93,                    60309.87,188,38,       347.00,       157.95,SHARIAH INDEX
N,EQ,UTIBANKETF,UTIAMC - UTIBANKETF,       296.90,       295.36,       299.22,       295.36,       299.00,                   196003.62,659,17,       303.00,       202.50,NIFTY BANK INDEX
N,EQ,UTINEXT50,UTIAMC - UTINEXT50,       314.95,       303.60,       318.00,       303.60,       316.00,                   402528.29,1276,53,       320.00,       202.10,NIFTY NEXT 50
N,EQ,UTINIFTETF,UTIAMC - UTINIFTETF,      1389.00,      1388.10,      1400.00,      1387.00,      1400.00,                  3925380.22,2806,45,      1480.00,       840.00,NIFTY 50
N,EQ,UTISENSETF,UTIAMC - UTISENSETF,       469.40,       463.01,       485.00,       463.01,       475.48,                  1114326.66,2339,149,       487.40,       301.00,SENSEX
N,EQ,UTISXN50,UTIAMC - UTISXN50,       320.00,       329.00,       337.00,       328.99,       336.90,                   115607.92,348,20,       390.40,       190.67,BSE SENSEX NEXT 50
