MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,N8,NHAI,TAX FREE7.39% SR.IB,      1200.00,      1180.00,      1185.00,      1173.00,      1185.00,                   516208.50,439, ,5,      1299.00,       925.60
N,N8,PFC,8.92% TAX FREE NCD,      1417.02,      1418.00,      1422.75,      1418.00,      1422.75,                   641720.03,452, ,11,      1520.00,      1242.00
N,N8,RECLTD,BOND 8.26% TAX FREE S1B,      1130.50,      1112.00,      1112.00,      1110.00,      1110.12,                  1110125.00,1000, ,4,      1244.00,      1000.00
N,N8,TATACAPHSG,SEC RED NCD 8.10% SR.IV,      1075.00,      1149.90,      1149.90,      1149.90,      1149.90,                    11499.00,10, ,1,      1287.00,       950.00
N,N9,HUDCO,7.69% TAX FREETRII SR2B,      1287.49,      1289.00,      1289.00,      1265.00,      1275.28,                  1394001.90,1100, ,30,      1400.00,      1080.00
N,N9,IBUCCREDIT,SERENCD9.00%SRVCIII&IV,       875.00,       870.00,       890.55,       870.00,       890.55,                   143152.50,163, ,6,       910.00,       611.05
N,N9,IIFL,SEC RED NCD 9.50 % SR. II,      1015.00,      1021.60,      1021.60,      1021.60,      1021.60,                   112376.00,110, ,4,      1057.00,       845.60
N,N9,IRFC,BOND 8.48% PA TF TI-SIB,      1210.00,      1210.00,      1210.00,      1210.00,      1210.00,                   121000.00,100, ,1,      1250.00,      1075.21
N,N9,NHAI,TAX FREE7.35% SR.IIA,      1265.19,      1265.19,      1265.19,      1265.19,      1265.19,                    12651.90,10, ,1,      1470.00,      1110.00
N,N9,RECLTD,BOND 8.71% TAX FREE S2B,      1290.00,      1300.00,      1306.89,      1295.00,      1302.26,                  1581362.46,1216, ,31,      1363.75,      1100.00
N,N9,SREIBNPNCD,10.25% SRNCD SR IX,       824.00,       835.00,       835.00,       835.00,       835.00,                     2505.00,3, ,1,      1078.00,       678.00
N,NA,DHFL,SEC RED NCD 9.25% SR. 5B,       321.80,       322.00,       322.00,       322.00,       322.00,                     2254.00,7, ,1,       384.00,       180.00
N,NA,IBULHSGFIN,SEC RED NCD 9.0% SR. VI,       739.99,       739.99,       742.50,       735.00,       740.00,                  2947482.00,3983, ,49,       868.00,       451.00
N,NA,IDFCFIRSTB,BOND 0% 2021 TR-1 SR-II,     10830.00,     10810.00,     10843.00,     10810.00,     10843.00,                   259856.00,24, ,8,     10850.00,      7900.00
N,NA,IRFC,BOND 8.65% PA TF TI-SIIB,      1333.90,      1300.10,      1330.00,      1300.10,      1323.00,                   555533.00,419, ,5,      1530.00,      1075.20
N,NA,NHAI,TAX FREE7.60% SR.IIB,      1286.70,      1286.50,      1286.50,      1286.50,      1286.50,                   643250.00,500, ,1,      1301.00,      1103.00
N,NB,IBUCCREDIT,SERENCD8.84%SRVICIII&IV,       870.00,       890.00,       890.00,       890.00,       890.00,                    26700.00,30, ,1,       950.00,       500.00
N,NB,IDFCFIRSTB,BOND 8.70% 2022 TR-2 SR-I,      5321.00,      5320.00,      5320.00,      5303.00,      5303.00,                    74312.00,14, ,5,      5443.95,      4285.00
N,NB,IIFL,SEC RED NCD 9.85 % SR. IV,      1059.35,      1070.00,      1070.00,      1070.00,      1070.00,                   107000.00,100, ,1,      1070.00,      1011.75
N,NB,NTPC,TFB 7.36% 2025 SR. 1B,      1189.90,      1112.21,      1112.21,      1112.21,      1112.21,                    34478.51,31, ,1,      1280.00,      1000.00
N,NB,TATACAPHSG,UN SE RE NCD 8.55% SR.VI,      1150.00,      1149.00,      1149.00,      1145.00,      1145.00,                     9176.00,8, ,2,      1190.00,       901.00
N,NB,TCFSL,SERENCD8.80%SRICIII&IV,      1030.81,      1030.00,      1030.40,      1028.80,      1029.76,                  1123345.83,1091, ,24,      1108.00,       867.40
N,NC,DHFL,SEC RED NCD 9.30% SR. 6B,       320.00,       319.00,       335.00,       300.01,       335.00,                  1504325.72,4632, ,52,       369.90,       117.00
N,NC,IDFCFIRSTB,BOND 0% 2022 TR-2 SR-II,     10420.00,     10310.00,     10351.00,     10310.00,     10322.00,                   154918.00,15, ,7,     10420.00,      8500.00
N,NC,IIFL,UNSEC RED NCD 10.00% SR.V,       999.00,      1000.00,      1000.00,      1000.00,      1000.00,                    40000.00,40, ,2,      1020.00,       855.60
N,NC,IRFC,BOND 8.63% PA TF TII-SIIA,      1340.00,      1603.00,      1603.00,      1603.00,      1603.00,                     1603.00,1, ,1,      1603.00,      1206.50
N,NC,NHAI,TAX FREE 7.29% SR. IB,      1130.50,      1125.00,      1125.00,      1125.00,      1125.00,                     5625.00,5, ,1,      1439.90,      1050.00
N,NC,NTPC,TFB 7.53% 2030 SR. 2B,      1254.00,      1205.01,      1205.01,      1205.01,      1205.01,                    93990.78,78, ,1,      1321.00,      1100.00
N,ND,HUDCO,8.76% TAX FREETRI SR2B,      1297.03,      1296.99,      1297.00,      1296.99,      1297.00,                   189361.97,146, ,15,      1498.00,      1170.00
N,ND,NHAI,TAX FREE 7.39% SR. IIA,      1255.00,      1251.00,      1251.00,      1251.00,      1251.00,                     1251.00,1, ,1,      1567.00,      1115.00
N,ND,NTPC,TFB 7.62% 2035 SR. 3B,      1319.95,      1325.00,      1325.00,      1315.02,      1316.35,                   677235.09,514, ,11,      1568.00,      1143.60
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1092.00,      1091.00,      1091.00,      1086.00,      1086.00,                   390469.30,359, ,19,      1152.00,       962.00
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1505.03,      1505.00,      1514.50,      1505.00,      1514.50,                   471125.50,312, ,9,      1549.00,      1253.00
N,NE,IDFCFIRSTB,BOND 0% 2022 TR-3 SR-II,     10100.00,     10050.01,     10099.00,     10050.01,     10099.00,                    60398.04,6, ,3,     10299.00,      8721.08
N,NE,IRFC,BOND 8.88% PA TF TII-SIIB,      1359.20,      1363.00,      1379.00,      1361.00,      1379.00,                   174342.79,128, ,7,      1430.00,      1070.10
N,NE,L&TFINANCE,SERENCD 8.89% SR.IV OPII,      1080.55,      1100.00,      1100.00,      1085.00,      1090.00,                   534060.81,490, ,7,      1105.00,       920.00
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1251.40,      1252.00,      1264.80,      1252.00,      1264.80,                    79170.40,63, ,6,      1318.99,      1125.00
N,NF,DHANILOANS,DHANI LOANS & SERV LTD,       959.00,       959.00,       959.00,       959.00,       959.00,                    13426.00,14, ,1,       976.00,       710.00
N,NF,DHFL,SEC RED NCD SR. 8B,       450.00,       461.00,       461.00,       461.00,       461.00,                    17979.00,39, ,1,       480.00,       182.25
N,NF,ECLFINANCE,SEC RED NCD 9.45% SR. II,      1010.24,      1011.00,      1015.00,      1010.00,      1010.00,                   134453.00,133, ,5,      1079.95,       670.05
N,NF,IFCI,9.90 % SRNCD SR IV,      1010.00,      1019.45,      1019.45,      1019.45,      1019.45,                     5097.25,5, ,2,      1159.99,       860.55
N,NF,RECLTD,BOND8.88% PA TF TR II S2B,      1287.00,      1300.00,      1300.00,      1300.00,      1300.00,                    13000.00,10, ,3,      1441.60,      1040.00
N,NF,TCFSL,UNSERENCD9.1%SRIIICIII&IV,      1143.15,      1150.00,      1150.00,      1143.50,      1143.50,                   437157.00,382, ,21,      1229.00,       950.00
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,       960.00,       801.00,       960.00,       771.05,       951.10,                    38446.25,43, ,7,       978.00,       744.01
N,NG,L&TFINANCE,SE RE NCD 9.35% SR.V OPII,      1220.00,      1220.00,      1220.00,      1205.25,      1205.25,                   134052.50,110, ,3,      1285.30,       825.00
N,NH,DHFL,SEC RED NCD SR. 9B,       320.00,       330.00,       330.00,       330.00,       330.00,                     1650.00,5, ,1,       467.98,       208.00
N,NH,ECLFINANCE,SEC RED NCD SR. IV,      1154.00,      1150.00,      1150.00,      1150.00,      1150.00,                   115000.00,100, ,1,      1184.00,       750.00
N,NH,IFCI,9.90 % SRNCD SR VI,      1020.00,      1020.10,      1020.10,      1020.00,      1020.00,                    36722.00,36, ,2,      1108.95,       900.00
N,NH,RECLTD,7.43% TAX FREE TRI SR3B,      1329.85,      1295.25,      1315.00,      1295.25,      1315.00,                   664591.75,507, ,4,      1390.00,      1121.00
N,NH,TCFSL,SERENCD8.45%SR.ICIII&IV,      1042.00,      1043.00,      1043.00,      1038.50,      1040.12,                   575975.00,554, ,15,      1113.00,       776.80
N,NI,ECLFINANCE,SEC RED NCD 9.65% SR. V,       972.00,       973.15,      1010.00,       972.10,       984.03,                   301877.00,305, ,11,      1037.80,       690.10
N,NI,IFCI,SRNCD SR VII,      1786.00,      1786.00,      1786.00,      1786.00,      1786.00,                    89300.00,50, ,1,      1800.00,      1405.00
N,NI,RECLTD,8.12/8.32% TAX FREE NCD,      1238.00,      1233.01,      1236.00,      1217.10,      1236.00,                   738990.50,600, ,11,      1274.99,      1130.00
N,NJ,DHANILOANS,DHANI LOANS & SERV LTD,       840.00,       721.00,       721.00,       721.00,       721.00,                    11536.00,16, ,1,       840.00,       721.00
N,NJ,ECLFINANCE,SEC RED NCD 9.43% SR. VI,       924.00,       924.00,       930.00,       918.50,       930.00,                    97541.10,105, ,7,       945.00,       601.30
N,NJ,IRFC,TAX FREE  7.53% SR. 103 A,      1233.00,      1235.05,      1235.05,      1221.15,      1228.00,                   492440.83,401, ,12,      1295.00,      1011.00
N,NJ,SREIBNPNCD,9.35% SRNCD SR V B,       798.97,       800.00,       800.00,       800.00,       800.00,                    92000.00,115, ,4,       965.90,       635.00
N,NJ,TCFSL,SERENCD8.50%SR.IICIII&IV,      1089.99,      1075.00,      1075.00,      1075.00,      1075.00,                    80625.00,75, ,2,      1160.90,       915.20
N,NK,ECLFINANCE,SEC RED NCD 9.85% SR. VII,       891.00,       899.98,       900.00,       895.01,       895.01,                   107949.76,120, ,4,       948.20,       617.80
N,NK,IRFC,TAX FREE7.50% SR.104 A,      1310.00,      1312.00,      1312.00,      1312.00,      1312.00,                    55104.00,42, ,1,      1369.99,      1131.02
N,NL,IFCI,9.40 % SRNCD TR II SR III,      1065.00,      1071.00,      1074.00,      1065.00,      1065.00,                   389061.00,363, ,13,      1150.00,       890.00
N,NL,SREIBNPNCD,9.75% SRNCD SR VI B,       758.88,       740.00,       750.00,       740.00,       741.00,                    51955.00,70, ,6,       960.00,       622.00
N,NM,ECLFINANCE,SEC RED NCD 10.20% SR. I,      1060.11,      1035.00,      1070.00,      1034.50,      1070.00,                   433973.00,411, ,9,      1075.00,       721.01
N,NN,ECLFINANCE,SEC RED NCD SR. II,      1180.00,      1174.85,      1175.00,      1161.01,      1175.00,                   156064.84,134, ,4,      1200.00,       688.00
N,NN,SREIBNPNCD,SRNCD SR VII B,       852.00,       860.00,       921.25,       860.00,       915.10,                   704240.15,772, ,23,      1301.00,       850.00
N,NN,TCFSL,UNSERENCD8.85%SRIVCIII&IV,      1121.95,      1121.00,      1121.00,      1121.00,      1121.00,                    56050.00,50, ,1,      1200.80,       987.00
N,NO,DHANILOANS,DHANI LOANS & SERV LTD,      1010.00,      1010.00,      1010.00,      1010.00,      1010.00,                    10100.00,10, ,1,      1010.00,      1010.00
N,NO,ECLFINANCE,SEC RED NCD 9.95% SR. III,       978.00,       975.00,       975.00,       975.00,       975.00,                    97500.00,100, ,1,       998.00,       761.05
N,NO,IRFC,TAX FREE  7.64% SR. 108A,      1246.16,      1247.00,      1247.00,      1246.01,      1246.22,                  2536351.13,2035, ,10,      1314.00,      1101.00
N,NO,L&TFINANCE,SERENCD 9.0% SR.III OPII,      1200.00,      1080.00,      1149.00,      1071.00,      1149.00,                   352631.00,320, ,11,      1200.00,       910.00
N,NO,SREIBNPNCD,UNS RED NCD 9.25% SR. I,       720.09,       735.00,       735.00,       601.05,       699.00,                   120015.70,169, ,11,       972.95,       601.05
N,NP,DHFL,SEC RED NCD 9.25% SR. 3B,       317.00,       320.00,       335.00,       316.25,       334.76,                 16743621.36,52301, ,86,       405.00,       135.00
N,NP,ECLFINANCE,SEC RED NCD 10.40% SR. IV,      1002.02,      1041.00,      1041.00,      1035.00,      1035.00,                    25989.00,25, ,2,      1050.00,       680.00
N,NP,SREIBNPNCD,UNS RED NCD 9.30% SR. II,       616.10,       675.00,       675.00,       675.00,       675.00,                     3375.00,5, ,1,       890.00,       516.00
N,NQ,DHFL,SEC RED NCD 8.90% SR. I,       300.00,       305.00,       310.00,       300.00,       310.00,                   254229.75,838, ,16,       371.00,       152.00
N,NQ,ECLFINANCE,SEC RED NCD SR. V,      1111.00,      1150.00,      1150.00,      1150.00,      1150.00,                    11500.00,10, ,1,      1244.00,       688.00
N,NQ,L&TFINANCE,SERENCD 8.66% SR.IV OPII,      1036.05,      1036.26,      1050.00,      1036.26,      1041.00,                    82942.50,80, ,3,      1145.00,       850.00
N,NQ,SREIBNPNCD,UNS RED NCD SR. III,       810.10,       942.00,       942.00,       942.00,       942.00,                      942.00,1, ,1,      1125.00,       695.00
N,NR,ECLFINANCE,SEC RED NCD 10.15% SR. VI,       974.30,       974.00,       978.99,       970.00,       977.84,                  1971647.20,2028, ,33,       989.00,       630.30
N,NS,DHFL,SEC RED NCD 9.00% SR. II,       309.00,       300.00,       317.95,       300.00,       313.01,                   456036.02,1489, ,16,       340.00,       108.80
N,NS,ECLFINANCE,SEC RED NCD 10.6% SR. VII,      1005.00,      1019.99,      1029.95,      1019.99,      1020.82,                    12249.84,12, ,3,      1030.00,       700.00
N,NU,SREIBNPNCD,UNS RED NCD 9.50% SR. VII,       556.31,       555.00,       555.00,       551.00,       551.77,                    62902.50,114, ,5,      1014.50,       481.00
N,NV,SREIBNPNCD,UNS RED NCD 9.55% SR.VIII,       675.00,       675.00,       675.00,       675.00,       675.00,                     3375.00,5, ,1,       874.40,       525.00
N,NX,DHFL,SEC RED NCD 9.10% SR. IV,       281.80,       305.80,       315.00,       305.80,       315.00,                   177306.00,570, ,9,       390.00,       130.00
N,NY,DHFL,SEC RED NCD 8.56% SR. V,       300.00,       305.20,       305.20,       305.20,       305.20,                      305.20,1, ,1,       350.00,       173.01
N,NY,L&TFINANCE,SE RE NCD 8.45% SR.I OPT2,      1093.00,      1110.00,      1110.00,      1109.99,      1109.99,                   719276.92,648, ,40,      1120.00,       812.40
N,Y1,DHFL,SEC RED NCD 8.65% SR. VI,       279.00,       295.00,       333.00,       295.00,       320.00,                    42843.00,135, ,10,       340.00,       148.25
N,Y2,SREIBNPNCD,SEC RED NCD 9.50% SR. VII,       720.00,       720.00,       720.00,       720.00,       720.00,                    18720.00,26, ,2,      1021.64,       635.00
N,Y3,L&TFINANCE,SE RE NCD 8.15% SR.III O6,      1016.50,      1020.01,      1020.01,      1020.00,      1020.00,                    40800.20,40, ,3,      1119.70,       850.00
N,Y5,L&TFINANCE,SE RE NCD 8.60% SR.IV O8,      1121.00,      1121.00,      1121.65,      1121.00,      1121.50,                   168176.50,150, ,3,      1175.00,       900.00
N,Y7,L&TFINANCE,SE RE NCD 8.29% SR.V O10,      1082.55,      1072.00,      1072.00,      1072.00,      1072.00,                    75040.00,70, ,1,      1141.80,       800.00
N,Y7,SREIBNPNCD,SEC RED NCD 8.65% SR. VI,       740.00,       650.00,       650.00,       650.00,       650.00,                    18200.00,28, ,2,      1000.00,       552.00
N,Y8,SREIBNPNCD,SEC RED NCD 9.00% SR. VII,       610.00,       589.03,       589.03,       550.00,       560.20,                   379898.95,664, ,45,       900.00,       550.00
N,Y9,SRTRANSFIN,BOND 10.15% PA SRN S-III,      1053.99,      1051.95,      1053.00,      1051.95,      1052.25,                   420847.96,400, ,8,      1172.90,       911.00
N,YB,SRTRANSFIN,BOND 9.71% PA SRN S-V,      1013.04,      1029.00,      1095.00,      1021.00,      1040.00,                   145782.00,141, ,27,      1100.00,       906.00
N,YI,SRTRANSFIN,SEC RED NCD 9.03% SR. II,      1007.95,      1001.00,      1001.00,      1000.01,      1000.01,                   139100.39,139, ,6,      1019.00,       864.95
N,YJ,SRTRANSFIN,SEC RED NCD 9.10% SR. III,      1034.00,      1030.00,      1032.50,      1030.00,      1032.01,                   607892.10,589, ,6,      1080.19,       900.00
N,YK,SRTRANSFIN,SEC RED NCD 9.30% SR. IV,      1024.05,      1024.00,      1034.50,      1024.00,      1034.00,                   567467.50,550, ,15,      1047.90,       756.26
N,YL,SRTRANSFIN,SEC RED NCD 9.40% SR. V,      1008.74,      1010.00,      1018.00,      1010.00,      1018.00,                   580999.00,573, ,23,      1065.00,       775.20
N,YO,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1000.00,      1000.06,      1000.06,      1000.00,      1000.00,                  2947001.10,2947, ,18,      1029.00,       771.05
N,YQ,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1007.01,      1008.30,      1009.00,      1008.00,      1009.00,                   710709.00,705, ,16,      1079.80,       776.00
N,YR,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1008.00,      1015.00,      1018.00,      1011.50,      1013.04,                   125617.00,124, ,3,      1089.90,       851.00
N,YS,SRTRANSFIN,SEC RED NCD 9.70% SR. V,      1090.00,      1090.00,      1090.00,      1079.00,      1079.21,                    86701.20,80, ,5,      1200.00,       915.00
N,YW,SRTRANSFIN,SEC RED NCD 9.30% SR. II,      1090.00,      1071.00,      1071.00,      1044.00,      1044.00,                    21150.00,20, ,2,      1090.00,       880.00
N,YX,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1070.00,      1061.05,      1073.00,      1060.00,      1073.00,                   814399.75,760, ,9,      1084.00,       831.00
N,YY,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1080.00,      1079.99,      1079.99,      1072.00,      1077.00,                   156225.65,145, ,8,      1170.10,       730.00
N,YZ,SRTRANSFIN,SEC RED NCD 9.70% SR. V,      1120.00,      1200.00,      1200.00,      1200.00,      1200.00,                   120000.00,100, ,2,      1236.00,       900.00
N,Z3,SRTRANSFIN,SEC RED NCD 9.12% SR.I,       990.57,       995.00,       995.00,       990.00,       990.00,                    90167.20,91, ,5,      1050.00,       785.20
N,Z4,SRTRANSFIN,SEC RED NCD 9.22% SR.II,       999.00,       999.90,       999.90,       999.90,       999.90,                    17998.20,18, ,1,      1088.00,       806.00
N,Z5,SRTRANSFIN,SEC RED NCD 9.31% SR.III,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                   215000.00,215, ,4,      1099.00,       801.05
