MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,HDFCMFGETF,HDFC GOLD ETF,      4374.30,      4399.95,      4420.00,      4390.00,      4414.40,                 73076769.85,16569,1102,      5338.50,      3385.00,GOLD
N,EQ,HDFCNIFETF,HDFCAMC - HDFCNIFETF,      1374.74,      1380.65,      1389.00,      1378.70,      1382.84,                  1483822.89,1074,114,      1485.00,       850.00,NIFTY
N,EQ,HDFCSENETF,HDFCAMC - HDFCSENETF,      4724.34,      4730.00,      4789.99,      4705.20,      4707.75,                   548186.05,116,47,      5000.00,      2940.00,SENSEX
N,EQ,HNGSNGBEES,NIP IND ETF HANGSENG BEES,       352.68,       358.25,       366.68,       352.00,       360.05,                   582536.50,1611,127,      3349.00,       269.10,HANG SENG INDEX
N,EQ,IBMFNIFTY,IBULLSAMC - IBMFNIFTY,       130.37,       135.01,       135.01,       129.10,       134.10,                   313332.47,2360,139,       144.87,        68.09,NIFTY 50
N,EQ,ICICI500,ICICIPRAMC - ICICI500,       177.47,       178.00,       178.60,       177.34,       178.03,                   259190.45,1457,76,       182.00,        88.02,S&P BSE 500 INDEX
N,EQ,ICICIALPLV,ICICIPRAMC - ICICIALPLV,       130.81,       130.00,       131.96,       129.00,       131.96,                   190223.54,1451,32,       140.00,        99.90,NIFTY ALPHA LOW-VOLATILITY 30 INDEX
N,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,        29.90,        29.66,        30.37,        29.66,        30.32,                 29491155.65,975111,6328,        35.25,        20.70,S&P BSE BHARAT 22 INDEX
N,EQ,ICICIBANKN,ICICIPRAMC - IPRU5008,       293.56,       299.00,       299.00,       292.54,       293.21,                  1327437.06,4500,223,       374.20,       164.32,NIFTY BANK
N,EQ,ICICIBANKP,ICICIPRAMC - ICICIBANKP,       161.57,       162.95,       163.00,       160.57,       161.27,                 12972105.78,80443,1498,       188.00,        85.95,NIFTY PRIVATE BANK INDEX
N,EQ,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF,        43.71,        44.97,        44.97,        43.76,        44.08,                  3246966.90,73758,1080,        54.10,        32.10,GOLD
N,EQ,ICICILIQ,ICICIPRAMC - ICICILIQ,       999.99,       999.95,      1000.00,       998.65,       999.99,                 48072710.34,48073,70,      1050.00,       805.95,S&P BSE LIQUID RATE INDEX
N,EQ,ICICILOVOL,ICICI PR NIF LW VL 30 ETF,       107.34,       117.70,       117.70,       103.12,       107.58,                   268790.92,2499,221,       121.00,        61.00,NIFTY 100 LOW VOLATILITY 30 INDEX
N,EQ,ICICIM150,ICICIPRAMC - ICICIM150,        76.00,        77.27,        77.27,        76.37,        76.71,                   418117.96,5443,54,        77.27,        45.10,NIFTY MIDCAP 150
N,EQ,ICICIMCAP,ICICI PRUD MIDCAP SEL ETF,        74.34,        77.70,        77.70,        73.80,        74.93,                   931443.30,12411,136,        81.90,        37.60,S&P BSE MIDCAP SELECT INDEX
N,EQ,ICICINF100,ICICI PRUD NIFTY 100 ETF,       142.55,       142.80,       145.00,       142.51,       142.63,                   574021.88,4019,137,       154.80,        90.10,NIFTY 100
N,EQ,ICICINIFTY,ICICI PRUD NIFTY ETF,       139.37,       147.70,       147.70,       138.00,       139.23,                  8703836.65,62434,3181,       158.20,        81.31,NIFTY50
N,EQ,ICICINV20,ICICI PRUDENTIAL NV20 ETF,        66.31,        67.70,        67.70,        66.00,        66.44,                   179455.03,2699,293,        70.00,        32.89,NIFTY50 VALUE 20
N,EQ,ICICINXT50,ICICIPRAMC - ICICINXT50,        31.50,        32.00,        32.00,        31.50,        31.76,                   371223.87,11697,139,        32.77,        17.00,NIFTY NEXT 50 ETF
N,EQ,ICICISENSX,ICICI PRUD SENSEX ETF,       477.74,       478.00,       485.99,       471.10,       479.50,                   965811.37,2003,74,       515.00,       290.00,SENSEX
N,EQ,ICICITECH,ICICIPRAMC - ICICITECH,       223.89,       223.99,       224.74,       223.80,       223.99,                   882638.87,3939,45,       256.98,       158.95,NIFTY IT INDEX
N,EQ,IDBIGOLD,IDBI MF - IDBI GOLD ETF,      4495.85,      4500.00,      4613.00,      4481.00,      4566.25,                   672627.95,148,48,      5899.00,      3470.00,GOLD
N,EQ,IDFNIFTYET,IDFCAMC - IDFNIFTYET,       142.78,       154.00,       154.00,       142.50,       145.93,                   158490.11,1076,127,       158.40,        86.00,NIFTY 50
N,EQ,INFRABEES,NIP IND ETF INFRA BEES,       361.79,       361.50,       367.00,       361.50,       364.30,                   358853.77,985,33,       376.80,       210.00,NIFTY INFRA
N,EQ,IVZINGOLD,INVESCO INDIA GOLD ETF,      4425.00,      4426.00,      4494.45,      4426.00,      4462.85,                    66866.45,15,8,      5599.90,      3404.30,GOLD
N,EQ,IVZINNIFTY,INVESCO INDIA NIFTY ETF,      1417.50,      1411.65,      1411.75,      1411.05,      1411.75,                    83279.05,59,4,      1670.00,       778.00,NIFTY
N,EQ,JUNIORBEES,NIP IND ETF JUNIOR BEES,       324.35,       333.00,       333.00,       317.88,       326.14,                 14230643.14,43687,2494,       370.00,       180.40,NIFTY NEXT 50
N,EQ,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,       297.96,       298.92,       300.56,       296.50,       297.34,                  4865078.64,16306,578,       365.70,       167.00,NIFTY BANK
N,EQ,KOTAKGOLD,KOTAK GOLD ETF,       427.30,       428.55,       432.00,       427.40,       431.25,                 10007069.80,23235,911,       508.10,       285.00,GOLD
N,EQ,KOTAKNIFTY,KOTAK NIFTY ETF,       136.63,       137.59,       138.00,       136.85,       137.17,                 10382575.51,75624,503,       149.30,        81.01,NIFTY 50
N,EQ,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,        67.24,        68.00,        68.00,        67.00,        67.11,                   362449.61,5390,46,        72.45,        38.50,NIFTY50 VALUE 20
N,EQ,KOTAKPSUBK,KOTAK PSU BANK,       156.96,       157.60,       166.45,       156.11,       164.71,                 24022613.46,146351,1105,       264.00,       105.50,NIFTY PSU BANK INDEX
N,EQ,LICNETFGSC,LICNAMC - LICNMFET,        21.91,        21.97,        22.00,        21.95,        21.95,                   178645.08,8131,50,        25.50,        17.60,GSEC 10 NSE INDEX
N,EQ,LICNETFN50,LICNAMC - LICNFENGP,       130.89,       133.00,       135.00,       127.31,       133.95,                   119518.95,898,98,       152.00,        86.10,NIFTY 50
N,EQ,LICNETFSEN,LICNAMC - LICNFESGP,       468.00,       460.00,       473.95,       460.00,       460.00,                     9213.95,20,12,       588.00,       305.02,SENSEX
N,EQ,LICNFNHGP,LICNAMC - LICNFNHGP,       133.27,       135.95,       135.95,       130.00,       132.00,                   116661.17,880,32,       164.95,        77.00,LIC MF EXCHANGE TRADED FUND- NIFTY 100
N,EQ,LIQUIDBEES,NIP IND ETF LIQUID BEES,       999.99,      1002.40,      1002.40,       999.99,       999.99,                854244269.97,854244,3668,      1009.90,       991.11,CALL MONEY SHORT TERM G-SECS & MONEY MARKET INSTR
N,EQ,LIQUIDETF,DSP LIQUID ETF,       999.99,      1000.04,      1000.04,       999.99,      1000.00,                  8976976.88,8977,38,      1096.00,       810.90,NIFTY1D RATE INDEX
N,EQ,M100,MOST SHARES M100 ETF,        20.94,        21.07,        21.07,        20.81,        20.85,                  2559049.57,122308,346,        22.00,        11.80,NIFTY MIDCAP 100
N,EQ,M50,MOST SHARES M50 ETF,       129.23,       130.00,       131.00,       128.00,       129.10,                   126865.69,981,34,       131.00,        75.30,NIFTY 50
N,EQ,MAESGETF,MIRAEAMC - MAESGETF,        22.43,        22.50,        22.71,        22.48,        22.48,                    90142.94,3994,26,        23.00,        22.00,NIFTY100 ESG SECTOR LEADERS TRI INDEX
N,EQ,MAN50ETF,MIRAEAMC - MAN50ETF,       133.95,       134.15,       134.62,       133.95,       134.16,                   389362.53,2904,28,       134.62,        75.10,NIFTY 50
N,EQ,MANXT50,MIRAEAMC - MANXT50,       307.33,       309.00,       311.00,       308.88,       310.67,                   227155.27,733,23,       339.00,       151.00,NIFTY NEXT 50
N,EQ,N100,MOST SHARES N100 ETF,       906.52,       915.00,       915.00,       906.52,       910.13,                159627633.01,174712,1344,      1010.50,       499.20,NASDAQ100
N,EQ,NCPSESDL24,NIPPON INDIA- NIMFXX,       102.79,       102.79,       102.80,       102.70,       102.75,                 19135385.38,186322,7,       123.26,       102.22,NIFTY CPSE BOND PLUS SDL SEP 2024 50:50 INDEX
N,EQ,NETF,TATAAML - NETF,       157.13,       157.13,       157.13,       148.02,       155.62,                   159115.91,1042,92,       159.15,        77.81,NIFTY 50
N,EQ,NETFCONSUM,NIP IND ETF CONSUMPTION,        58.49,        58.80,        59.49,        58.30,        58.52,                   238715.87,4076,72,        68.00,        42.50,NIFTY CONSUMPTION INDEX
N,EQ,NETFDIVOPP,NIP IND ETF DIV OPP,        31.00,        30.09,        32.00,        30.09,        31.99,                   276195.72,8759,46,        34.00,        17.12,NIFTY DIV OPPS 50
N,EQ,NETFIT,NIP IND ETF IT,        22.33,        23.23,        23.23,        22.26,        22.36,                  6924191.90,308561,982,        26.20,        14.00,NIFTYIT
N,EQ,NETFLTGILT,NIP IND ETF LONGTERM GILT,        22.32,        22.35,        22.37,        22.27,        22.32,                   433899.34,19419,72,        25.50,        17.00,NIFTY GS 8 13YR
N,EQ,NETFMID150,NIP IND ETF MIDCAP 150,        76.31,        77.98,        77.98,        76.30,        76.58,                  3510148.45,45782,623,        79.30,        40.05,NIFTY MIDCAP 150
N,EQ,NETFNIF100,NIP IND ETF NIFTY 100,       131.41,       129.10,       133.91,       128.50,       133.66,                    87498.66,666,78,       136.99,        70.90,NIFTY 100
N,EQ,NETFNV20,NIP IND ETF ETF NV20,        68.56,        68.26,        69.00,        68.26,        69.00,                   136313.27,1988,35,       586.96,        41.00,NIFTY50 VALUE 20
N,EQ,NIFTYBEES,NIP IND ETF NIFTY BEES,       139.96,       141.23,       143.00,       139.91,       140.12,                188472532.61,1344091,7223,      1294.32,        81.00,NIFTY 50
N,EQ,NIFTYEES,EDELWEISS ETF - NIFTY 50,     16416.20,     16250.00,     16912.00,     16250.00,     16852.66,                   150835.00,9,9,     16912.00,      7500.90,NIFTY 50
N,EQ,NPBET,TATAAML - NPBET,       155.67,       158.80,       158.99,       152.25,       155.85,                    76256.95,491,22,       190.00,        88.11,NIFTY PRIVATE BANK INDEX
N,EQ,PSUBNKBEES,NIP IND ETF PSU BANK BEES,        17.44,        17.65,        18.48,        17.64,        18.36,                  8745760.44,479235,1124,       299.99,         9.88,NIFTY PSU BANK INDEX
N,EQ,QGOLDHALF,QUANTUM GOLD FUND,      2126.15,      2139.00,      2147.85,      2133.00,      2139.10,                  2027121.65,948,127,      2522.40,      1620.00,GOLD
N,EQ,QNIFTY,QUANTUM NIFTY ETF,      1347.00,      1358.00,      1360.00,      1350.00,      1360.00,                   121750.00,90,14,      1406.00,       771.31,NIFTY 50
N,EQ,SBIETFIT,SBIAMC - SBIETFIT,       224.32,       224.00,       226.69,       222.19,       224.06,                   261698.88,1163,57,       250.00,       201.20,NIFTY IT INDEX
N,EQ,SBIETFPB,SBIAMC - SBIETFPB,       166.99,       167.00,       167.00,       163.00,       163.25,                   303321.24,1847,59,       167.99,       130.60,NIFTY PRIVATE BANK INDEX
N,EQ,SBIETFQLTY,SBIAMC - SBIETFQLTY,       115.70,       116.99,       117.49,       115.71,       117.34,                   242840.91,2081,74,       117.49,        73.20,NIFTY 200 QUALITY 30 INDEX
N,EQ,SETF10GILT,SBIAMC - SETF10GILT,       202.90,       207.97,       207.97,       201.25,       202.48,                    67703.84,334,15,       240.42,       154.27,NIFTY 10 YR BENCHMARK G-SEC INDEX
N,EQ,SETFGOLD,SBI-ETF GOLD,      4374.80,      4408.50,      4421.00,      4382.60,      4416.10,                 54714401.05,12410,1574,      5135.75,      3380.00,GOLD
N,EQ,SETFNIF50,SBI-ETF NIFTY 50,       135.78,       136.74,       143.90,       135.78,       136.21,                 14662034.95,107672,881,       143.90,        79.00,NIFTY 50
N,EQ,SETFNIFBK,SBI-ETF NIFTY BANK,       294.62,       294.62,       297.15,       293.50,       294.04,                  9497204.09,32160,674,       335.00,       169.00,NIFTY BANK
N,EQ,SETFNN50,SBI-ETF NIFTY NEXT 50,       321.17,       322.00,       324.35,       320.15,       324.05,                 17772349.74,54925,282,       343.10,       190.00,NIFTY NEXT 50
N,EQ,SHARIABEES,NIP IND ETF SHARIAH BEES,       323.89,       325.00,       327.14,       323.30,       326.67,                    99222.27,305,29,       347.00,       157.95,SHARIAH INDEX
N,EQ,UTIBANKETF,UTIAMC - UTIBANKETF,       296.06,       297.15,       298.24,       294.06,       294.37,                    76506.95,258,21,       303.00,       202.50,NIFTY BANK INDEX
N,EQ,UTINEXT50,UTIAMC - UTINEXT50,       317.79,       349.89,       349.89,       312.70,       323.82,                   547225.95,1700,67,       349.89,       202.10,NIFTY NEXT 50
N,EQ,UTINIFTETF,UTIAMC - UTINIFTETF,      1399.80,      1400.00,      1409.40,      1399.16,      1403.40,                   629345.21,448,38,      1480.00,       840.00,NIFTY 50
N,EQ,UTISENSETF,UTIAMC - UTISENSETF,       476.69,       479.30,       485.00,       470.00,       480.23,                   232774.50,484,70,       487.40,       301.00,SENSEX
N,EQ,UTISXN50,UTIAMC - UTISXN50,       327.60,       333.00,       384.87,       327.60,       348.82,                   212433.29,609,45,       390.40,       190.67,BSE SENSEX NEXT 50
