MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,INFRABEES,NIP IND ETF INFRA BEES,       361.14,       375.60,       377.68,       355.55,       371.16,                  1184835.21,3256,60,       389.00,       210.00,NIFTY INFRA
N,EQ,IVZINGOLD,INVESCO INDIA GOLD ETF,      4575.45,      4577.00,      4600.00,      4513.00,      4542.75,                   500411.60,110,17,      5599.90,      3411.00,GOLD
N,EQ,IVZINNIFTY,INVESCO INDIA NIFTY ETF,      1431.87,      1418.70,      1439.70,      1417.35,      1439.70,                    34466.30,24,4,      1670.00,       778.00,NIFTY
N,EQ,JUNIORBEES,NIP IND ETF JUNIOR BEES,       325.63,       334.00,       334.00,       303.00,       328.78,                 25015520.78,77811,3527,       370.00,       180.40,NIFTY NEXT 50
N,EQ,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,       295.84,       297.93,       300.00,       292.95,       299.18,                  7399811.90,25016,897,       365.70,       167.00,NIFTY BANK
N,EQ,KOTAKGOLD,KOTAK GOLD ETF,       440.95,       440.05,       443.95,       437.00,       437.75,                 10441864.30,23773,782,       508.10,       285.00,GOLD
N,EQ,KOTAKNIFTY,KOTAK NIFTY ETF,       139.14,       139.14,       140.95,       137.34,       140.60,                 13773848.69,99448,815,       149.30,        81.01,NIFTY 50
N,EQ,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,        70.49,        71.45,        71.47,        69.00,        70.99,                   708592.74,10066,139,        72.50,        38.50,NIFTY50 VALUE 20
N,EQ,KOTAKPSUBK,KOTAK PSU BANK,       162.63,       162.00,       169.89,       145.70,       164.15,                  6220846.04,38781,669,       255.00,       105.50,NIFTY PSU BANK INDEX
N,EQ,LICNETFGSC,LICNAMC - LICNMFET,        21.85,        22.39,        22.70,        21.62,        22.05,                   262729.37,11915,95,        25.50,        17.60,GSEC 10 NSE INDEX
N,EQ,LICNETFN50,LICNAMC - LICNFENGP,       139.33,       142.15,       142.16,       133.30,       136.61,                   181361.03,1340,136,       152.00,        86.10,NIFTY 50
N,EQ,LICNETFSEN,LICNAMC - LICNFESGP,       490.86,       480.00,       498.95,       466.16,       478.90,                   187126.06,392,109,       588.00,       305.02,SENSEX
N,EQ,LICNFNHGP,LICNAMC - LICNFNHGP,       132.87,       137.00,       138.00,       130.80,       133.06,                   121191.56,918,49,       164.95,        77.00,LIC MF EXCHANGE TRADED FUND- NIFTY 100
N,EQ,LIQUIDBEES,NIP IND ETF LIQUID BEES,      1000.00,       999.10,      1001.50,       998.30,       999.99,               1304080214.79,1304080,4847,      1009.90,       991.11,CALL MONEY SHORT TERM G-SECS & MONEY MARKET INSTR
N,EQ,LIQUIDETF,DSP LIQUID ETF,      1000.00,       999.99,      1000.01,       999.99,       999.99,                 26637108.42,26637,68,      1096.00,       810.90,NIFTY1D RATE INDEX
N,EQ,M100,MOST SHARES M100 ETF,        20.47,        23.00,        23.00,        17.50,        20.90,                  2663395.23,130306,656,        23.00,        11.80,NIFTY MIDCAP 100
N,EQ,M50,MOST SHARES M50 ETF,       129.66,       124.50,       131.75,       119.20,       131.00,                  1340517.85,10372,87,       135.50,        75.30,NIFTY 50
N,EQ,MAESGETF,MIRAEAMC - MAESGETF,        22.96,        23.00,        23.22,        22.82,        22.98,                   642687.70,27981,66,        27.50,        22.00,NIFTY100 ESG SECTOR LEADERS TRI INDEX
N,EQ,MAN50ETF,MIRAEAMC - MAN50ETF,       136.33,       140.41,       140.41,       134.80,       137.69,                 39805692.68,292591,624,       150.27,        75.10,NIFTY 50
N,EQ,MANXT50,MIRAEAMC - MANXT50,       308.35,       308.35,       313.23,       301.47,       311.22,                  3205477.19,10422,148,       339.00,       151.00,NIFTY NEXT 50
N,EQ,N100,MOST SHARES N100 ETF,       915.77,       915.10,       927.90,       860.80,       919.46,                 22747681.55,24834,1409,      1010.50,       499.20,NASDAQ100
N,EQ,NETF,TATAAML - NETF,       168.62,       168.87,       168.87,       167.52,       168.00,                    44688.79,265,48,       168.87,        77.81,NIFTY 50
N,EQ,NETFCONSUM,NIP IND ETF CONSUMPTION,        62.82,        63.80,        64.46,        60.51,        64.37,                   730792.49,11509,156,        68.00,        42.50,NIFTY CONSUMPTION INDEX
N,EQ,NETFDIVOPP,NIP IND ETF DIV OPP,        32.75,        32.75,        36.99,        31.00,        34.82,                   136909.44,4048,188,        39.65,        17.12,NIFTY DIV OPPS 50
N,EQ,NETFIT,NIP IND ETF IT,        23.01,        23.99,        24.00,        22.60,        23.83,                 11297043.67,483858,2141,        26.20,        14.00,NIFTYIT
N,EQ,NETFLTGILT,NIP IND ETF LONGTERM GILT,        22.36,        22.36,        22.38,        22.32,        22.38,                   396680.04,17749,85,        25.50,        17.00,NIFTY GS 8 13YR
N,EQ,NETFMID150,NIP IND ETF MIDCAP 150,        75.54,        76.50,        77.50,        73.20,        76.29,                  9366548.66,125247,773,        79.96,        40.05,NIFTY MIDCAP 150
N,EQ,NETFNIF100,NIP IND ETF NIFTY 100,       146.71,       146.80,       146.80,       132.30,       138.12,                   755263.36,5500,167,       159.90,        70.90,NIFTY 100
N,EQ,NETFNV20,NIP IND ETF ETF NV20,        70.82,        70.82,        71.89,        69.90,        71.49,                   229522.09,3248,63,        85.00,        41.00,NIFTY50 VALUE 20
N,EQ,NIFTYBEES,NIP IND ETF NIFTY BEES,       142.50,       146.40,       146.40,       129.70,       143.82,                350986941.13,2462353,16182,       159.00,        81.00,NIFTY 50
N,EQ,NIFTYEES,EDELWEISS ETF - NIFTY 50,     17885.00,     16700.00,     17910.00,     16700.00,     17910.00,                   176010.00,10,10,     17910.00,      7500.90,NIFTY 50
N,EQ,NPBET,TATAAML - NPBET,       157.33,       156.00,       160.00,       153.00,       156.00,                    64814.69,415,49,       182.00,        88.11,NIFTY PRIVATE BANK INDEX
N,EQ,PSUBNKBEES,NIP IND ETF PSU BANK BEES,        18.02,        18.05,        18.59,        17.28,        18.17,                 10924081.65,611895,1299,        28.44,         9.88,NIFTY PSU BANK INDEX
N,EQ,QGOLDHALF,QUANTUM GOLD FUND,      2184.80,      2188.95,      2188.95,      2168.00,      2169.00,                  1964647.65,905,121,      2522.40,      1666.00,GOLD
N,EQ,QNIFTY,QUANTUM NIFTY ETF,      1400.00,      1398.70,      1398.70,      1372.00,      1387.00,                    30360.10,22,12,      1419.00,       771.31,NIFTY 50
N,EQ,SBIETFIT,SBIAMC - SBIETFIT,       228.73,       228.00,       237.00,       228.00,       236.56,                   668511.35,2865,94,       250.00,       201.20,NIFTY IT INDEX
N,EQ,SBIETFPB,SBIAMC - SBIETFPB,       162.82,       166.00,       169.96,       159.82,       167.97,                   586584.48,3556,53,       174.90,       130.60,NIFTY PRIVATE BANK INDEX
N,EQ,SBIETFQLTY,SBIAMC - SBIETFQLTY,       119.10,       120.90,       121.98,       118.11,       121.43,                   391083.09,3267,103,       127.68,        73.20,NIFTY 200 QUALITY 30 INDEX
N,EQ,SETF10GILT,SBIAMC - SETF10GILT,       201.47,       202.97,       207.00,       200.40,       202.00,                   238552.28,1179,33,       241.70,       154.27,NIFTY 10 YR BENCHMARK G-SEC INDEX
N,EQ,SETFGOLD,SBI-ETF GOLD,      4521.55,      4521.60,      4521.60,      4466.05,      4480.80,                 55474218.10,12361,1464,      5135.75,      3425.00,GOLD
N,EQ,SETFNIF50,SBI-ETF NIFTY 50,       138.43,       150.90,       150.90,       131.60,       139.46,                 28889428.52,208965,2063,       150.90,        79.00,NIFTY 50
N,EQ,SETFNIFBK,SBI-ETF NIFTY BANK,       293.81,       294.29,       296.78,       289.00,       294.89,                 17407588.24,59484,1536,       335.00,       169.00,NIFTY BANK
N,EQ,SETFNN50,SBI-ETF NIFTY NEXT 50,       318.76,       316.66,       325.89,       290.10,       325.05,                 27021768.19,84550,376,       343.10,       190.00,NIFTY NEXT 50
N,EQ,SHARIABEES,NIP IND ETF SHARIAH BEES,       338.65,       357.00,       357.00,       335.45,       345.50,                    60301.27,178,28,       357.00,       157.95,SHARIAH INDEX
N,EQ,UTIBANKETF,UTIAMC - UTIBANKETF,       295.11,       298.67,       298.67,       289.25,       296.99,                   120097.03,409,43,       320.96,       202.50,NIFTY BANK INDEX
N,EQ,UTINEXT50,UTIAMC - UTINEXT50,       330.25,       330.00,       338.00,       310.95,       325.48,                   621084.57,1952,136,       375.00,       202.10,NIFTY NEXT 50
N,EQ,UTINIFTETF,UTIAMC - UTINIFTETF,      1424.81,      1427.58,      1440.80,      1413.75,      1434.28,                  1157782.02,813,77,      1480.00,       840.00,NIFTY 50
N,EQ,UTISENSETF,UTIAMC - UTISENSETF,       485.77,       484.00,       501.00,       474.95,       491.70,                   707697.36,1456,105,       505.00,       301.00,SENSEX
N,EQ,UTISXN50,UTIAMC - UTISXN50,       379.90,       330.00,       395.00,       330.00,       365.48,                    66939.93,179,47,       395.00,       190.67,BSE SENSEX NEXT 50
