MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,N4,DHANILOANS,DHANI LOANS & SERV LTD,      1022.31,      1026.00,      1045.00,      1026.00,      1033.47,                   388430.00,376, ,21,      1045.00,       701.00
N,N4,DHFL,SEC RED NCD 8.88% SR. 2B,       350.02,       350.00,       350.00,       350.00,       350.00,                     5250.00,15, ,1,       375.00,       158.25
N,N4,ERFLNCDI,SEC RED NCD 9.00% SR. IV,       995.00,       980.80,      1015.00,       980.80,       992.77,                   156515.00,159, ,5,      1050.00,       685.00
N,N4,IIFCL,8.91% TAX FREE NCD,      1491.50,      1487.11,      1487.11,      1487.00,      1487.00,                   600758.94,404, ,20,      1494.00,      1240.00
N,N4,IIFL,SEC RED NCD 9.75 % SR.III,      1026.58,      1038.80,      1038.80,      1025.10,      1027.26,                  1910703.65,1858, ,19,      1057.80,       980.00
N,N4,NHPC,8.43% SEC RED BOND S1B,      1199.99,      1155.25,      1211.00,      1155.25,      1211.00,                    69872.50,60, ,2,      1320.00,      1032.40
N,N4,NTPC,8.66%S-R-NCD SERIES 1B,      1164.95,      1131.00,      1163.89,      1130.00,      1133.00,                   453963.89,401, ,4,      1512.00,      1090.00
N,N4,RHFL,SEC RED NCD 9.05% SR. II,       177.50,       190.00,       190.00,       190.00,       190.00,                    38000.00,200, ,3,       517.20,       112.00
N,N5,EHFLNCD,SEC RED NCD 9.57% SR. V,       965.00,       925.05,       965.00,       925.05,       934.25,                   438187.72,471,XI,17,      1098.99,       702.00
N,N5,ERFLNCDI,SEC RED NCD 8.88% SR. V,       865.05,       866.00,       866.00,       865.00,       865.05,                   155718.60,180, ,6,       900.75,       650.10
N,N5,IIFL,SEC RED NCD 10.20 % SR.IV,      1106.40,      1107.00,      1107.00,      1107.00,      1107.00,                    77490.00,70, ,3,      1120.00,       831.00
N,N5,IREDA,IREDA 8.80NCDTR I SR II B,      1340.02,      1335.52,      1335.52,      1335.52,      1335.52,                     2671.04,2, ,1,      1449.00,      1132.01
N,N5,L&TINFRA,BOND 8.20% PA S1,      1066.00,      1067.00,      1067.00,      1061.01,      1065.00,                   106580.20,100, ,5,      1149.00,       942.00
N,N5,MAGMA,SEC RED NCD SR. V,      1040.00,      1150.00,      1150.00,      1150.00,      1150.00,                   115000.00,100, ,1,      1150.00,      1040.00
N,N5,NHPC,8.79% SEC RED BOND S2B,      1349.89,      1349.70,      1349.70,      1349.00,      1349.00,                     2698.70,2, ,2,      1441.00,      1103.29
N,N5,SBIN,BOND 9.95% PA RET. S4,     10926.77,     10935.00,     10943.00,     10916.00,     10935.62,                  7555260.84,691, ,75,     12299.00,     10200.00
N,N6,DHANILOANS,DHANI LOANS & SERV LTD,       985.00,       980.01,       980.01,       980.00,       980.00,                   132300.05,135,XI,3,      1029.00,       760.00
N,N6,DHFL,SEC RED NCD 8.93% SR. 3B,       350.00,       350.00,       352.00,       320.00,       320.00,                    17910.00,51, ,3,       390.00,       166.60
N,N6,EHFLNCD,SEC RED NCD 10% SR. VI,       909.00,       909.00,       912.00,       900.00,       912.00,                   274464.00,302, ,9,       948.00,       562.00
N,N6,IBUCCREDIT,SERENCD8.90%SRIIICIII&IV,       979.00,       980.00,       980.00,       980.00,       980.00,                     9800.00,10, ,1,      1010.90,       701.05
N,N6,IBULHSGFIN,SEC RED NCD 8.90% SR. III,       981.00,       990.00,       990.00,       980.00,       980.45,                   106230.00,108, ,8,      1019.70,       685.05
N,N6,IIFL,UNSEC RED NCD 10.0% SR. V,      1035.00,      1004.50,      1004.50,      1000.00,      1000.94,                   195183.50,195, ,4,      1085.00,       930.00
N,N6,IREDA,IREDA 8.80NCDTR I SR IIIB,      1500.00,      1519.00,      1519.00,      1470.00,      1470.00,                   295529.00,201, ,6,      1548.00,      1241.10
N,N6,L&TINFRA,BOND 8.30% PA CUM. S2,      2177.50,      2175.00,      2177.98,      2175.00,      2177.00,                  3519127.93,1617, ,25,      2200.00,      1600.10
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1361.99,      1364.90,      1367.99,      1360.50,      1361.01,                   766507.79,563, ,17,      1367.99,      1151.01
N,N6,NHBTF2014,BOND 9.01%PA TF TR-I S 3B,      7590.00,      7590.00,      7590.00,      7558.00,      7565.00,                   204880.00,27, ,4,      7650.00,      6300.00
N,N6,NHBTF2023,NHB 8.93 NCD TR II SR 2 B,      6835.00,      6836.00,      6836.00,      6836.00,      6836.00,                     6836.00,1, ,1,      6899.00,      5909.00
N,N6,NHPC,8.92% SEC RED BOND S3B,      1470.00,      1465.00,      1465.00,      1465.00,      1465.00,                     1465.00,1, ,1,      1475.00,      1240.00
N,N6,NTPC,8.91%S-R-NCD SERIES 3B,      1439.99,      1438.00,      1438.00,      1438.00,      1438.00,                     1438.00,1, ,1,      1520.01,      1242.01
N,N6,RECLTD,BOND 8.46% TAX FREE S2A,      1244.00,      1270.00,      1270.00,      1270.00,      1270.00,                     1270.00,1, ,1,      1494.00,      1170.00
N,N6,SBIN,BOND 9.45% PA NON RET. S4,     10899.83,     10876.00,     10897.00,      8800.00,     10767.48,                  4907376.70,482, ,97,     12850.00,      8800.00
N,N6,TATACAPHSG,SEC RED NCD 8.30% SR.III,      1108.75,      1105.01,      1111.00,      1105.00,      1109.32,                   525666.00,475, ,10,      1300.00,       800.00
N,N7,DHANILOANS,DHANI LOANS & SERV LTD,       965.00,       999.99,       999.99,       999.99,       999.99,                    29999.70,30, ,3,      1139.00,       676.00
N,N7,IDFCFIRSTB,BOND 8.25% 2021 TR-3 SR-I,      4889.50,      5010.00,      5010.00,      5010.00,      5010.00,                    20040.00,4, ,1,      5900.00,      4801.00
N,N7,IREDA,7.74% TAX FREE NCD,      1318.95,      1318.00,      1318.00,      1318.00,      1318.00,                   659000.00,500, ,3,      1319.99,      1122.00
N,N7,MAGMA,SEC RED NCD 10.75% SR.VII,      1071.00,      1070.00,      1070.00,      1070.00,      1070.00,                   129470.00,121, ,2,      1185.00,       950.00
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,        14.53,        14.55,        14.57,        14.51,        14.54,                   429112.23,29508, ,93,        14.94,        11.40
N,N8,DHANILOANS,DHANI LOANS & SERV LTD,       980.01,       975.00,      1000.00,       975.00,       999.95,                   409179.70,412, ,31,      1002.00,       520.62
N,N8,HUDCO,7.64% TAX FREETRI SR2B,      1306.00,      1305.00,      1305.00,      1305.00,      1305.00,                  1298475.00,995, ,6,      1315.00,      1113.05
N,N8,IBULHSGFIN,SEC RED NCD 8.65% SR. V,       878.50,       899.35,       902.00,       899.35,       902.00,                    53079.75,59, ,4,       960.00,       655.10
N,N8,IRFC,BOND 8.40% PA TF TI-SIIA,      1550.00,      1545.00,      1545.00,      1340.00,      1340.00,                     5770.00,4, ,2,      1589.80,      1140.00
N,N8,NHAI,TAX FREE7.39% SR.IB,      1195.00,      1194.99,      1199.00,      1194.99,      1199.00,                   723610.15,605, ,12,      1299.00,       925.60
N,N8,PFC,8.92% TAX FREE NCD,      1429.99,      1432.00,      1432.90,      1425.00,      1425.00,                   809930.70,568, ,12,      1520.00,      1242.00
N,N9,HUDCO,7.69% TAX FREETRII SR2B,      1249.00,      1253.02,      1253.02,      1251.05,      1251.07,                    93830.72,75, ,2,      1400.00,      1080.00
N,N9,IDFCFIRSTB,BOND 9% 2021 TR-1 SR-I,      5072.00,      5072.00,      5072.00,      5072.00,      5072.00,                   101440.00,20, ,3,      5554.95,      4670.01
N,N9,IRFC,BOND 8.48% PA TF TI-SIB,      1300.00,      1225.00,      1254.00,      1225.00,      1241.31,                   472605.00,380, ,6,      1300.00,      1075.21
N,N9,RECLTD,BOND 8.71% TAX FREE S2B,      1279.50,      1279.50,      1280.00,      1275.10,      1277.60,                   690540.30,540, ,15,      1363.75,      1100.00
N,NA,IBULHSGFIN,SEC RED NCD 9.0% SR. VI,       796.65,       799.00,       799.00,       799.00,       799.00,                    79900.00,100, ,2,       868.00,       451.00
N,NA,IDFCFIRSTB,BOND 0% 2021 TR-1 SR-II,     10951.00,     10951.00,     10951.00,     10651.06,     10930.00,                   195450.30,18, ,8,     10951.00,      7900.00
N,NA,IRFC,BOND 8.65% PA TF TI-SIIB,      1350.00,      1341.00,      1346.00,      1341.00,      1346.00,                   328570.00,245, ,2,      1530.00,      1075.20
N,NA,L&TFINANCE,SE RE NCD SR.II OPII,      1178.00,      1175.01,      1175.01,      1175.00,      1175.00,                   158626.00,135, ,3,      1198.00,      1000.00
N,NA,NHAI,TAX FREE7.60% SR.IIB,      1285.00,      1282.10,      1286.97,      1280.00,      1285.58,                  9240917.10,7191, ,48,      1301.00,      1103.00
N,NB,IBUCCREDIT,SERENCD8.84%SRVICIII&IV,       880.00,       845.00,       845.00,       845.00,       845.00,                    32955.00,39, ,1,       950.00,       500.00
N,NB,IDFCFIRSTB,BOND 8.70% 2022 TR-2 SR-I,      5340.01,      5340.00,      5340.00,      5330.00,      5330.00,                    42680.00,8, ,2,      5443.95,      4285.00
N,NB,RECLTD,BOND8.19% PA TF TR II S1A,      1127.00,      1125.50,      1125.50,      1125.50,      1125.50,                    47271.00,42, ,2,      1530.00,      1038.00
N,NB,TATACAPHSG,UN SE RE NCD 8.55% SR.VI,      1170.00,      1151.01,      1151.01,      1145.00,      1145.00,                    57470.10,50, ,6,      1190.00,       901.00
N,NB,TCFSL,SERENCD8.80%SRICIII&IV,      1032.07,      1033.40,      1033.40,      1032.15,      1032.25,                   519523.80,503, ,17,      1108.00,       867.40
N,NC,DHFL,SEC RED NCD 9.30% SR. 6B,       356.00,       357.45,       359.00,       351.00,       351.00,                   472340.00,1320, ,5,       379.75,       117.00
N,NC,IDFCFIRSTB,BOND 0% 2022 TR-2 SR-II,     10438.00,     10450.00,     10460.00,     10446.01,     10460.00,                   261307.04,25, ,9,     10765.05,      8500.00
N,NC,L&TFINANCE,SERENCD 9.25% SR.III OPII,      1140.00,      1125.17,      1125.17,      1125.17,      1125.17,                    28129.25,25, ,1,      1185.00,       932.00
N,ND,HUDCO,8.76% TAX FREETRI SR2B,      1297.80,      1299.90,      1299.90,      1298.90,      1299.00,                   142894.00,110, ,5,      1498.00,      1170.00
N,ND,IRFC,BOND 8.44% PA TF TII-SIB,      1300.00,      1160.20,      1160.30,      1160.20,      1160.25,                    92820.00,80, ,4,      1438.00,      1126.60
N,ND,NTPC,TFB 7.62% 2035 SR. 3B,      1325.00,      1325.00,      1325.00,      1324.00,      1325.00,                   229209.00,173, ,7,      1568.00,      1143.60
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1103.50,      1105.00,      1106.00,      1105.00,      1105.20,                   103932.60,94, ,6,      1152.00,       962.00
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1521.99,      1525.00,      1525.00,      1512.00,      1512.09,                  1186469.37,782, ,31,      1549.00,      1253.00
N,NE,IRFC,BOND 8.88% PA TF TII-SIIB,      1374.00,      1365.00,      1365.00,      1365.00,      1365.00,                     6825.00,5, ,1,      1430.00,      1070.10
N,NE,L&TFINANCE,SERENCD 8.89% SR.IV OPII,      1082.56,      1083.55,      1083.55,      1083.55,      1083.55,                     5417.75,5, ,1,      1117.39,       920.00
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1253.90,      1255.00,      1258.00,      1254.00,      1257.34,                  1254682.90,999, ,12,      1318.99,      1125.00
N,NF,ECLFINANCE,SEC RED NCD 9.45% SR. II,      1022.50,      1022.26,      1022.27,      1021.00,      1022.21,                   158444.00,155, ,4,      1079.95,       670.05
N,NF,TCFSL,UNSERENCD9.1%SRIIICIII&IV,      1137.25,      1144.00,      1144.00,      1138.00,      1138.90,                  1018790.50,893, ,16,      1229.00,       950.00
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,       953.00,       960.00,       960.00,       953.01,       953.01,                    98859.03,103, ,3,       978.00,       744.01
N,NH,RECLTD,7.43% TAX FREE TRI SR3B,      1320.00,      1310.10,      1315.00,      1310.00,      1315.00,                   263320.00,201, ,4,      1390.00,      1121.00
N,NH,TCFSL,SERENCD8.45%SR.ICIII&IV,      1060.00,      1065.00,      1065.00,      1064.00,      1064.00,                   187340.00,176, ,2,      1113.00,       776.80
N,NI,ECLFINANCE,SEC RED NCD 9.65% SR. V,       970.00,       979.90,       985.00,       979.90,       985.00,                   151935.30,155, ,4,      1037.80,       690.10
N,NI,IFCI,SRNCD SR VII,      1799.00,      1798.00,      1798.00,      1798.00,      1798.00,                    17980.00,10, ,1,      1800.00,      1405.00
N,NI,IRFC,TAX FREE  7.32% SR. 102 A,      1148.50,      1159.99,      1367.00,      1121.01,      1135.00,                    95079.31,84, ,5,      1367.00,      1051.10
N,NI,RECLTD,8.12/8.32% TAX FREE NCD,      1244.50,      1255.80,      1255.80,      1254.70,      1254.70,                     3765.20,3, ,3,      1274.99,      1130.00
N,NJ,ECLFINANCE,SEC RED NCD 9.43% SR. VI,       916.37,       920.00,       920.00,       920.00,       920.00,                     7360.00,8, ,1,       945.00,       601.30
N,NJ,IRFC,TAX FREE  7.53% SR. 103 A,      1249.34,      1235.06,      1249.00,      1235.00,      1242.55,                  1214692.69,979, ,10,      1295.00,      1011.00
N,NJ,SREIBNPNCD,9.35% SRNCD SR V B,       666.26,       724.00,       724.00,       698.00,       698.00,                     3594.00,5, ,2,       965.90,       625.26
N,NJ,TCFSL,SERENCD8.50%SR.IICIII&IV,      1082.02,      1100.00,      1100.00,      1084.00,      1089.44,                   160148.00,147, ,3,      1160.90,       915.20
N,NK,IRFC,TAX FREE7.50% SR.104 A,      1335.00,      1325.01,      1325.01,      1320.15,      1320.15,                  1044698.80,791, ,10,      1369.99,      1131.02
N,NL,IFCI,9.40 % SRNCD TR II SR III,      1100.00,      1104.00,      1104.00,      1104.00,      1104.00,                    77280.00,70, ,1,      1150.00,       890.00
N,NL,SREIBNPNCD,9.75% SRNCD SR VI B,       700.00,       731.01,       731.01,       700.00,       700.00,                   123455.01,176, ,7,       960.00,       622.00
N,NM,ECLFINANCE,SEC RED NCD 10.20% SR. I,       982.00,       983.00,       995.00,       980.00,       990.57,                  1003793.00,1021, ,21,      1088.00,       721.01
N,NN,DHFL,SEC RED NCD 9.15% SR. 2B,       390.45,       345.01,       345.01,       345.00,       345.00,                    34500.05,100, ,2,       450.00,       170.40
N,NN,ECLFINANCE,SEC RED NCD SR. II,      1189.99,      1170.01,      1175.00,      1170.00,      1170.03,                   317077.00,271, ,8,      1200.00,       688.00
N,NO,ECLFINANCE,SEC RED NCD 9.95% SR. III,       966.00,       963.00,       963.00,       953.00,       953.67,                   389790.15,407, ,20,       998.00,       761.05
N,NO,IRFC,TAX FREE  7.64% SR. 108A,      1246.41,      1253.36,      1253.45,      1253.36,      1253.40,                     5013.62,4, ,2,      1314.00,      1101.00
N,NO,SREIBNPNCD,UNS RED NCD 9.25% SR. I,       576.98,       595.00,       595.00,       571.00,       573.41,                   245805.00,426, ,27,       972.95,       565.25
N,NP,DHFL,SEC RED NCD 9.25% SR. 3B,       358.00,       345.10,       360.00,       345.10,       360.00,                  1761593.00,4918, ,18,       405.00,       135.00
N,NP,ECLFINANCE,SEC RED NCD 10.40% SR. IV,       936.56,       950.00,       950.00,       947.00,       947.00,                    54030.00,57, ,5,      1050.00,       680.00
N,NP,SREIBNPNCD,UNS RED NCD 9.30% SR. II,       550.00,       575.00,       575.00,       575.00,       575.00,                    25875.00,45, ,4,       890.00,       520.00
N,NQ,DHFL,SEC RED NCD 8.90% SR. I,       340.00,       397.79,       397.79,       369.29,       369.29,                     1136.37,3, ,2,       397.79,       152.00
N,NQ,SREIBNPNCD,UNS RED NCD SR. III,       699.40,       699.40,       699.40,       699.40,       699.40,                    17485.00,25, ,1,      1125.00,       622.01
N,NR,ECLFINANCE,SEC RED NCD 10.15% SR. VI,       989.99,       980.00,       998.00,       972.00,       984.50,                  1697535.70,1724, ,43,       998.00,       630.30
N,NS,DHFL,SEC RED NCD 9.00% SR. II,       325.00,       339.90,       339.90,       339.90,       339.90,                     6798.00,20, ,1,       349.79,       108.80
N,NS,ECLFINANCE,SEC RED NCD 10.6% SR. VII,       970.00,       960.00,       960.00,       960.00,       960.00,                     9600.00,10, ,1,      1046.50,       700.00
N,NS,SREIBNPNCD,UNS RED NCD 9.40% SR. V,       648.00,       610.00,       610.00,       610.00,       610.00,                    15250.00,25, ,4,       825.00,       586.00
N,NU,SREIBNPNCD,UNS RED NCD 9.50% SR. VII,       560.00,       580.00,       580.00,       580.00,       580.00,                     1740.00,3, ,1,      1014.50,       481.00
N,NV,SREIBNPNCD,UNS RED NCD 9.55% SR.VIII,       650.00,       521.00,       521.00,       520.00,       520.00,                    13023.00,25, ,2,       874.40,       520.00
N,NX,DHFL,SEC RED NCD 9.10% SR. IV,       340.00,       323.81,       339.80,       320.00,       339.80,                   125273.10,391, ,6,       390.00,       130.00
N,NX,SREIBNPNCD,SEC RED NCD 9.60% SR. V,       740.00,       710.00,       710.00,       592.00,       592.00,                   224114.30,329, ,18,       955.99,       592.00
N,NY,DHFL,SEC RED NCD 8.56% SR. V,       335.00,       335.00,       335.00,       335.00,       335.00,                     1675.00,5, ,1,       350.00,       173.01
N,NY,L&TFINANCE,SE RE NCD 8.45% SR.I OPT2,      1035.00,      1038.00,      1038.00,      1038.00,      1038.00,                    10380.00,10, ,1,      1120.00,       812.40
N,NY,SREIBNPNCD,SEC RED NCD 10.00% SR. VI,       764.00,       754.00,       754.00,       740.00,       740.00,                    39920.00,53, ,6,       999.00,       666.00
N,Y1,DHFL,SEC RED NCD 8.65% SR. VI,       339.80,       326.85,       335.00,       323.80,       335.00,                   243901.50,733, ,4,       380.00,       148.25
N,Y3,L&TFINANCE,SE RE NCD 8.15% SR.III O6,      1030.00,      1030.00,      1030.00,      1025.00,      1025.00,                    51260.00,50, ,3,      1119.70,       850.00
N,Y5,L&TFINANCE,SE RE NCD 8.60% SR.IV O8,      1070.00,      1068.00,      1068.00,      1062.00,      1062.00,                  1064694.25,1000, ,21,      1175.00,       900.00
N,Y7,SREIBNPNCD,SEC RED NCD 8.65% SR. VI,       675.00,       601.00,       601.00,       601.00,       601.00,                     3005.00,5, ,1,      1000.00,       552.00
N,Y8,SREIBNPNCD,SEC RED NCD 9.00% SR. VII,       610.00,       609.99,       610.00,       609.99,       610.00,                    12199.90,20, ,2,       900.00,       550.00
N,Y9,L&TFINANCE,SE RE NCD 8.65% SR.VI O12,      1085.00,      1074.00,      1074.00,      1072.50,      1072.50,                    21465.05,20, ,3,      1225.50,       938.20
N,Y9,SRTRANSFIN,BOND 10.15% PA SRN S-III,      1066.00,      1065.00,      1065.00,      1063.90,      1063.91,                   154376.00,145, ,5,      1172.90,       911.00
N,YH,SRTRANSFIN,SEC RED NCD 8.93% SR. I,      1016.50,      1025.00,      1049.90,      1025.00,      1049.90,                    51449.20,50,XI,2,      1090.90,       830.00
N,YI,SRTRANSFIN,SEC RED NCD 9.03% SR. II,      1049.00,      1099.00,      1099.00,      1040.00,      1040.00,                   389320.00,363,XI,8,      1099.00,       864.95
N,YJ,SRTRANSFIN,SEC RED NCD 9.10% SR. III,      1040.00,      1040.00,      1041.00,      1040.00,      1041.00,                    57205.00,55, ,2,      1080.19,       900.00
N,YK,SRTRANSFIN,SEC RED NCD 9.30% SR. IV,      1040.00,      1041.30,      1043.00,      1041.00,      1043.00,                   222936.00,214, ,5,      1050.00,       756.26
N,YL,SRTRANSFIN,SEC RED NCD 9.40% SR. V,      1039.30,      1045.00,      1045.00,      1040.00,      1040.00,                   104005.60,100, ,15,      1072.00,       775.20
N,YP,SRTRANSFIN,SEC RED NCD 9.30% SR. II,      1042.00,      1040.00,      1040.00,      1040.00,      1040.00,                   105040.00,101, ,2,      1042.00,       852.40
N,YR,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1030.00,      1037.00,      1037.00,      1037.00,      1037.00,                    41480.00,40, ,1,      1089.90,       851.00
N,YU,SRTRANSFIN,SEC RED NCD SR. VII,      1206.00,      1210.00,      1210.00,      1210.00,      1210.00,                    12100.00,10, ,1,      1210.00,       980.00
N,YV,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1018.00,      1017.00,      1034.90,      1017.00,      1034.90,                   591452.60,581, ,7,      1034.90,       875.00
N,YY,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1082.01,      1103.00,      1103.00,      1103.00,      1103.00,                   275750.00,250, ,1,      1170.10,       730.00
N,Z1,SRTRANSFIN,SEC RED NCD SR. VI,      1184.00,      1184.00,      1184.00,      1184.00,      1184.00,                    10656.00,9, ,1,      1195.00,       848.01
N,Z2,SRTRANSFIN,SEC RED NCD SR. VII,      1182.92,      1177.30,      1177.30,      1177.30,      1177.30,                    11773.00,10, ,1,      1367.00,       947.00
N,Z3,SRTRANSFIN,SEC RED NCD 9.12% SR.I,      1005.00,      1004.00,      1004.00,      1004.00,      1004.00,                    20080.00,20, ,1,      1050.00,       785.20
N,ZD,SRTRANSFIN,SEC RED NCD 8.52% SR.I,       985.03,      1000.00,      1000.00,       985.00,       985.00,                   238110.00,240, ,9,      1076.50,       805.00
N,ZF,SRTRANSFIN,SEC RED NCD 8.75% SR.III,       989.40,      1031.00,      1031.00,      1021.00,      1021.00,                   153875.00,150, ,11,      1049.95,       820.00
N,ZG,SRTRANSFIN,SEC RED NCD 8.85% SR.IV,      1054.80,      1065.00,      1075.00,      1065.00,      1075.00,                   322000.00,300, ,2,      1098.85,       812.40
N,ZJ,SRTRANSFIN,SEC RED NCD SR.VII,      1075.00,      1050.00,      1060.00,      1050.00,      1060.00,                   126202.00,120, ,5,      1100.00,       792.20
