MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,N3,IIFL,SEC RED NCD SR. II,      1181.00,      1152.00,      1185.30,      1152.00,      1185.30,                    49116.60,42, ,3,      1190.00,       885.00
N,N3,NHBTF2023,NHB 8.68 NCD TR II SR 2 A,      6701.00,      6701.00,      6701.00,      6701.00,      6701.00,                  6365950.00,950, ,1,      6720.00,      6200.00
N,N3,PFC,7.60% TAX FREE NCD,      1310.00,      1307.40,      1335.00,      1307.40,      1330.84,                   156219.00,118, ,4,      1370.00,      1031.00
N,N4,DHANILOANS,DHANI LOANS & SERV LTD,       999.80,       995.00,       995.00,       992.50,       992.50,                   149200.00,150, ,5,      1022.00,       701.00
N,N4,ERFLNCDI,SEC RED NCD 9.00% SR. IV,       985.04,       985.00,      1050.00,       985.00,      1050.00,                    59165.00,60, ,3,      1050.00,       685.00
N,N4,HUDCO,7.34 NCD 16FEB23 TR1 SR1,      1126.50,      1126.50,      1126.50,      1126.50,      1126.50,                   168975.00,150, ,2,      1181.50,      1000.02
N,N4,IBUCCREDIT,SE RE NCD SR.IICIII&IV,      1150.00,      1150.00,      1150.00,      1150.00,      1150.00,                     8050.00,7, ,2,      1150.00,       650.10
N,N4,IIFCL,8.91% TAX FREE NCD,      1482.00,      1489.00,      1489.00,      1489.00,      1489.00,                     1489.00,1, ,1,      1494.00,      1240.00
N,N4,IIFL,SEC RED NCD 9.75 % SR.III,      1031.00,      1031.00,      1038.00,      1031.00,      1031.00,                   495020.67,480, ,6,      1057.80,       980.00
N,N4,IRFC,7.34 NCD 19FEB28 TR1 SR2,      1199.00,      1200.00,      1200.00,      1175.00,      1175.00,                  1095740.00,930, ,6,      1349.90,      1095.00
N,N4,NHAI,8.52% TAX FREE TR I S IB,      1290.00,      1220.10,      1220.10,      1220.10,      1220.10,                     6100.50,5, ,1,      1349.00,      1057.10
N,N4,PFC,8.20% TAX FREE NCD,      1060.50,      1057.30,      1057.30,      1057.30,      1057.30,                   157537.70,149, ,1,      1148.99,      1015.00
N,N4,RHFL,SEC RED NCD 9.05% SR. II,       170.10,       170.10,       176.00,       137.16,       176.00,                    15901.26,91, ,7,       517.20,       112.00
N,N4,TATACAPHSG,SEC RED NCD 8.01% SR.II,      1070.09,      1072.00,      1072.00,      1072.00,      1072.00,                    33232.00,31, ,2,      1225.00,       925.30
N,N5,DHANILOANS,DHANI LOANS & SERV LTD,      1120.00,      1075.00,      1075.00,      1070.00,      1070.00,                    85775.00,80, ,4,      1120.00,       720.08
N,N5,EHFLNCD,SEC RED NCD 9.57% SR. V,       934.00,       950.00,       950.00,       935.00,       935.00,                    60013.20,64, ,11,      1098.99,       702.00
N,N5,ERFLNCDI,SEC RED NCD 8.88% SR. V,       860.00,       872.00,       872.00,       860.00,       872.00,                    49632.00,57, ,6,       900.75,       650.10
N,N5,HUDCO,7.51 NCD 16FEB28 TR1 SR2,      1250.25,      1255.00,      1266.20,      1250.00,      1266.20,                  1001648.70,801, ,10,      1269.00,       905.15
N,N5,IDFCFIRSTB,BOND 8% 2021 TR-2 SR-I,      5301.01,      5315.00,      5315.00,      5315.00,      5315.00,                   154135.00,29, ,2,      5400.00,      4601.00
N,N5,L&TINFRA,BOND 8.20% PA S1,      1064.00,      1064.00,      1064.00,      1058.16,      1059.00,                   118851.20,112, ,7,      1149.00,       942.00
N,N5,PFC,8.30% TAX FREE NCD,      1215.00,      1212.00,      1224.00,      1210.00,      1222.00,                   728130.00,600, ,7,      1286.85,      1142.00
N,N5,SBIN,BOND 9.95% PA RET. S4,     10991.50,     10990.80,     10999.00,     10980.00,     10985.00,                  4362021.95,397, ,54,     12299.00,     10200.00
N,N6,DHANILOANS,DHANI LOANS & SERV LTD,       986.00,       990.00,       990.00,       990.00,       990.00,                     9900.00,10, ,1,      1029.00,       760.00
N,N6,DHFL,SEC RED NCD 8.93% SR. 3B,       320.80,       329.95,       335.00,       325.00,       325.00,                   112868.60,345, ,8,       380.00,       166.60
N,N6,EHFLNCD,SEC RED NCD 10% SR. VI,       909.00,       905.00,       905.00,       905.00,       905.00,                    90500.00,100, ,1,       948.00,       562.00
N,N6,ERFLNCDI,SEC RED NCD 9.25% SR. VI,       890.00,       877.25,       890.00,       877.25,       890.00,                   114425.00,130, ,5,       948.40,       587.01
N,N6,IDFCFIRSTB,BOND 0% 2021 TR-2 SR-II,     10615.05,     10640.00,     10640.00,     10625.05,     10626.06,                    95645.40,9, ,5,     10640.00,      8300.00
N,N6,IIFL,UNSEC RED NCD 10.0% SR. V,      1025.00,      1005.00,      1005.00,      1005.00,      1005.00,                     3015.00,3, ,1,      1075.00,       930.00
N,N6,L&TINFRA,BOND 8.30% PA CUM. S2,      2173.00,      2173.00,      2173.50,      2173.00,      2173.50,                   317309.50,146, ,10,      2200.00,      1600.10
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1361.00,      1354.00,      1359.00,      1354.00,      1359.00,                    20345.00,15, ,3,      1364.00,      1151.01
N,N6,NHBTF2014,BOND 9.01%PA TF TR-I S 3B,      7630.00,      7600.00,      7630.00,      7600.00,      7600.00,                   114150.00,15, ,3,      7630.00,      6300.00
N,N6,NHBTF2023,NHB 8.93 NCD TR II SR 2 B,      6725.00,      6799.00,      6820.00,      6799.00,      6820.00,                   455975.00,67, ,4,      6899.00,      5909.00
N,N6,NTPC,8.91%S-R-NCD SERIES 3B,      1428.00,      1450.00,      1450.00,      1435.00,      1435.00,                   109075.00,76, ,3,      1520.01,      1242.01
N,N6,RHFL,SEC RED NCD 9.15% SR III,       190.00,       190.00,       190.00,       190.00,       190.00,                     9500.00,50, ,1,       350.00,       101.50
N,N6,SBIN,BOND 9.45% PA NON RET. S4,     10875.00,     10851.20,     10851.20,     10851.00,     10851.00,                   108511.00,10, ,2,     12850.00,     10060.05
N,N7,DHANILOANS,DHANI LOANS & SERV LTD,       989.00,       985.00,       988.99,       933.00,       933.00,                   271276.90,284, ,8,      1139.00,       676.00
N,N7,IIFL,UNSEC RED NCD 10.5% SR.VI,      1079.00,      1079.00,      1080.05,      1079.00,      1079.42,                   216964.05,201, ,3,      1080.05,       931.60
N,N7,MAGMA,SEC RED NCD 10.75% SR.VII,      1045.00,      1065.00,      1065.00,      1065.00,      1065.00,                     2130.00,2, ,1,      1185.00,       950.00
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,        14.54,        14.50,        14.60,        14.50,        14.55,                   487862.33,33523, ,118,        14.94,        11.40
N,N8,DHANILOANS,DHANI LOANS & SERV LTD,       982.06,      1000.00,      1000.00,       977.00,      1000.00,                   222423.00,227, ,7,      1000.00,       520.62
N,N8,IBULHSGFIN,SEC RED NCD 8.65% SR. V,       950.00,       880.00,       880.00,       879.00,       879.00,                     9679.00,11, ,4,       960.00,       651.80
N,N8,IDFCFIRSTB,BOND 0% 2021 TR-3 SR-II,     10781.00,     10794.00,     10810.00,     10794.00,     10810.00,                    64844.00,6, ,2,     10810.00,      8725.00
N,N8,L&TFINANCE,SE RE NCD 9.1% SR.I OP II,      1099.93,      1100.00,      1100.00,      1091.00,      1100.00,                   248372.50,226, ,10,      1255.01,       901.00
N,N8,NHAI,TAX FREE7.39% SR.IB,      1180.44,      1185.05,      1185.05,      1180.01,      1180.01,                   288252.34,244, ,4,      1299.00,       925.60
N,N8,PFC,8.92% TAX FREE NCD,      1416.00,      1423.99,      1425.00,      1418.50,      1424.53,                   565048.30,397, ,12,      1520.00,      1242.00
N,N8,RHFL,UNS RED NCD 9.40% SR. IV,       155.00,       155.00,       155.00,       155.00,       155.00,                    15810.00,102, ,2,       270.00,        37.00
N,N8,TATACAPHSG,SEC RED NCD 8.10% SR.IV,      1149.90,      1149.00,      1149.00,      1149.00,      1149.00,                    11490.00,10, ,1,      1287.00,       950.00
N,N9,HUDCO,7.69% TAX FREETRII SR2B,      1253.99,      1253.03,      1253.03,      1250.00,      1252.00,                   488028.42,390, ,10,      1400.00,      1080.00
N,N9,IBUCCREDIT,SERENCD9.00%SRVCIII&IV,       875.00,       800.25,       800.25,       800.25,       800.25,                     8002.50,10, ,1,       999.00,       611.05
N,N9,IRFC,BOND 8.48% PA TF TI-SIB,      1240.00,      1238.99,      1245.00,      1238.00,      1240.00,                  1522305.95,1229, ,32,      1285.00,      1075.21
N,N9,RECLTD,BOND 8.71% TAX FREE S2B,      1285.87,      1286.00,      1286.00,      1281.10,      1282.05,                  2849789.16,2222, ,25,      1363.75,      1100.00
N,NA,DHFL,SEC RED NCD 9.25% SR. 5B,       360.00,       360.00,       360.00,       332.00,       335.82,                   127680.00,379, ,9,       384.00,       180.00
N,NA,IBULHSGFIN,SEC RED NCD 9.0% SR. VI,       792.93,       790.00,       790.00,       768.00,       768.00,                    86875.00,112, ,6,       868.00,       451.00
N,NA,IDFCFIRSTB,BOND 0% 2021 TR-1 SR-II,     10900.00,     10901.00,     10901.00,     10890.00,     10901.00,                   174390.01,16, ,6,     10902.00,      7900.00
N,NA,IRFC,BOND 8.65% PA TF TI-SIIB,      1340.00,      1340.00,      1340.00,      1338.00,      1338.00,                   305340.00,228, ,3,      1530.00,      1075.20
N,NA,NHAI,TAX FREE7.60% SR.IIB,      1288.16,      1289.00,      1294.00,      1288.76,      1292.84,                  5784027.58,4477, ,34,      1301.00,      1103.00
N,NB,HUDCO,8.51% TAX FREETRI SR2A,      1226.10,      1268.00,      1268.00,      1268.00,      1268.00,                   253600.00,200, ,1,      1480.00,      1171.00
N,NB,IDFCFIRSTB,BOND 8.70% 2022 TR-2 SR-I,      5331.15,      5350.00,      5350.00,      5350.00,      5350.00,                    37450.00,7, ,2,      5443.95,      4285.00
N,NB,TATACAPHSG,UN SE RE NCD 8.55% SR.VI,      1159.00,      1167.47,      1167.47,      1167.47,      1167.47,                    17512.05,15, ,1,      1190.00,       901.00
N,NB,TCFSL,SERENCD8.80%SRICIII&IV,      1036.00,      1036.00,      1036.12,      1030.00,      1032.49,                  1293204.08,1253, ,29,      1108.00,       867.40
N,NC,DHANILOANS,DHANI LOANS & SERV LTD,       955.00,       900.00,       900.00,       900.00,       900.00,                     4500.00,5,XI,1,      1000.00,       721.05
N,NC,DHFL,SEC RED NCD 9.30% SR. 6B,       360.00,       365.00,       365.00,       365.00,       365.00,                   182500.00,500, ,1,       369.90,       117.00
N,NC,IBULHSGFIN,UNS RED NCD 8.79% SR.VIII,       701.00,       820.00,       820.00,       820.00,       820.00,                    20500.00,25, ,2,       945.00,       701.00
N,NC,IDFCFIRSTB,BOND 0% 2022 TR-2 SR-II,     10391.00,     10372.50,     10401.00,     10371.00,     10401.00,                   321786.68,31, ,14,     10765.05,      8500.00
N,NC,IIFL,UNSEC RED NCD 10.00% SR.V,      1049.90,      1020.20,      1020.20,      1017.18,      1017.18,                   294788.72,289, ,3,      1050.00,       855.60
N,ND,NTPC,TFB 7.62% 2035 SR. 3B,      1320.51,      1330.00,      1330.00,      1330.00,      1330.00,                   106400.00,80, ,1,      1568.00,      1143.60
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1095.90,      1100.00,      1102.50,      1092.21,      1096.18,                   788757.63,719, ,32,      1152.00,       962.00
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1525.00,      1527.75,      1527.75,      1521.00,      1521.00,                    45805.50,30, ,4,      1549.00,      1253.00
N,NE,L&TFINANCE,SERENCD 8.89% SR.IV OPII,      1090.00,      1090.00,      1090.00,      1085.56,      1086.01,                   413498.20,380, ,11,      1117.39,       920.00
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1261.51,      1261.15,      1261.15,      1257.50,      1258.81,                   878257.88,697, ,12,      1318.99,      1125.00
N,NE,RECLTD,BOND8.44% PA TF TR II S1B,      1146.00,      1128.00,      1128.00,      1128.00,      1128.00,                  1128000.00,1000, ,3,      1350.00,      1020.37
N,NF,ECLFINANCE,SEC RED NCD 9.45% SR. II,      1015.06,      1015.01,      1020.00,      1010.40,      1020.00,                   330279.25,325, ,8,      1079.95,       670.05
N,NF,IFCI,9.90 % SRNCD SR IV,      1027.00,      1027.00,      1030.00,      1027.00,      1030.00,                   123540.00,120, ,2,      1159.99,       860.55
N,NF,IRFC,TAX FREE 7.07% SR. 102,      1118.06,      1100.10,      1100.10,      1100.10,      1100.10,                     9900.90,9, ,1,      1386.00,      1078.00
N,NF,TCFSL,UNSERENCD9.1%SRIIICIII&IV,      1144.19,      1144.00,      1145.00,      1142.00,      1144.84,                   240347.10,210, ,12,      1229.00,       950.00
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,       960.00,       902.00,       936.01,       902.00,       936.01,                     1838.01,2, ,2,       978.00,       744.01
N,NH,DHFL,SEC RED NCD SR. 9B,       355.00,       425.10,       426.00,       330.00,       426.00,                    59952.90,141, ,13,       467.98,       208.00
N,NH,ECLFINANCE,SEC RED NCD SR. IV,      1155.00,      1197.00,      1197.00,      1197.00,      1197.00,                     1197.00,1, ,1,      1197.00,       750.00
N,NH,IFCI,9.90 % SRNCD SR VI,      1030.00,      1020.00,      1028.00,      1020.00,      1028.00,                  1181633.50,1155, ,32,      1108.95,       900.00
N,NH,RECLTD,7.43% TAX FREE TRI SR3B,      1325.00,      1308.01,      1308.01,      1307.00,      1308.00,                  1229113.50,940, ,9,      1390.00,      1121.00
N,NH,TCFSL,SERENCD8.45%SR.ICIII&IV,      1048.73,      1044.05,      1044.06,      1044.05,      1044.06,                   313215.50,300, ,3,      1113.00,       776.80
N,NI,ECLFINANCE,SEC RED NCD 9.65% SR. V,       961.51,       972.00,       977.00,       972.00,       977.00,                    14605.00,15, ,2,      1037.80,       690.10
N,NI,RECLTD,8.12/8.32% TAX FREE NCD,      1237.50,      1253.79,      1253.79,      1252.74,      1252.75,                   157847.25,126, ,3,      1274.99,      1130.00
N,NJ,ECLFINANCE,SEC RED NCD 9.43% SR. VI,       929.50,       919.13,       929.00,       919.13,       921.65,                   391286.50,425, ,14,       945.00,       601.30
N,NJ,IRFC,TAX FREE  7.53% SR. 103 A,      1249.99,      1250.00,      1250.00,      1230.02,      1234.00,                  1177544.41,955, ,21,      1295.00,      1011.00
N,NJ,SREIBNPNCD,9.35% SRNCD SR V B,       839.88,       840.00,       840.00,       830.00,       830.00,                    89960.00,108, ,8,       965.90,       635.00
N,NJ,TCFSL,SERENCD8.50%SR.IICIII&IV,      1070.00,      1088.65,      1088.65,      1088.65,      1088.65,                     5443.25,5, ,1,      1160.90,       915.20
N,NK,ECLFINANCE,SEC RED NCD 9.85% SR. VII,       898.99,       898.98,       899.95,       880.00,       880.63,                  2906065.88,3263, ,72,       948.20,       617.80
N,NL,IFCI,9.40 % SRNCD TR II SR III,      1082.90,      1084.90,      1084.90,      1083.95,      1083.95,                   157215.50,145, ,7,      1150.00,       890.00
N,NL,IRFC,TAX FREE 7.04% SR. 107,      1330.00,      1330.00,      1330.00,      1330.00,      1330.00,                    47880.00,36, ,2,      1393.00,      1111.15
N,NL,SREIBNPNCD,9.75% SRNCD SR VI B,       740.71,       745.00,       754.99,       740.00,       754.99,                    50409.95,68, ,12,       960.00,       622.00
N,NM,ECLFINANCE,SEC RED NCD 10.20% SR. I,      1071.00,      1071.00,      1071.00,      1071.00,      1071.00,                    81396.00,76, ,3,      1087.80,       721.01
N,NM,IRFC,TAX FREE  7.35% SR. 108,      1223.00,      1230.00,      1230.00,      1223.00,      1228.76,                   255684.02,208, ,12,      1500.00,      1000.20
N,NN,DHFL,SEC RED NCD 9.15% SR. 2B,       360.00,       313.00,       396.80,       313.00,       396.80,                   106158.90,329, ,4,       396.80,       170.40
N,NN,ECLFINANCE,SEC RED NCD SR. II,      1183.00,      1183.00,      1183.00,      1183.00,      1183.00,                     1183.00,1, ,1,      1200.00,       688.00
N,NN,TCFSL,UNSERENCD8.85%SRIVCIII&IV,      1100.00,      1110.00,      1290.00,      1110.00,      1290.00,                    68794.90,60, ,5,      1290.00,       952.40
N,NO,ECLFINANCE,SEC RED NCD 9.95% SR. III,       986.50,       995.00,       995.00,       960.00,       969.99,                   828785.00,846, ,16,       998.00,       761.05
N,NO,IRFC,TAX FREE  7.64% SR. 108A,      1250.28,      1248.57,      1251.50,      1248.06,      1250.83,                  1460953.50,1170, ,21,      1314.00,      1101.00
N,NP,DHFL,SEC RED NCD 9.25% SR. 3B,       360.00,       360.00,       370.00,       350.00,       369.66,                  1021840.10,2851, ,18,       405.00,       135.00
N,NP,ECLFINANCE,SEC RED NCD 10.40% SR. IV,      1017.00,      1025.01,      1025.01,      1025.01,      1025.01,                    25625.25,25, ,1,      1050.00,       680.00
N,NP,SREIBNPNCD,UNS RED NCD 9.30% SR. II,       691.00,       685.00,       685.00,       685.00,       685.00,                    13015.00,19, ,1,       890.00,       516.00
N,NQ,DHFL,SEC RED NCD 8.90% SR. I,       330.02,       330.00,       334.20,       318.90,       334.00,                   297360.50,908, ,16,       371.00,       152.00
N,NQ,ECLFINANCE,SEC RED NCD SR. V,      1100.03,      1087.10,      1087.10,      1087.01,      1087.01,                   115227.56,106, ,3,      1244.00,       688.00
N,NR,ECLFINANCE,SEC RED NCD 10.15% SR. VI,       982.99,       985.00,       985.00,       973.56,       973.56,                    19549.34,20, ,4,       989.00,       630.30
N,NS,DHFL,SEC RED NCD 9.00% SR. II,       330.00,       335.00,       337.00,       335.00,       336.00,                   176275.00,525, ,5,       348.50,       108.80
N,NS,ECLFINANCE,SEC RED NCD 10.6% SR. VII,      1034.45,      1025.00,      1025.00,      1019.97,      1020.03,                   140043.03,137, ,13,      1046.50,       700.00
N,NS,L&TFINANCE,SE RE NCD SR.V OPT II,      1180.01,      1180.01,      1180.01,      1180.01,      1180.01,                    11800.10,10, ,1,      1289.00,       950.00
N,NS,SREIBNPNCD,UNS RED NCD 9.40% SR. V,       650.00,       650.00,       650.00,       650.00,       650.00,                    13000.00,20, ,1,       825.00,       586.00
N,NU,L&TFINANCE,SERENCD 9.05% SR.VI OPII,      1147.05,      1170.00,      1170.00,      1170.00,      1170.00,                    11700.00,10, ,1,      1197.00,       942.40
N,NU,SREIBNPNCD,UNS RED NCD 9.50% SR. VII,       610.00,       613.99,       613.99,       605.00,       605.00,                    90974.75,150, ,2,      1014.50,       481.00
N,NX,DHFL,SEC RED NCD 9.10% SR. IV,       335.00,       320.01,       334.99,       320.00,       334.99,                   232119.90,720, ,7,       390.00,       130.00
N,NY,DHFL,SEC RED NCD 8.56% SR. V,       315.00,       315.90,       335.91,       315.90,       335.91,                    32590.50,100, ,2,       350.00,       173.01
N,NY,L&TFINANCE,SE RE NCD 8.45% SR.I OPT2,      1049.90,      1045.00,      1049.90,      1045.00,      1049.00,                   545186.11,520, ,13,      1120.00,       812.40
N,Y3,L&TFINANCE,SE RE NCD 8.15% SR.III O6,      1045.00,      1025.00,      1025.00,      1025.00,      1025.00,                    56375.00,55, ,11,      1119.70,       850.00
N,Y5,L&TFINANCE,SE RE NCD 8.60% SR.IV O8,      1071.14,      1065.00,      1069.00,      1060.00,      1068.00,                   810073.90,761, ,18,      1175.00,       900.00
N,Y9,L&TFINANCE,SE RE NCD 8.65% SR.VI O12,      1079.98,      1075.00,      1081.00,      1075.00,      1081.00,                    16186.00,15, ,4,      1225.50,       938.20
N,Y9,SRTRANSFIN,BOND 10.15% PA SRN S-III,      1052.00,      1055.00,      1057.00,      1055.00,      1057.00,                    26395.00,25, ,2,      1172.90,       911.00
N,YB,SRTRANSFIN,BOND 9.71% PA SRN S-V,      1027.50,      1027.00,      1027.00,      1027.00,      1027.00,                   179725.00,175, ,5,      1100.00,       906.00
N,YH,SRTRANSFIN,SEC RED NCD 8.93% SR. I,      1013.00,      1014.00,      1015.00,      1010.00,      1013.00,                   330297.70,326, ,12,      1090.90,       830.00
N,YJ,SRTRANSFIN,SEC RED NCD 9.10% SR. III,      1036.00,      1033.54,      1033.54,      1033.53,      1033.53,                   206707.00,200, ,2,      1080.19,       900.00
N,YK,SRTRANSFIN,SEC RED NCD 9.30% SR. IV,      1040.80,      1039.00,      1043.00,      1039.00,      1043.00,                   322702.00,310, ,5,      1047.90,       756.26
N,YL,SRTRANSFIN,SEC RED NCD 9.40% SR. V,      1035.00,      1017.50,      1049.90,      1017.50,      1033.01,                    88838.66,86, ,5,      1072.00,       775.20
N,YM,SRTRANSFIN,SEC RED NCD SR. VI,      1245.00,      1240.00,      1240.00,      1240.00,      1240.00,                    12400.00,10, ,1,      1245.00,       841.05
N,YO,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1010.01,      1019.90,      1020.00,      1012.00,      1012.00,                   314076.50,310, ,13,      1029.00,       771.05
N,YP,SRTRANSFIN,SEC RED NCD 9.30% SR. II,      1020.00,      1005.00,      1005.00,      1005.00,      1005.00,                   100500.00,100, ,1,      1035.00,       852.40
N,YQ,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1012.96,      1012.00,      1012.00,      1012.00,      1012.00,                    50600.00,50, ,1,      1079.80,       776.00
N,YT,SRTRANSFIN,SEC RED NCD SR. VI,      1199.27,      1200.01,      1200.01,      1200.01,      1200.01,                    12000.10,10, ,1,      1200.01,       879.20
N,YV,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1015.00,      1015.00,      1019.98,      1015.00,      1015.25,                   372447.55,366, ,17,      1019.98,       875.00
N,YX,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1081.45,      1075.60,      1081.00,      1075.60,      1081.00,                   378080.00,350, ,2,      1084.00,       831.00
N,YY,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1109.90,      1095.00,      1095.00,      1095.00,      1095.00,                    70080.00,64, ,1,      1170.10,       730.00
N,YZ,SRTRANSFIN,SEC RED NCD 9.70% SR. V,      1060.00,      1102.00,      1200.00,      1102.00,      1200.00,                   115100.00,100, ,2,      1236.00,       900.00
N,Z1,SRTRANSFIN,SEC RED NCD SR. VI,      1177.00,      1177.00,      1178.50,      1177.00,      1178.50,                   117775.00,100, ,2,      1195.00,       848.01
N,Z4,SRTRANSFIN,SEC RED NCD 9.22% SR.II,      1000.00,      1000.00,      1000.00,      1000.00,      1000.00,                    15000.00,15, ,1,      1088.00,       806.00
N,Z6,SRTRANSFIN,SEC RED NCD 9.3 SR.IV,      1016.00,      1016.30,      1023.50,      1016.30,      1023.50,                   254455.00,250, ,4,      1212.00,       832.40
N,Z7,SRTRANSFIN,SEC RED NCD 9.5% SR.V,      1045.00,      1002.30,      1019.00,      1002.03,      1019.00,                   351586.00,350, ,3,      1069.00,       900.20
N,Z9,SRTRANSFIN,SEC RED NCD 9.7% SR.VII,      1033.00,      1020.79,      1020.79,      1020.79,      1020.79,                    51039.50,50, ,2,      1100.00,       900.00
N,ZC,SRTRANSFIN,SEC RED NCD SR.X,      1120.00,      1120.00,      1120.00,      1120.00,      1120.00,                    78400.00,70, ,1,      1135.00,       902.00
N,ZD,SRTRANSFIN,SEC RED NCD 8.52% SR.I,       990.00,       990.00,       990.00,       990.00,       990.00,                    99000.00,100, ,8,      1076.50,       805.00
N,ZK,SRTRANSFIN,SEC RED NCD SR.VIII,      1003.00,      1001.00,      1075.00,      1001.00,      1075.00,                   126975.00,125, ,2,      1075.00,       720.00
