MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
Y, , ,Nifty Realty,       289.00,       289.05,       291.25,       283.45,       290.25,0,0,Y, ,0,       336.35,       160.85
Y, , ,Nifty Infra,      3623.45,      3618.60,      3622.05,      3572.70,      3600.10,0,0,Y, ,0,      3636.15,      2072.60
Y, , ,Nifty Energy,     17087.75,     17071.05,     17104.80,     16785.00,     16931.60,0,0,Y, ,0,     17176.90,      9750.00
Y, , ,Nifty FMCG,     33125.50,     33161.40,     34122.50,     33002.00,     34054.80,0,0,Y, ,0,     34122.50,     22699.05
Y, , ,Nifty MNC,     15349.35,     15361.85,     15491.55,     15271.95,     15469.10,0,0,Y, ,0,     15491.55,      9648.20
Y, , ,Nifty Pharma,     12443.90,     12453.10,     12551.40,     12338.10,     12440.60,0,0,Y, ,0,     12636.90,      6242.85
Y, , ,Nifty PSE,      2787.65,      2787.05,      2789.75,      2726.75,      2769.40,0,0,Y, ,0,      3286.05,      1952.20
Y, , ,Nifty PSU Bank,      1838.55,      1824.10,      1824.10,      1777.90,      1810.30,0,0,Y, ,0,      2596.10,      1078.45
Y, , ,Nifty Serv Sector,     18802.15,     18722.80,     18728.30,     18589.05,     18694.15,0,0,Y, ,0,     18838.95,     10401.30
Y, , ,India VIX,18.9200,18.9200,19.3850,17.4225,18.7125,0,0,Y, ,0,86.6350,9.6175
Y, , ,Nifty Auto,      9293.30,      9286.55,      9332.70,      9173.25,      9200.85,0,0,Y, ,0,      9456.65,      4452.20
Y, , ,Nifty Metal,      3105.90,      3099.90,      3123.95,      3056.70,      3113.05,0,0,Y, ,0,      3202.35,      1480.70
Y, , ,Nifty Media,      1673.35,      1666.05,      1666.05,      1619.65,      1646.20,0,0,Y, ,0,      1918.50,       972.95
Y, , ,NIFTY SMLCAP 100,      6817.25,      6815.35,      6816.15,      6689.30,      6781.35,0,0,Y, ,0,      6851.45,      3202.90
Y, , ,Nifty 200,      7020.15,      7002.85,      7006.35,      6947.90,      6996.45,0,0,Y, ,0,      7032.95,      3893.05
Y, , ,Nifty Div Opps 50,      2795.25,      2790.95,      2808.60,      2762.45,      2805.50,0,0,Y, ,0,      2808.60,      1712.30
Y, , ,Nifty Commodities,      3779.70,      3765.80,      3767.25,      3694.25,      3727.90,0,0,Y, ,0,      3825.35,      2068.80
Y, , ,Nifty Consumption,      5721.15,      5719.55,      5790.40,      5696.85,      5782.70,0,0,Y, ,0,      5790.40,      3614.85
Y, , ,Nifty Fin Service,     14554.30,     14504.65,     14505.35,     14342.75,     14450.10,0,0,Y, ,0,     14747.70,      7984.20
Y, , ,Nifty50 Div Point,        79.54,        79.54,        79.54,        79.54,        79.54,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty100 Liq 15,      3304.35,      3290.45,      3296.65,      3261.30,      3279.20,0,0,Y, ,0,      3894.15,      1878.95
Y, , ,Nifty CPSE,      1609.50,      1610.60,      1615.25,      1583.00,      1603.65,0,0,Y, ,0,      1965.85,      1136.65
Y, , ,Nifty GrowSect 15,      6736.15,      6733.65,      6773.45,      6690.10,      6758.25,0,0,Y, ,0,      6773.45,      3949.25
Y, , ,Nifty50 PR 2x Lev,      5702.30,      5667.55,      5679.95,      5592.45,      5659.00,0,0,Y, ,0,      5718.50,      1883.80
Y, , ,Nifty50 PR 1x Inv,       324.75,       325.75,       327.90,       325.40,       326.00,0,0,Y, ,0,       600.80,       324.30
Y, , ,Nifty50 TR 2x Lev,      7572.45,      7526.35,      7542.80,      7426.60,      7514.95,0,0,Y, ,0,      7594.00,      2465.75
Y, , ,Nifty50 TR 1x Inv,       282.00,       282.85,       284.70,       282.55,       283.05,0,0,Y, ,0,       525.50,       281.55
Y, , ,Nifty50 Value 20,      6578.10,      6564.95,      6614.65,      6517.30,      6605.55,0,0,Y, ,0,      6614.65,      3821.10
Y, , ,Nifty Mid Liq 15,      5055.15,      5044.45,      5046.60,      4956.15,      5004.00,0,0,Y, ,0,      5097.25,      2448.20
Y, , ,Nifty Pvt Bank,     16962.00,     16875.70,     16928.60,     16689.85,     16854.00,0,0,Y, ,0,     18030.20,      8487.25
Y, , ,NIFTY100 Qualty30,      3164.95,      3161.50,      3184.20,      3149.20,      3178.55,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 8 13Yr,      2247.00,      2247.37,      2248.96,      2246.95,      2247.41,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr,      2025.27,      2025.59,      2027.78,      2024.57,      2024.92,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr Cln,       967.63,       967.63,       968.69,       967.13,       967.30,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 4 8Yr,      2396.50,      2396.88,      2398.31,      2396.36,      2396.42,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 11 15Yr,      2437.72,      2438.15,      2439.38,      2437.56,      2437.88,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 15YrPlus,      2668.59,      2669.07,      2670.40,      2667.12,      2667.12,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS Compsite,      2293.48,      2293.86,      2295.36,      2293.22,      2293.39,0,0,Y, ,0,          .00,          .00
 , , , , , , , , , , ,Y, , , , 
 , , , , , , , , , , ,Y, , , , 
 , , ,NIFTY 50 Sec, , , , , , , ,Y, , , , 
N,EQ,ADANIPORTS,ADANI PORT & SEZ LTD,       463.90,       463.90,       474.10,       457.00,       471.00,               2229309469.10,4785102,Y, ,52741,       474.90,       203.00
N,EQ,ASIANPAINT,ASIAN PAINTS LIMITED,      2522.30,      2515.95,      2552.00,      2501.00,      2526.05,               5991012482.35,2372909,Y, ,86158,      2552.00,      1431.20
N,EQ,AXISBANK,AXIS BANK LIMITED,       634.20,       624.50,       632.45,       620.35,       627.05,              10111337751.00,16126862,Y, ,191871,       765.85,       286.00
N,EQ,BAJAJ-AUTO,BAJAJ AUTO LIMITED,      3306.55,      3306.20,      3319.95,      3272.05,      3290.85,               1546824627.35,469288,Y, ,32215,      3384.75,      1788.65
N,EQ,BAJAJFINSV,BAJAJ FINSERV LTD.,      9010.65,      9010.65,      9074.00,      8939.00,      9028.85,               4205275996.05,466726,Y, ,36919,      9950.00,      3985.30
N,EQ,BAJFINANCE,BAJAJ FINANCE LIMITED,      4844.15,      4850.00,      4860.00,      4785.00,      4794.80,               9274105158.05,1925963,Y, ,93008,      4960.00,      1783.00
N,EQ,BHARTIARTL,BHARTI AIRTEL LIMITED,       503.05,       501.50,       508.75,       494.10,       505.15,               6619376248.80,13194186,Y, ,126519,       612.00,       361.75
N,EQ,BPCL,BHARAT PETROLEUM CORP  LT,       395.15,       395.10,       401.50,       387.10,       399.30,               2915437792.00,7394056,Y, ,73441,       510.00,       252.00
N,EQ,BRITANNIA,BRITANNIA INDUSTRIES LTD,      3627.10,      3627.10,      3747.00,      3624.00,      3739.75,               5335333262.50,1443681,Y, ,71822,      4010.00,      2100.00
N,EQ,CIPLA,CIPLA LTD,       762.40,       763.00,       767.70,       755.10,       762.75,               2804162419.40,3679209,Y, ,90764,       829.05,       355.30
N,EQ,COALINDIA,COAL INDIA LTD,       134.70,       135.20,       135.45,       132.80,       134.85,               1601798019.95,11912807,Y, ,49080,       214.60,       109.55
N,EQ,DIVISLAB,DIVI'S LABORATORIES LTD,      3725.40,      3724.90,      3763.00,      3706.75,      3732.25,               2384598978.35,638946,Y, ,40401,      3770.00,      1626.00
N,EQ,DRREDDY,DR. REDDY'S LABORATORIES,      5056.90,      5058.00,      5086.40,      5015.00,      5053.10,               4793423023.00,948294,Y, ,59720,      5512.65,      2495.05
N,EQ,EICHERMOT,EICHER MOTORS LTD,      2547.25,      2558.00,      2558.00,      2487.10,      2492.65,               2776966482.35,1106304,Y, ,62748,     22876.60,      2015.20
N,EQ,GAIL,GAIL (INDIA) LTD,       122.50,       122.75,       123.45,       119.35,       120.05,               1951130217.45,16189659,Y, ,53983,       133.35,        65.00
N,EQ,GRASIM,GRASIM INDUSTRIES LTD,       920.25,       922.00,       924.80,       902.55,       909.50,               1571523970.60,1727166,Y, ,28148,       954.00,       385.05
N,EQ,HCLTECH,HCL TECHNOLOGIES LTD,       870.55,       870.55,       877.80,       865.00,       866.75,               4037996033.80,4641898,Y, ,98691,       910.70,       375.25
N,EQ,HDFC,HDFC LTD,      2306.70,      2300.00,      2303.00,      2267.00,      2289.10,               5808940360.60,2545081,Y, ,100245,      2499.90,      1473.45
N,EQ,HDFCBANK,HDFC BANK LTD,      1407.20,      1398.00,      1402.00,      1375.75,      1385.85,              13671853428.50,9863983,Y, ,253318,      1464.40,       738.75
N,EQ,HDFCLIFE,HDFC LIFE INS CO LTD,       652.60,       656.10,       661.00,       645.65,       659.45,               3660027131.50,5582666,Y, ,94898,       688.50,       340.00
N,EQ,HEROMOTOCO,HERO MOTOCORP LIMITED,      3190.70,      3180.00,      3207.75,      3166.00,      3194.30,               1785898522.40,559968,Y, ,38656,      3394.90,      1475.00
N,EQ,HINDALCO,HINDALCO  INDUSTRIES  LTD,       241.00,       239.80,       245.50,       238.00,       242.70,               4765028213.90,19673032,Y, ,99010,       255.95,        84.90
N,EQ,HINDUNILVR,HINDUSTAN UNILEVER LTD.,      2292.20,      2290.00,      2357.90,      2275.05,      2350.45,               7070241197.70,3041370,Y, ,138426,      2614.30,      1757.30
N,EQ,ICICIBANK,ICICI BANK LTD.,       511.50,       508.10,       514.40,       498.75,       506.95,              10328333170.80,20419020,Y, ,218589,       552.20,       268.30
N,EQ,INDUSINDBK,INDUSIND BANK LIMITED,       928.50,       917.95,       927.00,       905.00,       915.85,               8353776743.00,9145597,Y, ,129415,      1585.00,       235.55
N,EQ,INFY,INFOSYS LIMITED,      1175.20,      1157.40,      1171.65,      1150.00,      1167.75,              11046635082.65,9488782,Y, ,295020,      1186.00,       509.25
N,EQ,IOC,INDIAN OIL CORP LTD,        93.95,        93.90,        93.90,        91.15,        92.45,               2052055031.50,22243189,Y, ,51475,       129.70,        71.15
N,EQ,ITC,ITC LTD,       205.40,       206.65,       213.65,       203.15,       212.70,              13618257111.20,65227495,Y, ,314902,       247.90,       134.60
N,EQ,JSWSTEEL,JSW STEEL LIMITED,       361.85,       362.00,       366.45,       356.30,       362.30,               2324036616.60,6429901,Y, ,46289,       376.20,       132.50
N,EQ,KOTAKBANK,KOTAK MAHINDRA BANK LTD,      1883.55,      1900.00,      1919.90,      1859.85,      1903.30,               8872093056.70,4695216,Y, ,129345,      1948.40,      1001.00
N,EQ,LT,LARSEN & TOUBRO LTD.,      1181.00,      1182.00,      1193.75,      1170.05,      1190.35,               5815223621.45,4921373,Y, ,133137,      1383.70,       661.00
N,EQ,M&M,MAHINDRA & MAHINDRA LTD,       755.00,       745.00,       754.95,       731.05,       736.15,               2819296030.25,3814006,Y, ,56407,       764.45,       245.40
N,EQ,MARUTI,MARUTI SUZUKI INDIA LTD.,      7709.25,      7760.00,      7850.00,      7710.00,      7736.00,               9228330393.20,1186739,Y, ,88280,      8013.15,      4001.10
N,EQ,NESTLEIND,NESTLE INDIA LIMITED,     17569.15,     17607.00,     18404.00,     17562.20,     18352.70,               5508466910.40,304461,Y, ,65291,     18404.00,     12200.00
N,EQ,NTPC,NTPC LTD,        98.30,        98.40,        99.35,        96.50,        97.15,               2531292282.05,25985382,Y, ,58016,       125.00,        73.20
N,EQ,ONGC,OIL AND NATURAL GAS CORP.,        91.20,        91.00,        92.20,        88.70,        91.65,               2302080748.70,25329334,Y, ,83028,       133.40,        50.00
N,EQ,POWERGRID,POWER GRID CORP. LTD.,       192.70,       193.00,       195.40,       191.50,       192.75,               1478397709.65,7657247,Y, ,63014,       211.00,       122.15
N,EQ,RELIANCE,RELIANCE INDUSTRIES LTD,      2026.95,      2021.60,      2028.50,      2001.00,      2007.00,              14903949695.80,7414229,Y, ,212910,      2369.35,       875.65
N,EQ,SBILIFE,SBI LIFE INSURANCE CO LTD,       858.00,       861.00,       862.90,       855.00,       856.05,               1977803396.20,2302834,Y, ,96600,      1020.00,       519.40
N,EQ,SBIN,STATE BANK OF INDIA,       270.35,       269.00,       271.00,       265.55,       269.55,              10362014086.65,38676657,Y, ,191259,       339.85,       149.45
N,EQ,SHREECEM,SHREE CEMENT LIMITED,     24420.70,     24420.70,     24499.95,     23687.40,     23758.10,               2001798841.30,83757,Y, ,18213,     25655.50,     15410.00
N,EQ,SUNPHARMA,SUN PHARMACEUTICAL IND L,       569.55,       570.00,       574.75,       560.10,       565.20,               3820018052.85,6755693,Y, ,90074,       591.50,       312.00
N,EQ,TATAMOTORS,TATA MOTORS LIMITED,       182.70,       182.70,       182.70,       176.40,       177.60,               6842370815.25,38368777,Y, ,160033,       201.70,        63.50
N,EQ,TATASTEEL,TATA STEEL LIMITED,       609.35,       606.00,       614.00,       593.50,       610.10,              11967589060.65,19829328,Y, ,187226,       632.50,       250.85
N,EQ,TCS,TATA CONSULTANCY SERV LT,      2810.80,      2818.00,      2827.30,      2780.25,      2784.30,               5945438936.55,2127801,Y, ,106653,      2885.00,      1506.05
N,EQ,TECHM,TECH MAHINDRA LIMITED,       929.50,       925.00,       932.60,       917.10,       927.30,               2416653200.95,2608358,Y, ,74777,       950.85,       471.40
N,EQ,TITAN,TITAN COMPANY LIMITED,      1426.15,      1428.00,      1445.00,      1415.55,      1424.20,               3705553091.80,2588422,Y, ,82221,      1445.00,       720.90
N,EQ,ULTRACEMCO,ULTRATECH CEMENT LIMITED,      5144.80,      5099.00,      5119.00,      4950.00,      4964.30,               6674922941.90,1333296,Y, ,103339,      5259.00,      2910.00
N,EQ,UPL,UPL LIMITED,       492.60,       478.00,       479.00,       416.10,       438.45,              37739652855.35,87279054,Y, ,869118,       614.90,       240.15
N,EQ,WIPRO,WIPRO LTD,       359.50,       356.20,       358.00,       352.75,       355.90,               2454363980.60,6897397,Y, ,61672,       381.70,       159.40
 , , , , , , , , , , ,N, , , , 
 , , ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     15399.35,     15399.00,     15699.95,     15250.00,     15568.30,                282666925.80,18274,N, ,5564,     18679.75,     12186.55
N,EQ,ACC,ACC LIMITED,      1656.60,      1629.00,      1649.95,      1618.25,      1632.65,               3055962830.15,1873212,N, ,64648,      1785.00,       895.15
N,EQ,ADANIGREEN,ADANI GREEN ENERGY LTD,      1070.10,      1064.70,      1067.00,      1030.00,      1036.70,                590175732.05,568627,N, ,44972,      1220.00,       111.90
N,EQ,ADANITRANS,ADANI TRANSMISSION LTD,       426.55,       425.00,       435.95,       415.00,       430.25,                234609203.60,550671,N, ,11064,       445.00,       147.50
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      2906.55,      2914.85,      2929.00,      2855.80,      2918.30,                486478851.25,167641,N, ,13506,      3090.00,      1881.30
N,EQ,AMBUJACEM,AMBUJA CEMENTS LTD,       252.85,       250.70,       251.00,       245.20,       248.30,               2730181875.30,11038230,N, ,95152,       272.00,       136.55
N,EQ,AUROPHARMA,AUROBINDO PHARMA LTD,       888.20,       889.00,       907.95,       888.80,       899.00,               3078105100.30,3428679,N, ,72624,       967.50,       288.85
N,EQ,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,      3069.95,      3060.00,      3068.95,      3033.75,      3048.75,                 85734957.15,28149,N, ,4652,      3950.00,      1460.15
N,EQ,BANDHANBNK,BANDHAN BANK LIMITED,       399.95,       399.95,       417.30,       395.55,       414.90,               5932116436.20,14568462,N, ,120144,       563.50,       152.20
N,EQ,BANKBARODA,BANK OF BARODA,        65.60,        64.95,        66.80,        62.90,        66.35,               4452081701.30,69017267,N, ,118967,       104.85,        36.00
N,EQ,BERGEPAINT,BERGER PAINTS (I) LTD,       677.95,       680.10,       682.50,       672.80,       679.55,                499289184.40,736305,N, ,15259,       682.50,       389.35
N,EQ,BIOCON,BIOCON LIMITED.,       450.95,       452.45,       457.50,       446.85,       453.95,               1135935112.40,2511207,N, ,36940,       478.00,       235.55
N,EQ,BOSCHLTD,BOSCH LIMITED,     13509.35,     13411.10,     13460.00,     13127.65,     13208.20,               1566123877.95,118375,N, ,19469,     15820.00,      7850.00
N,EQ,CADILAHC,CADILA HEALTHCARE LIMITED,       467.95,       468.60,       475.45,       464.00,       469.55,               1366457049.55,2907247,N, ,32416,       480.95,       202.00
N,EQ,COLPAL,COLGATE PALMOLIVE LTD.,      1567.90,      1559.00,      1590.00,      1555.10,      1585.35,               1288913379.90,816982,N, ,43139,      1590.00,      1065.00
N,EQ,CONCOR,CONTAINER CORP OF IND LTD,       403.45,       405.60,       406.00,       391.05,       402.25,                840774226.00,2098666,N, ,33234,       602.20,       263.40
N,EQ,DABUR,DABUR INDIA LTD,       502.15,       502.00,       517.00,       502.00,       514.40,               4735943721.15,9250804,N, ,118117,       535.95,       386.05
N,EQ,DLF,DLF LIMITED,       212.20,       213.35,       219.50,       207.65,       217.90,               3040614417.20,14237563,N, ,81681,       266.55,       114.55
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,      2625.30,      2630.00,      2673.50,      2575.85,      2622.05,               1866620555.55,713356,N, ,50390,      2755.00,      1700.00
N,EQ,GICRE,GENERAL INS CORP OF INDIA,       145.05,       144.90,       147.50,       140.00,       143.95,                 88575379.95,617868,N, ,7261,       274.80,        81.50
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,       704.95,       706.00,       734.00,       699.30,       728.55,               3396050663.55,4702971,N, ,99107,       772.00,       425.10
N,EQ,HAVELLS,HAVELLS INDIA LIMITED,       823.85,       820.00,       835.40,       819.00,       827.40,               1286330720.45,1551387,N, ,35694,       855.00,       447.05
N,EQ,HDFCAMC,HDFC AMC LIMITED,      2811.95,      2813.00,      2848.00,      2756.00,      2839.15,               1200163554.65,426532,N, ,44329,      3446.60,      1962.00
N,EQ,HINDPETRO,HINDUSTAN PETROLEUM CORP,       218.30,       219.00,       219.00,       212.60,       215.55,               1347158033.30,6274470,N, ,65226,       270.65,       150.00
N,EQ,HINDZINC,HINDUSTAN ZINC LIMITED,       243.15,       243.15,       244.00,       236.10,       239.70,                160236046.65,669991,N, ,12703,       258.95,       116.05
N,EQ,ICICIGI,ICICI LOMBARD GIC LIMITED,      1453.40,      1453.15,      1458.05,      1425.60,      1449.75,                833536741.25,575732,N, ,31210,      1530.00,       805.00
N,EQ,ICICIPRULI,ICICI PRU LIFE INS CO LTD,       486.85,       487.45,       499.00,       484.85,       496.55,               1960153282.05,3993397,N, ,66843,       533.90,       226.10
N,EQ,IGL,INDRAPRASTHA GAS LTD,       483.15,       485.00,       488.45,       479.00,       481.70,                825317378.45,1711390,N, ,25703,       534.20,       284.05
N,EQ,INDIGO,INTERGLOBE AVIATION LTD,      1731.65,      1740.20,      1750.00,      1722.00,      1736.35,               1637292759.40,943295,N, ,31269,      1787.00,       771.30
N,EQ,INFRATEL,BHARTI INFRATEL LTD.,       246.40,       242.00,       248.35,       240.50,       245.75,               1469696027.70,6011938,N, ,47108,       262.90,       120.05
N,EQ,LTI,L&T INFOTECH LIMITED,      3265.85,      3270.00,      3295.00,      3216.70,      3251.40,                382954888.10,117946,N, ,11492,      3512.70,      1210.00
N,EQ,LUPIN,LUPIN LIMITED,       950.60,       954.00,       959.05,       935.55,       943.10,               1826457882.20,1931940,N, ,28957,      1122.30,       504.75
N,EQ,MARICO,MARICO LIMITED,       398.40,       400.40,       405.45,       394.15,       404.15,               1591413577.70,3979948,N, ,66191,       405.80,       234.00
N,EQ,MCDOWELL-N,UNITED SPIRITS LIMITED,       583.80,       583.05,       595.75,       579.50,       593.00,               1022536948.25,1736313,N, ,33933,       742.70,       442.65
N,EQ,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LT,       157.70,       157.95,       158.15,       153.60,       154.65,               1222593710.80,7853031,N, ,53636,       161.60,        48.65
N,EQ,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,      1190.45,      1190.45,      1191.95,      1159.00,      1184.70,               2487054384.50,2116272,N, ,54445,      1405.75,       476.80
N,EQ,NAUKRI,INFO EDGE (I) LTD,      4383.35,      4373.00,      4624.00,      4353.35,      4591.15,               5160993980.15,1138363,N, ,72387,      4624.00,      1581.10
N,EQ,NMDC,NMDC LTD.,       107.05,       107.05,       108.20,       104.20,       107.80,                596525433.40,5587751,N, ,17613,       139.70,        61.55
N,EQ,OFSS,ORACLE FIN SERV SOFT LTD.,      3159.10,      3166.00,      3166.00,      3086.00,      3133.30,                139475303.80,44636,N, ,9077,      3400.00,      1506.00
N,EQ,PEL,PIRAMAL ENTERPRISES LTD,      1466.20,      1473.95,      1473.95,      1421.00,      1454.00,               1654347613.00,1145429,N, ,53616,      1727.95,       606.85
N,EQ,PETRONET,PETRONET LNG LIMITED,       257.70,       256.70,       256.80,       250.65,       254.90,               1404749586.15,5527767,N, ,44012,       283.25,       170.40
N,EQ,PFC,POWER FIN CORP LTD.,       118.40,       117.00,       117.20,       110.30,       114.55,               1674336920.35,14813851,N, ,53418,       133.40,        74.15
N,EQ,PGHH,P&G HYGIENE & HEALTH CARE,     10901.20,     10900.00,     11380.00,     10845.60,     11197.45,                116164240.05,10499,N, ,2746,     12388.80,      8400.00
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,      1620.55,      1619.35,      1657.95,      1612.80,      1651.35,               1878449031.35,1147367,N, ,40478,      1709.90,      1185.55
N,EQ,PNB,PUNJAB NATIONAL BANK,        39.40,        39.40,        39.40,        38.10,        38.40,               2443307243.20,63379052,N, ,90367,        67.00,        26.30
N,EQ,SBICARD,SBI CARDS & PAY SER LTD,       845.60,       844.50,       844.50,       827.15,       831.75,                529604421.70,634969,N, ,23685,       918.75,       495.00
N,EQ,SIEMENS,SIEMENS LTD,      1564.95,      1570.60,      1571.50,      1525.00,      1537.00,                478443541.90,310804,N, ,19104,      1639.00,       947.90
N,EQ,TATACONSUM,TATA CONSUMER PRODUCT LTD,       565.50,       562.00,       584.70,       560.20,       579.90,               2628678259.60,4578520,N, ,58382,       591.95,       213.70
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      2655.40,      2640.00,      2693.65,      2625.05,      2651.70,               1423865539.85,535280,N, ,25369,      3031.20,      1583.25
N,EQ,UBL,UNITED BREWERIES LTD,      1139.95,      1137.00,      1148.00,      1124.45,      1137.80,                470444840.65,413888,N, ,12622,      1356.00,       749.50
 ,EQ, , , , , , , , , , , , , , 
 ,EQ, ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,        36.00,        36.00,        36.00,        34.75,        35.55,                  2368483.80,67123,N, ,646,        38.00,        19.00
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,        10.05,        10.05,        10.25,         9.85,        10.25,                   129168.85,12780,N, ,134,        17.25,         9.45
N,EQ,3IINFOTECH,3I INFOTECH LTD.,         4.30,         4.50,         4.50,         4.50,         4.50,                  5181507.00,1151446,N, ,588,         4.50,         1.15
N,EQ,3MINDIA,3M INDIA LIMITED,     22550.50,     22300.00,     23200.00,     22073.15,     22523.05,                105987106.00,4689,N, ,1874,     25200.00,     15700.00
N,EQ,3PLAND,3P LAND HOLDINGS LIMITED,        11.25,        11.80,        11.80,        11.80,        11.80,                   111014.40,9408,N, ,30,        11.80,         3.40
N,EQ,5PAISA,5PAISA CAPITAL LIMITED,       334.80,       339.95,       339.95,       322.00,       327.50,                  3399998.95,10375,N, ,586,       465.00,        90.00
N,EQ,A2ZINFRA,A2Z INFRA ENGINEERING LTD,         4.80,         4.80,         4.80,         4.35,         4.35,                  4781544.70,1081985,N, ,916,         8.65,         2.90
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        42.55,        42.50,        42.95,        42.40,        42.45,                   511050.00,12000,N, ,4,        48.00,        42.25
N,EQ,AAKASH,AAKASH EXPLORATION SER L,        55.25,        55.30,        56.00,        54.00,        55.40,                  4623245.30,84171,N, ,824,        56.00,        48.35
N,EQ,AARON,AARON INDUSTRIES LIMITED,        49.70,        49.70,        51.00,        48.05,        49.85,                   266479.25,5390,N, ,128,        67.95,        28.00
N,EQ,AARTIDRUGS,AARTI DRUGS LTD.,       781.25,       780.00,       780.00,       762.00,       766.80,                364797018.50,475398,N, ,19340,      3719.00,       421.00
N,EQ,AARTIIND,AARTI INDUSTRIES LTD,      1254.10,      1220.00,      1239.95,      1203.00,      1211.90,                407441393.85,336328,N, ,23857,      1287.00,       668.00
