GAIN_LOSS,SECURITY,CLOSE_PRIC,PREV_CL_PR,PERCENT_CG
G,BAJAJ HOLDINGS & INVS LTD,      3073.05,      3068.40,0.15
G,SIEMENS LTD,      1550.75,      1548.60,0.14
G,INDRAPRASTHA GAS LTD,       489.15,       488.65,0.1
G,COLGATE PALMOLIVE LTD.,      1568.85,      1567.35,0.1
G,CONTAINER CORP OF IND LTD,       392.20,       391.85,0.09
G,ADANI TRANSMISSION LTD,       428.10,       427.95,0.04
 , , , , 
L,HDFC AMC LIMITED,      2891.45,      2938.95,-1.62
L,L&T INFOTECH LIMITED,      3625.60,      3674.95,-1.34
L,PIRAMAL ENTERPRISES LTD,      1406.60,      1424.40,-1.25
L,DLF LIMITED,       226.10,       228.85,-1.2
L,PETRONET LNG LIMITED,       246.10,       248.90,-1.12
L,PUNJAB NATIONAL BANK,        31.45,        31.80,-1.1
L,MARICO LIMITED,       401.30,       405.35,-1
L,INFO EDGE (I) LTD,      4623.35,      4665.60,-0.91
L,ADANI GREEN ENERGY LTD,      1036.20,      1044.95,-0.84
L,TATA CONSUMER PRODUCT LTD,       601.00,       605.30,-0.71
L,TORRENT PHARMACEUTICALS L,      2785.35,      2799.65,-0.51
L,UNITED BREWERIES LTD,      1126.40,      1131.35,-0.44
L,BERGER PAINTS (I) LTD,       731.05,       733.90,-0.39
L,BIOCON LIMITED.,       481.95,       483.60,-0.34
L,INTERGLOBE AVIATION LTD,      1643.80,      1649.25,-0.33
L,ABBOTT INDIA LIMITED,     15727.40,     15777.35,-0.32
L,MUTHOOT FINANCE LIMITED,      1187.95,      1191.40,-0.29
L,BANDHAN BANK LIMITED,       398.15,       399.05,-0.23
L,GENERAL INS CORP OF INDIA,       141.05,       141.25,-0.14
L,PIDILITE INDUSTRIES LTD,      1731.85,      1732.55,-0.04
 , , , , 
 ,OTHER SECURITIES, , , 
 , , , , 
G,ASPINWALL & CO LTD,       163.10,       135.95,19.97
G,VAISHALI PHARMA LIMITED,        40.55,        33.80,19.97
G,BODHI TREE MULTIMEDIA LTD,        85.90,        72.25,18.89
G,SEC RED NCD 9.60% SR. V,       700.00,       592.00,18.24
G,USHANTI COLOUR CHEM LTD,        34.50,        29.25,17.95
G,DHANI RS.1.10 PPD UP,       175.20,       151.90,15.34
G,FIRSTSOURCE SOLU. LTD.,        91.90,        79.75,15.24
G,BHANDARI HOSIERY EXP LTD,         1.60,         1.40,14.29
G,INDIA TOUR. DEV. CO. LTD.,       344.30,       303.00,13.63
G,UNS RED NCD 9.12% SR. IX,       838.00,       740.00,13.24
G,CONFIDENCE PETRO IND LTD.,        36.90,        32.65,13.02
G,JOHNSON CONTROLS HITACHI,      2530.25,      2254.30,12.24
G,BOND 8.44% PA TF TII-SIB,      1299.99,      1160.25,12.04
G,WHIRLPOOL OF INDIA LTD,      2528.00,      2262.40,11.74
G,GENUS POWER INFRASTRU LTD,        38.75,        34.95,10.87
G,INDO TECH TRANSFORM LTD.,       121.10,       109.50,10.59
G,THE GROB TEA COMPANY LTD,       652.35,       593.05,10
G,CAPITAL TRUST LIMITED,       100.20,        91.10,9.99
G,LYKA LABS LTD,        23.30,        21.20,9.91
G,PANAMA PETROCHEM LTD,       102.25,        93.15,9.77
G,ARIHANT FOUN & HOU LTD,        22.45,        20.50,9.51
G,ASAHI INDIA GLASS LIMITED,       272.80,       250.60,8.86
G,CREATIVE EYE LIMITED,         3.70,         3.40,8.82
G,SHALBY LIMITED,       113.70,       104.60,8.7
G,HINDUSTAN FOODS LIMITED,      1298.50,      1194.80,8.68
G,ORIENT BELL LIMITED,       185.80,       171.00,8.65
G,UNS RED NCD 8.79% SR.VIII,       890.00,       820.00,8.54
G,TILAKNAGAR INDUSTRIES LTD,        27.10,        25.00,8.4
G,NAHAR CAP & FIN.,        91.75,        84.70,8.32
G,VEDANTA LIMITED,       162.85,       150.45,8.24
 , , , , 
L,SE RE NCD SR.II OPT 4,      1076.00,      1191.11,-9.66
L,TERA SOFTWARE LIMITED,        49.25,        53.20,-7.42
L,SEC RED NCD 9.70% SR. V,      1111.90,      1200.00,-7.34
L,PREMIER EXPLOSIVES LTD,       159.20,       171.80,-7.33
L,ONWARD TECHNOLOGIES LTD,        89.05,        94.60,-5.87
L,20 MICRONS LTD,        37.80,        40.15,-5.85
L,VETO SWITCHGEAR CABLE LTD,        79.55,        83.90,-5.18
L,DISH TV INDIA LTD.,        14.75,        15.55,-5.14
L,LEMON TREE HOTELS LTD,        39.50,        41.60,-5.05
L,AHLADA ENGINEERS LIMITED,        79.80,        84.00,-5
L,PROLIFE INDUSTRIES LTD,        57.95,        61.00,-5
L,SECUR CREDENTIALS LIMITED,        18.10,        19.05,-4.99
L,BANKA BIOLOO LIMITED,        49.10,        51.65,-4.94
L,EMAMI PAPER MILLS LIMITED,       104.15,       109.55,-4.93
L,BIRLA TYRES LIMITED,        30.20,        31.75,-4.88
L,SURANA TELECOM AND POW LT,         4.90,         5.15,-4.85
L,AGRO PHOS INDIA LIMITED,        14.75,        15.50,-4.84
L,AARVEE DEN. & EXP. LTD,        17.85,        18.75,-4.8
L,MAN COAT METAL & IND LTD,         7.00,         7.35,-4.76
L,SEC RED NCD 9.05% SR. II,       181.00,       190.00,-4.74
L,MARSHALL MACHINES LTD,        13.10,        13.75,-4.73
L,VIKAS MULTICORP LIMITED,         6.05,         6.35,-4.72
L,S S INFRA DEVP CONSL LTD,         8.10,         8.50,-4.71
L,ARIHANT SUPERSTRUCT LTD,        31.00,        32.50,-4.62
L,KIRI INDUSTRIES LIMITED,       544.55,       570.75,-4.59
L,SATIN RS.2.50 PPD UP,        33.35,        34.95,-4.58
L,GRAND FOUNDRY LTD,         2.10,         2.20,-4.55
L,BURGER KING INDIA LIMITED,       180.90,       189.45,-4.51
L,PENINSULA LAND LIMITED,         6.35,         6.65,-4.51
L,SURANA SOLAR LIMITED,         8.50,         8.90,-4.49
