MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,NC,IBULHSGFIN,UNS RED NCD 8.79% SR.VIII,       820.00,       890.00,       890.00,       890.00,       890.00,                   133500.00,150, ,2,       945.00,       701.00
N,NC,IDFCFIRSTB,BOND 0% 2022 TR-2 SR-II,     10460.00,     10500.00,     10500.00,     10500.00,     10500.00,                   168000.00,16, ,6,     10765.05,      8500.00
N,NC,L&TFINANCE,SERENCD 9.25% SR.III OPII,      1125.17,      1140.00,      1150.00,      1140.00,      1150.00,                   131550.00,115, ,5,      1185.00,       932.00
N,NC,NTPC,TFB 7.53% 2030 SR. 2B,      1195.00,      1216.00,      1248.00,      1216.00,      1248.00,                   449024.00,363, ,4,      1280.00,      1100.00
N,ND,HUDCO,8.76% TAX FREETRI SR2B,      1299.00,      1299.00,      1299.90,      1299.00,      1299.90,                   328719.00,253, ,6,      1498.00,      1170.00
N,ND,IRFC,BOND 8.44% PA TF TII-SIB,      1160.25,      1180.00,      1299.99,      1180.00,      1299.99,                   112199.50,90, ,3,      1438.00,      1126.60
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1105.20,      1099.15,      1110.00,      1099.15,      1103.45,                   841587.59,762, ,16,      1152.00,       962.00
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1512.09,      1514.00,      1515.00,      1510.10,      1511.54,                  1384922.00,916, ,17,      1549.00,      1253.00
N,NE,IDFCFIRSTB,BOND 0% 2022 TR-3 SR-II,     10200.00,     10200.00,     10200.00,     10200.00,     10200.00,                    40800.00,4, ,2,     10299.00,      8925.50
N,NE,IRFC,BOND 8.88% PA TF TII-SIIB,      1365.00,      1365.00,      1365.05,      1362.10,      1362.91,                   405014.94,297, ,11,      1430.00,      1070.10
N,NE,L&TFINANCE,SERENCD 8.89% SR.IV OPII,      1083.55,      1083.55,      1100.00,      1083.55,      1100.00,                     7617.75,7, ,2,      1117.39,       920.00
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1257.34,      1257.00,      1260.00,      1254.83,      1256.65,                  1062906.35,845, ,27,      1318.99,      1125.00
N,NF,DHFL,SEC RED NCD SR. 8B,       400.00,       400.00,       400.00,       390.00,       390.00,                    27310.00,70, ,2,       500.00,       182.25
N,NF,ECLFINANCE,SEC RED NCD 9.45% SR. II,      1022.21,      1021.80,      1029.99,      1020.00,      1020.08,                   806079.85,790, ,14,      1079.95,       670.05
N,NF,IFCI,9.90 % SRNCD SR IV,      1021.00,      1011.00,      1016.11,      1010.00,      1011.95,                  4441457.40,4391, ,106,      1159.99,       860.55
N,NF,RECLTD,BOND8.88% PA TF TR II S2B,      1299.89,      1300.00,      1305.00,      1300.00,      1305.00,                   260885.00,200, ,3,      1441.60,      1040.00
N,NF,TCFSL,UNSERENCD9.1%SRIIICIII&IV,      1138.90,      1139.99,      1145.00,      1139.99,      1140.10,                   736844.10,645, ,6,      1229.00,       950.00
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,       953.01,       960.00,       960.00,       925.00,       933.53,                   607302.00,643, ,19,       978.00,       744.01
N,NH,IFCI,9.90 % SRNCD SR VI,      1040.00,      1050.00,      1050.00,      1020.00,      1026.62,                  5511682.65,5389, ,66,      1108.95,       900.00
N,NH,TCFSL,SERENCD8.45%SR.ICIII&IV,      1064.00,      1064.99,      1074.00,      1061.00,      1074.00,                   883799.00,830, ,17,      1113.00,       776.80
N,NI,ECLFINANCE,SEC RED NCD 9.65% SR. V,       985.00,       985.00,       985.00,       980.00,       985.00,                   174050.00,177, ,5,      1037.80,       690.10
N,NI,IRFC,TAX FREE  7.32% SR. 102 A,      1135.00,      1136.00,      1148.81,      1136.00,      1147.98,                  1489423.30,1300, ,13,      1367.00,      1051.10
N,NI,L&TFINANCE,SERENCD 8.98% SR.VI OPII,      1150.50,      1150.50,      1150.50,      1150.50,      1150.50,                   414180.00,360, ,5,      1199.89,       931.00
N,NJ,IRFC,TAX FREE  7.53% SR. 103 A,      1242.55,      1233.69,      1242.50,      1233.69,      1239.02,                   592224.21,479, ,5,      1295.00,      1011.00
N,NJ,SREIBNPNCD,9.35% SRNCD SR V B,       698.00,       649.10,       748.00,       649.00,       748.00,                    18939.50,29, ,5,       965.90,       625.26
N,NK,ECLFINANCE,SEC RED NCD 9.85% SR. VII,       897.95,       877.80,       877.80,       877.80,       877.80,                     4389.00,5, ,1,       948.20,       617.80
N,NK,L&TFINANCE,SE RE NCD 8.9% SR.I OP II,      1090.00,      1075.00,      1075.00,      1075.00,      1075.00,                    55900.00,52, ,6,      1169.00,       882.00
N,NL,IFCI,9.40 % SRNCD TR II SR III,      1104.00,      1100.00,      1100.00,      1100.00,      1100.00,                     5500.00,5, ,1,      1150.00,       890.00
N,NL,SREIBNPNCD,9.75% SRNCD SR VI B,       700.00,       701.00,       701.00,       680.00,       682.14,                   305282.00,440, ,14,       960.00,       622.00
N,NL,TCFSL,SERENCD8.65%SR.IIICIII&IV,      1124.01,      1119.95,      1126.00,      1119.95,      1126.00,                    44888.75,40, ,4,      1326.00,       970.20
N,NM,ECLFINANCE,SEC RED NCD 10.20% SR. I,       990.57,       990.57,       991.95,       989.00,       991.95,                   208006.86,210, ,12,      1088.00,       721.01
N,NN,DHFL,SEC RED NCD 9.15% SR. 2B,       345.00,       345.00,       355.00,       345.00,       353.55,                    52593.55,149, ,6,       450.00,       170.40
N,NN,ECLFINANCE,SEC RED NCD SR. II,      1170.03,      1160.01,      1178.99,      1160.01,      1170.03,                   409209.29,350, ,9,      1200.00,       688.00
N,NO,IRFC,TAX FREE  7.64% SR. 108A,      1253.40,      1248.00,      1255.00,      1248.00,      1254.21,                  1267268.70,1011, ,27,      1314.00,      1101.00
N,NO,SREIBNPNCD,UNS RED NCD 9.25% SR. I,       573.41,       577.00,       577.00,       568.00,       568.01,                   365298.15,641, ,35,       972.95,       565.25
N,NP,DHFL,SEC RED NCD 9.25% SR. 3B,       360.00,       350.10,       360.00,       350.10,       353.77,                   395606.89,1116, ,16,       405.00,       135.00
N,NP,ECLFINANCE,SEC RED NCD 10.40% SR. IV,       947.00,       960.00,       960.00,       941.00,       942.16,                   814680.00,861, ,17,      1050.00,       680.00
N,NQ,DHFL,SEC RED NCD 8.90% SR. I,       369.29,       369.29,       369.29,       369.02,       369.02,                      738.31,2, ,2,       397.79,       152.00
N,NQ,ECLFINANCE,SEC RED NCD SR. V,      1100.00,      1100.00,      1143.00,      1100.00,      1141.06,                   355330.00,315, ,4,      1244.00,       688.00
N,NQ,L&TFINANCE,SERENCD 8.66% SR.IV OPII,      1080.00,      1105.00,      1105.00,      1105.00,      1105.00,                     2210.00,2, ,1,      1145.00,       850.00
N,NR,ECLFINANCE,SEC RED NCD 10.15% SR. VI,       984.50,       967.52,       984.50,       967.52,       977.09,                   992709.82,1010, ,17,       998.00,       630.30
N,NS,DHFL,SEC RED NCD 9.00% SR. II,       339.90,       321.00,       339.90,       321.00,       338.80,                   263896.50,805, ,8,       349.79,       108.80
N,NS,ECLFINANCE,SEC RED NCD 10.6% SR. VII,       960.00,       960.00,       960.00,       955.00,       955.00,                    28750.00,30, ,3,      1046.50,       700.00
N,NX,SREIBNPNCD,SEC RED NCD 9.60% SR. V,       592.00,       710.00,       710.00,       699.99,       700.00,                    32479.99,46, ,8,       955.99,       592.00
N,NY,DHFL,SEC RED NCD 8.56% SR. V,       335.00,       343.00,       343.00,       343.00,       343.00,                      343.00,1, ,1,       350.00,       173.01
N,NY,L&TFINANCE,SE RE NCD 8.45% SR.I OPT2,      1038.00,      1038.50,      1038.50,      1030.00,      1030.00,                   180457.10,175, ,10,      1120.00,       812.40
N,Y1,DHFL,SEC RED NCD 8.65% SR. VI,       335.00,       335.00,       335.00,       335.00,       335.00,                    10050.00,30, ,2,       380.00,       148.25
N,Y1,L&TFINANCE,SE RE NCD SR.II OPT 4,      1191.11,      1076.00,      1076.00,      1076.00,      1076.00,                    53800.00,50, ,1,      1191.11,       854.20
N,Y3,L&TFINANCE,SE RE NCD 8.15% SR.III O6,      1025.00,      1050.00,      1050.00,      1050.00,      1050.00,                     4200.00,4, ,1,      1119.70,       850.00
N,Y5,L&TFINANCE,SE RE NCD 8.60% SR.IV O8,      1062.00,      1065.00,      1068.00,      1064.00,      1065.26,                   196035.50,184, ,13,      1175.00,       900.00
N,Y7,L&TFINANCE,SE RE NCD 8.29% SR.V O10,      1095.00,      1090.00,      1093.00,      1090.00,      1093.00,                    49155.00,45, ,2,      1141.80,       800.00
N,Y9,L&TFINANCE,SE RE NCD 8.65% SR.VI O12,      1072.50,      1074.95,      1080.00,      1074.95,      1080.00,                   599299.00,555, ,8,      1225.50,       938.20
N,Y9,SRTRANSFIN,BOND 10.15% PA SRN S-III,      1063.91,      1060.00,      1066.00,      1060.00,      1063.00,                  1134314.70,1070, ,24,      1172.90,       911.00
N,YA,SREIBNPNCD,UNS RED NCD 9.12% SR. IX,       740.00,       592.00,       838.00,       592.00,       838.00,                     7150.00,10,XI,2,      1015.00,       592.00
N,YB,SRTRANSFIN,BOND 9.71% PA SRN S-V,      1040.70,      1094.90,      1095.00,      1032.21,      1035.00,                    43631.41,41, ,5,      1100.00,       906.00
N,YH,SRTRANSFIN,SEC RED NCD 8.93% SR. I,      1049.90,      1041.00,      1043.99,      1016.00,      1017.98,                   109822.77,107, ,11,      1090.90,       830.00
N,YJ,SRTRANSFIN,SEC RED NCD 9.10% SR. III,      1041.00,      1041.50,      1044.00,      1041.50,      1043.00,                   943721.50,905, ,11,      1080.19,       900.00
N,YK,SRTRANSFIN,SEC RED NCD 9.30% SR. IV,      1043.00,      1043.00,      1047.00,      1043.00,      1047.00,                   293144.00,280, ,6,      1050.00,       756.26
N,YL,SRTRANSFIN,SEC RED NCD 9.40% SR. V,      1040.00,      1051.00,      1059.99,      1049.99,      1050.00,                   273510.18,260, ,19,      1072.00,       775.20
N,YM,SRTRANSFIN,SEC RED NCD SR. VI,      1235.00,      1235.10,      1235.10,      1235.10,      1235.10,                    61755.00,50, ,1,      1245.00,       841.05
N,YO,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1008.67,      1033.37,      1035.00,      1033.37,      1035.00,                   258573.70,250, ,4,      1110.00,       771.05
N,YQ,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1015.00,      1020.00,      1020.50,      1015.05,      1015.73,                   381352.50,375, ,12,      1079.80,       776.00
N,YR,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1037.00,      1020.11,      1033.00,      1020.00,      1033.00,                  1635710.00,1600, ,13,      1089.90,       851.00
N,YS,SRTRANSFIN,SEC RED NCD 9.70% SR. V,      1070.00,      1070.00,      1070.00,      1070.00,      1070.00,                    21400.00,20, ,1,      1200.00,       915.00
N,YT,SRTRANSFIN,SEC RED NCD SR. VI,      1195.00,      1203.00,      1210.00,      1195.00,      1210.00,                   414302.00,345, ,5,      1210.00,       879.20
N,YV,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1034.90,      1033.00,      1033.00,      1033.00,      1033.00,                     1033.00,1, ,1,      1034.90,       875.00
N,YX,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1085.00,      1086.00,      1086.00,      1081.21,      1085.10,                    75966.50,70, ,4,      1088.40,       831.00
N,YY,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1103.00,      1101.00,      1101.00,      1101.00,      1101.00,                    55050.00,50, ,1,      1170.10,       730.00
N,YZ,SRTRANSFIN,SEC RED NCD 9.70% SR. V,      1200.00,      1126.00,      1126.00,      1073.00,      1111.90,                   714536.50,650, ,10,      1236.00,       900.00
N,Z1,SRTRANSFIN,SEC RED NCD SR. VI,      1184.00,      1184.00,      1184.00,      1184.00,      1184.00,                    17760.00,15, ,1,      1195.00,       848.01
N,Z6,SRTRANSFIN,SEC RED NCD 9.3 SR.IV,      1031.00,      1038.00,      1038.80,      1035.00,      1035.00,                   196081.00,189, ,7,      1212.00,       832.40
N,Z7,SRTRANSFIN,SEC RED NCD 9.5% SR.V,      1010.61,      1040.00,      1050.00,      1040.00,      1050.00,                    46949.00,45, ,4,      1069.00,       900.20
N,Z9,SRTRANSFIN,SEC RED NCD 9.7% SR.VII,      1050.00,      1050.00,      1050.00,      1050.00,      1050.00,                    13650.00,13, ,1,      1100.00,       900.00
N,ZD,SRTRANSFIN,SEC RED NCD 8.52% SR.I,       985.00,       985.00,       990.00,       985.00,       985.06,                   399435.00,405, ,17,      1076.50,       805.00
N,ZF,SRTRANSFIN,SEC RED NCD 8.75% SR.III,      1021.00,      1020.00,      1020.00,      1018.00,      1018.00,                   101900.00,100, ,5,      1049.95,       820.00
N,ZG,SRTRANSFIN,SEC RED NCD 8.85% SR.IV,      1075.00,      1062.80,      1062.80,      1062.80,      1062.80,                   329468.00,310, ,9,      1098.85,       812.40
N,ZH,SRTRANSFIN,SEC RED NCD 9% SR.V,      1056.81,      1062.80,      1062.80,      1062.80,      1062.80,                    10628.00,10, ,1,      1070.00,       795.00
N,ZJ,SRTRANSFIN,SEC RED NCD SR.VII,      1060.00,      1045.01,      1045.01,      1045.01,      1045.01,                     9405.09,9, ,1,      1100.00,       792.20
