MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
Y, , ,Nifty 500,     10835.15,     10856.25,     10866.15,     10755.90,     10858.15,0,0,Y, ,0,     10866.15,      6151.60
Y, , ,Nifty 100,     13225.70,     13243.00,     13254.85,     13115.20,     13244.35,0,0,Y, ,0,     13254.85,      7624.85
Y, , ,Nifty Midcap 50,      5590.80,      5611.65,      5641.40,      5555.10,      5613.60,0,0,Y, ,0,      5641.40,      2855.35
Y, , ,Nifty Realty,       269.90,       271.30,       278.90,       271.00,       277.90,0,0,Y, ,0,       336.35,       160.85
Y, , ,Nifty Infra,      3476.85,      3487.10,      3504.55,      3464.10,      3501.80,0,0,Y, ,0,      3504.55,      2072.60
Y, , ,Nifty Energy,     16475.35,     16536.25,     16729.90,     16439.80,     16701.05,0,0,Y, ,0,     16729.90,      9750.00
Y, , ,Nifty FMCG,     31705.25,     31811.15,     31918.80,     31591.85,     31820.25,0,0,Y, ,0,     32155.50,     22699.05
Y, , ,Nifty MNC,     14963.05,     15014.20,     15022.40,     14889.65,     14988.65,0,0,Y, ,0,     15071.40,      9648.20
Y, , ,Nifty Pharma,     12045.15,     12073.35,     12137.65,     11986.55,     12088.60,0,0,Y, ,0,     12528.85,      6242.85
Y, , ,Nifty PSE,      2634.25,      2646.90,      2688.90,      2635.05,      2685.40,0,0,Y, ,0,      3286.05,      1952.20
Y, , ,Nifty PSU Bank,      1603.25,      1609.30,      1623.70,      1575.85,      1596.25,0,0,Y, ,0,      2596.10,      1078.45
Y, , ,Nifty Serv Sector,     18406.10,     18409.05,     18415.55,     18122.25,     18316.20,0,0,Y, ,0,     18441.90,     10401.30
Y, , ,India VIX,20.1825,20.1825,20.5525,17.9625,19.9075,0,0,Y, ,0,86.6350,9.6175
Y, , ,Nifty Auto,      8987.15,      9010.50,      9103.90,      8985.95,      9093.70,0,0,Y, ,0,      9103.90,      4452.20
Y, , ,Nifty Metal,      2974.05,      2978.75,      3061.55,      2977.80,      3050.20,0,0,Y, ,0,      3061.55,      1480.70
Y, , ,Nifty Media,      1530.90,      1535.70,      1548.95,      1520.10,      1538.80,0,0,Y, ,0,      1918.50,       972.95
Y, , ,NIFTY SMLCAP 100,      6633.05,      6664.45,      6665.60,      6585.25,      6632.55,0,0,Y, ,0,      6665.60,      3202.90
Y, , ,Nifty 200,      6801.30,      6812.45,      6818.80,      6747.50,      6813.65,0,0,Y, ,0,      6818.80,      3893.05
Y, , ,Nifty Div Opps 50,      2676.40,      2681.10,      2703.75,      2672.60,      2701.20,0,0,Y, ,0,      2703.75,      1712.30
Y, , ,Nifty Commodities,      3665.80,      3674.45,      3713.75,      3665.70,      3710.30,0,0,Y, ,0,      3713.75,      2068.80
Y, , ,Nifty Consumption,      5440.00,      5456.50,      5509.95,      5446.80,      5504.25,0,0,Y, ,0,      5509.95,      3614.85
Y, , ,Nifty Fin Service,     14352.05,     14360.10,     14363.35,     14053.85,     14187.50,0,0,Y, ,0,     14747.70,      7984.20
Y, , ,Nifty50 Div Point,        79.54,        79.54,        79.54,        79.54,        79.54,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty100 Liq 15,      3184.05,      3189.30,      3198.80,      3163.15,      3194.45,0,0,Y, ,0,      3894.15,      1878.95
Y, , ,Nifty CPSE,      1525.80,      1533.05,      1559.60,      1523.75,      1556.75,0,0,Y, ,0,      1965.85,      1136.65
Y, , ,Nifty GrowSect 15,      6575.80,      6582.85,      6584.80,      6464.65,      6516.05,0,0,Y, ,0,      6618.35,      3949.25
Y, , ,Nifty50 PR 2x Lev,      5358.90,      5368.55,      5373.70,      5256.20,      5362.30,0,0,Y, ,0,      5496.70,      1883.80
Y, , ,Nifty50 PR 1x Inv,       335.00,       334.75,       338.25,       334.55,       334.95,0,0,Y, ,0,       600.80,       334.10
Y, , ,Nifty50 TR 2x Lev,      7116.45,      7129.30,      7136.15,      6980.05,      7120.95,0,0,Y, ,0,      7161.35,      2465.75
Y, , ,Nifty50 TR 1x Inv,       290.85,       290.60,       293.65,       290.50,       290.80,0,0,Y, ,0,       525.50,       290.05
Y, , ,Nifty50 Value 20,      6293.90,      6298.60,      6363.25,      6283.75,      6355.00,0,0,Y, ,0,      6363.25,      3821.10
Y, , ,Nifty Mid Liq 15,      4874.40,      4897.30,      4921.60,      4845.35,      4893.05,0,0,Y, ,0,      4921.60,      2448.20
Y, , ,Nifty Pvt Bank,     16597.25,     16640.50,     16645.75,     16227.75,     16402.55,0,0,Y, ,0,     18030.20,      8487.25
Y, , ,NIFTY100 Qualty30,      3060.35,      3064.90,      3084.85,      3048.75,      3082.95,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 8 13Yr,      2241.36,      2241.73,      2242.50,      2239.99,      2242.34,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr,      2020.38,      2020.70,      2022.00,      2017.79,      2021.49,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr Cln,       966.49,       966.49,       967.13,       965.07,       966.88,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 4 8Yr,      2388.76,      2389.14,      2389.14,      2387.24,      2388.07,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 11 15Yr,      2430.51,      2430.93,      2432.88,      2428.90,      2432.88,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 15YrPlus,      2654.71,      2655.19,      2658.13,      2655.19,      2658.13,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS Compsite,      2287.38,      2287.76,      2288.08,      2286.17,      2287.99,0,0,Y, ,0,          .00,          .00
 , , , , , , , , , , ,Y, , , , 
 , , , , , , , , , , ,Y, , , , 
 , , ,NIFTY 50 Sec, , , , , , , ,Y, , , , 
N,EQ,ADANIPORTS,ADANI PORT & SEZ LTD,       423.80,       424.90,       442.00,       420.35,       438.20,               5662905957.15,13049398,Y, ,140237,       442.00,       203.00
N,EQ,ASIANPAINT,ASIAN PAINTS LIMITED,      2230.05,      2241.00,      2325.95,      2236.00,      2315.85,               7568697101.45,3305952,Y, ,114983,      2325.95,      1431.20
N,EQ,AXISBANK,AXIS BANK LIMITED,       603.65,       607.00,       613.50,       601.25,       608.10,              11573354316.15,19070722,Y, ,174255,       765.85,       286.00
N,EQ,BAJAJ-AUTO,BAJAJ AUTO LIMITED,      3243.65,      3243.65,      3348.00,      3221.50,      3338.15,               5648163738.00,1707284,Y, ,74954,      3348.00,      1788.65
N,EQ,BAJAJFINSV,BAJAJ FINSERV LTD.,      8746.55,      8750.00,      8879.50,      8661.65,      8802.20,               7758481201.00,884969,Y, ,74456,      9950.00,      3985.30
N,EQ,BAJFINANCE,BAJAJ FINANCE LIMITED,      4861.10,      4864.00,      4884.00,      4785.00,      4823.90,              17640290496.35,3654970,Y, ,187588,      4960.00,      1783.00
N,EQ,BHARTIARTL,BHARTI AIRTEL LIMITED,       479.45,       481.00,       487.90,       474.05,       484.90,               9899563137.50,20562558,Y, ,189680,       612.00,       361.75
N,EQ,BPCL,BHARAT PETROLEUM CORP  LT,       379.30,       381.30,       390.00,       377.85,       384.50,               3721269444.65,9651256,Y, ,112436,       510.00,       252.00
N,EQ,BRITANNIA,BRITANNIA INDUSTRIES LTD,      3629.35,      3637.00,      3648.00,      3560.00,      3597.00,               2446816502.15,680870,Y, ,55219,      4010.00,      2100.00
N,EQ,CIPLA,CIPLA LTD,       755.60,       758.00,       761.00,       751.15,       758.35,               3012690459.65,3983393,Y, ,60438,       829.05,       355.30
N,EQ,COALINDIA,COAL INDIA LTD,       126.40,       127.00,       131.15,       126.40,       129.75,               2705088864.20,21081119,Y, ,76409,       214.60,       109.55
N,EQ,DIVISLAB,DIVI'S LABORATORIES LTD,      3620.75,      3622.00,      3654.85,      3615.00,      3639.55,               2745087741.15,755137,Y, ,46140,      3770.00,      1626.00
N,EQ,DRREDDY,DR. REDDY'S LABORATORIES,      4830.40,      4852.10,      4889.00,      4811.00,      4850.25,               5930422510.15,1223452,Y, ,76193,      5512.65,      2495.05
N,EQ,EICHERMOT,EICHER MOTORS LTD,      2532.70,      2528.00,      2549.90,      2507.00,      2532.50,               3268455773.00,1293136,Y, ,67476,     22876.60,      2015.20
N,EQ,GAIL,GAIL (INDIA) LTD,       110.70,       111.00,       120.50,       110.15,       116.70,              11348152320.05,97500422,Y, ,256208,       133.35,        65.00
N,EQ,GRASIM,GRASIM INDUSTRIES LTD,       907.80,       901.55,       918.95,       900.10,       915.50,               2590233426.70,2843180,Y, ,35805,       918.95,       385.05
N,EQ,HCLTECH,HCL TECHNOLOGIES LTD,       834.10,       836.15,       847.45,       831.30,       843.15,               5927067927.40,7062229,Y, ,174376,      1139.00,       375.25
N,EQ,HDFC,HDFC LTD,      2306.95,      2300.00,      2304.00,      2252.50,      2276.35,               7265961073.45,3191550,Y, ,148812,      2499.90,      1473.45
N,EQ,HDFCBANK,HDFC BANK LTD,      1433.30,      1431.00,      1431.80,      1394.80,      1406.95,              12616027252.00,8946075,Y, ,187793,      1464.40,       738.75
N,EQ,HDFCLIFE,HDFC LIFE INS CO LTD,       641.90,       644.00,       646.90,       630.20,       636.50,               3907001187.70,6126982,Y, ,124249,       688.50,       340.00
N,EQ,HEROMOTOCO,HERO MOTOCORP LIMITED,      3110.25,      3113.00,      3177.10,      3091.00,      3126.20,               5486930542.45,1748207,Y, ,84832,      3394.90,      1475.00
N,EQ,HINDALCO,HINDALCO  INDUSTRIES  LTD,       229.30,       229.35,       236.90,       228.55,       231.85,               4673122247.25,20100114,Y, ,113927,       236.90,        84.90
N,EQ,HINDUNILVR,HINDUSTAN UNILEVER LTD.,      2133.05,      2145.00,      2149.90,      2122.10,      2139.30,               3491156739.90,1634682,Y, ,113156,      2614.30,      1757.30
N,EQ,ICICIBANK,ICICI BANK LTD.,       485.10,       486.35,       487.00,       472.20,       480.45,              10170623642.95,21244707,Y, ,220838,       552.20,       268.30
N,EQ,INDUSINDBK,INDUSIND BANK LIMITED,       895.50,       902.00,       905.75,       881.30,       897.30,              13387182765.55,14965085,Y, ,227625,      1596.55,       235.55
N,EQ,INFY,INFOSYS LIMITED,      1137.85,      1134.00,      1147.45,      1121.00,      1140.90,               7620426542.50,6741637,Y, ,153925,      1186.00,       509.25
N,EQ,IOC,INDIAN OIL CORP LTD,        85.85,        85.85,        89.35,        85.60,        88.40,               3953944463.45,44728000,Y, ,117377,       131.60,        71.15
N,EQ,ITC,ITC LTD,       194.40,       195.00,       198.75,       193.55,       195.95,               5575683931.65,28425948,Y, ,121841,       247.90,       134.60
N,EQ,JSWSTEEL,JSW STEEL LIMITED,       358.15,       357.00,       370.75,       356.05,       368.40,               4043203697.50,11048627,Y, ,82423,       370.75,       132.50
N,EQ,KOTAKBANK,KOTAK MAHINDRA BANK LTD,      1875.85,      1880.00,      1883.65,      1809.00,      1814.20,              13678926933.90,7458011,Y, ,223059,      1948.40,      1001.00
N,EQ,LT,LARSEN & TOUBRO LTD.,      1115.95,      1120.05,      1132.05,      1104.10,      1113.75,               4949605920.60,4434968,Y, ,84559,      1383.70,       661.00
N,EQ,M&M,MAHINDRA & MAHINDRA LTD,       734.55,       734.00,       758.00,       730.55,       753.60,               4715738667.70,6337698,Y, ,95542,       758.00,       245.40
N,EQ,MARUTI,MARUTI SUZUKI INDIA LTD.,      7101.70,      7110.00,      7220.00,      7105.00,      7206.50,               7947928581.40,1106734,Y, ,92259,      7569.90,      4001.10
N,EQ,NESTLEIND,NESTLE INDIA LIMITED,     17418.15,     17418.15,     17449.80,     17150.00,     17266.45,               2797641068.55,161952,Y, ,39684,     18369.95,     12200.00
N,EQ,NTPC,NTPC LTD,        93.75,        94.65,        95.20,        93.80,        94.80,               2611113213.75,27650080,Y, ,52240,       125.00,        73.20
N,EQ,ONGC,OIL AND NATURAL GAS CORP.,        81.55,        81.50,        85.05,        80.95,        84.85,               4398959094.35,52652362,Y, ,145212,       133.40,        50.00
N,EQ,POWERGRID,POWER GRID CORP. LTD.,       192.35,       192.85,       195.20,       189.55,       194.15,               1714428234.35,8908164,Y, ,48506,       211.00,       122.15
N,EQ,RELIANCE,RELIANCE INDUSTRIES LTD,      1954.90,      1958.50,      1962.00,      1935.00,      1958.15,              19945469659.25,10240168,Y, ,236641,      2369.35,       875.65
N,EQ,SBILIFE,SBI LIFE INSURANCE CO LTD,       851.35,       853.00,       879.25,       850.30,       875.55,               1813663990.95,2097626,Y, ,89512,      1020.00,       519.40
N,EQ,SBIN,STATE BANK OF INDIA,       248.05,       248.35,       250.85,       244.10,       246.95,              14052937533.80,56723083,Y, ,221604,       344.60,       149.45
N,EQ,SHREECEM,SHREE CEMENT LIMITED,     24908.40,     24800.00,     25043.70,     24200.00,     24635.70,               1908114806.40,77649,Y, ,22732,     25655.50,     15410.00
N,EQ,SUNPHARMA,SUN PHARMACEUTICAL IND L,       539.35,       540.90,       547.00,       536.00,       544.65,               7714595896.30,14234038,Y, ,133942,       564.75,       312.00
N,EQ,TATAMOTORS,TATA MOTORS LIMITED,       179.75,       184.00,       187.35,       181.10,       183.60,              16242924919.00,88107889,Y, ,311386,       201.70,        63.50
N,EQ,TATASTEEL,TATA STEEL LIMITED,       585.80,       585.70,       607.60,       584.05,       604.35,              14993731974.05,24997085,Y, ,244452,       607.60,       250.85
N,EQ,TCS,TATA CONSULTANCY SERV LT,      2726.80,      2719.00,      2754.70,      2702.45,      2749.55,               6843351199.50,2509032,Y, ,106756,      2885.00,      1506.05
N,EQ,TECHM,TECH MAHINDRA LIMITED,       907.30,       897.05,       912.50,       887.20,       908.70,               4959699908.95,5516684,Y, ,134449,       914.15,       471.40
N,EQ,TITAN,TITAN COMPANY LIMITED,      1341.10,      1347.95,      1392.05,      1343.50,      1389.00,               4075321725.95,2969071,Y, ,89002,      1392.05,       720.90
N,EQ,ULTRACEMCO,ULTRATECH CEMENT LIMITED,      4910.50,      4910.50,      4997.25,      4872.80,      4933.10,               3434783679.30,696234,Y, ,52230,      4997.25,      2910.00
N,EQ,UPL,UPL LIMITED,       433.05,       442.75,       447.00,       437.45,       441.95,               6276693415.75,14187495,Y, ,145428,       614.90,       240.15
N,EQ,WIPRO,WIPRO LTD,       352.85,       354.45,       360.30,       354.20,       358.90,               3373738922.75,9434077,Y, ,76751,       381.70,       159.40
 , , , , , , , , , , ,N, , , , 
 , , ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     15398.60,     15450.00,     15450.00,     15133.05,     15215.20,                214065802.85,14017,N, ,5323,     18679.75,     12186.55
N,EQ,ACC,ACC LIMITED,      1747.90,      1745.00,      1748.85,      1701.30,      1729.25,               2289488841.65,1326419,N, ,51393,      1785.00,       895.15
N,EQ,ADANIGREEN,ADANI GREEN ENERGY LTD,      1134.70,      1140.00,      1155.00,      1112.00,      1146.00,                991032569.30,875255,N, ,37719,      1220.00,       111.90
N,EQ,ADANITRANS,ADANI TRANSMISSION LTD,       378.95,       380.00,       433.90,       375.60,       419.20,               1903654458.75,4614719,N, ,70958,       433.90,       147.50
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      2789.05,      2805.05,      2819.90,      2778.00,      2795.00,                161020021.15,57523,N, ,5163,      3090.00,      1881.30
N,EQ,AMBUJACEM,AMBUJA CEMENTS LTD,       262.00,       262.00,       264.20,       259.20,       262.50,               1330299589.30,5076458,N, ,29489,       272.00,       136.55
N,EQ,AUROPHARMA,AUROBINDO PHARMA LTD,       897.15,       895.00,       905.85,       880.50,       889.95,               2659879078.35,2979597,N, ,63544,       967.50,       288.85
N,EQ,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,      3094.30,      3094.30,      3144.20,      3070.00,      3104.55,                327247438.75,105288,N, ,11821,      3950.00,      1460.15
N,EQ,BANDHANBNK,BANDHAN BANK LIMITED,       377.20,       377.85,       379.00,       365.80,       372.30,               2395013194.05,6428691,N, ,70022,       588.50,       152.20
N,EQ,BANKBARODA,BANK OF BARODA,        53.75,        53.95,        55.25,        53.05,        54.10,               3314677595.45,61231380,N, ,77421,       106.15,        36.00
N,EQ,BERGEPAINT,BERGER PAINTS (I) LTD,       655.50,       658.00,       668.00,       657.50,       665.20,                956375970.70,1441948,N, ,24663,       670.00,       389.35
N,EQ,BIOCON,BIOCON LIMITED.,       433.30,       435.00,       436.00,       427.30,       430.30,               1012676605.00,2346320,N, ,28663,       478.00,       235.55
N,EQ,BOSCHLTD,BOSCH LIMITED,     13255.95,     13379.15,     13379.15,     13100.00,     13300.90,               1838846191.20,138798,N, ,25521,     16552.50,      7850.00
N,EQ,CADILAHC,CADILA HEALTHCARE LIMITED,       453.65,       453.00,       455.85,       445.10,       450.80,               1340019250.85,2976254,N, ,31081,       464.00,       202.00
N,EQ,COLPAL,COLGATE PALMOLIVE LTD.,      1504.00,      1514.00,      1524.85,      1500.05,      1519.90,                773576510.40,511249,N, ,31208,      1578.90,      1065.00
N,EQ,CONCOR,CONTAINER CORP OF IND LTD,       409.65,       413.00,       413.50,       405.00,       409.80,                900633547.15,2200909,N, ,32720,       602.20,       263.40
N,EQ,DABUR,DABUR INDIA LTD,       506.00,       507.50,       509.50,       497.25,       502.50,               1748539910.10,3467739,N, ,46439,       535.95,       386.05
N,EQ,DLF,DLF LIMITED,       195.10,       194.75,       202.30,       194.00,       200.85,               3170292969.50,16010211,N, ,85892,       266.55,       114.55
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,      2426.70,      2435.00,      2473.00,      2380.15,      2456.00,               1202809086.15,494720,N, ,38277,      2560.00,      1700.00
N,EQ,GICRE,GENERAL INS CORP OF INDIA,       140.00,       143.00,       143.00,       138.50,       139.65,                 67288733.45,480226,N, ,7751,       279.60,        81.50
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,       705.60,       707.90,       719.20,       707.90,       717.90,               1174923898.20,1642706,N, ,29627,       772.00,       425.10
N,EQ,HAVELLS,HAVELLS INDIA LIMITED,       823.40,       828.70,       837.90,       823.00,       836.35,               1713546896.55,2062830,N, ,40747,       855.00,       447.05
N,EQ,HDFCAMC,HDFC AMC LIMITED,      2511.45,      2515.00,      2589.00,      2511.55,      2555.05,               1315684056.85,514686,N, ,62164,      3549.00,      1962.00
N,EQ,HINDPETRO,HINDUSTAN PETROLEUM CORP,       211.60,       212.90,       219.40,       212.20,       214.70,               2079935972.25,9652752,N, ,57696,       283.95,       150.00
N,EQ,HINDZINC,HINDUSTAN ZINC LIMITED,       227.60,       230.00,       235.00,       228.45,       232.25,                380869180.60,1639274,N, ,36544,       258.95,       116.05
N,EQ,ICICIGI,ICICI LOMBARD GIC LIMITED,      1471.15,      1484.80,      1530.00,      1479.60,      1521.55,               1560772220.60,1035487,N, ,66891,      1530.00,       805.00
N,EQ,ICICIPRULI,ICICI PRU LIFE INS CO LTD,       457.35,       458.00,       476.00,       458.00,       467.60,               2818386978.15,6009102,N, ,82375,       533.90,       226.10
N,EQ,IGL,INDRAPRASTHA GAS LTD,       482.40,       482.40,       484.65,       470.00,       479.30,               2388128833.25,5009720,N, ,64651,       534.20,       284.05
N,EQ,INDIGO,INTERGLOBE AVIATION LTD,      1559.75,      1574.25,      1605.40,      1548.40,      1593.10,               2583455731.15,1640027,N, ,40103,      1743.85,       771.30
N,EQ,INFRATEL,BHARTI INFRATEL LTD.,       216.00,       225.00,       227.95,       210.35,       224.80,              28127299640.00,129639408,N, ,277998,       296.50,       120.05
N,EQ,LTI,L&T INFOTECH LIMITED,      3353.45,      3347.00,      3401.00,      3230.00,      3393.75,               1921097802.20,577260,N, ,63854,      3512.70,      1210.00
N,EQ,LUPIN,LUPIN LIMITED,       909.80,       912.00,       920.90,       902.60,       914.30,               2792399729.75,3054564,N, ,45208,      1122.30,       504.75
N,EQ,MARICO,MARICO LIMITED,       373.80,       373.00,       381.65,       372.10,       378.65,               1367581633.05,3617752,N, ,50029,       389.75,       234.00
N,EQ,MCDOWELL-N,UNITED SPIRITS LIMITED,       566.95,       569.50,       572.00,       561.10,       569.40,               1077429873.00,1899715,N, ,47735,       742.70,       442.65
N,EQ,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LT,       157.20,       155.60,       156.65,       152.30,       153.20,               1647781860.10,10683177,N, ,74365,       158.65,        48.65
N,EQ,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,      1153.65,      1130.00,      1160.65,      1118.40,      1155.65,               2794814297.80,2434046,N, ,74263,      1405.75,       476.80
N,EQ,NAUKRI,INFO EDGE (I) LTD,      4206.80,      4247.00,      4247.00,      4135.20,      4205.00,               2430718412.65,582161,N, ,50712,      4426.50,      1581.10
N,EQ,NMDC,NMDC LTD.,        99.25,       100.75,       104.50,       100.00,       103.20,               2651706352.00,25852342,N, ,83764,       139.70,        61.55
N,EQ,OFSS,ORACLE FIN SERV SOFT LTD.,      3018.00,      3024.10,      3037.50,      2998.00,      3016.45,                153118013.75,50780,N, ,9768,      3400.00,      1506.00
N,EQ,PEL,PIRAMAL ENTERPRISES LTD,      1414.45,      1424.80,      1459.00,      1404.05,      1422.25,               2746759657.20,1914803,N, ,64601,      1828.00,       606.85
N,EQ,PETRONET,PETRONET LNG LIMITED,       254.25,       255.00,       257.00,       250.60,       252.35,                993091609.35,3916284,N, ,56052,       283.25,       170.40
N,EQ,PFC,POWER FIN CORP LTD.,       108.85,       109.25,       110.05,       108.25,       109.70,                428385118.30,3919017,N, ,16467,       133.40,        74.15
N,EQ,PGHH,P&G HYGIENE & HEALTH CARE,     10659.95,     10659.95,     10700.00,     10511.00,     10560.10,                101650815.30,9588,N, ,2139,     12388.80,      8400.00
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,      1551.05,      1554.95,      1604.75,      1552.00,      1599.75,               1866994685.30,1175274,N, ,53311,      1709.90,      1185.55
N,EQ,PNB,PUNJAB NATIONAL BANK,        34.45,        34.55,        35.05,        33.50,        33.95,               2653333152.30,77155079,N, ,64849,        67.00,        26.30
N,EQ,SBICARD,SBI CARDS & PAY SER LTD,       799.95,       803.70,       805.00,       795.00,       796.95,                665453210.65,832610,N, ,32392,       918.75,       495.00
N,EQ,SIEMENS,SIEMENS LTD,      1517.55,      1516.20,      1519.75,      1490.90,      1506.90,                726821266.45,482911,N, ,21233,      1639.00,       947.90
N,EQ,TATACONSUM,TATA CONSUMER PRODUCT LTD,       529.30,       532.00,       541.80,       530.10,       539.25,               1986698266.85,3694795,N, ,57247,       591.95,       213.70
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      2653.60,      2659.00,      2700.00,      2644.60,      2690.05,                958497647.15,358201,N, ,24482,      3031.20,      1583.25
N,EQ,UBL,UNITED BREWERIES LTD,      1088.40,      1083.50,      1095.20,      1061.00,      1068.80,                916044854.40,850673,N, ,30071,      1356.00,       749.50
 ,EQ, , , , , , , , , , , , , , 
 ,EQ, ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,        32.95,        33.60,        34.55,        32.15,        32.70,                 10002548.25,298100,N, ,1775,        38.00,        19.00
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,         9.70,         9.85,         9.85,         9.55,         9.80,                     7141.30,732,N, ,26,        17.25,         9.45
N,EQ,3IINFOTECH,3I INFOTECH LTD.,         3.55,         3.70,         3.70,         3.65,         3.70,                 10029340.20,2710646,N, ,1134,         4.10,         1.15
N,EQ,3MINDIA,3M INDIA LIMITED,     21945.45,     22149.40,     22599.40,     21945.50,     22420.10,                289856591.65,13083,N, ,3494,     25200.00,     15700.00
N,EQ,3PLAND,3P LAND HOLDINGS LIMITED,         8.55,         8.95,         8.95,         8.95,         8.95,                    58443.50,6530,N, ,44,         8.95,         3.40
N,EQ,5PAISA,5PAISA CAPITAL LIMITED,       330.60,       328.05,       340.15,       327.00,       329.70,                  4939384.40,14946,N, ,322,       465.00,        90.00
N,EQ,63MOONS,63 MOONS TECHNOLOGIES LTD,        89.05,        89.45,        92.50,        88.80,        90.40,                 18389290.55,202923,N, ,2680,       125.40,        39.55
N,EQ,A2ZINFRA,A2Z INFRA ENGINEERING LTD,         4.25,         4.40,         4.45,         4.15,         4.45,                  2906679.20,665371,N, ,522,         9.35,         2.90
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        43.75,        43.70,        43.70,        43.70,        43.70,                   131100.00,3000,N, ,1,        48.00,        42.25
N,EQ,AAKASH,AAKASH EXPLORATION SER L,        53.45,        53.50,        53.90,        52.80,        53.45,                  5328687.15,100450,N, ,526,        55.80,        48.35
N,EQ,AARON,AARON INDUSTRIES LIMITED,        58.50,        55.60,        55.60,        55.60,        55.60,                   197046.40,3544,N, ,60,        67.95,        28.00
