MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,ABSLBANETF,BIRLASLAMC - ABSLBANETF,       305.07,       306.15,       306.60,       302.25,       303.26,                    22886.77,75,19,       334.20,       161.21,NIFTY BANK
N,EQ,ABSLNN50ET,BIRLASLAMC - ABSLNN50ET,       305.52,       305.00,       312.00,       295.75,       300.00,                    63848.52,209,34,       340.00,       193.00,NIFTY NEXT 50 ETF
N,EQ,AXISBNKETF,AXISAMC - AXISBNKETF,       300.95,       302.68,       306.57,       302.00,       304.02,                   829303.56,2727,58,       327.70,       241.11,NIFTY BANK INDEX
N,EQ,AXISGOLD,AXIS MF - AXIS GOLD ETF,        42.63,        42.99,        42.99,        42.41,        42.69,                  4894224.09,114804,1238,      4802.10,        36.90,GOLD
N,EQ,AXISNIFTY,AXISAMC - AXISNIFTY,       138.63,       139.47,       139.95,       137.99,       139.06,                   967995.71,6939,111,      1396.28,       110.11,NIFTY 50
N,EQ,BANKBEES,NIP IND ETF BANK BEES,       306.78,       307.80,       309.70,       304.78,       307.99,                335323658.48,1086922,7118,      3291.00,       169.55,NIFTY BANK
N,EQ,BSLGOLDETF,ADITYBIRLA SL GOLD ETF-GR,      4514.95,      4509.05,      4549.00,      4491.05,      4510.30,                  1243480.60,276,58,      5445.00,      3414.00,GOLD
N,EQ,BSLNIFTY,ADITYBIRLA SL NIF ETF-GR,       148.50,       148.13,       148.80,       148.05,       148.05,                    26897.53,181,15,       148.80,        85.27,NIFTY 50
N,EQ,CPSEETF,CPSE ETF,        19.98,        20.00,        20.89,        19.87,        20.49,                276173068.95,13428161,5822,        23.88,        11.54,NIFTY CPSE
N,EQ,EBBETF0423,EDELAMC - EBBETF0423,      1109.03,      1109.00,      1109.00,      1107.75,      1108.20,                  4474785.49,4038,69,      1199.00,       830.90,NIFTY BHARAT BOND
N,EQ,EBBETF0425,EDELAMC - EBBETF0425,      1023.82,      1023.00,      1026.49,      1023.00,      1025.75,                 29862232.49,29113,99,      1101.00,       925.00,NIFTY BHARAT BOND
N,EQ,EBBETF0430,EDELAMC - EBBETF0430,      1133.83,      1134.99,      1134.99,      1130.11,      1133.51,                 14488412.13,12780,65,      1200.00,       991.10,NIFTY BHARAT BOND
N,EQ,EBBETF0431,EDELAMC - EBBETF0431,      1018.10,      1016.15,      1018.94,      1016.15,      1018.87,                 40121460.24,39392,136,      1036.00,       972.00,NIFTY BHARAT BOND
N,EQ,EQ30,EDEL ETF NIFTY 100 QUAL30,       401.55,       380.00,       401.90,       363.90,       391.55,                   187942.75,476,40,       402.00,       238.00,NIFTY QUALITY 30
N,EQ,GOLDBEES,NIP IND ETF GOLD BEES,        42.65,        43.80,        43.80,        42.67,        42.71,                 81183031.31,1898856,7823,      3370.10,        30.10,GOLD
