MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,N4,TATACAPHSG,SEC RED NCD 8.01% SR.II,      1079.00,      1089.00,      1089.00,      1070.00,      1070.09,                   108167.40,101, ,6,      1225.00,       925.30
N,N5,EHFLNCD,SEC RED NCD 9.57% SR. V,       938.00,       938.00,       950.00,       934.00,       934.00,                   212053.50,226, ,5,      1098.99,       702.00
N,N5,ERFLNCDI,SEC RED NCD 8.88% SR. V,       867.00,       868.00,       870.00,       860.00,       860.00,                   195097.50,225, ,8,       900.75,       650.10
N,N5,IDFCFIRSTB,BOND 8% 2021 TR-2 SR-I,      5300.01,      5300.01,      5301.01,      5260.00,      5301.01,                   174795.30,33, ,6,      5400.00,      4601.00
N,N5,IIFL,SEC RED NCD 10.20 % SR.IV,      1120.00,      1120.00,      1120.00,      1110.00,      1110.00,                  1064052.00,955, ,16,      1120.00,       831.00
N,N5,L&TINFRA,BOND 8.20% PA S1,      1058.55,      1058.75,      1064.00,      1058.75,      1064.00,                  1540442.40,1452, ,17,      1149.00,       942.00
N,N5,NHAI,8.50% TAX FREE TR I S IIA,      1499.99,      1395.00,      1395.00,      1395.00,      1395.00,                     1395.00,1, ,1,      1499.99,      1140.60
N,N5,NHPC,8.79% SEC RED BOND S2B,      1335.05,      1335.00,      1335.00,      1335.00,      1335.00,                   133500.00,100, ,2,      1462.97,      1103.29
N,N5,PFC,8.30% TAX FREE NCD,      1220.00,      1235.00,      1236.90,      1215.00,      1215.00,                  1969469.08,1612, ,15,      1286.85,      1142.00
N,N5,SBIN,BOND 9.95% PA RET. S4,     10975.55,     10980.00,     11000.00,     10978.80,     10991.50,                 10584784.99,963, ,166,     12299.00,     10200.00
N,N6,DHANILOANS,DHANI LOANS & SERV LTD,       995.00,       961.00,       986.00,       961.00,       986.00,                   685520.00,713, ,5,      1029.00,       760.00
N,N6,DHFL,SEC RED NCD 8.93% SR. 3B,       328.20,       311.80,       339.15,       311.80,       320.80,                     5025.15,16, ,3,       380.00,       166.60
N,N6,EHFLNCD,SEC RED NCD 10% SR. VI,       909.00,       905.00,       909.00,       905.00,       909.00,                    90800.00,100, ,3,       948.00,       562.00
N,N6,ERFLNCDI,SEC RED NCD 9.25% SR. VI,       888.80,       866.80,       890.00,       866.80,       890.00,                   110206.00,125, ,6,       948.40,       587.01
N,N6,IBULHSGFIN,SEC RED NCD 8.90% SR. III,       970.00,       968.98,       976.00,       968.98,       976.00,                     1944.98,2, ,2,      1019.70,       685.05
N,N6,IDFCFIRSTB,BOND 0% 2021 TR-2 SR-II,     10615.05,     10615.05,     10615.05,     10615.05,     10615.05,                    42460.20,4, ,2,     10626.00,      8300.00
N,N6,IIFL,UNSEC RED NCD 10.0% SR. V,      1004.00,      1040.00,      1053.00,      1025.00,      1025.00,                    52803.00,51, ,4,      1075.00,       930.00
N,N6,L&TINFRA,BOND 8.30% PA CUM. S2,      2173.98,      2173.00,      2174.00,      2172.50,      2173.00,                   532462.50,245, ,13,      2200.00,      1600.10
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1360.65,      1361.00,      1361.00,      1361.00,      1361.00,                    19054.00,14, ,1,      1364.00,      1151.01
N,N6,NHBTF2014,BOND 9.01%PA TF TR-I S 3B,      7582.10,      7589.10,      7630.00,      7589.10,      7630.00,                   998688.00,131, ,12,      7630.00,      6300.00
N,N6,NHBTF2023,NHB 8.93 NCD TR II SR 2 B,      6770.50,      6725.00,      6725.00,      6725.00,      6725.00,                    13450.00,2, ,1,      6899.00,      5909.00
N,N6,NTPC,8.91%S-R-NCD SERIES 3B,      1428.00,      1428.00,      1428.00,      1428.00,      1428.00,                   439824.00,308, ,4,      1520.01,      1242.01
N,N6,RHFL,SEC RED NCD 9.15% SR III,       190.00,       190.00,       190.00,       190.00,       190.00,                    25650.00,135, ,4,       350.00,       101.50
N,N6,SBIN,BOND 9.45% PA NON RET. S4,     10840.00,     10900.00,     10989.75,     10851.00,     10875.00,                   141532.75,13, ,8,     12850.00,     10060.05
N,N6,TATACAPHSG,SEC RED NCD 8.30% SR.III,      1105.00,      1095.00,      1095.00,      1095.00,      1095.00,                    98550.00,90, ,1,      1300.00,       800.00
N,N7,DHANILOANS,DHANI LOANS & SERV LTD,       988.00,       989.00,       989.00,       989.00,       989.00,                    14835.00,15, ,1,      1139.00,       676.00
N,N7,IIFL,UNSEC RED NCD 10.5% SR.VI,      1016.00,      1079.00,      1079.00,      1079.00,      1079.00,                    26975.00,25, ,1,      1080.00,       931.60
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,        14.54,        14.00,        14.57,        14.00,        14.54,                   438136.77,30130, ,131,        14.94,        11.40
N,N8,DHANILOANS,DHANI LOANS & SERV LTD,       992.00,       981.00,       998.00,       980.00,       982.06,                    48121.00,49, ,7,       999.00,       520.62
N,N8,IDFCFIRSTB,BOND 0% 2021 TR-3 SR-II,     10700.00,     10782.00,     10782.00,     10781.00,     10781.00,                    43125.00,4, ,2,     10782.00,      8725.00
N,N8,NHAI,TAX FREE7.39% SR.IB,      1187.00,      1187.00,      1200.00,      1180.20,      1180.44,                   118450.80,100, ,5,      1299.00,       925.60
N,N8,PFC,8.92% TAX FREE NCD,      1419.99,      1420.00,      1420.00,      1416.00,      1416.00,                   425860.00,300, ,6,      1520.00,      1242.00
N,N9,HUDCO,7.69% TAX FREETRII SR2B,      1253.99,      1255.00,      1255.00,      1253.99,      1253.99,                   260851.40,208, ,7,      1400.00,      1080.00
N,N9,IBUCCREDIT,SERENCD9.00%SRVCIII&IV,       875.00,       999.00,       999.00,       875.00,       875.00,                   383480.00,400, ,4,       999.00,       611.05
N,N9,IDFCFIRSTB,BOND 9% 2021 TR-1 SR-I,      5450.00,      5449.00,      5449.00,      5449.00,      5449.00,                    10898.00,2, ,1,      5554.95,      4670.01
N,N9,IIFL,SEC RED NCD 9.50 % SR. II,      1023.50,      1023.75,      1023.75,      1023.75,      1023.75,                    35831.25,35, ,2,      1057.00,       845.60
N,N9,IRFC,BOND 8.48% PA TF TI-SIB,      1221.66,      1201.19,      1245.00,      1200.45,      1240.00,                  1335834.00,1112, ,9,      1285.00,      1075.21
N,N9,RECLTD,BOND 8.71% TAX FREE S2B,      1290.00,      1306.90,      1306.90,      1285.00,      1285.87,                  2014330.75,1563, ,37,      1363.75,      1100.00
N,N9,SREIBNPNCD,10.25% SRNCD SR IX,       890.00,       860.00,       860.00,       860.00,       860.00,                    71380.00,83, ,6,      1078.00,       678.00
N,NA,DHFL,SEC RED NCD 9.25% SR. 5B,       350.00,       345.80,       360.00,       340.00,       360.00,                    53032.80,151, ,8,       384.00,       180.00
N,NA,IBULHSGFIN,SEC RED NCD 9.0% SR. VI,       768.00,       797.99,       798.00,       792.90,       792.93,                    41353.37,52, ,9,       868.00,       451.00
N,NA,IDFCFIRSTB,BOND 0% 2021 TR-1 SR-II,     10895.00,     10902.00,     10902.00,     10900.00,     10900.00,                   218008.00,20, ,6,     10902.00,      7900.00
N,NA,IRFC,BOND 8.65% PA TF TI-SIIB,      1359.92,      1354.99,      1354.99,      1340.00,      1340.00,                     5374.99,4, ,2,      1530.00,      1075.20
N,NA,L&TFINANCE,SE RE NCD SR.II OPII,      1190.00,      1192.00,      1192.00,      1192.00,      1192.00,                   238400.00,200, ,1,      1198.00,      1000.00
N,NA,NHAI,TAX FREE7.60% SR.IIB,      1292.50,      1290.00,      1291.00,      1288.00,      1288.16,                  8484179.62,6579, ,89,      1301.00,      1103.00
N,NB,IBUCCREDIT,SERENCD8.84%SRVICIII&IV,       845.00,       880.00,       880.00,       880.00,       880.00,                     8800.00,10,XI,2,       950.00,       500.00
N,NB,IDFCFIRSTB,BOND 8.70% 2022 TR-2 SR-I,      5350.00,      5350.00,      5350.00,      5331.15,      5331.15,                    32024.60,6, ,2,      5443.95,      4285.00
N,NB,NTPC,TFB 7.36% 2025 SR. 1B,      1145.00,      1117.00,      1123.34,      1117.00,      1123.34,                    41543.96,37, ,3,      1219.86,      1000.00
N,NB,TCFSL,SERENCD8.80%SRICIII&IV,      1033.05,      1037.00,      1037.00,      1036.00,      1036.00,                   103679.70,100, ,4,      1108.00,       867.40
N,NC,DHANILOANS,DHANI LOANS & SERV LTD,      1000.00,       955.00,       955.00,       955.00,       955.00,                    12415.00,13, ,1,      1000.00,       721.05
N,NC,DHFL,SEC RED NCD 9.30% SR. 6B,       350.00,       354.99,       360.00,       354.99,       360.00,                    21814.83,61, ,4,       369.90,       117.00
N,NC,IDFCFIRSTB,BOND 0% 2022 TR-2 SR-II,     10391.01,     10390.00,     10391.00,     10384.00,     10391.00,                   166224.00,16, ,5,     10765.05,      8500.00
N,NC,IIFL,UNSEC RED NCD 10.00% SR.V,      1011.03,      1050.00,      1050.00,      1049.90,      1049.90,                   115499.50,110, ,3,      1050.00,       855.60
N,ND,IIFL,UNSEC RED NCD SR. VI,      1025.00,      1025.00,      1025.00,      1025.00,      1025.00,                    25625.00,25, ,1,      1025.00,       952.00
N,ND,NTPC,TFB 7.62% 2035 SR. 3B,      1346.96,      1320.52,      1320.52,      1320.51,      1320.51,                   206001.06,156, ,2,      1568.00,      1143.60
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1100.00,      1094.00,      1099.98,      1092.10,      1095.90,                  2326714.96,2123, ,41,      1152.00,       962.00
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1515.00,      1525.00,      1525.00,      1525.00,      1525.00,                    99125.00,65, ,1,      1549.00,      1253.00
N,NE,IBULHSGFIN,UNS RED NCD 9.15% SR.IX,       840.00,       800.00,       800.00,       800.00,       800.00,                     1600.00,2, ,1,       850.00,       405.00
N,NE,IDFCFIRSTB,BOND 0% 2022 TR-3 SR-II,     10122.00,     10141.00,     10141.00,     10141.00,     10141.00,                    40564.00,4, ,1,     10299.00,      8925.00
N,NE,IRFC,BOND 8.88% PA TF TII-SIIB,      1378.00,      1375.00,      1384.90,      1375.00,      1375.87,                   900083.50,654, ,7,      1430.00,      1070.10
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1263.00,      1261.11,      1262.75,      1261.11,      1261.51,                  2193005.23,1737, ,29,      1318.99,      1125.00
N,NE,RECLTD,BOND8.44% PA TF TR II S1B,      1129.49,      1129.00,      1146.00,      1128.95,      1146.00,                   697183.00,610, ,6,      1350.00,      1020.37
N,NF,DHFL,SEC RED NCD SR. 8B,       480.00,       500.00,       500.00,       500.00,       500.00,                   200000.00,400, ,1,       500.00,       182.25
N,NF,ECLFINANCE,SEC RED NCD 9.45% SR. II,      1021.53,      1019.60,      1019.60,      1015.00,      1015.06,                   111816.84,110, ,14,      1079.95,       670.05
N,NF,IFCI,9.90 % SRNCD SR IV,      1027.00,      1027.00,      1027.00,      1027.00,      1027.00,                   118105.00,115, ,3,      1159.99,       860.55
N,NF,TCFSL,UNSERENCD9.1%SRIIICIII&IV,      1150.00,      1149.00,      1150.00,      1137.10,      1144.19,                  1653674.85,1445, ,22,      1229.00,       950.00
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,       970.89,       960.00,       960.00,       960.00,       960.00,                    14400.00,15, ,1,       978.00,       744.01
N,NG,IFCI,SRNCD SR V,      1750.00,      1800.00,      1800.00,      1800.00,      1800.00,                    90000.00,50, ,1,      1800.00,      1550.00
N,NG,L&TFINANCE,SE RE NCD 9.35% SR.V OPII,      1205.25,      1270.00,      1270.00,      1205.25,      1205.25,                   182425.05,150, ,4,      1285.30,       825.00
N,NH,ECLFINANCE,SEC RED NCD SR. IV,      1159.00,      1155.01,      1155.01,      1155.00,      1155.00,                    57750.27,50, ,2,      1184.00,       750.00
N,NH,IFCI,9.90 % SRNCD SR VI,      1019.89,      1023.99,      1030.00,      1023.99,      1030.00,                   598403.78,584, ,11,      1108.95,       900.00
N,NH,TCFSL,SERENCD8.45%SR.ICIII&IV,      1043.50,      1048.70,      1048.75,      1048.70,      1048.73,                    20974.55,20, ,3,      1113.00,       776.80
N,NI,IRFC,TAX FREE  7.32% SR. 102 A,      1120.50,      1115.90,      1115.90,      1115.90,      1115.90,                    35708.80,32, ,1,      1199.89,      1051.10
N,NI,L&TFINANCE,SERENCD 8.98% SR.VI OPII,      1150.00,      1140.01,      1155.00,      1120.05,      1155.00,                   123959.10,110, ,6,      1199.89,       931.00
N,NI,RECLTD,8.12/8.32% TAX FREE NCD,      1242.11,      1237.50,      1237.50,      1237.50,      1237.50,                  1767150.00,1428, ,1,      1274.99,      1130.00
N,NJ,ECLFINANCE,SEC RED NCD 9.43% SR. VI,       929.49,       928.90,       929.50,       920.00,       929.50,                   473387.00,510, ,12,       945.00,       601.30
N,NJ,IRFC,TAX FREE  7.53% SR. 103 A,      1244.50,      1249.99,      1249.99,      1249.99,      1249.99,                     1249.99,1, ,1,      1295.00,      1011.00
N,NJ,SREIBNPNCD,9.35% SRNCD SR V B,       839.88,       839.85,       839.88,       839.85,       839.88,                    16797.30,20, ,2,       965.90,       635.00
N,NJ,TCFSL,SERENCD8.50%SR.IICIII&IV,      1089.00,      1070.00,      1070.00,      1070.00,      1070.00,                    32100.00,30, ,2,      1160.90,       915.20
N,NK,ECLFINANCE,SEC RED NCD 9.85% SR. VII,       899.89,       890.00,       899.00,       888.01,       898.99,                   948625.56,1064, ,37,       948.20,       617.80
N,NL,IFCI,9.40 % SRNCD TR II SR III,      1073.00,      1083.00,      1083.00,      1082.90,      1082.90,                   135372.00,125, ,7,      1150.00,       890.00
N,NL,IRFC,TAX FREE 7.04% SR. 107,      1111.15,      1330.00,      1330.00,      1330.00,      1330.00,                    11970.00,9, ,2,      1393.00,      1111.15
N,NL,SREIBNPNCD,9.75% SRNCD SR VI B,       755.00,       715.00,       750.00,       715.00,       740.71,                   878777.99,1185, ,41,       960.00,       622.00
N,NM,ECLFINANCE,SEC RED NCD 10.20% SR. I,      1074.00,      1087.80,      1087.80,      1071.00,      1071.00,                   305232.00,284, ,8,      1087.80,       721.01
N,NM,L&TFINANCE,SE RE NCD SR.II OPII,      1179.00,      1150.00,      1150.00,      1150.00,      1150.00,                     2300.00,2, ,1,      1179.00,       952.40
N,NN,DHFL,SEC RED NCD 9.15% SR. 2B,       389.65,       351.00,       360.00,       341.00,       360.00,                    23987.00,67, ,6,       390.00,       170.40
N,NN,ECLFINANCE,SEC RED NCD SR. II,      1180.00,      1183.00,      1183.00,      1183.00,      1183.00,                     1183.00,1, ,1,      1200.00,       688.00
N,NN,TCFSL,UNSERENCD8.85%SRIVCIII&IV,      1110.00,      1111.01,      1111.01,      1076.70,      1100.00,                   310555.10,285, ,13,      1200.80,       952.40
N,NO,ECLFINANCE,SEC RED NCD 9.95% SR. III,       981.05,       980.01,       986.50,       975.00,       986.50,                   617396.30,628, ,7,       998.00,       761.05
N,NO,IRFC,TAX FREE  7.64% SR. 108A,      1252.00,      1250.28,      1250.28,      1250.28,      1250.28,                    12502.80,10, ,1,      1314.00,      1101.00
N,NO,L&TFINANCE,SERENCD 9.0% SR.III OPII,      1148.99,      1149.00,      1149.00,      1149.00,      1149.00,                    57450.00,50, ,1,      1200.00,       910.00
N,NO,SREIBNPNCD,UNS RED NCD 9.25% SR. I,       775.00,       795.00,       875.00,       700.00,       705.09,                   418551.40,581, ,36,       972.95,       601.05
N,NP,DHFL,SEC RED NCD 9.25% SR. 3B,       352.72,       340.00,       360.00,       340.00,       360.00,                   846369.57,2408, ,23,       405.00,       135.00
N,NP,ECLFINANCE,SEC RED NCD 10.40% SR. IV,      1030.80,      1047.90,      1047.90,      1011.11,      1017.00,                   149225.99,144, ,8,      1050.00,       680.00
N,NP,SREIBNPNCD,UNS RED NCD 9.30% SR. II,       691.00,       685.00,       691.00,       685.00,       691.00,                     7595.00,11, ,3,       890.00,       516.00
N,NQ,DHFL,SEC RED NCD 8.90% SR. I,       320.08,       310.99,       335.00,       310.99,       330.02,                   930358.57,2826, ,29,       371.00,       152.00
N,NQ,ECLFINANCE,SEC RED NCD SR. V,      1100.00,      1100.01,      1100.03,      1100.01,      1100.03,                   121001.30,110, ,3,      1244.00,       688.00
N,NR,ECLFINANCE,SEC RED NCD 10.15% SR. VI,       978.14,       979.99,       982.99,       977.04,       982.99,                   709302.56,724, ,17,       989.00,       630.30
N,NS,DHFL,SEC RED NCD 9.00% SR. II,       330.00,       330.00,       348.50,       316.00,       330.00,                    82170.40,253, ,7,       348.50,       108.80
N,NS,SREIBNPNCD,UNS RED NCD 9.40% SR. V,       650.00,       650.00,       650.00,       650.00,       650.00,                     6500.00,10, ,1,       825.00,       586.00
N,NU,L&TFINANCE,SERENCD 9.05% SR.VI OPII,      1130.00,      1130.00,      1147.06,      1130.00,      1147.05,                    30885.20,27, ,3,      1197.00,       942.40
N,NU,SREIBNPNCD,UNS RED NCD 9.50% SR. VII,       614.00,       604.00,       610.00,       604.00,       610.00,                   242800.00,400, ,4,      1014.50,       481.00
N,NX,DHFL,SEC RED NCD 9.10% SR. IV,       320.80,       329.85,       335.00,       319.99,       335.00,                   162483.40,489, ,8,       390.00,       130.00
N,NY,DHFL,SEC RED NCD 8.56% SR. V,       316.14,       310.80,       332.80,       310.01,       315.00,                   128886.50,401, ,6,       350.00,       173.01
N,NY,L&TFINANCE,SE RE NCD 8.45% SR.I OPT2,      1047.06,      1050.00,      1050.00,      1045.00,      1049.90,                   493309.00,470, ,26,      1120.00,       812.40
N,NY,SREIBNPNCD,SEC RED NCD 10.00% SR. VI,       790.00,       781.64,       781.68,       781.64,       781.68,                    53933.96,69, ,2,       999.00,       700.00
N,Y1,L&TFINANCE,SE RE NCD SR.II OPT 4,      1080.01,      1090.01,      1107.00,      1090.00,      1107.00,                   126640.75,116, ,4,      1149.00,       854.20
N,Y3,L&TFINANCE,SE RE NCD 8.15% SR.III O6,      1030.00,      1045.00,      1045.00,      1045.00,      1045.00,                    10450.00,10, ,1,      1119.70,       850.00
N,Y5,L&TFINANCE,SE RE NCD 8.60% SR.IV O8,      1068.00,      1077.99,      1077.99,      1070.00,      1071.14,                   396722.90,370, ,16,      1175.00,       900.00
N,Y7,L&TFINANCE,SE RE NCD 8.29% SR.V O10,      1082.00,      1082.00,      1095.00,      1082.00,      1091.00,                   158195.00,145, ,5,      1141.80,       800.00
N,Y7,SREIBNPNCD,SEC RED NCD 8.65% SR. VI,       675.00,       675.00,       675.00,       675.00,       675.00,                    12150.00,18, ,3,      1000.00,       552.00
N,Y9,L&TFINANCE,SE RE NCD 8.65% SR.VI O12,      1080.91,      1077.00,      1080.00,      1077.00,      1079.98,                    86334.25,80, ,6,      1225.50,       938.20
N,Y9,SREIBNPNCD,SEC RED NCD ZC SR. VIII,       784.00,       750.00,       784.00,       700.00,       784.00,                    17418.00,24, ,4,       980.00,       676.00
N,Y9,SRTRANSFIN,BOND 10.15% PA SRN S-III,      1060.00,      1060.00,      1130.00,      1052.00,      1052.00,                   321337.00,303, ,6,      1172.90,       911.00
N,YB,SRTRANSFIN,BOND 9.71% PA SRN S-V,      1025.00,      1031.00,      1031.00,      1025.00,      1027.50,                   208797.00,203, ,6,      1100.00,       906.00
N,YH,SRTRANSFIN,SEC RED NCD 8.93% SR. I,      1010.00,      1015.00,      1015.00,      1013.00,      1013.00,                   101320.00,100, ,4,      1090.90,       830.00
N,YJ,SRTRANSFIN,SEC RED NCD 9.10% SR. III,      1035.00,      1033.01,      1036.00,      1033.01,      1036.00,                   745621.00,720, ,4,      1080.19,       900.00
N,YK,SRTRANSFIN,SEC RED NCD 9.30% SR. IV,      1036.99,      1038.50,      1040.80,      1038.00,      1040.80,                   259718.00,250, ,24,      1047.90,       756.26
N,YO,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1004.00,      1003.00,      1010.20,      1003.00,      1010.01,                   806644.20,799, ,15,      1029.00,       771.05
N,YP,SRTRANSFIN,SEC RED NCD 9.30% SR. II,      1025.00,      1020.00,      1020.00,      1020.00,      1020.00,                    26520.00,26, ,1,      1035.00,       852.40
N,YQ,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1012.36,      1009.56,      1013.00,      1009.00,      1012.96,                   515383.50,510, ,8,      1079.80,       776.00
N,YR,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1020.10,      1025.00,      1025.00,      1025.00,      1025.00,                   102500.00,100, ,3,      1089.90,       851.00
N,YX,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1075.00,      1080.00,      1082.00,      1075.00,      1081.45,                   238987.83,221, ,6,      1084.00,       831.00
N,YY,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1098.74,      1109.90,      1109.90,      1109.90,      1109.90,                     1109.90,1, ,1,      1170.10,       730.00
N,YZ,SRTRANSFIN,SEC RED NCD 9.70% SR. V,      1160.00,      1199.00,      1199.00,      1060.00,      1060.00,                   839077.00,723, ,3,      1236.00,       900.00
N,Z1,SRTRANSFIN,SEC RED NCD SR. VI,      1174.10,      1177.00,      1180.11,      1177.00,      1177.00,                   593481.85,504, ,8,      1195.00,       848.01
N,Z2,SRTRANSFIN,SEC RED NCD SR. VII,      1160.00,      1190.00,      1190.00,      1190.00,      1190.00,                    11900.00,10, ,1,      1250.00,       947.00
N,Z5,SRTRANSFIN,SEC RED NCD 9.31% SR.III,      1000.00,       977.00,      1019.00,       977.00,      1019.00,                    29860.00,30, ,3,      1099.00,       801.05
N,Z6,SRTRANSFIN,SEC RED NCD 9.3 SR.IV,      1010.20,      1015.00,      1016.00,      1015.00,      1016.00,                   111750.00,110, ,2,      1212.00,       832.40
N,Z7,SRTRANSFIN,SEC RED NCD 9.5% SR.V,      1050.00,      1045.00,      1045.00,      1045.00,      1045.00,                    10450.00,10, ,2,      1069.00,       900.20
N,ZA,SRTRANSFIN,SEC RED NCD SR.VIII,      1062.25,      1075.00,      1075.00,      1075.00,      1075.00,                    53750.00,50, ,1,      1098.00,       792.20
N,ZD,SRTRANSFIN,SEC RED NCD 8.52% SR.I,       988.36,       989.00,       990.00,       986.71,       990.00,                    22727.10,23, ,3,      1076.50,       805.00
N,ZH,SRTRANSFIN,SEC RED NCD 9% SR.V,      1050.00,      1050.00,      1050.00,      1050.00,      1050.00,                    21000.00,20, ,1,      1050.00,       795.00
N,ZJ,SRTRANSFIN,SEC RED NCD SR.VII,      1001.00,      1010.90,      1010.90,      1010.90,      1010.90,                    10109.00,10, ,1,      1100.00,       792.20
