MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
Y, , ,NIFTY SMLCAP 100,      6782.55,      6816.15,      6838.00,      6806.80,      6817.25,0,0,Y, ,0,      6851.45,      3202.90
Y, , ,Nifty 200,      6960.75,      6996.95,      7032.95,      6993.95,      7020.15,0,0,Y, ,0,      7032.95,      3893.05
Y, , ,Nifty Div Opps 50,      2770.55,      2789.00,      2803.25,      2783.40,      2795.25,0,0,Y, ,0,      2803.25,      1712.30
Y, , ,Nifty Commodities,      3783.70,      3803.75,      3808.85,      3772.05,      3779.70,0,0,Y, ,0,      3825.35,      2068.80
Y, , ,Nifty Consumption,      5690.25,      5714.35,      5731.00,      5706.40,      5721.15,0,0,Y, ,0,      5738.70,      3614.85
Y, , ,Nifty Fin Service,     14384.70,     14418.10,     14580.25,     14416.45,     14554.30,0,0,Y, ,0,     14747.70,      7984.20
Y, , ,Nifty50 Div Point,        79.54,        79.54,        79.54,        79.54,        79.54,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty100 Liq 15,      3276.35,      3287.55,      3313.65,      3280.00,      3304.35,0,0,Y, ,0,      3894.15,      1878.95
Y, , ,Nifty CPSE,      1601.85,      1617.05,      1631.55,      1606.00,      1609.50,0,0,Y, ,0,      1965.85,      1136.65
Y, , ,Nifty GrowSect 15,      6663.75,      6684.70,      6745.95,      6683.40,      6736.15,0,0,Y, ,0,      6745.95,      3949.25
Y, , ,Nifty50 PR 2x Lev,      5589.15,      5643.05,      5718.50,      5639.45,      5702.30,0,0,Y, ,0,      5718.50,      1883.80
Y, , ,Nifty50 PR 1x Inv,       328.05,       326.50,       326.60,       324.30,       324.75,0,0,Y, ,0,       600.80,       324.30
Y, , ,Nifty50 TR 2x Lev,      7422.20,      7493.75,      7594.00,      7489.00,      7572.45,0,0,Y, ,0,      7594.00,      2465.75
Y, , ,Nifty50 TR 1x Inv,       284.85,       283.50,       283.60,       281.55,       282.00,0,0,Y, ,0,       525.50,       281.55
Y, , ,Nifty50 Value 20,      6525.85,      6573.00,      6595.70,      6555.20,      6578.10,0,0,Y, ,0,      6595.70,      3821.10
Y, , ,Nifty Mid Liq 15,      5030.30,      5075.75,      5097.25,      5042.60,      5055.15,0,0,Y, ,0,      5097.25,      2448.20
Y, , ,Nifty Pvt Bank,     16685.70,     16737.10,     17008.15,     16728.30,     16962.00,0,0,Y, ,0,     18030.20,      8487.25
Y, , ,NIFTY100 Qualty30,      3141.55,      3158.05,      3167.35,      3152.95,      3164.95,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 8 13Yr,      2242.91,      2243.29,      2247.67,      2242.13,      2246.60,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr,      2021.02,      2021.34,      2026.05,      2019.63,      2024.45,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr Cln,       965.71,       965.71,       968.01,       964.88,       967.22,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 4 8Yr,      2393.70,      2394.08,      2397.01,      2391.70,      2396.40,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 11 15Yr,      2431.72,      2432.14,      2438.53,      2430.10,      2437.61,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 15YrPlus,      2663.41,      2663.90,      2668.59,      2663.18,      2668.59,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS Compsite,      2289.70,      2290.08,      2293.91,      2288.47,      2293.02,0,0,Y, ,0,          .00,          .00
 , , , , , , , , , , ,Y, , , , 
 , , , , , , , , , , ,Y, , , , 
 , , ,NIFTY 50 Sec, , , , , , , ,Y, , , , 
N,EQ,ADANIPORTS,ADANI PORT & SEZ LTD,       463.35,       467.65,       469.90,       458.15,       463.90,               2701855551.15,5811412,Y, ,67073,       474.90,       203.00
N,EQ,ASIANPAINT,ASIAN PAINTS LIMITED,      2438.90,      2450.00,      2532.10,      2447.00,      2522.30,               5030914337.00,2022370,Y, ,94161,      2532.10,      1431.20
N,EQ,AXISBANK,AXIS BANK LIMITED,       620.65,       619.15,       636.70,       619.00,       634.20,              13844114406.55,22000284,Y, ,280377,       765.85,       286.00
N,EQ,BAJAJ-AUTO,BAJAJ AUTO LIMITED,      3326.20,      3335.00,      3353.65,      3300.00,      3306.55,               1321493570.80,397850,Y, ,26304,      3384.75,      1788.65
N,EQ,BAJAJFINSV,BAJAJ FINSERV LTD.,      8969.40,      9013.80,      9075.00,      8951.00,      9010.65,               4070828924.25,451818,Y, ,42642,      9950.00,      3985.30
N,EQ,BAJFINANCE,BAJAJ FINANCE LIMITED,      4792.15,      4820.00,      4852.85,      4791.20,      4844.15,               9477386341.90,1965992,Y, ,102555,      4960.00,      1783.00
N,EQ,BHARTIARTL,BHARTI AIRTEL LIMITED,       503.60,       504.90,       506.90,       499.10,       503.05,               5837385008.10,11608846,Y, ,147016,       612.00,       361.75
N,EQ,BPCL,BHARAT PETROLEUM CORP  LT,       390.45,       392.15,       398.80,       391.00,       395.15,               3324587790.05,8412580,Y, ,101800,       510.00,       252.00
N,EQ,BRITANNIA,BRITANNIA INDUSTRIES LTD,      3645.40,      3648.90,      3666.00,      3619.10,      3627.10,               1579031650.00,434686,Y, ,42751,      4010.00,      2100.00
N,EQ,CIPLA,CIPLA LTD,       766.00,       769.90,       773.90,       759.95,       762.40,               3100168253.10,4045201,Y, ,105550,       829.05,       355.30
N,EQ,COALINDIA,COAL INDIA LTD,       134.25,       135.40,       137.50,       134.40,       134.70,               2550668765.15,18755465,Y, ,98957,       214.60,       109.55
N,EQ,DIVISLAB,DIVI'S LABORATORIES LTD,      3690.00,      3710.00,      3736.00,      3695.60,      3725.40,               2433137888.85,653837,Y, ,45955,      3770.00,      1626.00
N,EQ,DRREDDY,DR. REDDY'S LABORATORIES,      5015.20,      5025.00,      5100.00,      5025.00,      5056.90,               6852525576.90,1353498,Y, ,85686,      5512.65,      2495.05
N,EQ,EICHERMOT,EICHER MOTORS LTD,      2548.20,      2551.10,      2560.65,      2530.10,      2547.25,               2428940294.80,954150,Y, ,52183,     22876.60,      2015.20
N,EQ,GAIL,GAIL (INDIA) LTD,       121.75,       123.00,       124.10,       121.75,       122.50,               1880975585.60,15309274,Y, ,64651,       133.35,        65.00
N,EQ,GRASIM,GRASIM INDUSTRIES LTD,       925.80,       926.95,       933.75,       916.15,       920.25,               1489585278.05,1612127,Y, ,34239,       954.00,       385.05
N,EQ,HCLTECH,HCL TECHNOLOGIES LTD,       863.80,       866.10,       880.00,       864.10,       870.55,               5204889086.50,5952003,Y, ,122920,       910.70,       375.25
N,EQ,HDFC,HDFC LTD,      2309.75,      2318.00,      2334.65,      2280.60,      2306.70,               7624232029.50,3302661,Y, ,114133,      2499.90,      1473.45
N,EQ,HDFCBANK,HDFC BANK LTD,      1376.30,      1377.00,      1410.05,      1375.05,      1407.20,              15396172248.45,11034537,Y, ,283201,      1464.40,       738.75
N,EQ,HDFCLIFE,HDFC LIFE INS CO LTD,       651.50,       655.50,       656.50,       645.00,       652.60,               2935925986.90,4512763,Y, ,86079,       688.50,       340.00
N,EQ,HEROMOTOCO,HERO MOTOCORP LIMITED,      3167.95,      3174.95,      3204.00,      3156.15,      3190.70,               2134010798.95,669455,Y, ,43521,      3394.90,      1475.00
N,EQ,HINDALCO,HINDALCO  INDUSTRIES  LTD,       245.70,       246.50,       248.05,       239.95,       241.00,               3577905263.05,14737004,Y, ,163870,       255.95,        84.90
N,EQ,HINDUNILVR,HINDUSTAN UNILEVER LTD.,      2260.00,      2260.00,      2296.00,      2243.25,      2292.20,               4837270766.80,2123890,Y, ,88955,      2614.30,      1757.30
N,EQ,ICICIBANK,ICICI BANK LTD.,       508.40,       510.00,       515.00,       506.05,       511.50,              10853104385.25,21272782,Y, ,201262,       552.20,       268.30
N,EQ,INDUSINDBK,INDUSIND BANK LIMITED,       916.70,       930.00,       938.50,       918.70,       928.50,               7368950728.50,7937423,Y, ,117587,      1585.00,       235.55
N,EQ,INFY,INFOSYS LIMITED,      1153.35,      1168.05,      1179.50,      1157.00,      1175.20,              11745774021.15,10039346,Y, ,274494,      1186.00,       509.25
N,EQ,IOC,INDIAN OIL CORP LTD,        91.05,        91.40,        94.25,        91.10,        93.95,               3207379462.40,34467763,Y, ,87211,       129.70,        71.15
N,EQ,ITC,ITC LTD,       202.45,       205.00,       207.80,       204.65,       205.40,               8183226956.85,39684395,Y, ,221624,       247.90,       134.60
N,EQ,JSWSTEEL,JSW STEEL LIMITED,       362.65,       368.00,       368.25,       359.10,       361.85,               2510959237.15,6923848,Y, ,56400,       376.20,       132.50
N,EQ,KOTAKBANK,KOTAK MAHINDRA BANK LTD,      1833.80,      1836.10,      1889.00,      1836.10,      1883.55,               8154589765.35,4370644,Y, ,135283,      1948.40,      1001.00
N,EQ,LT,LARSEN & TOUBRO LTD.,      1171.40,      1178.00,      1185.00,      1166.35,      1181.00,               5064103733.80,4304573,Y, ,124769,      1383.70,       661.00
N,EQ,M&M,MAHINDRA & MAHINDRA LTD,       754.00,       756.80,       762.95,       750.20,       755.00,               2432389791.90,3213975,Y, ,55382,       764.45,       245.40
N,EQ,MARUTI,MARUTI SUZUKI INDIA LTD.,      7762.70,      7775.00,      7799.95,      7692.00,      7709.25,               6357425825.30,822760,Y, ,79099,      8013.15,      4001.10
N,EQ,NESTLEIND,NESTLE INDIA LIMITED,     17519.45,     17543.60,     17641.70,     17481.15,     17569.15,               1571187962.05,89503,Y, ,19537,     18369.95,     12200.00
N,EQ,NTPC,NTPC LTD,        98.20,        99.25,        99.90,        97.90,        98.30,               2376320268.00,24061383,Y, ,77368,       125.00,        73.20
N,EQ,ONGC,OIL AND NATURAL GAS CORP.,        90.75,        91.50,        92.85,        90.90,        91.20,               2366941667.20,25763702,Y, ,100483,       133.40,        50.00
N,EQ,POWERGRID,POWER GRID CORP. LTD.,       191.60,       192.90,       194.75,       191.10,       192.70,               2032374999.25,10519578,Y, ,66232,       211.00,       122.15
N,EQ,RELIANCE,RELIANCE INDUSTRIES LTD,      1993.75,      2009.95,      2033.80,      1999.25,      2026.95,              27196561520.30,13464375,Y, ,303801,      2369.35,       875.65
N,EQ,SBILIFE,SBI LIFE INSURANCE CO LTD,       853.80,       858.00,       864.00,       854.80,       858.00,               1558882214.05,1813714,Y, ,126052,      1020.00,       519.40
N,EQ,SBIN,STATE BANK OF INDIA,       271.90,       272.10,       274.90,       269.20,       270.35,              13185424469.75,48495641,Y, ,224768,       339.85,       149.45
N,EQ,SHREECEM,SHREE CEMENT LIMITED,     24775.75,     24890.00,     24949.20,     24351.00,     24420.70,               1668964612.15,67836,Y, ,18289,     25655.50,     15410.00
N,EQ,SUNPHARMA,SUN PHARMACEUTICAL IND L,       568.70,       571.00,       583.95,       566.70,       569.55,               6388544882.60,11144200,Y, ,117413,       591.50,       312.00
N,EQ,TATAMOTORS,TATA MOTORS LIMITED,       181.80,       183.00,       186.40,       181.65,       182.70,               7410171899.10,40300535,Y, ,179777,       201.70,        63.50
N,EQ,TATASTEEL,TATA STEEL LIMITED,       613.45,       618.00,       620.70,       607.10,       609.35,               7796931150.95,12730731,Y, ,125558,       632.50,       250.85
N,EQ,TCS,TATA CONSULTANCY SERV LT,      2797.30,      2815.00,      2840.00,      2793.15,      2810.80,              10311351385.55,3659996,Y, ,147222,      2885.00,      1506.05
N,EQ,TECHM,TECH MAHINDRA LIMITED,       932.30,       938.00,       939.70,       925.90,       929.50,               3881443760.15,4157078,Y, ,113219,       950.85,       471.40
N,EQ,TITAN,TITAN COMPANY LIMITED,      1427.85,      1430.00,      1435.00,      1417.55,      1426.15,               2252305018.05,1579066,Y, ,62720,      1440.55,       720.90
N,EQ,ULTRACEMCO,ULTRATECH CEMENT LIMITED,      5217.75,      5217.75,      5259.00,      5116.35,      5144.80,               8449309646.85,1625022,Y, ,100251,      5259.00,      2910.00
N,EQ,UPL,UPL LIMITED,       472.80,       475.10,       495.00,       475.10,       492.60,               6741251812.20,13836059,Y, ,155642,       614.90,       240.15
N,EQ,WIPRO,WIPRO LTD,       363.70,       367.75,       367.75,       357.50,       359.50,               6569781404.00,18137688,Y, ,145727,       381.70,       159.40
 , , , , , , , , , , ,N, , , , 
 , , ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     15389.85,     15480.00,     15480.00,     15350.00,     15399.35,                119480792.10,7754,N, ,2859,     18679.75,     12186.55
N,EQ,ACC,ACC LIMITED,      1684.50,      1695.00,      1699.10,      1653.00,      1656.60,               2770798366.95,1662078,N, ,60949,      1785.00,       895.15
N,EQ,ADANIGREEN,ADANI GREEN ENERGY LTD,      1098.65,      1100.00,      1110.00,      1050.00,      1070.10,               1168026025.15,1080870,N, ,44005,      1220.00,       111.90
N,EQ,ADANITRANS,ADANI TRANSMISSION LTD,       431.90,       432.65,       435.00,       425.10,       426.55,                144199991.60,336825,N, ,9250,       445.00,       147.50
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      2910.40,      2939.00,      2939.00,      2889.95,      2906.55,                205279137.95,70722,N, ,6677,      3090.00,      1881.30
N,EQ,AMBUJACEM,AMBUJA CEMENTS LTD,       257.10,       258.90,       259.60,       251.00,       252.85,               3363966303.00,13190004,N, ,70779,       272.00,       136.55
N,EQ,AUROPHARMA,AUROBINDO PHARMA LTD,       896.15,       902.00,       908.00,       885.20,       888.20,               1804274599.45,2017604,N, ,64520,       967.50,       288.85
N,EQ,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,      3074.90,      3101.75,      3101.75,      3056.85,      3069.95,                107732475.15,35053,N, ,3874,      3950.00,      1460.15
N,EQ,BANDHANBNK,BANDHAN BANK LIMITED,       403.90,       407.00,       407.00,       396.00,       399.95,               6315572055.80,15705261,N, ,106119,       563.50,       152.20
N,EQ,BANKBARODA,BANK OF BARODA,        65.20,        67.35,        67.60,        64.20,        65.60,               7566250853.00,115081316,N, ,177753,       104.85,        36.00
N,EQ,BERGEPAINT,BERGER PAINTS (I) LTD,       668.15,       669.50,       681.00,       664.00,       677.95,                413465225.95,614319,N, ,17061,       681.00,       389.35
N,EQ,BIOCON,BIOCON LIMITED.,       445.45,       445.45,       453.55,       445.10,       450.95,               1487190276.35,3297713,N, ,39418,       478.00,       235.55
N,EQ,BOSCHLTD,BOSCH LIMITED,     13246.35,     13300.00,     13646.35,     13250.00,     13509.35,               2189522974.45,162516,N, ,25831,     15820.00,      7850.00
N,EQ,CADILAHC,CADILA HEALTHCARE LIMITED,       465.05,       468.50,       474.40,       463.40,       467.95,               1718804465.85,3655392,N, ,51052,       480.95,       202.00
N,EQ,COLPAL,COLGATE PALMOLIVE LTD.,      1564.65,      1578.00,      1589.00,      1559.50,      1567.90,               1041612946.10,661959,N, ,29486,      1589.00,      1065.00
N,EQ,CONCOR,CONTAINER CORP OF IND LTD,       404.55,       407.05,       408.65,       401.40,       403.45,               1187863376.05,2934474,N, ,33017,       602.20,       263.40
N,EQ,DABUR,DABUR INDIA LTD,       502.60,       510.00,       510.00,       501.00,       502.15,               2327408230.05,4619524,N, ,52543,       535.95,       386.05
N,EQ,DLF,DLF LIMITED,       206.50,       207.90,       213.95,       206.35,       212.20,               2691536977.55,12745554,N, ,79834,       266.55,       114.55
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,      2652.10,      2652.00,      2755.00,      2586.00,      2625.30,               3362767738.30,1254592,N, ,75486,      2755.00,      1700.00
N,EQ,GICRE,GENERAL INS CORP OF INDIA,       142.65,       143.75,       148.45,       141.50,       145.05,                211213788.60,1448319,N, ,14680,       274.80,        81.50
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,       706.50,       709.00,       712.45,       703.20,       704.95,               1275761908.70,1808585,N, ,33405,       772.00,       425.10
N,EQ,HAVELLS,HAVELLS INDIA LIMITED,       819.90,       827.30,       828.60,       819.10,       823.85,                802908131.65,973862,N, ,24401,       855.00,       447.05
N,EQ,HDFCAMC,HDFC AMC LIMITED,      2829.40,      2829.40,      2863.45,      2776.00,      2811.95,               1393832726.15,495141,N, ,51789,      3446.60,      1962.00
N,EQ,HINDPETRO,HINDUSTAN PETROLEUM CORP,       215.85,       217.85,       220.25,       215.65,       218.30,               1736565006.05,7972736,N, ,49301,       270.65,       150.00
N,EQ,HINDZINC,HINDUSTAN ZINC LIMITED,       237.50,       238.15,       247.25,       235.30,       243.15,                498919042.65,2048914,N, ,27014,       258.95,       116.05
N,EQ,ICICIGI,ICICI LOMBARD GIC LIMITED,      1464.40,      1480.00,      1510.00,      1444.00,      1453.40,               1843233011.10,1253668,N, ,73961,      1530.00,       805.00
N,EQ,ICICIPRULI,ICICI PRU LIFE INS CO LTD,       483.30,       485.40,       488.40,       477.00,       486.85,                871032111.75,1801377,N, ,43365,       533.90,       226.10
N,EQ,IGL,INDRAPRASTHA GAS LTD,       487.30,       491.00,       493.70,       480.55,       483.15,               1927976421.15,3964406,N, ,47726,       534.20,       284.05
N,EQ,INDIGO,INTERGLOBE AVIATION LTD,      1747.65,      1749.00,      1768.60,      1725.10,      1731.65,               1766141009.60,1014150,N, ,33297,      1787.00,       771.30
N,EQ,INFRATEL,BHARTI INFRATEL LTD.,       240.20,       241.00,       247.70,       240.95,       246.40,               1338526205.70,5469233,N, ,36730,       262.90,       120.05
N,EQ,LTI,L&T INFOTECH LIMITED,      3261.45,      3270.10,      3319.90,      3255.40,      3265.85,                467692506.15,142608,N, ,13688,      3512.70,      1210.00
N,EQ,LUPIN,LUPIN LIMITED,       948.25,       954.00,       960.75,       944.10,       950.60,               2329156789.20,2446522,N, ,37975,      1122.30,       504.75
N,EQ,MARICO,MARICO LIMITED,       394.05,       395.00,       400.65,       395.00,       398.40,                758790880.85,1907357,N, ,21489,       405.80,       234.00
N,EQ,MCDOWELL-N,UNITED SPIRITS LIMITED,       586.30,       587.40,       592.55,       582.30,       583.80,                803541187.65,1369040,N, ,28549,       742.70,       442.65
N,EQ,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LT,       158.05,       158.90,       161.20,       157.05,       157.70,               1621905575.75,10190212,N, ,54708,       161.60,        48.65
N,EQ,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,      1195.20,      1200.00,      1203.70,      1185.00,      1190.45,               1620156610.85,1358506,N, ,40612,      1405.75,       476.80
N,EQ,NAUKRI,INFO EDGE (I) LTD,      4269.15,      4300.00,      4437.00,      4289.00,      4383.35,               2709642895.90,618066,N, ,51429,      4437.00,      1581.10
N,EQ,NMDC,NMDC LTD.,       107.80,       108.45,       109.35,       106.80,       107.05,                579273819.40,5360673,N, ,16291,       139.70,        61.55
N,EQ,OFSS,ORACLE FIN SERV SOFT LTD.,      3118.05,      3137.90,      3190.05,      3127.90,      3159.10,                411616962.65,130251,N, ,9813,      3400.00,      1506.00
N,EQ,PEL,PIRAMAL ENTERPRISES LTD,      1483.45,      1492.00,      1493.75,      1461.10,      1466.20,               1265414084.40,858675,N, ,36938,      1727.95,       606.85
N,EQ,PETRONET,PETRONET LNG LIMITED,       261.50,       263.45,       265.90,       257.05,       257.70,               1150236500.15,4424118,N, ,43817,       283.25,       170.40
N,EQ,PFC,POWER FIN CORP LTD.,       115.95,       116.65,       122.85,       116.25,       118.40,               2040921985.85,16976245,N, ,59596,       133.40,        74.15
N,EQ,PGHH,P&G HYGIENE & HEALTH CARE,     10934.70,     10930.00,     10993.10,     10870.00,     10901.20,                 44768252.95,4105,N, ,940,     12388.80,      8400.00
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,      1611.15,      1619.00,      1630.00,      1615.05,      1620.55,                669842063.75,413342,N, ,19538,      1709.90,      1185.55
N,EQ,PNB,PUNJAB NATIONAL BANK,        40.60,        42.20,        42.65,        39.15,        39.40,               8788673718.75,216961308,N, ,222863,        67.00,        26.30
N,EQ,SBICARD,SBI CARDS & PAY SER LTD,       855.65,       857.00,       862.00,       841.00,       845.60,                603204802.70,707807,N, ,24721,       918.75,       495.00
N,EQ,SIEMENS,SIEMENS LTD,      1538.25,      1543.10,      1588.95,      1540.05,      1564.95,               2054784531.60,1310804,N, ,63403,      1639.00,       947.90
N,EQ,TATACONSUM,TATA CONSUMER PRODUCT LTD,       562.75,       564.00,       570.00,       560.35,       565.50,               1454278922.90,2567264,N, ,55588,       591.95,       213.70
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      2671.55,      2690.00,      2690.00,      2651.05,      2655.40,                788058692.15,295651,N, ,15699,      3031.20,      1583.25
N,EQ,UBL,UNITED BREWERIES LTD,      1112.65,      1120.00,      1144.95,      1112.30,      1139.95,               1098396512.45,972229,N, ,70220,      1356.00,       749.50
 ,EQ, , , , , , , , , , , , , , 
 ,EQ, ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,        36.25,        36.60,        37.00,        35.25,        36.00,                  4955158.35,137009,N, ,1049,        38.00,        19.00
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,         9.90,         9.90,        10.05,         9.85,        10.05,                     4353.05,436,N, ,12,        17.25,         9.45
N,EQ,3IINFOTECH,3I INFOTECH LTD.,         4.10,         4.30,         4.30,         4.30,         4.30,                  2820950.50,656035,N, ,485,         4.30,         1.15
N,EQ,3MINDIA,3M INDIA LIMITED,     22776.95,     22894.00,     22894.00,     22500.00,     22550.50,                 48251435.25,2130,N, ,1071,     25200.00,     15700.00
N,EQ,3PLAND,3P LAND HOLDINGS LIMITED,        10.75,        11.25,        11.25,        11.25,        11.25,                    68073.75,6051,N, ,20,        11.25,         3.40
N,EQ,5PAISA,5PAISA CAPITAL LIMITED,       354.55,       355.00,       357.00,       333.05,       334.80,                  9558211.50,28148,N, ,1042,       465.00,        90.00
N,EQ,A2ZINFRA,A2Z INFRA ENGINEERING LTD,         4.90,         5.00,         5.00,         4.80,         4.80,                  1684723.55,347073,N, ,416,         8.65,         2.90
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        42.50,        42.55,        42.55,        42.55,        42.55,                   127650.00,3000,N, ,1,        48.00,        42.25
N,EQ,AAKASH,AAKASH EXPLORATION SER L,        54.70,        54.00,        55.80,        53.25,        55.25,                  3979656.75,72644,N, ,752,        55.80,        48.35
N,EQ,AARON,AARON INDUSTRIES LIMITED,        49.55,        49.00,        51.00,        47.10,        49.70,                   427891.25,8768,N, ,180,        67.95,        28.00
N,EQ,AARTIDRUGS,AARTI DRUGS LTD.,       789.95,       797.00,       799.70,       780.00,       781.25,                334062698.65,424056,N, ,19367,      3719.00,       421.00
N,EQ,AARTIIND,AARTI INDUSTRIES LTD,      1266.80,      1260.00,      1260.00,      1241.10,      1254.10,                500504555.55,400509,N, ,23374,      1287.00,       668.00
