GAIN_LOSS,SECURITY,CLOSE_PRIC,PREV_CL_PR,PERCENT_CG
G,GODREJ CONSUMER PRODUCTS,       714.45,       710.00,0.63
G,PIDILITE INDUSTRIES LTD,      1615.20,      1606.70,0.53
G,SIEMENS LTD,      1536.70,      1528.75,0.52
G,INDRAPRASTHA GAS LTD,       480.80,       478.45,0.49
G,MUTHOOT FINANCE LIMITED,      1176.05,      1172.00,0.35
G,ABBOTT INDIA LIMITED,     15293.05,     15247.05,0.3
G,ORACLE FIN SERV SOFT LTD.,      3051.10,      3042.30,0.29
G,UNITED BREWERIES LTD,      1094.75,      1091.65,0.28
 , , , , 
L,ADANI GREEN ENERGY LTD,      1106.25,      1129.75,-2.08
L,DLF LIMITED,       208.15,       211.30,-1.49
L,SBI CARDS & PAY SER LTD,       846.90,       858.85,-1.39
L,BAJAJ HOLDINGS & INVS LTD,      3112.15,      3138.05,-0.83
L,CONTAINER CORP OF IND LTD,       410.35,       412.65,-0.56
L,ICICI LOMBARD GIC LIMITED,      1442.75,      1450.25,-0.52
L,HINDUSTAN ZINC LIMITED,       240.00,       241.20,-0.5
L,HAVELLS INDIA LIMITED,       825.80,       829.50,-0.45
L,ACC LIMITED,      1660.55,      1665.95,-0.32
L,INTERGLOBE AVIATION LTD,      1740.30,      1744.80,-0.26
L,DABUR INDIA LTD,       502.05,       502.30,-0.05
 , , , , 
 ,OTHER SECURITIES, , , 
 , , , , 
G,SEC RED NCD SR. 8B,       480.00,       400.00,20
G,COMPUCOM SOFTWARE LTD,         9.30,         7.75,20
G,MOHOTA INDUSTRIES LIMITED,        11.40,         9.50,20
G,PRAKASH STEELAGE LTD,          .90,          .75,20
G,SORIL INFRA RESOURCES LTD,        99.60,        83.00,20
G,VIJI FINANCE LIMITED,          .60,          .50,20
G,JAIPRAKASH ASSOCIATES LTD,         4.80,         4.00,20
G,TARMAT LIMITED,        48.60,        40.50,20
G,IFCI LTD,         8.70,         7.25,20
G,KAMDHENU LIMITED,        97.80,        81.50,20
G,STL GLOBAL LIMITED,         8.10,         6.75,20
G,LLOYDS STEELS IND. LTD.,          .90,          .75,20
G,MOLD TEK PACKAGING LTD,       137.15,       114.30,19.99
G,SHEMAROO ENTER. LTD.,        82.85,        69.05,19.99
G,RUCHIRA PAPERS LIMITED,        67.55,        56.30,19.98
G,TVS ELECTRONICS LTD,       124.65,       103.90,19.97
G,MAWANA SUGARS LIMITED,        36.05,        30.05,19.97
G,MCDOWELL HOLDINGS LTD.,        31.85,        26.55,19.96
G,CAPITAL TRUST LIMITED,       102.20,        85.20,19.95
G,KOTHARI PRODUCTS LTD,        78.50,        65.45,19.94
G,GEOJIT FINANCIAL SER L,        57.45,        47.90,19.94
G,JAGSONPAL PHARMACEUTICALS,        72.20,        60.20,19.93
G,OSWAL CHEM. & FERT. LTD.,        17.15,        14.30,19.93
G,BOND 6.82% PA TAX FREE S1,      1294.99,      1080.00,19.91
G,SICAL LOGISTICS LIMITED,        12.05,        10.05,19.9
G,HIND NATL GLASS & IND LTD,        35.85,        29.90,19.9
G,JINDAL PHOTO LIMITED,        22.00,        18.35,19.89
G,AGRI-TECH (INDIA) LIMITED,        38.60,        32.20,19.88
G,MORARJEE TEXTILES LIMITED,        13.00,        10.85,19.82
G,ADHUNIK INDUSTRIES LTD,        25.10,        20.95,19.81
 , , , , 
L,GLOBAL EDUCATION LIMITED,        50.15,       196.00,-74.41
L,SMARTLINK HOLDINGS LTD,        90.00,        99.95,-9.95
L,SERENCD8.70%SRICI&II,      1020.00,      1110.00,-8.11
L,NALWA SONS INVESTMENT LTD,       862.40,       930.90,-7.36
L,MAGNUM VENTURES LTD.,         4.50,         4.85,-7.22
L,SE RE NCD 8.45% SR.I OPT2,      1032.00,      1111.00,-7.11
L,SUNDARMAMC - M14RG,         7.34,         7.88,-6.85
L,GRANULES INDIA LIMITED,       393.50,       422.05,-6.76
L,SE RE NCD 8.65% SR.VI O12,      1081.00,      1158.00,-6.65
L,VIPUL LIMITED,        16.65,        17.75,-6.2
L,MOLDTEK RS.1.25 PPD UP,       149.10,       158.00,-5.63
L,LOKESH MACHINES LTD,        25.65,        27.10,-5.35
L,AARTI SURFACTANTS LIMITED,      1021.25,      1075.00,-5
L,JMC PROJECTS (I) LTD.,        71.25,        75.00,-5
L,IZMO LIMITED,        50.40,        53.05,-5
L,SEC RED NCD 9.70% SR. V,      1025.30,      1079.00,-4.98
L,REFEX INDUSTRIES LIMITED,       111.05,       116.85,-4.96
L,AIRAN LIMITED,        18.20,        19.15,-4.96
L,SIMPLEX INFRASTRUCTURES L,        38.35,        40.35,-4.96
L,KEYNOTE FIN SERV LTD.,        81.50,        85.75,-4.96
L,EVEREST KANTO CYLINDERLTD,        50.90,        53.55,-4.95
L,SHREE TIRUPATI BALAJEE,        26.05,        27.40,-4.93
L,SUPREME ENGINEERING LTD,        24.20,        25.45,-4.91
L,SANGINITA CHEMICALS LTD,        24.45,        25.70,-4.86
L,CONTINENTAL SEED CHEM LTD,        10.85,        11.40,-4.82
L,HUSYS CONSULTING LTD.,       113.30,       119.00,-4.79
L,SMVD POLY PACK LIMITED,         8.95,         9.40,-4.79
L,S&S POWER SWITCHGEARS LTD,         9.95,        10.45,-4.78
L,FOURTH DIMEN. SOLUT. LTD,        11.15,        11.70,-4.7
L,ADANI POWER LTD,        56.80,        59.60,-4.7
