MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,BHARAT PETROLEUM CORP  LT,       395.00,       399.00,       399.00,       389.05,       390.45,               2251409310.35,5730962,Y, ,64145,       510.00,       252.00
N,BRITANNIA INDUSTRIES LTD,      3628.95,      3639.40,      3654.90,      3617.65,      3645.40,               1505752413.30,413743,Y, ,43319,      4010.00,      2100.00
N,CIPLA LTD,       773.15,       777.00,       779.45,       757.80,       766.00,               3200009732.95,4166424,Y, ,72627,       829.05,       355.30
N,COAL INDIA LTD,       136.80,       137.45,       137.70,       133.00,       134.25,               2889596022.60,21479953,Y, ,94775,       214.60,       109.55
N,DIVI'S LABORATORIES LTD,      3717.55,      3717.55,      3749.00,      3676.60,      3690.00,               2781800174.00,750038,Y, ,51258,      3770.00,      1626.00
N,DR. REDDY'S LABORATORIES,      5029.10,      5050.00,      5080.00,      4955.90,      5015.20,               6675738681.80,1327701,Y, ,83715,      5512.65,      2495.05
N,EICHER MOTORS LTD,      2561.15,      2561.15,      2609.00,      2515.35,      2548.20,               3330314183.65,1303426,Y, ,67205,     22876.60,      2015.20
N,GAIL (INDIA) LTD,       122.40,       124.05,       125.00,       120.65,       121.75,               3067523590.35,25015522,Y, ,83484,       133.35,        65.00
N,GRASIM INDUSTRIES LTD,       937.70,       937.50,       942.00,       918.40,       925.80,               1632188277.90,1756710,Y, ,34190,       954.00,       385.05
N,HCL TECHNOLOGIES LTD,       855.30,       859.00,       875.70,       856.00,       863.80,               7550238411.20,8722526,Y, ,190746,       910.70,       375.25
N,HDFC LTD,      2303.80,      2315.00,      2340.00,      2292.05,      2309.75,              12186668785.10,5262959,Y, ,162017,      2499.90,      1473.45
N,HDFC BANK LTD,      1372.25,      1375.00,      1388.80,      1365.15,      1376.30,              13400035184.90,9728948,Y, ,239499,      1464.40,       738.75
N,HDFC LIFE INS CO LTD,       649.55,       652.55,       657.70,       644.00,       651.50,               2873314548.45,4409047,Y, ,136542,       688.50,       340.00
N,HERO MOTOCORP LIMITED,      3174.05,      3175.00,      3204.80,      3154.65,      3167.95,               2049172837.00,644753,Y, ,43812,      3394.90,      1475.00
N,HINDALCO  INDUSTRIES  LTD,       251.25,       251.85,       253.00,       244.45,       245.70,               3524153508.20,14240101,Y, ,119500,       255.95,        84.90
N,HINDUSTAN UNILEVER LTD.,      2256.15,      2259.50,      2278.20,      2240.15,      2260.00,               6254218795.05,2768211,Y, ,117541,      2614.30,      1757.30
N,ICICI BANK LTD.,       510.45,       511.50,       512.00,       505.40,       508.40,               9828479088.60,19339943,Y, ,237383,       552.20,       268.30
N,INDUSIND BANK LIMITED,       935.15,       937.05,       938.75,       907.10,       916.70,              12083720525.35,13141739,Y, ,183996,      1585.00,       235.55
N,INFOSYS LIMITED,      1143.50,      1145.00,      1167.00,      1145.00,      1153.35,              14206387606.60,12308330,Y, ,272695,      1186.00,       509.25
N,INDIAN OIL CORP LTD,        91.70,        92.00,        92.30,        90.05,        91.05,               1560478350.70,17122770,Y, ,53319,       129.70,        71.15
N,ITC LTD,       203.15,       203.90,       204.70,       199.55,       202.45,               6240798772.30,30853963,Y, ,151876,       247.90,       134.60
N,JSW STEEL LIMITED,       365.00,       366.50,       367.20,       357.55,       362.65,               1924793621.40,5311652,Y, ,48665,       376.20,       132.50
N,KOTAK MAHINDRA BANK LTD,      1820.55,      1832.30,      1839.00,      1817.25,      1833.80,               7241877253.20,3953436,Y, ,117415,      1948.40,      1001.00
N,LARSEN & TOUBRO LTD.,      1169.70,      1174.95,      1182.50,      1148.05,      1171.40,               5811788812.45,4982626,Y, ,127187,      1383.70,       661.00
N,MAHINDRA & MAHINDRA LTD,       752.30,       753.35,       764.00,       743.55,       754.00,               3266052360.05,4333519,Y, ,103139,       764.45,       245.40
N,MARUTI SUZUKI INDIA LTD.,      7743.40,      7748.00,      8013.15,      7700.00,      7762.70,              14758358263.90,1885285,Y, ,144666,      8013.15,      4001.10
N,NESTLE INDIA LIMITED,     17562.55,     17674.00,     17729.40,     17386.25,     17519.45,               2078516000.20,118699,Y, ,30881,     18369.95,     12200.00
N,NTPC LTD,        99.75,       100.55,       100.85,        97.80,        98.20,               3008757794.35,30386160,Y, ,75536,       125.00,        73.20
N,OIL AND NATURAL GAS CORP.,        91.55,        93.00,        93.45,        90.05,        90.75,               3145760174.75,34326971,Y, ,111500,       133.40,        50.00
N,POWER GRID CORP. LTD.,       193.50,       194.00,       194.60,       191.10,       191.60,               1723369532.55,8941707,Y, ,76586,       211.00,       122.15
N,RELIANCE INDUSTRIES LTD,      1958.20,      1961.15,      2014.25,      1950.00,      1993.75,              39963227133.60,20030506,Y, ,460158,      2369.35,       875.65
N,SBI LIFE INSURANCE CO LTD,       851.75,       854.80,       859.50,       848.20,       853.80,               2108120315.80,2473148,Y, ,116165,      1020.00,       519.40
N,STATE BANK OF INDIA,       269.60,       270.95,       273.70,       265.25,       271.90,              17711550023.25,65617502,Y, ,288470,       339.85,       149.45
N,SHREE CEMENT LIMITED,     24954.15,     24950.00,     25289.95,     24735.50,     24775.75,               1471414140.60,59029,Y, ,14009,     25655.50,     15410.00
N,SUN PHARMACEUTICAL IND L,       582.30,       582.00,       582.00,       565.80,       568.70,               6099014855.90,10673103,Y, ,154084,       591.50,       312.00
N,TATA MOTORS LIMITED,       183.55,       184.95,       185.70,       178.95,       181.80,               7679876271.05,42143391,Y, ,178817,       201.70,        63.50
N,TATA STEEL LIMITED,       614.55,       616.00,       621.45,       602.45,       613.45,              10416360254.60,17015853,Y, ,190865,       632.50,       250.85
N,TATA CONSULTANCY SERV LT,      2737.70,      2740.00,      2805.55,      2732.45,      2797.30,              11854914854.55,4277818,Y, ,273215,      2885.00,      1506.05
N,TECH MAHINDRA LIMITED,       944.30,       945.00,       947.20,       922.70,       932.30,               4108398302.00,4399638,Y, ,87936,       950.85,       471.40
N,TITAN COMPANY LIMITED,      1425.30,      1425.30,      1435.65,      1412.35,      1427.85,               2378458311.20,1666175,Y, ,48746,      1440.55,       720.90
N,ULTRATECH CEMENT LIMITED,      5056.50,      5064.85,      5237.00,      5064.85,      5217.75,               8568167349.60,1652861,Y, ,111964,      5237.00,      2910.00
N,UPL LIMITED,       475.95,       481.25,       488.50,       469.45,       472.80,               7487804596.90,15624166,Y, ,158070,       614.90,       240.15
N,WIPRO LTD,       358.45,       360.30,       365.00,       358.40,       363.70,               4272523760.35,11813301,Y, ,98698,       381.70,       159.40
 , , , , , , , , ,N, , , , , , 
 ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,ABBOTT INDIA LIMITED,     15293.05,     15300.00,     15500.00,     15280.10,     15389.85,                421671920.85,27356,N, ,6171,     18679.75,     12186.55
N,ACC LIMITED,      1660.55,      1669.00,      1700.00,      1665.20,      1684.50,               3740549540.15,2224442,N, ,70620,      1785.00,       895.15
N,ADANI GREEN ENERGY LTD,      1106.25,      1109.00,      1123.10,      1088.00,      1098.65,               1099771844.20,998344,N, ,59846,      1220.00,       111.90
N,ADANI TRANSMISSION LTD,       440.05,       435.95,       439.70,       415.10,       431.90,                409676353.90,956906,N, ,23543,       445.00,       147.50
N,ALKEM LABORATORIES LTD.,      2921.10,      2948.00,      2966.00,      2884.40,      2910.40,                396474286.05,136226,N, ,13432,      3090.00,      1881.30
N,AMBUJA CEMENTS LTD,       253.10,       254.50,       259.60,       253.00,       257.10,               2499367294.45,9736539,N, ,80253,       272.00,       136.55
N,AUROBINDO PHARMA LTD,       910.00,       914.80,       917.70,       888.60,       896.15,               2290394246.50,2539626,N, ,51212,       967.50,       288.85
N,BAJAJ HOLDINGS & INVS LTD,      3112.15,      3124.55,      3133.90,      3022.00,      3074.90,               1447539221.05,465231,N, ,8960,      3950.00,      1460.15
N,BANDHAN BANK LIMITED,       411.00,       412.95,       417.50,       400.60,       403.90,               5736730769.80,14067486,N, ,118172,       563.50,       152.20
N,BANK OF BARODA,        60.15,        60.15,        66.15,        59.90,        65.20,               8414780522.95,134428758,N, ,192269,       104.85,        36.00
N,BERGER PAINTS (I) LTD,       672.20,       672.20,       677.75,       662.55,       668.15,                454164272.85,678818,N, ,19307,       679.80,       389.35
N,BIOCON LIMITED.,       450.60,       451.00,       459.00,       440.55,       445.45,               2815229050.70,6249683,N, ,71128,       478.00,       235.55
N,BOSCH LIMITED,     13436.40,     13450.00,     13536.50,     13200.00,     13246.35,               2100507425.40,157904,N, ,22662,     15820.00,      7850.00
N,CADILA HEALTHCARE LIMITED,       472.00,       472.00,       475.70,       463.00,       465.05,               1435548012.95,3064923,N, ,37011,       480.95,       202.00
N,COLGATE PALMOLIVE LTD.,      1543.70,      1548.00,      1569.25,      1530.55,      1564.65,                717456992.25,462002,N, ,26484,      1578.90,      1065.00
N,CONTAINER CORP OF IND LTD,       410.35,       410.10,       413.95,       402.70,       404.55,               1381277274.25,3399029,N, ,65315,       602.20,       263.40
N,DABUR INDIA LTD,       502.05,       503.00,       506.80,       499.05,       502.60,               2020400898.25,4020487,N, ,79404,       535.95,       386.05
N,DLF LIMITED,       208.15,       207.80,       211.35,       204.25,       206.50,               2192372369.90,10544417,N, ,71097,       266.55,       114.55
N,AVENUE SUPERMARTS LIMITED,      2526.45,      2530.00,      2689.00,      2520.00,      2652.10,               5497253687.65,2106893,N, ,112437,      2689.00,      1700.00
N,GENERAL INS CORP OF INDIA,       141.45,       142.50,       144.10,       139.35,       142.65,                 75069777.20,528199,N, ,6400,       274.80,        81.50
N,GODREJ CONSUMER PRODUCTS,       714.45,       717.00,       717.00,       701.25,       706.50,               1152154380.80,1631504,N, ,44202,       772.00,       425.10
N,HAVELLS INDIA LIMITED,       825.80,       830.00,       833.70,       813.00,       819.90,               1053516403.95,1282605,N, ,37660,       855.00,       447.05
N,HDFC AMC LIMITED,      2711.00,      2735.00,      2845.00,      2730.00,      2829.40,               3749136849.70,1336834,N, ,93577,      3446.60,      1962.00
N,HINDUSTAN PETROLEUM CORP,       216.70,       218.10,       218.65,       214.00,       215.85,               1282125458.25,5945496,N, ,62470,       270.65,       150.00
N,HINDUSTAN ZINC LIMITED,       240.00,       240.95,       243.20,       232.55,       237.50,                469400353.45,1984773,N, ,40981,       258.95,       116.05
N,ICICI LOMBARD GIC LIMITED,      1442.75,      1453.00,      1474.90,      1445.05,      1464.40,                779247737.95,534043,N, ,57753,      1530.00,       805.00
N,ICICI PRU LIFE INS CO LTD,       482.25,       482.15,       486.30,       472.55,       483.30,                913658520.00,1903077,N, ,46097,       533.90,       226.10
N,INDRAPRASTHA GAS LTD,       480.80,       483.25,       489.10,       474.80,       487.30,               1170035754.05,2425057,N, ,41988,       534.20,       284.05
N,INTERGLOBE AVIATION LTD,      1740.30,      1753.70,      1787.00,      1736.60,      1747.65,               2844325927.00,1616895,N, ,56587,      1787.00,       771.30
N,BHARTI INFRATEL LTD.,       244.70,       243.65,       248.70,       237.90,       240.20,               2308968215.20,9504115,N, ,63151,       262.90,       120.05
N,L&T INFOTECH LIMITED,      3270.95,      3300.00,      3329.00,      3235.00,      3261.45,               1094979156.15,334352,N, ,58044,      3512.70,      1210.00
N,LUPIN LIMITED,       967.45,       971.00,       975.45,       940.00,       948.25,               4201805641.65,4416314,N, ,83523,      1122.30,       504.75
N,MARICO LIMITED,       400.40,       400.00,       405.80,       391.15,       394.05,               1282174953.50,3223013,N, ,49730,       405.80,       234.00
N,UNITED SPIRITS LIMITED,       588.85,       589.10,       604.70,       584.00,       586.30,               2454041203.85,4130925,N, ,67791,       742.70,       442.65
N,MOTHERSON SUMI SYSTEMS LT,       159.20,       159.80,       160.70,       154.85,       158.05,               1201838229.50,7625048,N, ,44527,       161.60,        48.65
N,MUTHOOT FINANCE LIMITED,      1176.05,      1184.00,      1204.85,      1172.85,      1195.20,               3668579035.00,3077561,N, ,93375,      1405.75,       476.80
N,INFO EDGE (I) LTD,      4315.85,      4301.00,      4342.95,      4243.45,      4269.15,                787784320.40,184150,N, ,23615,      4426.50,      1581.10
N,NMDC LTD.,       109.35,       109.35,       110.05,       106.25,       107.80,                830161518.75,7670036,N, ,23695,       139.70,        61.55
N,ORACLE FIN SERV SOFT LTD.,      3051.10,      3070.00,      3137.00,      3049.05,      3118.05,                475001180.05,152547,N, ,14411,      3400.00,      1506.00
N,PIRAMAL ENTERPRISES LTD,      1500.25,      1510.00,      1522.60,      1460.00,      1483.45,               1768306032.45,1187429,N, ,41513,      1727.95,       606.85
N,PETRONET LNG LIMITED,       267.15,       270.00,       271.90,       258.65,       261.50,               1556766380.20,5895886,N, ,71007,       283.25,       170.40
N,POWER FIN CORP LTD.,       118.05,       118.95,       119.50,       115.20,       115.95,                679410024.30,5812006,N, ,23913,       133.40,        74.15
N,P&G HYGIENE & HEALTH CARE,     10960.05,     10990.00,     11011.55,     10870.00,     10934.70,                 68805219.35,6289,N, ,1208,     12388.80,      8400.00
N,PIDILITE INDUSTRIES LTD,      1615.20,      1618.10,      1637.50,      1600.10,      1611.15,               1007821409.90,623483,N, ,40822,      1709.90,      1185.55
N,PUNJAB NATIONAL BANK,        35.75,        36.00,        41.10,        35.90,        40.60,               8717100079.55,227310533,N, ,208290,        67.00,        26.30
N,SBI CARDS & PAY SER LTD,       846.90,       845.85,       859.30,       841.10,       855.65,               1257244326.75,1475632,N, ,35961,       918.75,       495.00
N,SIEMENS LTD,      1536.70,      1536.70,      1548.60,      1521.10,      1538.25,                415285737.15,270588,N, ,17420,      1639.00,       947.90
N,TATA CONSUMER PRODUCT LTD,       567.85,       570.00,       570.00,       558.00,       562.75,               1616971832.60,2866169,N, ,81437,       591.95,       213.70
N,TORRENT PHARMACEUTICALS L,      2690.90,      2704.00,      2727.95,      2662.20,      2671.55,               1151327308.65,427553,N, ,26310,      3031.20,      1583.25
N,UNITED BREWERIES LTD,      1094.75,      1107.90,      1139.65,      1095.25,      1112.65,               2089208397.05,1865812,N, ,78658,      1356.00,       749.50
 , , , , , , , , , , , , , , , 
 ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,20 MICRONS LTD,        35.05,        35.40,        37.15,        35.05,        36.25,                 12022966.80,331615,N, ,2025,        38.00,        19.00
N,21ST CENTURY MGMT SERVICE,         9.90,         9.90,        10.05,         9.75,         9.90,                    88819.45,8940,N, ,37,        17.25,         9.45
N,3I INFOTECH LTD.,         3.95,         4.10,         4.10,         4.00,         4.10,                 28544315.45,6965516,N, ,1800,         4.10,         1.15
N,3M INDIA LIMITED,     22869.10,     22721.00,     23000.00,     22450.25,     22776.95,                 95135374.60,4175,N, ,2112,     25200.00,     15700.00
N,3P LAND HOLDINGS LIMITED,        10.25,        10.75,        10.75,        10.75,        10.75,                    61490.00,5720,N, ,29,        10.75,         3.40
N,5PAISA CAPITAL LIMITED,       339.25,       345.25,       372.00,       335.75,       354.55,                  9628341.20,27528,N, ,1026,       465.00,        90.00
N,A2Z INFRA ENGINEERING LTD,         5.10,         5.30,         5.30,         4.85,         4.90,                  3264342.30,655341,N, ,743,         8.65,         2.90
N,AAA TECHNOLOGIES LIMITED,        42.70,        43.00,        43.00,        42.50,        42.50,                   384600.00,9000,N, ,3,        48.00,        42.25
N,AAKASH EXPLORATION SER L,        54.20,        53.80,        55.50,        53.05,        54.70,                  2897407.80,53528,N, ,647,        55.80,        48.35
N,AARON INDUSTRIES LIMITED,        51.80,        49.25,        51.95,        49.25,        49.55,                  1755123.45,34863,N, ,341,        67.95,        28.00
N,AARTI DRUGS LTD.,       791.05,       800.00,       811.00,       776.30,       789.95,                951638564.40,1194939,N, ,42795,      3719.00,       421.00
N,AARTI INDUSTRIES LTD,      1246.65,      1266.25,      1287.00,      1241.00,      1266.80,                529172716.20,419293,N, ,31995,      1287.00,       668.00
N,AARTI SURFACTANTS LIMITED,      1021.25,       980.00,      1031.25,       970.20,       995.95,                 93902122.00,95009,N, ,5889,      1209.60,       841.25
N,AARVEE DEN. & EXP. LTD,        13.55,        14.50,        14.75,        12.65,        13.65,                   992739.20,72657,N, ,448,        17.70,         6.50
N,AARVI ENCON LIMITED,        40.50,        41.50,        41.95,        40.00,        40.70,                   138660.00,3416,N, ,39,        46.00,        24.70
N,AAVAS FINANCIERS LIMITED,      1684.75,      1688.80,      1688.80,      1635.00,      1649.55,                 56915208.75,34288,N, ,5093,      2101.00,       849.05
N,ABB INDIA LIMITED,      1154.95,      1165.00,      1190.00,      1148.00,      1154.80,                262757885.65,225515,N, ,9642,      1523.00,       722.00
N,ADITYA BIRLA CAPITAL LTD.,        92.30,        92.75,        95.30,        90.55,        92.85,                504081662.50,5405059,N, ,42961,       115.35,        37.35
N,ADITYA BIRLA FASHION & RT,       161.15,       164.00,       164.40,       158.10,       159.65,                238056183.50,1481770,N, ,28801,       285.50,        97.00
N,ADITYA BIRLA RS.5 PPD UP,       104.00,       106.00,       106.75,       102.05,       104.00,                   965477.95,9222,N, ,129,       118.00,        62.05
N,ACCELYA SOLN INDIA LTD,       899.25,       914.00,       914.00,       890.45,       892.30,                  6148501.00,6852,N, ,1058,      1130.00,       800.00
N,ACCURACY SHIPPING LIMITED,        27.65,        28.90,        29.00,        27.05,        27.05,                   135920.00,4800,N, ,3,        42.60,        12.35
N,ACTION CONST EQUIP LTD,       123.55,       124.40,       125.40,       120.10,       122.95,                 38127203.25,309954,N, ,6052,       133.00,        31.35
N,ADANI ENTERPRISES LIMITED,       457.55,       457.55,       462.30,       446.55,       451.90,               1760146842.20,3872952,N, ,39842,       466.35,       116.40
N,ADANI GAS LIMITED,       360.60,       362.65,       364.35,       353.00,       355.20,                846308754.25,2373827,N, ,24650,       382.65,        76.60
N,ADANI POWER LTD,        56.80,        57.05,        57.85,        52.00,        52.40,               1837127978.45,33820042,N, ,93883,        65.95,        23.00
N,ADF FOODS LIMITED,       619.30,       617.85,       618.75,       565.00,       583.80,                190252328.05,323732,N, ,14853,       631.50,       123.05
N,ADHUNIK INDUSTRIES LTD,        25.10,        28.50,        30.10,        27.00,        30.10,                 21287421.95,721882,N, ,2621,        58.65,        11.70
N,ADOR WELDING LTD,       256.85,       256.85,       266.00,       256.20,       257.55,                 13468331.85,51785,N, ,1351,       358.65,       158.50
N,ALLIED DIGITAL SERV. LTD,        29.80,        30.70,        30.70,        28.65,        29.70,                  4113720.15,137276,N, ,734,        31.45,        10.50
N,ADVANCED ENZYME TECH LTD,       348.60,       349.00,       350.50,       339.05,       342.20,                 45715626.05,132801,N, ,9279,       384.70,        98.10
