MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,HDFCSENETF,HDFCAMC - HDFCSENETF,      4837.92,      4800.00,      4890.00,      4800.00,      4881.58,                  1265489.30,262,50,      5000.00,      2940.00,SENSEX
N,EQ,HNGSNGBEES,NIP IND ETF HANGSENG BEES,       348.41,       353.00,       354.85,       343.00,       347.85,                   411505.36,1174,115,      3284.00,       269.10,HANG SENG INDEX
N,EQ,IBMFNIFTY,IBULLSAMC - IBMFNIFTY,       136.20,       136.20,       139.75,       133.20,       133.31,                   218887.13,1607,146,       144.87,        68.09,NIFTY 50
N,EQ,ICICI500,ICICIPRAMC - ICICI500,       181.11,       182.00,       182.05,       180.70,       181.60,                   116264.65,641,75,       182.05,        88.02,S&P BSE 500 INDEX
N,EQ,ICICIALPLV,ICICIPRAMC - ICICIALPLV,       133.40,       134.00,       134.10,       132.20,       133.10,                   520455.80,3893,35,       147.25,        99.90,NIFTY ALPHA LOW-VOLATILITY 30 INDEX
N,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,        31.10,        31.10,        31.29,        30.51,        30.94,                 20972721.51,677828,6997,        35.05,        20.70,S&P BSE BHARAT 22 INDEX
N,EQ,ICICIBANKN,ICICIPRAMC - IPRU5008,       299.85,       299.06,       302.00,       298.96,       300.61,                 10254348.90,34161,553,       374.20,       164.32,NIFTY BANK
N,EQ,ICICIBANKP,ICICIPRAMC - ICICIBANKP,       164.72,       166.74,       167.25,       163.35,       164.85,                  5358412.87,32508,249,       188.00,        85.95,NIFTY PRIVATE BANK INDEX
N,EQ,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF,        43.76,        44.05,        44.69,        44.05,        44.34,                  3399945.02,76516,1204,        54.10,        32.10,GOLD
N,EQ,ICICILIQ,ICICIPRAMC - ICICILIQ,       999.99,       999.50,      1000.00,       999.50,       999.99,                 17247440.01,17251,90,      1050.00,       805.95,S&P BSE LIQUID RATE INDEX
N,EQ,ICICILOVOL,ICICI PR NIF LW VL 30 ETF,       109.14,       110.70,       110.70,       104.14,       108.86,                  1222234.37,11299,338,       121.00,        61.00,NIFTY 100 LOW VOLATILITY 30 INDEX
N,EQ,ICICIM150,ICICIPRAMC - ICICIM150,        77.80,        78.00,        78.20,        77.15,        77.26,                  1076884.63,13865,54,        78.77,        45.10,NIFTY MIDCAP 150
N,EQ,ICICIMCAP,ICICI PRUD MIDCAP SEL ETF,        76.05,        77.00,        77.10,        75.11,        75.86,                  1133604.88,14889,181,        81.90,        37.60,S&P BSE MIDCAP SELECT INDEX
N,EQ,ICICINF100,ICICI PRUD NIFTY 100 ETF,       144.91,       144.00,       146.50,       143.30,       145.33,                  1520791.82,10409,133,       154.80,        90.10,NIFTY 100
N,EQ,ICICINIFTY,ICICI PRUD NIFTY ETF,       141.47,       142.50,       142.50,       138.50,       141.87,                 12978670.17,91398,3565,       158.20,        81.31,NIFTY50
N,EQ,ICICINV20,ICICI PRUDENTIAL NV20 ETF,        67.78,        69.70,        69.70,        65.03,        68.03,                   890378.91,13269,391,        70.00,        32.89,NIFTY50 VALUE 20
N,EQ,ICICINXT50,ICICIPRAMC - ICICINXT50,        32.18,        32.78,        32.78,        31.71,        32.07,                  4038501.67,125739,215,        32.97,        17.00,NIFTY NEXT 50 ETF
N,EQ,ICICISENSX,ICICI PRUD SENSEX ETF,       490.28,       492.24,       493.45,       488.00,       490.61,                   479899.29,979,95,       493.45,       290.00,SENSEX
N,EQ,ICICITECH,ICICIPRAMC - ICICITECH,       225.27,       224.00,       228.20,       224.00,       227.76,                 89843510.11,399147,144,       256.98,       158.95,NIFTY IT INDEX
N,EQ,IDBIGOLD,IDBI MF - IDBI GOLD ETF,      4506.00,      4638.00,      4638.00,      4511.00,      4576.95,                  1457500.25,319,58,      5899.00,      3470.00,GOLD
N,EQ,IDFNIFTYET,IDFCAMC - IDFNIFTYET,       145.00,       144.99,       151.00,       141.25,       147.13,                   123721.61,854,99,       158.40,        86.00,NIFTY 50
N,EQ,INFRABEES,NIP IND ETF INFRA BEES,       373.39,       371.95,       389.00,       367.00,       372.48,                  1998445.54,5311,95,       389.00,       210.00,NIFTY INFRA
N,EQ,IVZINGOLD,INVESCO INDIA GOLD ETF,      4499.30,      4590.00,      4590.00,      4519.10,      4550.00,                   140970.25,31,12,      5599.90,      3404.30,GOLD
N,EQ,IVZINNIFTY,INVESCO INDIA NIFTY ETF,      1430.42,      1449.30,      1449.30,      1432.00,      1442.00,                    37407.30,26,9,      1670.00,       778.00,NIFTY
N,EQ,JUNIORBEES,NIP IND ETF JUNIOR BEES,       330.59,       338.00,       338.00,       321.00,       330.71,                 25680468.89,77694,3199,       370.00,       180.40,NIFTY NEXT 50
N,EQ,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,       304.78,       304.78,       306.00,       302.67,       304.22,                 33261557.22,109221,1368,       365.70,       167.00,NIFTY BANK
N,EQ,KOTAKGOLD,KOTAK GOLD ETF,       430.05,       435.15,       437.95,       434.55,       436.20,                 21506145.20,49322,1023,       508.10,       285.00,GOLD
N,EQ,KOTAKNIFTY,KOTAK NIFTY ETF,       139.04,       139.87,       139.90,       138.75,       139.51,                  4177965.33,29985,440,       149.30,        81.01,NIFTY 50
N,EQ,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,        69.94,        70.00,        70.99,        68.70,        70.15,                   321923.92,4618,158,        72.45,        38.50,NIFTY50 VALUE 20
N,EQ,KOTAKPSUBK,KOTAK PSU BANK,       170.73,       173.07,       186.10,       166.80,       181.59,                 16498073.90,94306,999,       256.23,       105.50,NIFTY PSU BANK INDEX
N,EQ,LICNETFGSC,LICNAMC - LICNMFET,        22.49,        22.50,        22.89,        22.00,        22.40,                   384982.19,17267,91,        25.50,        17.60,GSEC 10 NSE INDEX
N,EQ,LICNETFN50,LICNAMC - LICNFENGP,       133.48,       138.15,       138.15,       133.25,       134.56,                   168810.61,1248,136,       152.00,        86.10,NIFTY 50
N,EQ,LICNETFSEN,LICNAMC - LICNFESGP,       470.00,       484.00,       485.00,       471.10,       472.07,                    66242.98,138,53,       588.00,       305.02,SENSEX
N,EQ,LICNFNHGP,LICNAMC - LICNFNHGP,       135.48,       135.00,       136.00,       130.50,       132.35,                   216129.30,1631,87,       164.95,        77.00,LIC MF EXCHANGE TRADED FUND- NIFTY 100
N,EQ,LIQUIDBEES,NIP IND ETF LIQUID BEES,      1000.00,      1000.00,      1000.01,       999.15,      1000.00,                870253570.45,870252,4258,      1009.90,       991.11,CALL MONEY SHORT TERM G-SECS & MONEY MARKET INSTR
N,EQ,LIQUIDETF,DSP LIQUID ETF,      1000.00,       999.99,      1000.01,       999.99,      1000.00,                  8853009.07,8853,62,      1096.00,       810.90,NIFTY1D RATE INDEX
N,EQ,M100,MOST SHARES M100 ETF,        21.54,        23.00,        23.00,        21.20,        21.55,                  3992123.00,186125,846,        23.00,        11.80,NIFTY MIDCAP 100
N,EQ,M50,MOST SHARES M50 ETF,       131.76,       132.00,       133.00,       131.14,       131.60,                   156269.92,1187,29,       134.30,        75.30,NIFTY 50
N,EQ,MAESGETF,MIRAEAMC - MAESGETF,        22.81,        23.49,        23.49,        22.83,        22.98,                   253249.03,11065,44,        23.97,        22.00,NIFTY100 ESG SECTOR LEADERS TRI INDEX
N,EQ,MAN50ETF,MIRAEAMC - MAN50ETF,       136.45,       136.36,       137.19,       136.02,       136.97,                 23646628.60,172966,405,       137.19,        75.10,NIFTY 50
N,EQ,MANXT50,MIRAEAMC - MANXT50,       315.86,       316.80,       316.80,       311.43,       315.66,                  1031095.25,3273,51,       339.00,       151.00,NIFTY NEXT 50
N,EQ,N100,MOST SHARES N100 ETF,       910.93,       925.00,       925.00,       907.00,       914.76,                134773857.70,146601,1217,      1010.50,       499.20,NASDAQ100
N,EQ,NCPSESDL24,NIPPON INDIA- NIMFXX,       102.99,       102.89,       102.99,       102.80,       102.80,                    64159.96,624,5,       123.26,       102.22,NIFTY CPSE BOND PLUS SDL SEP 2024 50:50 INDEX
N,EQ,NETF,TATAAML - NETF,       161.19,       162.72,       162.72,       154.03,       162.00,                    69211.09,430,50,       162.72,        77.81,NIFTY 50
N,EQ,NETFCONSUM,NIP IND ETF CONSUMPTION,        60.38,        60.99,        62.00,        59.56,        61.09,                   158194.20,2601,67,        68.00,        42.50,NIFTY CONSUMPTION INDEX
N,EQ,NETFDIVOPP,NIP IND ETF DIV OPP,        32.56,        31.61,        33.00,        31.61,        32.31,                    11354.52,351,36,        34.00,        17.12,NIFTY DIV OPPS 50
N,EQ,NETFIT,NIP IND ETF IT,        22.65,        22.75,        22.95,        22.07,        22.84,                  8379874.21,368062,1328,        26.20,        14.00,NIFTYIT
N,EQ,NETFLTGILT,NIP IND ETF LONGTERM GILT,        22.39,        23.06,        23.06,        22.37,        22.37,                   672622.04,30059,99,        25.50,        17.00,NIFTY GS 8 13YR
N,EQ,NETFMID150,NIP IND ETF MIDCAP 150,        77.64,        77.64,        78.59,        76.97,        77.49,                 72808290.95,941667,900,        79.30,        40.05,NIFTY MIDCAP 150
N,EQ,NETFNIF100,NIP IND ETF NIFTY 100,       136.14,       140.22,       140.22,       133.00,       136.66,                    58050.44,430,41,       144.00,        70.90,NIFTY 100
N,EQ,NETFNV20,NIP IND ETF ETF NV20,        69.99,        70.00,        71.40,        69.80,        70.68,                   349346.17,4966,45,       583.49,        41.00,NIFTY50 VALUE 20
N,EQ,NIFTYBEES,NIP IND ETF NIFTY BEES,       142.29,       154.00,       154.00,       141.30,       142.86,                226552900.01,1588215,10120,      1294.32,        81.00,NIFTY 50
N,EQ,NIFTYEES,EDELWEISS ETF - NIFTY 50,     16550.00,     16500.00,     17150.00,     16500.00,     16550.00,                    50200.00,3,3,     17150.00,      7500.90,NIFTY 50
N,EQ,NPBET,TATAAML - NPBET,       158.26,       160.00,       165.00,       158.60,       164.96,                    90980.79,561,27,       190.00,        88.11,NIFTY PRIVATE BANK INDEX
N,EQ,PSUBNKBEES,NIP IND ETF PSU BANK BEES,        19.04,        19.58,        20.70,        18.50,        20.32,                 23633633.38,1195145,2035,       286.00,         9.88,NIFTY PSU BANK INDEX
N,EQ,QGOLDHALF,QUANTUM GOLD FUND,      2131.50,      2179.00,      2179.00,      2153.05,      2158.65,                  2124443.35,984,129,      2522.40,      1620.00,GOLD
N,EQ,QNIFTY,QUANTUM NIFTY ETF,      1378.00,      1386.00,      1386.00,      1381.00,      1381.00,                    31833.00,23,6,      1406.00,       771.31,NIFTY 50
N,EQ,SBIETFIT,SBIAMC - SBIETFIT,       226.43,       228.45,       233.50,       224.37,       230.89,                   719198.02,3164,93,       250.00,       201.20,NIFTY IT INDEX
N,EQ,SBIETFPB,SBIAMC - SBIETFPB,       167.00,       169.45,       170.00,       165.95,       166.99,                   103461.88,615,30,       170.00,       130.60,NIFTY PRIVATE BANK INDEX
N,EQ,SBIETFQLTY,SBIAMC - SBIETFQLTY,       118.66,       119.99,       119.99,       118.05,       118.94,                   420974.66,3535,70,       119.99,        73.20,NIFTY 200 QUALITY 30 INDEX
N,EQ,SETF10GILT,SBIAMC - SETF10GILT,       209.97,       203.68,       212.00,       203.00,       203.04,                   300129.14,1460,89,       241.70,       154.27,NIFTY 10 YR BENCHMARK G-SEC INDEX
N,EQ,SETFGOLD,SBI-ETF GOLD,      4385.30,      4410.00,      4469.90,      4410.00,      4453.60,                 54220364.15,12168,1584,      5135.75,      3380.00,GOLD
N,EQ,SETFNIF50,SBI-ETF NIFTY 50,       138.16,       146.40,       146.40,       137.86,       138.71,                 20551850.52,148641,983,       149.80,        79.00,NIFTY 50
N,EQ,SETFNIFBK,SBI-ETF NIFTY BANK,       300.31,       301.95,       301.98,       298.91,       300.65,                 15956406.27,53093,1089,       335.00,       169.00,NIFTY BANK
N,EQ,SETFNN50,SBI-ETF NIFTY NEXT 50,       327.22,       327.20,       329.66,       325.07,       328.38,                  4018038.40,12256,285,       343.10,       190.00,NIFTY NEXT 50
N,EQ,SHARIABEES,NIP IND ETF SHARIAH BEES,       331.67,       333.00,       335.76,       331.79,       334.55,                   609491.72,1823,61,       347.00,       157.95,SHARIAH INDEX
N,EQ,UTIBANKETF,UTIAMC - UTIBANKETF,       303.26,       304.44,       304.44,       299.99,       301.70,                   147427.94,488,30,       304.44,       202.50,NIFTY BANK INDEX
N,EQ,UTINEXT50,UTIAMC - UTINEXT50,       327.50,       326.70,       330.00,       320.80,       328.00,                   340517.95,1041,32,       349.89,       202.10,NIFTY NEXT 50
N,EQ,UTINIFTETF,UTIAMC - UTINIFTETF,      1420.72,      1431.70,      1436.60,      1421.03,      1432.91,                  1319092.95,925,57,      1480.00,       840.00,NIFTY 50
N,EQ,UTISENSETF,UTIAMC - UTISENSETF,       479.67,       477.70,       492.50,       465.70,       483.13,                   551493.65,1142,141,       492.50,       301.00,SENSEX
N,EQ,UTISXN50,UTIAMC - UTISXN50,       359.97,       356.20,       371.00,       333.01,       368.80,                     7159.48,20,12,       390.40,       190.67,BSE SENSEX NEXT 50
