MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,JSW STEEL LIMITED,       364.20,       361.60,       368.40,       344.00,       353.50,               2634619909.65,7345501,Y, ,52864,       376.20,       132.50
N,KOTAK MAHINDRA BANK LTD,      1949.35,      1935.00,      1959.00,      1907.60,      1920.85,               7642582748.70,3941511,Y, ,130000,      1969.00,      1001.00
N,LARSEN & TOUBRO LTD.,      1281.55,      1276.25,      1338.50,      1154.00,      1234.85,              27060555787.40,21153346,Y, ,420610,      1383.70,       661.00
N,MAHINDRA & MAHINDRA LTD,       733.60,       729.00,       730.00,       660.25,       685.95,               6380026707.65,9130116,Y, ,148947,       764.45,       245.40
N,MARUTI SUZUKI INDIA LTD.,      7559.75,      7560.00,      7599.00,      7278.10,      7376.10,               7274622541.95,970306,Y, ,80870,      8013.15,      4001.10
N,NESTLE INDIA LIMITED,     18362.75,     18262.75,     18525.00,     18101.00,     18192.60,               2606752225.10,142222,Y, ,30855,     18734.95,     12200.00
N,NTPC LTD,       103.75,       103.70,       103.95,        94.75,        97.50,               3396116822.85,34210970,Y, ,90105,       125.00,        73.20
N,OIL AND NATURAL GAS CORP.,        99.00,        98.90,        98.95,        88.95,        89.85,               5455495881.10,58724337,Y, ,211031,       133.40,        50.00
N,POWER GRID CORP. LTD.,       193.90,       193.00,       193.20,       184.45,       185.50,               2290480614.75,12155249,Y, ,59310,       211.00,       122.15
N,RELIANCE INDUSTRIES LTD,      1991.55,      2010.00,      2022.00,      1855.25,      1939.70,              40264899448.00,20368545,Y, ,514099,      2369.35,       875.65
N,SBI LIFE INSURANCE CO LTD,       857.15,       858.00,       864.00,       832.55,       840.85,               1903618819.70,2239781,Y, ,84283,      1020.00,       519.40
N,STATE BANK OF INDIA,       271.45,       268.45,       269.00,       251.05,       254.70,              14358884778.05,55160758,Y, ,311254,       339.85,       149.45
N,SHREE CEMENT LIMITED,     24574.40,     24550.00,     24550.00,     23249.15,     23717.50,               1338777537.30,55774,Y, ,16544,     25655.50,     15410.00
N,SUN PHARMACEUTICAL IND L,       575.00,       573.80,       585.90,       539.70,       552.55,               7259055407.35,12715463,Y, ,209162,       591.50,       312.00
N,TATA MOTORS LIMITED,       180.55,       176.00,       177.55,       162.50,       164.55,              12914314394.40,75582907,Y, ,332579,       201.70,        63.50
N,TATA STEEL LIMITED,       631.25,       624.00,       627.70,       585.60,       595.85,              11610936188.35,19076654,Y, ,194780,       649.45,       250.85
N,TATA CONSULTANCY SERV LT,      2861.00,      2861.00,      2886.50,      2785.00,      2820.15,               7718476165.55,2705195,Y, ,141821,      2898.00,      1506.05
N,TECH MAHINDRA LIMITED,       933.80,       928.15,       944.65,       890.00,       906.85,               3883480383.60,4187948,Y, ,92317,       950.85,       471.40
N,TITAN COMPANY LIMITED,      1519.35,      1514.20,      1528.55,      1451.00,      1471.65,               3455906510.95,2298069,Y, ,89690,      1528.55,       720.90
N,ULTRATECH CEMENT LIMITED,      5152.50,      5155.00,      5190.00,      4865.45,      5007.85,               3024693918.95,597997,Y, ,46008,      5259.00,      2910.00
N,UPL LIMITED,       460.30,       460.00,       460.75,       417.00,       437.30,               3281690858.85,7376210,Y, ,102736,       614.90,       240.15
N,WIPRO LTD,       363.55,       362.50,       367.45,       348.35,       353.95,               3488337569.10,9665063,Y, ,94354,       381.70,       159.40
 , , , , , , , , ,N, , , , , , 
 ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,ABBOTT INDIA LIMITED,     16178.10,     16170.00,     16270.00,     15700.00,     15848.25,                337616556.10,21030,N, ,7116,     18679.75,     12186.55
N,ACC LIMITED,      1648.30,      1648.00,      1648.00,      1485.00,      1570.35,               3157924587.60,1990374,N, ,56351,      1785.00,       895.15
N,ADANI GREEN ENERGY LTD,      1016.15,      1004.80,      1040.00,       971.00,      1020.30,               1007352947.75,999121,N, ,39038,      1220.00,       111.90
N,ADANI TRANSMISSION LTD,       424.85,       425.00,       434.85,       381.55,       395.75,                296344728.65,710255,N, ,17374,       445.00,       147.50
N,ALKEM LABORATORIES LTD.,      2953.80,      2953.80,      2988.00,      2860.00,      2876.15,                503415339.45,172936,N, ,10902,      3090.00,      1881.30
N,AMBUJA CEMENTS LTD,       251.05,       250.90,       250.90,       225.95,       235.40,               2985905935.40,12498745,N, ,107668,       272.00,       136.55
N,AUROBINDO PHARMA LTD,       886.00,       889.85,       905.20,       801.10,       845.75,               4285234351.35,4891263,N, ,117006,       967.50,       288.85
N,BAJAJ HOLDINGS & INVS LTD,      3081.90,      3011.10,      3106.35,      3011.10,      3070.55,                359731130.90,117274,N, ,8467,      3950.00,      1460.15
N,BANDHAN BANK LIMITED,       408.20,       404.95,       404.95,       367.50,       374.30,               4348740329.70,11223698,N, ,134273,       526.00,       152.20
N,BANK OF BARODA,        63.10,        62.25,        63.50,        56.80,        58.80,               3095423740.75,50895629,N, ,84872,       104.85,        36.00
N,BERGER PAINTS (I) LTD,       710.05,       710.45,       713.90,       681.70,       695.00,                691023191.75,982220,N, ,23728,       719.95,       389.35
N,BIOCON LIMITED.,       471.95,       470.00,       473.40,       439.60,       450.00,               1514166637.35,3273294,N, ,50303,       478.00,       235.55
N,BOSCH LIMITED,     13203.15,     13257.20,     13294.00,     11910.00,     12448.65,               1428380030.95,112236,N, ,23184,     15820.00,      7850.00
N,CADILA HEALTHCARE LIMITED,       476.60,       476.60,       485.75,       428.95,       452.80,               3591310207.90,7647410,N, ,87210,       485.75,       202.00
N,COLGATE PALMOLIVE LTD.,      1600.20,      1597.00,      1598.50,      1522.00,      1541.55,               1639167384.60,1046264,N, ,44818,      1630.00,      1065.00
N,CONTAINER CORP OF IND LTD,       405.25,       406.00,       407.60,       369.00,       379.40,               1537046641.05,3899926,N, ,43398,       602.20,       263.40
N,DABUR INDIA LTD,       509.35,       509.00,       514.95,       494.20,       503.60,               2544595416.10,5009242,N, ,85464,       535.95,       386.05
N,DLF LIMITED,       231.40,       229.00,       234.50,       208.30,       214.80,               3953380996.60,17768901,N, ,87187,       266.55,       114.55
N,AVENUE SUPERMARTS LIMITED,      2637.05,      2645.00,      2715.00,      2460.80,      2682.40,               3149111601.65,1195766,N, ,81318,      2755.00,      1780.00
N,GENERAL INS CORP OF INDIA,       142.65,       142.00,       142.60,       130.00,       133.80,                 80967657.85,585444,N, ,7948,       274.80,        81.50
N,GODREJ CONSUMER PRODUCTS,       720.20,       719.00,       745.20,       683.10,       703.50,               3038940321.70,4176481,N, ,83951,       772.00,       425.10
N,HAVELLS INDIA LIMITED,       919.35,       917.00,       922.00,       862.05,       882.10,               2003356484.85,2230086,N, ,39960,       928.50,       447.05
N,HDFC AMC LIMITED,      2862.00,      2861.90,      2950.00,      2700.00,      2785.35,               2293916021.35,799804,N, ,68493,      3446.60,      1962.00
N,HINDUSTAN PETROLEUM CORP,       224.40,       222.50,       223.45,       204.55,       209.35,               2167166926.30,10137868,N, ,85517,       270.65,       150.00
N,HINDUSTAN ZINC LIMITED,       241.75,       242.40,       246.30,       229.80,       234.50,                412966916.90,1719159,N, ,25292,       258.95,       116.05
N,ICICI LOMBARD GIC LIMITED,      1461.45,      1454.60,      1477.05,      1404.00,      1432.70,                968913579.95,667988,N, ,36039,      1530.00,       805.00
N,ICICI PRU LIFE INS CO LTD,       482.55,       482.00,       485.55,       458.40,       469.20,               1001086653.05,2098235,N, ,45954,       533.90,       226.10
N,INDRAPRASTHA GAS LTD,       478.00,       480.00,       483.90,       451.65,       464.35,                850118216.55,1800653,N, ,30928,       534.20,       284.05
N,INTERGLOBE AVIATION LTD,      1651.05,      1637.00,      1637.00,      1487.25,      1507.00,               4251091678.80,2728396,N, ,81210,      1787.00,       771.30
N,L&T INFOTECH LIMITED,      3356.40,      3370.00,      3449.00,      3280.00,      3395.45,               2561252213.55,753013,N, ,43521,      3512.70,      1210.00
N,LUPIN LIMITED,       972.10,       983.00,       991.80,       875.00,       931.70,               7496964203.15,7855180,N, ,117018,      1122.30,       504.75
N,MARICO LIMITED,       409.30,       409.00,       409.00,       389.35,       396.85,               1100985430.15,2751655,N, ,32459,       420.80,       234.00
N,UNITED SPIRITS LIMITED,       588.45,       589.00,       594.25,       550.10,       556.10,               1574559175.40,2746593,N, ,59817,       742.70,       442.65
N,MOTHERSON SUMI SYSTEMS LT,       157.25,       154.50,       155.35,       141.55,       147.25,               2450796722.05,16296705,N, ,85554,       162.50,        48.65
N,MUTHOOT FINANCE LIMITED,      1210.85,      1206.85,      1249.70,      1138.60,      1169.85,               3885772644.05,3208545,N, ,86832,      1405.75,       476.80
N,INFO EDGE (I) LTD,      4644.25,      4662.90,      4709.20,      4403.70,      4479.85,               2307271245.70,504405,N, ,47918,      4739.90,      1581.10
N,NMDC LTD.,       115.70,       115.60,       118.30,       107.10,       109.05,               1486119271.25,13086905,N, ,55739,       139.70,        61.55
N,ORACLE FIN SERV SOFT LTD.,      3167.60,      3180.00,      3197.35,      3063.25,      3102.10,                187259284.90,59729,N, ,7464,      3400.00,      1506.00
N,PIRAMAL ENTERPRISES LTD,      1445.15,      1440.00,      1445.90,      1302.30,      1345.40,               1761678190.50,1270586,N, ,49709,      1727.95,       606.85
N,PETRONET LNG LIMITED,       257.70,       255.50,       255.55,       232.10,       243.80,               1486795583.30,5994677,N, ,60452,       280.75,       170.40
N,POWER FIN CORP LTD.,       117.50,       116.95,       117.55,       105.75,       110.20,                846923673.30,7541575,N, ,29561,       133.40,        74.15
N,P&G HYGIENE & HEALTH CARE,     10998.05,     11069.05,     11069.15,     10920.05,     10959.15,                257789761.30,23534,N, ,2017,     12388.80,      8400.00
N,PIDILITE INDUSTRIES LTD,      1731.80,      1730.00,      1731.00,      1643.40,      1682.20,               2023563361.55,1188984,N, ,45793,      1742.95,      1185.55
N,PUNJAB NATIONAL BANK,        36.55,        36.00,        36.85,        33.00,        34.10,               2586900200.60,73372682,N, ,100197,        67.00,        26.30
N,SBI CARDS & PAY SER LTD,       840.35,       835.00,       846.10,       799.00,       813.70,               1240956310.10,1499314,N, ,86557,       918.75,       495.00
N,SIEMENS LTD,      1539.00,      1542.80,      1569.00,      1441.15,      1476.55,               1399319489.50,918102,N, ,61598,      1639.00,       947.90
N,TATA CONSUMER PRODUCT LTD,       573.55,       574.00,       579.95,       553.70,       562.75,               2732200662.10,4816486,N, ,85360,       593.40,       213.70
N,TORRENT PHARMACEUTICALS L,      2779.10,      2778.00,      2809.60,      2583.40,      2668.05,               1404110432.75,512738,N, ,31058,      3031.20,      1583.25
N,UNITED BREWERIES LTD,      1137.55,      1139.00,      1152.00,      1038.60,      1089.90,               1090820421.20,974950,N, ,34673,      1356.00,       749.50
 , , , , , , , , , , , , , , , 
 ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,20 MICRONS LTD,        39.65,        40.00,        41.95,        35.10,        36.40,                 32484693.60,813502,N, ,4951,        41.95,        19.00
N,21ST CENTURY MGMT SERVICE,        10.45,        10.30,        10.65,        10.30,        10.35,                    67901.25,6466,N, ,36,        17.25,         9.45
N,3I INFOTECH LTD.,         5.00,         5.00,         5.20,         4.75,         4.75,                 75574856.40,15148063,N, ,11165,         5.60,         1.15
N,3M INDIA LIMITED,     21980.40,     22000.15,     22499.00,     21150.00,     21243.05,                140355904.00,6411,N, ,3331,     25200.00,     15700.00
N,3P LAND HOLDINGS LIMITED,        10.65,        10.15,        10.15,        10.15,        10.15,                     7896.70,778,N, ,15,        13.55,         3.40
N,5PAISA CAPITAL LIMITED,       299.35,       298.00,       305.00,       285.00,       287.45,                  6724437.30,23011,N, ,990,       465.00,        90.00
N,A2Z INFRA ENGINEERING LTD,         4.75,         4.85,         4.85,         4.30,         4.40,                  3056255.70,665572,N, ,637,         8.55,         2.90
N,AAA TECHNOLOGIES LIMITED,        42.50,        42.55,        42.55,        42.45,        42.45,                   637800.00,15000,N, ,5,        48.00,        42.25
N,AAKASH EXPLORATION SER L,        60.00,        59.20,        65.70,        56.00,        61.00,                  1456646.70,24068,N, ,285,        65.70,        48.35
N,AARON INDUSTRIES LIMITED,        51.15,        49.60,        51.15,        49.10,        50.15,                   214927.45,4298,N, ,105,        67.95,        28.00
N,AARTI DRUGS LTD.,       741.70,       742.00,       754.20,       645.65,       700.35,                549928663.95,771505,N, ,36236,      3719.00,       421.00
N,AARTI INDUSTRIES LTD,      1218.20,      1218.20,      1227.70,      1167.05,      1178.70,                505997356.40,421385,N, ,15647,      1287.00,       668.00
N,AARTI SURFACTANTS LIMITED,      1044.10,      1023.00,      1050.00,       991.90,       991.90,                 26863237.30,26670,N, ,2784,      1209.60,       841.25
N,AARVEE DEN. & EXP. LTD,        21.70,        20.70,        20.70,        20.65,        20.65,                   200251.85,9694,N, ,44,        22.90,         6.50
N,AARVI ENCON LIMITED,        45.75,        43.10,        47.75,        39.65,        41.70,                   180176.70,4170,N, ,64,        49.80,        24.70
N,AAVAS FINANCIERS LIMITED,      1688.35,      1700.00,      1717.00,      1632.75,      1681.90,                 97911131.80,57946,N, ,7058,      2101.00,       849.05
N,ABB INDIA LIMITED,      1246.95,      1244.50,      1254.90,      1181.00,      1215.30,                178224605.20,145777,N, ,9338,      1411.00,       722.00
N,ADITYA BIRLA CAPITAL LTD.,        88.90,        88.90,        89.00,        77.25,        80.75,                366873491.40,4376267,N, ,33118,       115.35,        37.35
N,ADITYA BIRLA FASHION & RT,       160.25,       160.00,       160.90,       144.20,       151.40,                339357156.05,2214346,N, ,23811,       285.50,        97.00
N,ADITYA BIRLA RS.5 PPD UP,       102.65,       102.20,       102.50,        94.00,        96.95,                 11211185.95,112497,N, ,1461,       118.00,        62.05
N,A B INFRABUILD LIMITED,         6.20,         5.95,         6.50,         5.90,         6.30,                   535000.00,88000,N, ,21,        12.80,         5.90
N,ACCELYA SOLN INDIA LTD,       992.25,       997.00,       997.00,       935.05,       939.85,                  7073071.90,7361,N, ,1145,      1130.00,       800.00
N,ACCURACY SHIPPING LIMITED,        37.75,        37.50,        39.30,        35.90,        35.90,                   653062.55,17991,N, ,154,        39.75,        31.25
N,ACTION CONST EQUIP LTD,       134.00,       140.00,       141.40,       121.00,       127.00,                274630113.90,2024252,N, ,21855,       141.40,        31.35
N,ADANI ENTERPRISES LIMITED,       455.15,       454.00,       460.75,       409.65,       429.20,               2357468171.10,5350194,N, ,53838,       473.95,       116.40
N,ADANI GAS LIMITED,       361.85,       359.75,       365.75,       322.30,       336.15,                822862612.90,2324951,N, ,27920,       382.65,        76.60
N,ADANI POWER LTD,        47.35,        47.35,        47.50,        45.00,        45.00,                383915741.50,8292272,N, ,27378,        65.95,        23.00
N,ADF FOODS LIMITED,       577.00,       577.00,       595.75,       533.35,       551.80,                 59329316.90,104596,N, ,5547,       631.50,       123.05
N,ADOR WELDING LTD,       279.00,       282.45,       285.00,       255.50,       260.05,                 12916208.60,47662,N, ,1710,       358.65,       158.50
N,ALLIED DIGITAL SERV. LTD,        30.35,        30.35,        31.85,        28.85,        29.00,                 12063997.80,390378,N, ,1964,        31.85,        10.50
N,ADVANCED ENZYME TECH LTD,       341.20,       341.10,       342.60,       307.10,       312.45,                125357746.20,385773,N, ,15690,       384.70,        98.10
N,AEGIS LOGISTICS LIMITED,       245.15,       243.90,       247.50,       226.90,       237.05,                 58617687.90,246508,N, ,7552,       275.30,       107.25
