GAIN_LOSS,SECURITY,CLOSE_PRIC,PREV_CL_PR,PERCENT_CG
G,MAHANAGAR TELEPHONE NIGAM,        14.45,        12.95,11.58
G,GANGA FORGING LIMITED,        22.75,        20.70,9.9
G,SUNDARMAMC - M17RG,         6.15,         5.60,9.82
G,BRIGHTCOM GROUP LIMITED,         5.80,         5.30,9.43
G,KHANDWALA SECURITIES LTD,        16.70,        15.30,9.15
G,CYBERTECH SYSTEMS & SOFTW,       140.00,       128.80,8.7
G,SONA HI SONA JEWELL G LTD,        10.20,         9.40,8.51
G,SE RE NCD SR.II OPT 4,      1191.11,      1099.90,8.29
G,INTENSE TECHNOLOGIES LTD,        43.65,        40.55,7.64
G,TASTY BITE EATABLES LTD,     12192.85,     11346.00,7.46
G,EDELWEISS ETF-NIFTY BANK,      3417.95,      3200.00,6.81
G,TIPS INDUSTRIES LIMITED,       279.50,       262.10,6.64
G,SAKUMA EXPORTS LIMITED,         6.30,         5.95,5.88
G,COMPUTER AGE MNGT SER LTD,      1687.85,      1601.10,5.42
G,IMPEX FERRO TECH LIMITED,         1.00,          .95,5.26
G,SEC RED NCD 9.00% SR. VII,       610.00,       580.86,5.02
G,GOI LOAN 7.19% 2060,       114.87,       109.40,5
G,ALPS INDUSTRIES LTD,         2.10,         2.00,5
G,MOHINI HEALTH&HYGIENE LTD,        17.95,        17.10,4.97
G,MARSHALL MACHINES LTD,        14.80,        14.10,4.96
G,INDO RAMA SYNTHETICS LTD,        38.15,        36.35,4.95
G,WONDER FIBROMATS LIMITED,        50.05,        47.70,4.93
G,VADIVARHE SPCLTY CHEM LTD,        12.85,        12.25,4.9
G,KIRI INDUSTRIES LIMITED,       556.20,       530.30,4.88
G,RAJ OIL MILLS LIMITED,        34.45,        32.85,4.87
 , , , , 
L,LAXMI COTSPIN LIMITED,         8.20,        10.25,-20
L,UNS RED NCD 9.30% SR. II,       521.15,       650.00,-19.82
L,SEC RED NCD SR. VIII,       795.00,       985.00,-19.29
L,PREMIER POLYFILM LTD,        35.65,        41.60,-14.3
L,CHENNAI PETROLEUM CORP LT,        93.70,       109.05,-14.08
L,PRESSMAN ADVERTISING LTD,        20.95,        24.25,-13.61
L,KAMDHENU LIMITED,        92.55,       106.80,-13.34
L,ONWARD TECHNOLOGIES LTD,        75.60,        87.15,-13.25
L,UNSERENCD8.85%SRIVCIII&IV,      1125.00,      1290.00,-12.79
L,CHEMBOND CHEMICALS LTD,       161.80,       185.40,-12.73
L,SHALIM PAINTS LTD,        76.65,        87.65,-12.55
L,TARMAT LIMITED,        52.45,        59.90,-12.44
L,PATEL ENGINEERING LTD.,        13.35,        15.20,-12.17
L,SKM EGG PROD EXPORT(I) LT,        51.65,        58.70,-12.01
L,SHREYANS INDUSTRIES LTD,        85.35,        96.95,-11.96
L,SIGMA SOLVE LIMITED,        46.00,        52.20,-11.88
L,MM FORGINGS LTD,       378.45,       429.45,-11.88
L,SPECIALITY REST LTD,        42.70,        48.45,-11.87
L,RANE HOLDINGS LIMITED,       573.20,       650.35,-11.86
L,RAMKY INFRA LTD,        43.50,        49.35,-11.85
L,IFGL REFRACTORIES LIMITED,       189.20,       214.20,-11.67
L,GPT INFRAPROJECTS LTD,        33.30,        37.70,-11.67
L,NRB BEARING LIMITED,        88.55,       100.25,-11.67
L,IFB AGRO INDUSTRIES LTD,       485.75,       549.70,-11.63
L,FINEOTEX CHEMICAL LIMITED,        44.05,        49.65,-11.28
L,MURUDESHWAR CERAMICS LTD,        19.35,        21.80,-11.24
L,ITD CEMENTATION INDIA LTD,        56.95,        64.15,-11.22
L,KPR MILL LTD.,       821.80,       924.15,-11.08
L,KIRLOSKAR FERROUS IND LTD,       125.85,       141.50,-11.06
L,SADBHAV INFRA PROJ LTD.,        18.75,        21.05,-10.93
