MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,ICICIBANKN,ICICIPRAMC - IPRU5008,       304.94,       265.30,       319.70,       265.30,       304.81,                   447898.41,1474,198,       374.20,       164.32,NIFTY BANK
N,EQ,ICICIBANKP,ICICIPRAMC - ICICIBANKP,       167.81,       167.42,       170.00,       165.35,       167.73,                  5821986.01,34765,1745,       188.00,        85.95,NIFTY PRIVATE BANK INDEX
N,EQ,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF,        43.60,        41.00,        44.20,        41.00,        44.01,                 23010027.00,522699,1094,        54.10,        32.10,GOLD
N,EQ,ICICILIQ,ICICIPRAMC - ICICILIQ,       999.99,       999.55,      1000.00,       999.55,       999.99,                 19767888.20,19768,30,      1050.00,       805.95,S&P BSE LIQUID RATE INDEX
N,EQ,ICICILOVOL,ICICI PR NIF LW VL 30 ETF,       110.78,       112.70,       112.70,       107.78,       111.12,                  1034410.76,9315,282,       121.00,        61.00,NIFTY 100 LOW VOLATILITY 30 INDEX
N,EQ,ICICIM150,ICICIPRAMC - ICICIM150,        78.20,        78.50,        78.50,        77.35,        78.08,                   201868.33,2587,35,        78.77,        45.10,NIFTY MIDCAP 150
N,EQ,ICICIMCAP,ICICI PRUD MIDCAP SEL ETF,        76.57,        77.73,        77.80,        75.00,        77.47,                  1184968.42,15422,234,        81.90,        37.60,S&P BSE MIDCAP SELECT INDEX
N,EQ,ICICINF100,ICICI PRUD NIFTY 100 ETF,       147.17,       150.00,       160.40,       144.03,       147.18,                   321338.99,2138,152,       160.40,        90.10,NIFTY 100
N,EQ,ICICINIFTY,ICICI PRUD NIFTY ETF,       144.00,       149.70,       149.70,       142.64,       143.65,                  8109874.05,56574,3929,       158.20,        81.31,NIFTY50
N,EQ,ICICINV20,ICICI PRUDENTIAL NV20 ETF,        69.76,        70.90,        71.70,        68.10,        69.29,                   317280.04,4578,342,        71.70,        32.89,NIFTY50 VALUE 20
N,EQ,ICICINXT50,ICICIPRAMC - ICICINXT50,        32.52,        33.00,        33.00,        32.20,        32.38,                   482277.04,14919,181,        33.47,        17.00,NIFTY NEXT 50 ETF
N,EQ,ICICISENSX,ICICI PRUD SENSEX ETF,       499.12,       499.04,       499.75,       493.50,       496.87,                  1697961.79,3409,91,       499.75,       290.00,SENSEX
N,EQ,ICICITECH,ICICIPRAMC - ICICITECH,       228.33,       228.58,       229.35,       228.00,       229.07,                    74633.55,326,32,       256.98,       158.95,NIFTY IT INDEX
N,EQ,IDBIGOLD,IDBI MF - IDBI GOLD ETF,      4513.35,      4478.00,      4747.95,      4478.00,      4513.90,                   334760.05,74,32,      5899.00,      3500.00,GOLD
N,EQ,IDFNIFTYET,IDFCAMC - IDFNIFTYET,       143.21,       148.60,       151.35,       141.00,       141.08,                   131597.55,928,94,       158.40,        86.00,NIFTY 50
N,EQ,INFRABEES,NIP IND ETF INFRA BEES,       378.97,       379.00,       381.99,       376.85,       379.08,                   249399.28,659,37,       389.00,       210.00,NIFTY INFRA
N,EQ,IVZINGOLD,INVESCO INDIA GOLD ETF,      4405.60,      4460.00,      4460.00,      4423.50,      4452.40,                   463045.00,104,10,      5599.90,      3411.00,GOLD
N,EQ,IVZINNIFTY,INVESCO INDIA NIFTY ETF,      1461.80,      1442.75,      1454.25,      1441.03,      1451.25,                   244787.24,169,5,      1670.00,       778.00,NIFTY
N,EQ,JUNIORBEES,NIP IND ETF JUNIOR BEES,       335.60,       343.00,       343.00,       332.25,       332.88,                 16943770.09,50862,2801,       370.00,       180.40,NIFTY NEXT 50
N,EQ,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,       309.74,       309.74,       310.00,       305.53,       308.84,                  3831954.32,12439,493,       365.70,       167.00,NIFTY BANK
N,EQ,KOTAKGOLD,KOTAK GOLD ETF,       427.75,       429.80,       434.00,       428.60,       429.40,                 10322326.95,24036,660,       508.10,       285.00,GOLD
N,EQ,KOTAKNIFTY,KOTAK NIFTY ETF,       141.34,       140.00,       141.60,       140.00,       141.25,                  4831424.02,34329,448,       149.30,        81.01,NIFTY 50
N,EQ,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,        71.25,        72.20,        72.20,        69.60,        70.05,                   628609.06,8894,147,        72.45,        38.50,NIFTY50 VALUE 20
N,EQ,KOTAKPSUBK,KOTAK PSU BANK,       182.75,       183.00,       183.00,       173.95,       178.95,                 10398681.65,58206,685,       256.23,       105.50,NIFTY PSU BANK INDEX
N,EQ,LICNETFGSC,LICNAMC - LICNMFET,        22.30,        22.96,        22.96,        22.01,        22.10,                  1370062.21,61944,87,        25.50,        17.60,GSEC 10 NSE INDEX
N,EQ,LICNETFN50,LICNAMC - LICNFENGP,       136.29,       132.80,       139.05,       132.80,       136.92,                    42107.94,310,46,       152.00,        86.10,NIFTY 50
N,EQ,LICNETFSEN,LICNAMC - LICNFESGP,       500.00,       485.00,       502.00,       455.00,       487.00,                    98734.79,203,75,       588.00,       305.02,SENSEX
N,EQ,LICNFNHGP,LICNAMC - LICNFNHGP,       135.27,       136.00,       136.00,       133.52,       135.97,                    43678.86,323,36,       164.95,        77.00,LIC MF EXCHANGE TRADED FUND- NIFTY 100
N,EQ,LIQUIDBEES,NIP IND ETF LIQUID BEES,      1000.00,      1002.39,      1002.39,       999.99,      1000.00,               1023804328.96,1023800,4118,      1009.90,       991.11,CALL MONEY SHORT TERM G-SECS & MONEY MARKET INSTR
N,EQ,LIQUIDETF,DSP LIQUID ETF,       999.99,      1000.01,      1000.01,       999.99,       999.99,                 26376985.90,26377,62,      1096.00,       810.90,NIFTY1D RATE INDEX
N,EQ,M100,MOST SHARES M100 ETF,        21.58,        21.69,        21.69,        21.15,        21.40,                  1942255.92,90888,503,        23.00,        11.80,NIFTY MIDCAP 100
N,EQ,M50,MOST SHARES M50 ETF,       132.71,       134.00,       135.40,       128.60,       133.05,                  2578780.82,19564,129,       135.40,        75.30,NIFTY 50
N,EQ,MAESGETF,MIRAEAMC - MAESGETF,        23.13,        23.82,        23.82,        22.97,        23.21,                   182981.70,7919,36,        27.50,        22.00,NIFTY100 ESG SECTOR LEADERS TRI INDEX
N,EQ,MAN50ETF,MIRAEAMC - MAN50ETF,       138.55,       137.70,       138.65,       137.15,       138.59,                 59151853.48,428726,677,       143.80,        75.10,NIFTY 50
N,EQ,MANXT50,MIRAEAMC - MANXT50,       318.90,       317.71,       319.00,       315.32,       318.47,                  6967811.69,21901,123,       339.00,       151.00,NIFTY NEXT 50
N,EQ,N100,MOST SHARES N100 ETF,       898.95,       902.11,       909.00,       900.06,       908.13,                 24962963.07,27572,1047,      1010.50,       499.20,NASDAQ100
N,EQ,NCPSESDL24,NIPPON INDIA- NIMFXX,       103.09,       103.10,       103.13,       102.95,       102.96,                  5004609.32,48579,9,       123.26,        99.91,NIFTY CPSE BOND PLUS SDL SEP 2024 50:50 INDEX
N,EQ,NETF,TATAAML - NETF,       161.86,       165.84,       165.84,       162.25,       165.84,                   110918.65,674,84,       166.02,        77.81,NIFTY 50
N,EQ,NETFCONSUM,NIP IND ETF CONSUMPTION,        63.93,        64.00,        66.50,        63.00,        66.37,                   585040.84,9018,123,        68.00,        42.50,NIFTY CONSUMPTION INDEX
N,EQ,NETFDIVOPP,NIP IND ETF DIV OPP,        33.45,        34.00,        37.70,        32.12,        33.72,                   101965.22,2929,83,        37.70,        17.12,NIFTY DIV OPPS 50
N,EQ,NETFIT,NIP IND ETF IT,        22.85,        23.02,        23.03,        22.70,        22.88,                  3451056.46,150980,978,        26.20,        14.00,NIFTYIT
N,EQ,NETFLTGILT,NIP IND ETF LONGTERM GILT,        22.37,        23.04,        23.04,        22.31,        22.31,                   901276.41,40360,89,        25.50,        17.00,NIFTY GS 8 13YR
N,EQ,NETFMID150,NIP IND ETF MIDCAP 150,        77.89,        78.09,        78.54,        77.61,        78.50,                  5175861.42,66179,473,        79.30,        40.05,NIFTY MIDCAP 150
N,EQ,NETFNIF100,NIP IND ETF NIFTY 100,       138.09,       134.00,       140.50,       134.00,       139.96,                    55160.82,395,46,       144.00,        70.90,NIFTY 100
N,EQ,NETFNV20,NIP IND ETF ETF NV20,        71.73,        85.00,        85.00,        71.35,        72.17,                   102622.41,1426,52,       583.49,        41.00,NIFTY50 VALUE 20
N,EQ,NIFTYBEES,NIP IND ETF NIFTY BEES,       144.32,       146.00,       146.00,       143.40,       144.61,                225672015.88,1565759,8562,      1294.32,        81.00,NIFTY 50
N,EQ,NIFTYEES,EDELWEISS ETF - NIFTY 50,     17092.95,     17400.00,     17400.00,     17092.95,     17092.95,                    34492.95,2,2,     17601.66,      7500.90,NIFTY 50
N,EQ,NPBET,TATAAML - NPBET,       161.97,       163.90,       163.99,       157.55,       162.18,                    32601.59,201,27,       182.00,        88.11,NIFTY PRIVATE BANK INDEX
N,EQ,PSUBNKBEES,NIP IND ETF PSU BANK BEES,        20.36,        20.40,        20.40,        19.75,        20.10,                  8389549.06,419827,1058,       286.00,         9.88,NIFTY PSU BANK INDEX
N,EQ,QGOLDHALF,QUANTUM GOLD FUND,      2116.75,      2120.00,      2144.00,      2109.05,      2127.65,                  1067453.75,502,148,      2522.40,      1620.00,GOLD
N,EQ,QNIFTY,QUANTUM NIFTY ETF,      1400.00,      1396.00,      1398.00,      1393.00,      1398.00,                    55805.00,40,8,      1406.00,       771.31,NIFTY 50
N,EQ,SBIETFIT,SBIAMC - SBIETFIT,       228.84,       228.84,       229.55,       226.60,       228.06,                   145912.20,641,46,       250.00,       201.20,NIFTY IT INDEX
N,EQ,SBIETFPB,SBIAMC - SBIETFPB,       169.21,       169.21,       170.00,       167.17,       169.11,                   199924.77,1186,28,       174.90,       130.60,NIFTY PRIVATE BANK INDEX
N,EQ,SBIETFQLTY,SBIAMC - SBIETFQLTY,       121.30,       121.30,       121.30,       120.01,       121.19,                   168774.69,1398,42,       122.70,        73.20,NIFTY 200 QUALITY 30 INDEX
N,EQ,SETF10GILT,SBIAMC - SETF10GILT,       203.95,       202.10,       205.75,       201.51,       202.01,                   147145.48,724,19,       241.70,       154.27,NIFTY 10 YR BENCHMARK G-SEC INDEX
N,EQ,SETFGOLD,SBI-ETF GOLD,      4374.40,      4375.00,      4393.00,      4375.00,      4385.40,                 34974173.45,7977,1264,      5135.75,      3389.50,GOLD
N,EQ,SETFNIF50,SBI-ETF NIFTY 50,       140.36,       140.84,       143.85,       139.41,       140.66,                 13884700.87,99027,1050,       149.80,        79.00,NIFTY 50
N,EQ,SETFNIFBK,SBI-ETF NIFTY BANK,       305.74,       306.00,       306.00,       301.97,       304.97,                 19595192.29,64533,878,       335.00,       169.00,NIFTY BANK
N,EQ,SETFNN50,SBI-ETF NIFTY NEXT 50,       331.84,       331.96,       332.88,       327.50,       331.38,                  1690026.97,5112,172,       343.10,       190.00,NIFTY NEXT 50
N,EQ,SHARIABEES,NIP IND ETF SHARIAH BEES,       340.58,       346.00,       346.00,       335.82,       337.90,                   311207.37,921,42,       347.00,       157.95,SHARIAH INDEX
N,EQ,UTIBANKETF,UTIAMC - UTIBANKETF,       308.17,       307.95,       307.95,       304.20,       307.90,                    25673.93,84,24,       308.48,       202.50,NIFTY BANK INDEX
N,EQ,UTINEXT50,UTIAMC - UTINEXT50,       330.92,       338.00,       338.00,       320.11,       329.74,                   163776.75,497,39,       349.89,       202.10,NIFTY NEXT 50
N,EQ,UTINIFTETF,UTIAMC - UTINIFTETF,      1441.30,      1434.93,      1450.91,      1434.93,      1445.00,                   317475.90,220,35,      1480.00,       840.00,NIFTY 50
N,EQ,UTISENSETF,UTIAMC - UTISENSETF,       492.23,       494.99,       494.99,       489.69,       493.98,                   232957.43,473,51,       501.00,       301.00,SENSEX
N,EQ,UTISXN50,UTIAMC - UTISXN50,       359.78,       357.00,       359.99,       341.10,       349.49,                    58231.38,168,29,       390.40,       190.67,BSE SENSEX NEXT 50
