MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,N3,EHFLNCD,SEC RED NCD 9.75% SR. III,      1036.00,      1049.99,      1049.99,      1018.00,      1018.00,                    35379.76,34, ,2,      1049.99,       810.10
N,N3,ERFLNCDI,SEC RED NCD 8.65% SR. III,       930.00,       936.00,       936.00,       936.00,       936.00,                     9360.00,10, ,1,      1190.00,       651.05
N,N3,HUDCO,8.10 NCD 05MAR22 FV 1000,      1119.20,      1119.20,      1119.20,      1114.75,      1114.87,                  7349004.50,6590, ,57,      1277.50,      1010.00
N,N3,MAGMA,SEC RED NCD 10.04% SR.III,      1005.00,      1005.00,      1020.00,      1005.00,      1020.00,                    45450.00,45, ,3,      1020.00,       811.00
N,N3,PFC,7.60% TAX FREE NCD,      1345.00,      1326.00,      1326.00,      1326.00,      1326.00,                    13260.00,10, ,1,      1370.00,      1031.00
N,N4,DHANILOANS,DHANI LOANS & SERV LTD,       999.00,       999.00,       999.00,       999.00,       999.00,                     3996.00,4, ,2,      1022.00,       701.00
N,N4,DHFL,SEC RED NCD 8.88% SR. 2B,       360.00,       360.00,       360.00,       360.00,       360.00,                     3600.00,10, ,2,       370.00,       158.25
N,N4,ERFLNCDI,SEC RED NCD 9.00% SR. IV,       997.00,       982.80,       997.00,       982.80,       997.00,                    20653.00,21, ,2,      1050.00,       685.00
N,N4,IBUCCREDIT,SE RE NCD SR.IICIII&IV,      1085.26,      1167.00,      1167.00,      1167.00,      1167.00,                    23340.00,20, ,1,      1175.55,       650.10
N,N4,IIFCL,8.91% TAX FREE NCD,      1485.00,      1485.15,      1485.15,      1484.20,      1484.20,                   412865.71,278, ,12,      1494.00,      1240.00
N,N4,IIFL,SEC RED NCD 9.75 % SR.III,      1033.89,      1033.00,      1034.00,      1031.20,      1032.60,                  1498804.20,1451, ,12,      1057.80,       980.00
N,N4,NHAI,8.52% TAX FREE TR I S IB,      1220.10,      1299.99,      1299.99,      1299.99,      1299.99,                     1299.99,1, ,1,      1349.00,      1057.10
N,N4,NTPC,8.66%S-R-NCD SERIES 1B,      1125.00,      1125.00,      1145.00,      1125.00,      1142.54,                   305414.85,270, ,7,      1512.00,      1090.00
N,N4,PFC,8.20% TAX FREE NCD,      1063.00,      1060.00,      1067.00,      1060.00,      1063.90,                   715285.50,672, ,8,      1148.99,      1015.00
N,N4,RHFL,SEC RED NCD 9.05% SR. II,       182.00,       202.90,       202.90,       160.00,       189.00,                    97829.20,537, ,22,       517.20,       112.00
N,N4,TATACAPHSG,SEC RED NCD 8.01% SR.II,      1075.00,      1085.00,      1085.00,      1085.00,      1085.00,                     5425.00,5, ,1,      1225.00,       925.30
N,N5,DHANILOANS,DHANI LOANS & SERV LTD,      1077.80,      1080.00,      1080.00,      1080.00,      1080.00,                     1080.00,1, ,1,      1120.00,       720.08
N,N5,EHFLNCD,SEC RED NCD 9.57% SR. V,       937.04,       997.90,       997.90,       970.00,       970.00,                    16577.90,17, ,4,      1098.99,       702.00
N,N5,ERFLNCDI,SEC RED NCD 8.88% SR. V,       870.00,       872.50,       872.50,       861.00,       861.00,                     1733.50,2, ,2,       900.75,       650.10
N,N5,IREDA,IREDA 8.80NCDTR I SR II B,      1346.00,      1371.49,      1371.49,      1371.49,      1371.49,                     1371.49,1, ,1,      1449.00,      1132.01
N,N5,L&TINFRA,BOND 8.20% PA S1,      1058.36,      1064.00,      1064.00,      1058.16,      1058.60,                    80458.11,76, ,6,      1149.00,       942.00
N,N5,MAGMA,SEC RED NCD SR. V,      1090.00,      1040.00,      1040.00,      1040.00,      1040.00,                    52000.00,50, ,1,      1100.00,      1040.00
N,N5,PFC,8.30% TAX FREE NCD,      1220.01,      1227.00,      1244.99,      1227.00,      1244.96,                    24719.61,20, ,3,      1286.85,      1142.00
N,N5,SBIN,BOND 9.95% PA RET. S4,     10970.80,     10977.00,     10980.00,     10950.00,     10977.65,                  4521020.30,412, ,60,     12299.00,     10200.00
N,N6,DHFL,SEC RED NCD 8.93% SR. 3B,       316.90,       329.00,       378.45,       320.06,       323.80,                   132859.71,367, ,18,       390.00,       166.60
N,N6,EHFLNCD,SEC RED NCD 10% SR. VI,       900.00,       895.10,       895.10,       890.00,       891.30,                   526821.10,591, ,25,       948.00,       562.00
N,N6,ERFLNCDI,SEC RED NCD 9.25% SR. VI,       888.99,       888.00,       888.00,       860.15,       860.15,                   139062.00,160, ,3,       948.40,       587.01
N,N6,IBUCCREDIT,SERENCD8.90%SRIIICIII&IV,       985.65,       986.00,       986.00,       986.00,       986.00,                    12818.00,13, ,2,      1010.90,       701.05
N,N6,IDFCFIRSTB,BOND 0% 2021 TR-2 SR-II,     10631.55,     10640.00,     10640.00,     10635.00,     10640.00,                   319195.00,30, ,6,     10640.00,      8300.00
N,N6,L&TINFRA,BOND 8.30% PA CUM. S2,      2177.99,      2174.55,      2177.00,      2174.50,      2177.00,                   959814.48,441, ,19,      2200.00,      1600.10
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1358.29,      1361.70,      1361.70,      1357.25,      1358.16,                  1118570.90,823, ,12,      1364.00,      1151.01
N,N6,NHBTF2014,BOND 9.01%PA TF TR-I S 3B,      7581.36,      7600.00,      7600.00,      7600.00,      7600.00,                   114000.00,15, ,3,      7630.00,      6300.00
N,N6,NTPC,8.91%S-R-NCD SERIES 3B,      1435.00,      1460.00,      1460.60,      1428.00,      1435.45,                   515210.60,359, ,11,      1520.01,      1242.01
N,N6,RHFL,SEC RED NCD 9.15% SR III,       171.01,       155.01,       189.00,       155.01,       189.00,                     4442.25,28, ,2,       350.00,       101.50
N,N6,SBIN,BOND 9.45% PA NON RET. S4,     10900.00,     10900.00,     10900.00,     10900.00,     10900.00,                  1090000.00,100, ,1,     12850.00,     10060.05
N,N7,DHANILOANS,DHANI LOANS & SERV LTD,       950.00,       951.00,       951.00,       950.00,       950.00,                   177703.19,187, ,9,      1139.00,       676.00
N,N7,IREDA,7.74% TAX FREE NCD,      1319.80,      1315.00,      1318.95,      1315.00,      1318.95,                    13181.60,10, ,2,      1319.99,      1122.00
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,        14.54,        14.02,        14.60,        14.02,        14.58,                   843840.19,57907, ,190,        14.94,        11.40
N,N8,HUDCO,7.64% TAX FREETRI SR2B,      1296.00,      1297.00,      1297.00,      1296.61,      1296.61,                   181529.30,140, ,6,      1308.00,      1113.05
N,N8,IDFCFIRSTB,BOND 0% 2021 TR-3 SR-II,     10794.00,     11768.99,     11768.99,     11768.98,     11768.98,                    47075.94,4, ,2,     11768.99,      8725.00
N,N8,L&TFINANCE,SE RE NCD 9.1% SR.I OP II,      1095.00,      1108.00,      1108.00,      1108.00,      1108.00,                    16620.00,15, ,2,      1255.01,       901.00
N,N8,NHAI,TAX FREE7.39% SR.IB,      1180.00,      1199.98,      1199.98,      1173.30,      1173.30,                    71465.20,60, ,2,      1299.00,       925.60
N,N8,PFC,8.92% TAX FREE NCD,      1425.57,      1427.00,      1427.00,      1422.00,      1426.99,                  1315078.75,922, ,16,      1520.00,      1242.00
N,N8,TATACAPHSG,SEC RED NCD 8.10% SR.IV,      1099.99,      1099.00,      1099.00,      1070.00,      1070.00,                    86760.00,80, ,3,      1287.00,       950.00
N,N9,HUDCO,7.69% TAX FREETRII SR2B,      1256.00,      1255.00,      1255.00,      1251.00,      1255.00,                    63939.50,51, ,6,      1400.00,      1080.00
N,N9,IDFCFIRSTB,BOND 9% 2021 TR-1 SR-I,      5426.00,      5445.00,      5445.00,      5445.00,      5445.00,                    21780.00,4, ,1,      5554.95,      4670.01
N,N9,IRFC,BOND 8.48% PA TF TI-SIB,      1250.00,      1249.99,      1255.00,      1249.99,      1250.00,                   940493.53,752, ,14,      1285.00,      1075.21
N,N9,RECLTD,BOND 8.71% TAX FREE S2B,      1285.10,      1290.00,      1290.00,      1289.00,      1289.89,                  1857379.00,1440, ,24,      1363.75,      1100.00
N,N9,SREIBNPNCD,10.25% SRNCD SR IX,       860.00,       860.00,       860.00,       860.00,       860.00,                     6020.00,7, ,2,      1078.00,       678.00
N,NA,IDFCFIRSTB,BOND 0% 2021 TR-1 SR-II,     10930.00,     10930.00,     10930.00,     10910.00,     10918.01,                   207518.06,19, ,5,     10930.00,      7900.00
N,NA,IRFC,BOND 8.65% PA TF TI-SIIB,      1346.01,      1346.00,      1349.99,      1346.00,      1347.31,                   125282.80,93, ,6,      1530.00,      1075.20
N,NA,NHAI,TAX FREE7.60% SR.IIB,      1288.00,      1289.00,      1289.00,      1286.01,      1287.06,                  2033714.30,1580, ,29,      1301.00,      1103.00
N,NA,TATACAPHSG,SEC RED NCD 8.40% SR.V,      1122.10,      1135.00,      1139.99,      1135.00,      1138.16,                     3414.49,3, ,3,      1233.00,       950.00
N,NB,IBUCCREDIT,SERENCD8.84%SRVICIII&IV,       880.00,       852.00,       880.00,       852.00,       879.06,                    26372.00,30, ,3,       950.00,       500.00
N,NB,IDFCFIRSTB,BOND 8.70% 2022 TR-2 SR-I,      5353.45,      5353.00,      5353.00,      5345.00,      5345.00,                    42792.00,8, ,2,      5443.95,      4285.00
N,NB,TCFSL,SERENCD8.80%SRICIII&IV,      1035.30,      1036.00,      1036.00,      1033.00,      1035.94,                   630863.30,610, ,17,      1108.00,       867.40
N,NC,DHANILOANS,DHANI LOANS & SERV LTD,       955.00,       995.00,       995.00,       995.00,       995.00,                    24875.00,25, ,3,      1000.00,       721.05
N,NC,DHFL,SEC RED NCD 9.30% SR. 6B,       351.01,       320.00,       330.00,       320.00,       330.00,                    25690.00,78, ,3,       369.90,       117.00
N,NC,IBULHSGFIN,UNS RED NCD 8.79% SR.VIII,       820.00,       820.00,       820.00,       820.00,       820.00,                    12300.00,15, ,2,       945.00,       701.00
N,NC,IDFCFIRSTB,BOND 0% 2022 TR-2 SR-II,     10411.01,     10411.00,     10420.00,     10391.01,     10420.00,                   208174.08,20, ,7,     10765.05,      8500.00
N,NC,L&TFINANCE,SERENCD 9.25% SR.III OPII,      1145.00,      1140.00,      1167.36,      1137.02,      1165.96,                   126397.80,111, ,4,      1185.00,       932.00
N,ND,HUDCO,8.76% TAX FREETRI SR2B,      1305.00,      1309.90,      1309.90,      1305.00,      1305.00,                     5229.80,4, ,3,      1498.00,      1170.00
N,ND,IIFL,UNSEC RED NCD SR. VI,      1025.00,       921.00,      1025.00,       921.00,      1025.00,                   145950.00,150, ,4,      1025.00,       921.00
N,ND,NHAI,TAX FREE 7.39% SR. IIA,      1251.00,      1250.00,      1250.00,      1250.00,      1250.00,                     1250.00,1, ,1,      1567.00,      1125.00
N,ND,NTPC,TFB 7.62% 2035 SR. 3B,      1348.00,      1316.00,      1316.00,      1316.00,      1316.00,                    75012.00,57, ,1,      1568.00,      1143.60
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1100.07,      1101.00,      1103.00,      1100.15,      1101.00,                  1655307.75,1503, ,24,      1152.00,       962.00
N,NE,ECLFINANCE,SEC RED NCD SR. I,      1215.00,      1216.00,      1226.90,      1215.10,      1220.00,                   108523.25,89, ,8,      1240.00,       643.01
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1520.00,      1522.00,      1527.90,      1517.00,      1517.00,                    48746.84,32, ,9,      1549.00,      1253.00
N,NE,IDFCFIRSTB,BOND 0% 2022 TR-3 SR-II,     10141.00,     10115.01,     10150.00,     10115.01,     10150.00,                    81060.04,8, ,2,     10299.00,      8925.00
N,NE,IRFC,BOND 8.88% PA TF TII-SIIB,      1370.18,      1365.00,      1365.00,      1365.00,      1365.00,                   136500.00,100, ,1,      1430.00,      1070.10
N,NE,L&TFINANCE,SERENCD 8.89% SR.IV OPII,      1086.01,      1080.00,      1080.00,      1060.01,      1060.01,                    85800.30,80, ,2,      1117.39,       920.00
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1258.00,      1255.03,      1255.25,      1250.00,      1251.48,                  6797640.27,5431, ,41,      1318.99,      1125.00
N,NE,RECLTD,BOND8.44% PA TF TR II S1B,      1174.49,      1174.50,      1174.50,      1171.00,      1171.00,                    58683.00,50, ,2,      1350.00,      1020.37
N,NF,DHFL,SEC RED NCD SR. 8B,       500.00,       401.00,       401.00,       400.00,       400.00,                     4410.00,11, ,2,       500.00,       182.25
N,NF,ECLFINANCE,SEC RED NCD 9.45% SR. II,      1020.05,      1020.25,      1022.00,      1020.00,      1020.26,                   543990.45,533, ,16,      1079.95,       670.05
N,NF,IFCI,9.90 % SRNCD SR IV,      1030.00,      1028.00,      1028.00,      1025.00,      1025.57,                    92335.00,90, ,4,      1159.99,       860.55
N,NF,IRFC,TAX FREE 7.07% SR. 102,      1118.00,      1299.00,      1299.00,      1299.00,      1299.00,                    19485.00,15, ,1,      1386.00,      1078.00
N,NF,RECLTD,BOND8.88% PA TF TR II S2B,      1299.66,      1299.65,      1299.65,      1296.00,      1299.14,                   591160.30,455, ,13,      1441.60,      1040.00
N,NF,TCFSL,UNSERENCD9.1%SRIIICIII&IV,      1139.20,      1141.25,      1144.39,      1138.00,      1139.59,                   324945.70,285, ,18,      1229.00,       950.00
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,       936.01,       950.00,       955.00,       942.00,       950.00,                   224744.25,236, ,7,       978.00,       744.01
N,NH,IFCI,9.90 % SRNCD SR VI,      1040.00,      1036.00,      1040.00,      1035.00,      1040.00,                   724258.00,698, ,17,      1108.95,       900.00
N,NH,TCFSL,SERENCD8.45%SR.ICIII&IV,      1043.27,      1045.00,      1045.00,      1043.50,      1045.00,                   652377.50,625, ,20,      1113.00,       776.80
N,NI,ECLFINANCE,SEC RED NCD 9.65% SR. V,       955.62,       984.46,       984.46,       979.90,       979.90,                    52162.70,53, ,2,      1037.80,       690.10
N,NI,IRFC,TAX FREE  7.32% SR. 102 A,      1144.99,      1149.49,      1150.00,      1148.00,      1148.00,                    82747.50,72, ,5,      1199.89,      1051.10
N,NI,RECLTD,8.12/8.32% TAX FREE NCD,      1252.75,      1242.50,      1249.00,      1242.50,      1249.00,                  1829870.00,1472, ,2,      1274.99,      1130.00
N,NJ,ECLFINANCE,SEC RED NCD 9.43% SR. VI,       934.49,       934.49,       935.00,       921.26,       929.50,                   652559.91,704, ,18,       945.00,       601.30
N,NJ,IRFC,TAX FREE  7.53% SR. 103 A,      1241.00,      1231.25,      1231.25,      1226.01,      1226.01,                   604650.09,492, ,7,      1295.00,      1011.00
N,NJ,SREIBNPNCD,9.35% SRNCD SR V B,       750.50,       755.05,       791.00,       625.26,       791.00,                   708445.32,1054, ,24,       965.90,       625.26
N,NJ,TCFSL,SERENCD8.50%SR.IICIII&IV,      1088.65,      1082.00,      1082.00,      1082.00,      1082.00,                   335420.00,310, ,4,      1160.90,       915.20
N,NK,ECLFINANCE,SEC RED NCD 9.85% SR. VII,       879.00,       883.99,       884.00,       877.00,       877.35,                   340713.50,387, ,19,       948.20,       617.80
N,NK,IRFC,TAX FREE7.50% SR.104 A,      1326.00,      1322.01,      1330.00,      1322.00,      1330.00,                  1180025.00,892, ,8,      1369.99,      1131.02
N,NK,L&TFINANCE,SE RE NCD 8.9% SR.I OP II,      1078.99,      1067.00,      1075.00,      1067.00,      1075.00,                    51560.00,48, ,3,      1169.00,       882.00
N,NL,IFCI,9.40 % SRNCD TR II SR III,      1093.45,      1090.00,      1094.95,      1090.00,      1092.00,                   267427.00,245, ,9,      1150.00,       890.00
N,NL,IRFC,TAX FREE 7.04% SR. 107,      1330.00,      1344.50,      1344.50,      1344.50,      1344.50,                    12100.50,9, ,1,      1393.00,      1111.15
N,NL,SREIBNPNCD,9.75% SRNCD SR VI B,       754.99,       775.00,       779.85,       731.01,       733.92,                   123636.61,166, ,10,       960.00,       622.00
N,NM,ECLFINANCE,SEC RED NCD 10.20% SR. I,      1070.00,      1074.88,      1074.88,      1074.88,      1074.88,                     2149.76,2, ,2,      1087.80,       721.01
N,NM,IRFC,TAX FREE  7.35% SR. 108,      1228.05,      1235.00,      1240.00,      1235.00,      1235.02,                   122485.12,99, ,9,      1500.00,      1000.20
N,NN,DHFL,SEC RED NCD 9.15% SR. 2B,       337.75,       350.00,       350.00,       350.00,       350.00,                    15750.00,45, ,1,       450.00,       170.40
N,NN,ECLFINANCE,SEC RED NCD SR. II,      1183.00,      1051.00,      1187.00,      1051.00,      1170.00,                   124857.00,111, ,11,      1200.00,       688.00
N,NO,ECLFINANCE,SEC RED NCD 9.95% SR. III,       961.00,       966.11,       981.00,       953.00,       961.10,                  1559111.15,1605, ,32,       998.00,       761.05
N,NO,IRFC,TAX FREE  7.64% SR. 108A,      1252.08,      1250.16,      1250.16,      1250.00,      1250.02,                  1785037.00,1428, ,13,      1314.00,      1101.00
N,NO,SREIBNPNCD,UNS RED NCD 9.25% SR. I,       705.00,       715.00,       715.00,       565.25,       593.00,                   606449.62,978, ,66,       972.95,       565.25
N,NP,DHFL,SEC RED NCD 9.25% SR. 3B,       373.60,       374.00,       374.00,       374.00,       374.00,                    37400.00,100, ,2,       405.00,       135.00
N,NP,ECLFINANCE,SEC RED NCD 10.40% SR. IV,      1020.00,      1003.00,      1030.00,      1003.00,      1030.00,                   203300.00,200, ,3,      1050.00,       680.00
N,NP,SREIBNPNCD,UNS RED NCD 9.30% SR. II,       636.00,       631.50,       631.50,       631.50,       631.50,                     5052.00,8, ,1,       890.00,       516.00
N,NQ,DHFL,SEC RED NCD 8.90% SR. I,       337.09,       337.00,       337.09,       316.00,       324.00,                   129023.15,384, ,12,       394.19,       152.00
N,NQ,ECLFINANCE,SEC RED NCD SR. V,      1087.01,      1088.20,      1100.00,      1088.20,      1100.00,                    21882.00,20, ,2,      1244.00,       688.00
N,NQ,SREIBNPNCD,UNS RED NCD SR. III,       890.00,       775.01,       775.01,       775.00,       775.00,                    38750.14,50, ,4,      1125.00,       700.00
N,NR,ECLFINANCE,SEC RED NCD 10.15% SR. VI,       993.47,       976.01,       990.00,       976.01,       985.00,                   262943.14,267, ,22,       996.70,       630.30
N,NS,DHFL,SEC RED NCD 9.00% SR. II,       338.95,       303.01,       335.00,       303.01,       333.97,                   730338.80,2251, ,21,       348.50,       108.80
N,NS,ECLFINANCE,SEC RED NCD 10.6% SR. VII,      1038.00,      1017.10,      1037.00,      1017.10,      1037.00,                    11208.00,11, ,2,      1046.50,       700.00
N,NS,SREIBNPNCD,UNS RED NCD 9.40% SR. V,       648.00,       648.00,       648.00,       648.00,       648.00,                     4536.00,7, ,2,       825.00,       586.00
N,NY,DHFL,SEC RED NCD 8.56% SR. V,       349.00,       344.80,       344.80,       343.00,       343.00,                     2753.00,8, ,2,       350.00,       173.01
N,NY,L&TFINANCE,SE RE NCD 8.45% SR.I OPT2,      1054.89,      1054.98,      1054.98,      1054.98,      1054.98,                    26374.50,25, ,1,      1120.00,       812.40
N,NY,SREIBNPNCD,SEC RED NCD 10.00% SR. VI,       781.68,       780.01,       782.45,       780.00,       782.11,                   273243.46,350, ,10,       999.00,       700.00
N,Y1,DHFL,SEC RED NCD 8.65% SR. VI,       372.50,       321.00,       323.00,       321.00,       323.00,                    25760.00,80, ,2,       380.00,       148.25
N,Y1,L&TFINANCE,SE RE NCD SR.II OPT 4,      1099.90,      1100.00,      1100.00,      1100.00,      1100.00,                    11000.00,10, ,1,      1149.00,       854.20
N,Y1,SREIBNPNCD,SEC RED NCD 9.12% SR. VI,       825.00,       825.00,       825.00,       800.00,       800.00,                     8925.00,11, ,3,       940.00,       600.00
N,Y3,L&TFINANCE,SE RE NCD 8.15% SR.III O6,      1020.00,      1030.00,      1030.00,      1030.00,      1030.00,                    30900.00,30, ,3,      1119.70,       850.00
N,Y6,SREIBNPNCD,SEC RED NCD ZC SR. V,      1141.00,      1100.00,      1100.00,      1100.00,      1100.00,                   172700.00,157, ,8,      1225.00,      1001.00
N,Y7,L&TFINANCE,SE RE NCD 8.29% SR.V O10,      1091.00,      1095.00,      1095.00,      1090.00,      1090.00,                     7635.00,7, ,3,      1141.80,       800.00
N,Y9,L&TFINANCE,SE RE NCD 8.65% SR.VI O12,      1085.00,      1075.00,      1085.00,      1075.00,      1085.00,                   384175.00,355, ,5,      1225.50,       938.20
N,Y9,SRTRANSFIN,BOND 10.15% PA SRN S-III,      1058.50,      1059.00,      1059.00,      1059.00,      1059.00,                    52950.00,50, ,1,      1172.90,       911.00
N,YB,SRTRANSFIN,BOND 9.71% PA SRN S-V,      1032.10,      1032.00,      1034.00,      1031.00,      1034.00,                    62987.00,61,XI,3,      1100.00,       906.00
N,YH,SRTRANSFIN,SEC RED NCD 8.93% SR. I,      1014.44,      1019.95,      1019.95,      1013.05,      1013.05,                   141950.00,140, ,4,      1090.90,       830.00
N,YK,SRTRANSFIN,SEC RED NCD 9.30% SR. IV,      1042.30,      1035.90,      1046.99,      1035.90,      1042.50,                   231568.34,222, ,11,      1047.90,       756.26
N,YL,SRTRANSFIN,SEC RED NCD 9.40% SR. V,      1036.31,      1045.00,      1049.00,      1045.00,      1048.39,                   293380.00,280, ,10,      1072.00,       775.20
N,YP,SRTRANSFIN,SEC RED NCD 9.30% SR. II,      1005.00,      1010.00,      1010.00,      1010.00,      1010.00,                     5050.00,5, ,1,      1035.00,       852.40
N,YQ,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1018.79,      1020.00,      1021.00,      1020.00,      1020.27,                   500025.00,490, ,5,      1079.80,       776.00
N,YR,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1035.00,      1034.10,      1034.10,      1030.70,      1030.70,                   422942.00,410, ,7,      1089.90,       851.00
N,YU,SRTRANSFIN,SEC RED NCD SR. VII,      1200.00,      1191.10,      1206.00,      1191.01,      1205.73,                   175289.32,146, ,8,      1206.00,       980.00
N,YV,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1019.99,      1016.10,      1019.99,      1015.00,      1019.99,                    59076.12,58,XI,3,      1019.99,       875.00
N,YX,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1083.06,      1088.00,      1088.00,      1080.00,      1082.00,                   237472.10,219, ,6,      1088.00,       831.00
N,YY,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1095.00,      1070.66,      1072.18,      1070.66,      1072.18,                    65342.18,61, ,2,      1170.10,       730.00
N,YZ,SRTRANSFIN,SEC RED NCD 9.70% SR. V,      1200.00,      1200.00,      1200.00,      1200.00,      1200.00,                    34800.00,29, ,11,      1236.00,       900.00
N,Z3,SRTRANSFIN,SEC RED NCD 9.12% SR.I,      1002.00,      1015.00,      1015.00,      1015.00,      1015.00,                    10150.00,10,XI,1,      1050.00,       785.20
N,Z4,SRTRANSFIN,SEC RED NCD 9.22% SR.II,      1000.05,      1000.05,      1006.00,      1000.05,      1005.20,                   134688.75,134,XI,4,      1088.00,       806.00
N,Z7,SRTRANSFIN,SEC RED NCD 9.5% SR.V,      1019.00,      1021.00,      1021.00,      1021.00,      1021.00,                    51050.00,50, ,1,      1069.00,       900.20
N,Z8,SRTRANSFIN,SEC RED NCD 9.6% SR.VI,      1000.00,      1004.05,      1015.00,      1004.05,      1015.00,                     6057.15,6, ,2,      1052.35,       852.40
N,ZD,SRTRANSFIN,SEC RED NCD 8.52% SR.I,       990.00,       990.00,       990.00,       985.00,       985.00,                   121380.80,123,XI,5,      1076.50,       805.00
N,ZI,SRTRANSFIN,SEC RED NCD 9.10% SR.VI,      1056.00,      1154.90,      1154.90,      1154.90,      1154.90,                   103941.00,90, ,2,      1155.00,       840.00
