MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
Y, , ,Nifty100 Liq 15,      3294.35,      3298.90,      3315.50,      3268.35,      3310.30,0,0,Y, ,0,      3894.15,      1878.95
Y, , ,Nifty CPSE,      1703.70,      1708.40,      1709.75,      1675.50,      1698.20,0,0,Y, ,0,      1965.85,      1136.65
Y, , ,Nifty GrowSect 15,      6830.55,      6824.45,      6861.30,      6767.75,      6849.00,0,0,Y, ,0,      6861.30,      3949.25
Y, , ,Nifty50 PR 2x Lev,      5724.15,      5714.40,      5749.10,      5630.15,      5731.85,0,0,Y, ,0,      5757.20,      1883.80
Y, , ,Nifty50 PR 1x Inv,       324.20,       324.50,       326.90,       323.50,       324.00,0,0,Y, ,0,       600.80,       323.25
Y, , ,Nifty50 TR 2x Lev,      7601.45,      7588.55,      7634.60,      7476.65,      7611.70,0,0,Y, ,0,      7645.40,      2465.75
Y, , ,Nifty50 TR 1x Inv,       281.50,       281.75,       283.80,       280.90,       281.30,0,0,Y, ,0,       525.50,       280.65
Y, , ,Nifty50 Value 20,      6695.90,      6678.90,      6683.75,      6622.95,      6659.10,0,0,Y, ,0,      6701.45,      3821.10
Y, , ,Nifty Mid Liq 15,      5058.35,      5059.20,      5132.15,      5026.05,      5117.20,0,0,Y, ,0,      5132.15,      2448.20
Y, , ,Nifty Pvt Bank,     16986.80,     17023.50,     17023.95,     16777.45,     16982.10,0,0,Y, ,0,     18030.20,      8487.25
Y, , ,NIFTY100 Qualty30,      3194.15,      3189.45,      3205.45,      3177.05,      3201.90,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 8 13Yr,      2244.93,      2245.31,      2247.65,      2245.30,      2245.69,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr,      2021.96,      2022.29,      2025.57,      2021.76,      2022.97,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr Cln,       965.23,       965.23,       966.83,       964.97,       965.56,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 4 8Yr,      2397.08,      2397.46,      2401.28,      2397.46,      2399.66,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 11 15Yr,      2433.74,      2434.17,      2436.94,      2433.30,      2434.34,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 15YrPlus,      2672.19,      2672.68,      2673.43,      2672.68,      2673.43,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS Compsite,      2291.57,      2291.95,      2294.92,      2291.95,      2292.85,0,0,Y, ,0,          .00,          .00
 , , , , , , , , , , ,Y, , , , 
 , , , , , , , , , , ,Y, , , , 
 , , ,NIFTY 50 Sec, , , , , , , ,Y, , , , 
N,EQ,ADANIPORTS,ADANI PORT & SEZ LTD,       467.00,       469.50,       479.65,       461.45,       475.75,               5205361291.25,10973876,Y, ,128683,       479.65,       203.00
N,EQ,ASIANPAINT,ASIAN PAINTS LIMITED,      2548.15,      2535.00,      2538.60,      2502.50,      2527.45,               3241537024.75,1283286,Y, ,60317,      2553.90,      1431.20
N,EQ,AXISBANK,AXIS BANK LIMITED,       615.90,       615.75,       615.75,       602.30,       607.10,              13534765730.25,22311290,Y, ,249122,       765.85,       286.00
N,EQ,BAJAJ-AUTO,BAJAJ AUTO LIMITED,      3289.00,      3284.00,      3347.20,      3262.00,      3271.65,               2462019121.05,746643,Y, ,46437,      3384.75,      1788.65
N,EQ,BAJAJFINSV,BAJAJ FINSERV LTD.,      8933.50,      8925.00,      9338.90,      8870.00,      9296.95,              10279627140.85,1124527,Y, ,90858,      9950.00,      3985.30
N,EQ,BAJFINANCE,BAJAJ FINANCE LIMITED,      4898.65,      4889.95,      5150.00,      4868.85,      5122.50,              29859700799.45,5936796,Y, ,245345,      5150.00,      1783.00
N,EQ,BHARTIARTL,BHARTI AIRTEL LIMITED,       503.05,       505.85,       506.80,       498.10,       504.20,               6572013086.15,13074733,Y, ,146690,       612.00,       361.75
N,EQ,BPCL,BHARAT PETROLEUM CORP  LT,       405.45,       408.30,       409.25,       397.10,       398.60,               3522559110.85,8789331,Y, ,112102,       510.00,       252.00
N,EQ,BRITANNIA,BRITANNIA INDUSTRIES LTD,      3776.95,      3775.00,      3797.70,      3725.70,      3765.55,               2438359909.35,648902,Y, ,49944,      4010.00,      2100.00
N,EQ,CIPLA,CIPLA LTD,       789.30,       789.30,       798.00,       779.25,       781.65,               6506727911.05,8249684,Y, ,120051,       829.05,       355.30
N,EQ,COALINDIA,COAL INDIA LTD,       143.35,       143.65,       144.35,       140.80,       143.10,               2685625305.30,18775793,Y, ,82580,       214.60,       109.55
N,EQ,DIVISLAB,DIVI'S LABORATORIES LTD,      3599.80,      3620.00,      3652.10,      3606.45,      3628.40,               2460520658.20,678172,Y, ,45238,      3770.00,      1626.00
N,EQ,DRREDDY,DR. REDDY'S LABORATORIES,      5022.80,      5046.95,      5076.00,      5010.20,      5031.35,               5066672700.95,1005104,Y, ,61344,      5512.65,      2495.05
N,EQ,EICHERMOT,EICHER MOTORS LTD,      2400.45,      2410.80,      2488.00,      2409.50,      2475.20,               7160409924.20,2907490,Y, ,129166,     22876.60,      2015.20
N,EQ,GAIL,GAIL (INDIA) LTD,       125.45,       126.45,       126.45,       124.25,       125.25,               2097987627.35,16760552,Y, ,64328,       133.35,        65.00
N,EQ,GRASIM,GRASIM INDUSTRIES LTD,       911.45,       912.00,       917.70,       903.00,       912.00,               1329460938.70,1462088,Y, ,25040,       954.00,       385.05
N,EQ,HCLTECH,HCL TECHNOLOGIES LTD,       873.00,       874.70,       889.00,       870.00,       886.00,               6647642107.80,7527270,Y, ,144698,       910.70,       375.25
N,EQ,HDFC,HDFC LTD,      2302.65,      2290.50,      2357.40,      2282.70,      2350.35,              11791167409.15,5056502,Y, ,181471,      2499.90,      1473.45
N,EQ,HDFCBANK,HDFC BANK LTD,      1372.15,      1380.80,      1394.95,      1366.00,      1391.30,              14887141542.75,10780718,Y, ,213331,      1464.40,       738.75
N,EQ,HDFCLIFE,HDFC LIFE INS CO LTD,       655.75,       659.90,       663.95,       644.75,       651.45,               3145484326.20,4819043,Y, ,68258,       688.50,       340.00
N,EQ,HEROMOTOCO,HERO MOTOCORP LIMITED,      3113.65,      3082.55,      3135.00,      3081.10,      3112.35,               3290603411.95,1058918,Y, ,69264,      3394.90,      1475.00
N,EQ,HINDALCO,HINDALCO  INDUSTRIES  LTD,       246.35,       245.60,       246.00,       242.60,       244.55,               3775067723.25,15446054,Y, ,104618,       255.95,        84.90
N,EQ,HINDUNILVR,HINDUSTAN UNILEVER LTD.,      2370.75,      2361.00,      2363.95,      2307.30,      2320.05,               5138411101.15,2207176,Y, ,115486,      2614.30,      1757.30
N,EQ,ICICIBANK,ICICI BANK LTD.,       525.80,       524.00,       524.25,       513.10,       518.05,              13943853862.10,26969145,Y, ,247714,       552.20,       268.30
N,EQ,INDUSINDBK,INDUSIND BANK LIMITED,       921.25,       923.00,       931.40,       908.45,       926.75,               7037348472.05,7646858,Y, ,117661,      1585.00,       235.55
N,EQ,INFY,INFOSYS LIMITED,      1164.55,      1156.00,      1163.70,      1152.00,      1154.60,               7988669803.50,6905926,Y, ,177326,      1186.00,       509.25
N,EQ,IOC,INDIAN OIL CORP LTD,        96.20,        96.25,        96.25,        94.35,        95.45,               1996451780.00,20959935,Y, ,55261,       129.10,        71.15
N,EQ,ITC,ITC LTD,       215.90,       215.25,       216.40,       211.60,       213.55,               4963082637.40,23255609,Y, ,158242,       247.90,       134.60
N,EQ,JSWSTEEL,JSW STEEL LIMITED,       357.50,       358.00,       367.00,       353.50,       365.90,               2155433346.50,5978528,Y, ,59127,       376.20,       132.50
N,EQ,KOTAKBANK,KOTAK MAHINDRA BANK LTD,      1939.35,      1948.00,      1958.00,      1919.30,      1951.15,               8044408631.85,4141898,Y, ,149161,      1958.00,      1001.00
N,EQ,LT,LARSEN & TOUBRO LTD.,      1249.65,      1250.00,      1252.00,      1216.10,      1246.25,               8585122626.45,6953407,Y, ,166723,      1383.70,       661.00
N,EQ,M&M,MAHINDRA & MAHINDRA LTD,       711.70,       710.00,       720.00,       701.00,       717.95,               3919625663.65,5495877,Y, ,102963,       764.45,       245.40
N,EQ,MARUTI,MARUTI SUZUKI INDIA LTD.,      7696.80,      7696.80,      7790.00,      7640.55,      7765.25,               6885495987.85,891801,Y, ,72561,      8013.15,      4001.10
N,EQ,NESTLEIND,NESTLE INDIA LIMITED,     18591.80,     18460.30,     18550.00,     18130.85,     18189.90,               2485743591.90,135755,Y, ,33060,     18679.00,     12200.00
N,EQ,NTPC,NTPC LTD,       104.60,       105.10,       106.40,       102.85,       105.85,               5477894240.00,52215593,Y, ,108444,       125.00,        73.20
N,EQ,ONGC,OIL AND NATURAL GAS CORP.,       101.50,       102.50,       102.50,        99.20,       100.45,               3363484792.90,33553433,Y, ,110126,       133.40,        50.00
N,EQ,POWERGRID,POWER GRID CORP. LTD.,       194.30,       194.40,       194.70,       191.35,       192.80,               1741167705.70,9047299,Y, ,50849,       211.00,       122.15
N,EQ,RELIANCE,RELIANCE INDUSTRIES LTD,      1991.30,      1989.70,      1989.70,      1961.10,      1974.35,              16896273508.60,8561406,Y, ,240918,      2369.35,       875.65
N,EQ,SBILIFE,SBI LIFE INSURANCE CO LTD,       850.20,       851.20,       858.45,       842.05,       856.20,               1742912970.20,2044843,Y, ,52579,      1020.00,       519.40
N,EQ,SBIN,STATE BANK OF INDIA,       274.20,       274.05,       274.05,       268.15,       270.65,               9434599246.05,34890948,Y, ,207937,       339.85,       149.45
N,EQ,SHREECEM,SHREE CEMENT LIMITED,     23722.20,     23750.00,     24325.00,     23722.20,     24259.65,               1825677617.10,75628,Y, ,17248,     25655.50,     15410.00
N,EQ,SUNPHARMA,SUN PHARMACEUTICAL IND L,       576.25,       575.00,       580.00,       569.00,       571.65,               3383416430.70,5896090,Y, ,77824,       591.50,       312.00
N,EQ,TATAMOTORS,TATA MOTORS LIMITED,       177.65,       176.45,       179.70,       173.25,       178.90,               7237031319.90,41190341,Y, ,173128,       201.70,        63.50
N,EQ,TATASTEEL,TATA STEEL LIMITED,       626.75,       623.45,       637.10,       617.35,       635.35,               8284281425.40,13226312,Y, ,154016,       638.90,       250.85
N,EQ,TCS,TATA CONSULTANCY SERV LT,      2797.70,      2786.00,      2794.70,      2755.00,      2761.55,               6549273569.60,2365509,Y, ,152067,      2885.00,      1506.05
N,EQ,TECHM,TECH MAHINDRA LIMITED,       909.40,       900.35,       928.65,       898.45,       927.05,               3197029550.70,3490143,Y, ,92018,       950.85,       471.40
N,EQ,TITAN,TITAN COMPANY LIMITED,      1463.45,      1460.50,      1476.00,      1449.30,      1468.75,               2988187214.65,2035503,Y, ,64503,      1476.00,       720.90
N,EQ,ULTRACEMCO,ULTRATECH CEMENT LIMITED,      5073.75,      5070.00,      5230.00,      5068.00,      5156.85,               8414960930.50,1629308,Y, ,83216,      5259.00,      2910.00
N,EQ,UPL,UPL LIMITED,       442.15,       443.25,       449.80,       437.00,       448.80,               4097800174.75,9187569,Y, ,98425,       614.90,       240.15
N,EQ,WIPRO,WIPRO LTD,       349.35,       349.30,       353.90,       347.50,       352.70,               2545198785.60,7231781,Y, ,72836,       381.70,       159.40
 , , , , , , , , , , ,N, , , , 
 , , ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     16504.90,     16600.00,     16695.00,     16300.00,     16379.20,                309371361.60,18840,N, ,6400,     18679.75,     12186.55
N,EQ,ACC,ACC LIMITED,      1615.05,      1624.00,      1639.10,      1607.60,      1634.45,               1900450845.00,1169280,N, ,34488,      1785.00,       895.15
N,EQ,ADANIGREEN,ADANI GREEN ENERGY LTD,      1010.80,      1009.00,      1020.00,      1000.25,      1013.65,                762439135.20,754880,N, ,31901,      1220.00,       111.90
N,EQ,ADANITRANS,ADANI TRANSMISSION LTD,       425.25,       425.00,       432.50,       416.00,       431.10,                257213395.25,603323,N, ,12691,       445.00,       147.50
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      2929.25,      2942.00,      2949.00,      2890.00,      2898.50,                357266811.05,123179,N, ,7627,      3090.00,      1881.30
N,EQ,AMBUJACEM,AMBUJA CEMENTS LTD,       246.45,       247.95,       248.20,       243.10,       247.60,               1893759204.25,7713444,N, ,72786,       272.00,       136.55
N,EQ,AUROPHARMA,AUROBINDO PHARMA LTD,       889.40,       893.00,       893.95,       871.20,       874.45,               1821366126.55,2072389,N, ,67758,       967.50,       288.85
N,EQ,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,      3059.35,      3025.25,      3141.45,      3025.25,      3118.85,                288114663.30,92851,N, ,8645,      3950.00,      1460.15
N,EQ,BANDHANBNK,BANDHAN BANK LIMITED,       410.30,       414.00,       416.95,       409.50,       412.15,               3220661706.95,7806649,N, ,85267,       526.40,       152.20
N,EQ,BANKBARODA,BANK OF BARODA,        67.00,        67.15,        68.10,        65.50,        67.15,               2869738640.70,43111626,N, ,72643,       104.85,        36.00
N,EQ,BERGEPAINT,BERGER PAINTS (I) LTD,       681.15,       681.00,       686.60,       675.00,       684.25,                349478405.05,513347,N, ,12780,       686.70,       389.35
N,EQ,BIOCON,BIOCON LIMITED.,       454.00,       454.95,       459.90,       450.00,       455.30,               1395035484.95,3057712,N, ,43964,       478.00,       235.55
N,EQ,BOSCHLTD,BOSCH LIMITED,     13189.45,     13190.50,     13289.95,     13099.00,     13236.95,                774158863.80,58737,N, ,9559,     15820.00,      7850.00
N,EQ,CADILAHC,CADILA HEALTHCARE LIMITED,       469.85,       473.00,       475.45,       465.00,       466.85,               1379274749.00,2936032,N, ,35575,       480.95,       202.00
N,EQ,COLPAL,COLGATE PALMOLIVE LTD.,      1625.45,      1616.95,      1619.70,      1597.45,      1604.95,                547595346.40,340867,N, ,19436,      1630.00,      1065.00
N,EQ,CONCOR,CONTAINER CORP OF IND LTD,       404.00,       407.00,       415.85,       402.80,       412.90,               1524634493.55,3714347,N, ,51918,       602.20,       263.40
N,EQ,DABUR,DABUR INDIA LTD,       513.60,       513.95,       517.20,       511.20,       513.85,               1600628054.70,3113626,N, ,39029,       535.95,       386.05
N,EQ,DLF,DLF LIMITED,       213.50,       213.50,       215.25,       207.40,       214.55,               2624224844.05,12419020,N, ,66893,       266.55,       114.55
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,      2671.95,      2672.00,      2688.90,      2624.50,      2640.05,                681735231.40,257299,N, ,22421,      2755.00,      1759.30
N,EQ,GICRE,GENERAL INS CORP OF INDIA,       142.75,       142.40,       143.00,       139.60,       140.85,                 51786244.95,368357,N, ,4175,       274.80,        81.50
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,       723.25,       725.00,       726.80,       714.35,       722.80,                859141422.45,1192361,N, ,36322,       772.00,       425.10
N,EQ,HAVELLS,HAVELLS INDIA LIMITED,       826.95,       830.00,       869.70,       826.95,       864.80,               5394286237.60,6328314,N, ,111454,       869.70,       447.05
N,EQ,HDFCAMC,HDFC AMC LIMITED,      2841.80,      2839.00,      2839.00,      2780.00,      2790.80,                681296020.10,243069,N, ,32259,      3446.60,      1962.00
N,EQ,HINDPETRO,HINDUSTAN PETROLEUM CORP,       228.70,       229.10,       229.85,       224.25,       226.45,               1462444671.85,6439280,N, ,56073,       270.65,       150.00
N,EQ,HINDZINC,HINDUSTAN ZINC LIMITED,       242.55,       242.60,       245.70,       241.50,       243.25,                132116488.00,542406,N, ,11016,       258.95,       116.05
N,EQ,ICICIGI,ICICI LOMBARD GIC LIMITED,      1489.75,      1495.75,      1506.90,      1450.10,      1455.70,               1863975073.15,1270972,N, ,49091,      1530.00,       805.00
N,EQ,ICICIPRULI,ICICI PRU LIFE INS CO LTD,       490.25,       486.00,       490.75,       478.45,       480.15,               2058486473.60,4258886,N, ,46355,       533.90,       226.10
N,EQ,IGL,INDRAPRASTHA GAS LTD,       495.45,       499.90,       504.00,       480.70,       483.15,               2761672544.90,5638343,N, ,73920,       534.20,       284.05
N,EQ,INDIGO,INTERGLOBE AVIATION LTD,      1715.10,      1709.00,      1709.00,      1650.80,      1659.80,               2621322625.45,1568196,N, ,47275,      1787.00,       771.30
N,EQ,INFRATEL,BHARTI INFRATEL LTD.,       246.35,       246.35,       248.40,       244.00,       246.90,                970850824.05,3938410,N, ,49845,       262.90,       120.05
N,EQ,LTI,L&T INFOTECH LIMITED,      3234.95,      3235.00,      3273.95,      3217.55,      3263.15,                713548951.75,220098,N, ,30777,      3512.70,      1210.00
N,EQ,LUPIN,LUPIN LIMITED,       941.45,       949.50,       966.00,       941.25,       944.40,               5752238112.50,6027383,N, ,95237,      1122.30,       504.75
N,EQ,MARICO,MARICO LIMITED,       414.10,       414.00,       414.00,       405.30,       408.50,                929174994.15,2274426,N, ,29218,       420.80,       234.00
N,EQ,MCDOWELL-N,UNITED SPIRITS LIMITED,       595.65,       596.00,       598.45,       584.00,       594.30,                811681964.05,1373269,N, ,54499,       742.70,       442.65
N,EQ,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LT,       156.50,       155.00,       158.35,       154.00,       157.30,               1281835656.50,8209570,N, ,37295,       161.60,        48.65
N,EQ,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,      1191.30,      1192.00,      1210.00,      1175.85,      1202.10,               1659936190.80,1395501,N, ,55642,      1405.75,       476.80
N,EQ,NAUKRI,INFO EDGE (I) LTD,      4672.55,      4660.00,      4726.80,      4616.00,      4639.05,               2891243393.00,620457,N, ,43568,      4739.90,      1581.10
N,EQ,NMDC,NMDC LTD.,       116.65,       117.15,       117.70,       113.00,       114.95,               1228483763.70,10728101,N, ,35222,       139.70,        61.55
N,EQ,OFSS,ORACLE FIN SERV SOFT LTD.,      3133.45,      3138.40,      3150.00,      3099.25,      3133.60,                255740826.40,81649,N, ,6091,      3400.00,      1506.00
N,EQ,PEL,PIRAMAL ENTERPRISES LTD,      1422.55,      1421.95,      1458.90,      1388.00,      1448.65,               2307021104.20,1625460,N, ,54702,      1727.95,       606.85
N,EQ,PETRONET,PETRONET LNG LIMITED,       266.75,       268.50,       269.00,       263.15,       266.85,               1273020266.70,4785514,N, ,47020,       281.50,       170.40
N,EQ,PFC,POWER FIN CORP LTD.,       121.35,       120.60,       121.60,       117.90,       120.90,                821215190.10,6855697,N, ,23361,       133.40,        74.15
N,EQ,PGHH,P&G HYGIENE & HEALTH CARE,     11403.45,     11403.45,     11544.00,     11250.00,     11375.50,                 90591823.45,7929,N, ,2482,     12388.80,      8400.00
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,      1627.30,      1629.85,      1634.55,      1612.30,      1620.45,                685323808.10,422836,N, ,22962,      1709.90,      1185.55
N,EQ,PNB,PUNJAB NATIONAL BANK,        41.25,        41.25,        41.30,        39.70,        40.60,               2298008326.20,56929480,N, ,75228,        67.00,        26.30
N,EQ,SBICARD,SBI CARDS & PAY SER LTD,       814.90,       821.00,       834.50,       814.00,       820.85,               1250793827.85,1517601,N, ,38434,       918.75,       495.00
N,EQ,SIEMENS,SIEMENS LTD,      1544.45,      1544.45,      1556.70,      1529.15,      1536.45,                931231514.60,605327,N, ,22488,      1639.00,       947.90
N,EQ,TATACONSUM,TATA CONSUMER PRODUCT LTD,       577.00,       577.00,       580.65,       566.50,       571.30,               1958471594.90,3411634,N, ,61306,       591.95,       213.70
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      2703.80,      2721.00,      2766.15,      2705.00,      2749.20,               3252200062.90,1187738,N, ,50373,      3031.20,      1583.25
N,EQ,UBL,UNITED BREWERIES LTD,      1158.10,      1160.00,      1165.80,      1142.05,      1158.55,                391736886.70,339065,N, ,18435,      1356.00,       749.50
 ,EQ, , , , , , , , , , , , , , 
 ,EQ, ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,        35.95,        36.00,        36.70,        34.95,        35.20,                  2586359.95,72887,N, ,601,        38.00,        19.00
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,        10.50,        10.65,        10.65,        10.40,        10.55,                    44188.00,4205,N, ,28,        17.25,         9.45
N,EQ,3IINFOTECH,3I INFOTECH LTD.,         4.90,         5.10,         5.10,         4.75,         5.10,                119227053.60,23576852,N, ,7793,         5.10,         1.15
N,EQ,3MINDIA,3M INDIA LIMITED,     22874.75,     22900.00,     23099.90,     22625.00,     22982.75,                 95011908.10,4148,N, ,2581,     25200.00,     15700.00
N,EQ,3PLAND,3P LAND HOLDINGS LIMITED,        12.95,        13.55,        13.55,        12.35,        12.35,                   158587.40,12423,N, ,59,        13.55,         3.40
N,EQ,5PAISA,5PAISA CAPITAL LIMITED,       325.20,       333.95,       333.95,       323.00,       324.40,                  4045245.60,12402,N, ,326,       465.00,        90.00
N,EQ,A2ZINFRA,A2Z INFRA ENGINEERING LTD,         4.70,         4.75,         4.75,         4.40,         4.70,                  3751176.25,820963,N, ,667,         8.55,         2.90
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        42.55,        42.55,        42.55,        42.50,        42.50,                   255150.00,6000,N, ,2,        48.00,        42.25
N,EQ,AAKASH,AAKASH EXPLORATION SER L,        58.70,        59.50,        59.50,        57.00,        59.35,                  1915684.90,32796,N, ,538,        59.50,        48.35
N,EQ,AARON,AARON INDUSTRIES LIMITED,        51.00,        53.55,        53.55,        48.45,        50.35,                   733018.60,14731,N, ,243,        67.95,        28.00
N,EQ,AARTIDRUGS,AARTI DRUGS LTD.,       780.00,       780.00,       783.00,       770.60,       775.20,                262029154.50,338152,N, ,16533,      3719.00,       421.00
N,EQ,AARTIIND,AARTI INDUSTRIES LTD,      1226.45,      1224.50,      1226.40,      1205.00,      1217.65,                664943110.90,548632,N, ,14764,      1287.00,       668.00
