MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,N6,IBULHSGFIN,SEC RED NCD 8.90% SR. III,       979.98,       981.00,       986.49,       975.00,       986.49,                    87306.37,89, ,11,      1019.70,       685.05
N,N6,IDFCFIRSTB,BOND 0% 2021 TR-2 SR-II,     10643.05,     10645.05,     10645.05,     10645.05,     10645.05,                    10645.05,1, ,1,     10645.05,      8300.00
N,N6,IREDA,IREDA 8.80NCDTR I SR IIIB,      1533.44,      1533.44,      1533.44,      1500.01,      1510.00,                    60768.50,40, ,5,      1548.00,      1241.10
N,N6,L&TINFRA,BOND 8.30% PA CUM. S2,      2174.01,      2175.00,      2176.99,      2172.50,      2173.92,                   793970.93,365, ,30,      2200.00,      1600.10
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1359.89,      1358.00,      1362.00,      1358.00,      1362.00,                   137462.00,101, ,4,      1364.00,      1151.01
N,N6,NHBTF2014,BOND 9.01%PA TF TR-I S 3B,      7645.00,      7650.00,      7650.00,      7532.00,      7583.41,                  5191489.96,686, ,46,      7650.00,      6300.00
N,N6,NHBTF2023,NHB 8.93 NCD TR II SR 2 B,      6835.00,      6835.00,      6835.00,      6835.00,      6835.00,                    68350.00,10, ,1,      6899.00,      5909.00
N,N6,NTPC,8.91%S-R-NCD SERIES 3B,      1435.00,      1436.00,      1440.00,      1436.00,      1440.00,                   168212.00,117, ,3,      1520.01,      1242.01
N,N6,RECLTD,BOND 8.46% TAX FREE S2A,      1260.00,      1494.00,      1494.00,      1251.00,      1251.13,                   919111.00,734, ,4,      1494.00,      1170.00
N,N6,RHFL,SEC RED NCD 9.15% SR III,       195.00,       195.00,       205.00,       195.00,       195.00,                    19900.00,102, ,5,       350.00,       101.50
N,N6,SBIN,BOND 9.45% PA NON RET. S4,     10925.00,     10925.00,     10925.00,     10900.00,     10900.00,                   174450.00,16, ,5,     12850.00,     10060.05
N,N6,TATACAPHSG,SEC RED NCD 8.30% SR.III,      1115.00,      1117.62,      1117.62,      1110.00,      1113.68,                    66826.00,60, ,3,      1300.00,       800.00
N,N7,IBULHSGFIN,SEC RED NCD SR. IV,      1350.00,      1395.45,      1395.45,      1395.45,      1395.45,                    55818.00,40, ,5,      1395.45,       841.00
N,N7,IDFCFIRSTB,BOND 8.25% 2021 TR-3 SR-I,      5287.00,      5287.00,      5287.00,      5287.00,      5287.00,                    10574.00,2, ,1,      5900.00,      4801.00
N,N7,MAGMA,SEC RED NCD 10.75% SR.VII,      1025.00,      1071.00,      1071.00,      1071.00,      1071.00,                     1071.00,1, ,1,      1185.00,       950.00
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,        14.56,        14.55,        14.57,        14.55,        14.55,                   554333.34,38096, ,141,        14.94,        11.40
N,N8,DHANILOANS,DHANI LOANS & SERV LTD,      1000.40,       990.00,       990.00,       990.00,       990.00,                   178200.00,180, ,2,      1002.00,       520.62
N,N8,IDFCFIRSTB,BOND 0% 2021 TR-3 SR-II,     11690.00,     10689.99,     10689.99,     10689.99,     10689.99,                    74829.93,7, ,4,     11768.99,      8725.00
N,N8,L&TFINANCE,SE RE NCD 9.1% SR.I OP II,      1109.00,      1139.90,      1139.90,      1139.90,      1139.90,                     3419.70,3, ,1,      1255.01,       901.00
N,N8,PFC,8.92% TAX FREE NCD,      1420.44,      1434.00,      1434.00,      1422.00,      1423.37,                   734618.50,516, ,10,      1520.00,      1242.00
N,N8,TATACAPHSG,SEC RED NCD 8.10% SR.IV,      1100.00,      1100.00,      1100.00,      1100.00,      1100.00,                    62700.00,57, ,3,      1287.00,       950.00
N,N9,HUDCO,7.69% TAX FREETRII SR2B,      1252.00,      1251.99,      1252.00,      1250.25,      1250.26,                  1213899.50,970, ,9,      1400.00,      1080.00
N,N9,IDFCFIRSTB,BOND 9% 2021 TR-1 SR-I,      5090.00,      5090.00,      5090.00,      5090.00,      5090.00,                    25450.00,5, ,1,      5554.95,      4670.01
N,N9,IIFL,SEC RED NCD 9.50 % SR. II,      1006.84,      1029.90,      1029.90,      1002.20,      1002.20,                   115762.70,115, ,7,      1057.00,       845.60
N,N9,NHAI,TAX FREE7.35% SR.IIA,      1470.00,      1270.00,      1278.90,      1270.00,      1278.90,                   261284.50,205, ,4,      1470.00,      1110.00
N,N9,RECLTD,BOND 8.71% TAX FREE S2B,      1285.00,      1285.00,      1288.00,      1278.00,      1283.00,                  1315004.90,1026, ,22,      1363.75,      1100.00
N,NA,DHFL,SEC RED NCD 9.25% SR. 5B,       379.99,       383.45,       383.45,       380.00,       380.00,                     9893.80,26, ,2,       420.00,       180.00
N,NA,IDFCFIRSTB,BOND 0% 2021 TR-1 SR-II,     10941.50,     10945.00,     10945.00,     10945.00,     10945.00,                    98505.00,9, ,2,     10945.00,      7900.00
N,NA,IRFC,BOND 8.65% PA TF TI-SIIB,      1357.74,      1363.90,      1363.90,      1357.90,      1357.90,                   157619.30,116, ,5,      1530.00,      1075.20
N,NA,NHAI,TAX FREE7.60% SR.IIB,      1287.62,      1286.08,      1287.00,      1285.50,      1285.83,                  4887821.49,3801, ,27,      1301.00,      1103.00
N,NA,RECLTD,BOND 8.62% TAX FREE S3B,      1390.00,      1390.00,      1390.00,      1390.00,      1390.00,                     6950.00,5, ,1,      1559.00,      1250.00
N,NA,TATACAPHSG,SEC RED NCD 8.40% SR.V,      1130.00,      1135.00,      1135.00,      1135.00,      1135.00,                   681000.00,600, ,9,      1233.00,       950.00
N,NB,DHANILOANS,DHANI LOANS & SERV LTD,       875.10,       888.08,       888.08,       888.08,       888.08,                    17761.60,20, ,1,      1080.00,       733.00
N,NB,IDFCFIRSTB,BOND 8.70% 2022 TR-2 SR-I,      5350.00,      5350.00,      5352.00,      5350.00,      5352.00,                    96304.00,18, ,6,      5443.95,      4285.00
N,NB,NTPC,TFB 7.36% 2025 SR. 1B,      1140.00,      1140.00,      1140.00,      1140.00,      1140.00,                   200640.00,176, ,3,      1219.86,      1063.07
N,NB,RECLTD,BOND8.19% PA TF TR II S1A,      1340.00,      1127.00,      1127.00,      1127.00,      1127.00,                     5635.00,5, ,1,      1530.00,      1038.00
N,NB,TATACAPHSG,UN SE RE NCD 8.55% SR.VI,      1167.50,      1179.00,      1179.00,      1179.00,      1179.00,                    47160.00,40, ,1,      1190.00,       901.00
N,NB,TCFSL,SERENCD8.80%SRICIII&IV,      1035.20,      1035.00,      1036.79,      1032.60,      1033.91,                  1143598.00,1105, ,24,      1108.00,       867.40
N,NC,DHFL,SEC RED NCD 9.30% SR. 6B,       370.00,       369.66,       369.66,       360.00,       360.33,                   103416.60,287, ,3,       379.75,       117.00
N,NC,IDFCFIRSTB,BOND 0% 2022 TR-2 SR-II,     10430.01,     10435.00,     10539.90,     10430.01,     10534.91,                   356745.31,34, ,7,     10765.05,      8500.00
N,NC,IIFL,UNSEC RED NCD 10.00% SR.V,      1049.75,      1049.75,      1049.75,      1049.75,      1049.75,                     1049.75,1, ,1,      1050.00,       855.60
N,NC,L&TFINANCE,SERENCD 9.25% SR.III OPII,      1169.91,      1120.66,      1120.66,      1120.66,      1120.66,                    11206.60,10, ,1,      1185.00,       932.00
N,ND,HUDCO,8.76% TAX FREETRI SR2B,      1300.04,      1300.00,      1309.00,      1299.99,      1300.05,                   196308.00,151, ,4,      1498.00,      1170.00
N,ND,IDFCFIRSTB,BOND 8.43% 2022 TR-3 SR-I,      5260.90,      5270.00,      5270.00,      5270.00,      5270.00,                    21080.00,4, ,1,      5890.00,      4261.01
N,ND,NHAI,TAX FREE 7.39% SR. IIA,      1243.51,      1258.00,      1258.00,      1258.00,      1258.00,                     1258.00,1, ,1,      1567.00,      1125.00
N,ND,NTPC,TFB 7.62% 2035 SR. 3B,      1330.73,      1315.10,      1325.01,      1315.10,      1325.01,                    22366.61,17, ,2,      1568.00,      1143.60
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1100.81,      1100.81,      1104.30,      1100.00,      1104.13,                  1485795.85,1348, ,81,      1152.00,       962.00
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1513.10,      1523.95,      1524.00,      1521.00,      1524.00,                    83789.75,55, ,3,      1549.00,      1253.00
N,NE,IDFCFIRSTB,BOND 0% 2022 TR-3 SR-II,     10200.00,     10150.02,     10158.00,     10150.02,     10158.00,                    81232.08,8, ,3,     10299.00,      8925.00
N,NE,IRFC,BOND 8.88% PA TF TII-SIIB,      1369.94,      1383.80,      1383.80,      1361.00,      1361.00,                  1365492.11,999, ,18,      1430.00,      1070.10
N,NE,L&TFINANCE,SERENCD 8.89% SR.IV OPII,      1099.14,      1070.01,      1082.56,      1070.01,      1082.56,                   117826.60,110, ,2,      1117.39,       920.00
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1257.64,      1255.75,      1255.75,      1250.00,      1251.60,                  7008965.60,5600, ,67,      1318.99,      1125.00
N,NE,RECLTD,BOND8.44% PA TF TR II S1B,      1140.00,      1139.99,      1139.99,      1139.99,      1139.99,                    11399.90,10, ,1,      1350.00,      1020.37
N,NF,DHANILOANS,DHANI LOANS & SERV LTD,       950.05,       950.00,       950.00,       950.00,       950.00,                    25650.00,27, ,2,      1000.00,       710.00
N,NF,IRFC,TAX FREE 7.07% SR. 102,      1244.00,      1349.50,      1349.50,      1349.50,      1349.50,                   121455.00,90, ,2,      1386.00,      1078.00
N,NF,RECLTD,BOND8.88% PA TF TR II S2B,      1295.00,      1297.00,      1297.00,      1297.00,      1297.00,                    12970.00,10, ,1,      1441.60,      1040.00
N,NF,TCFSL,UNSERENCD9.1%SRIIICIII&IV,      1145.00,      1150.00,      1150.00,      1150.00,      1150.00,                   228850.00,199, ,6,      1229.00,       950.00
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,       951.00,       951.25,       970.00,       951.25,       968.00,                   222686.26,230, ,10,       978.00,       744.01
N,NH,DHFL,SEC RED NCD SR. 9B,       426.00,       399.00,       399.00,       399.00,       399.00,                    19950.00,50, ,1,       467.98,       208.00
N,NH,ECLFINANCE,SEC RED NCD SR. IV,      1180.00,      1180.00,      1180.00,      1180.00,      1180.00,                   106200.00,90, ,3,      1197.00,       750.00
N,NH,IFCI,9.90 % SRNCD SR VI,      1039.50,      1040.00,      1043.00,      1040.00,      1042.00,                    31243.00,30, ,3,      1108.95,       900.00
N,NH,TCFSL,SERENCD8.45%SR.ICIII&IV,      1062.78,      1050.10,      1050.10,      1050.01,      1050.05,                   421074.05,401, ,6,      1113.00,       776.80
N,NI,ECLFINANCE,SEC RED NCD 9.65% SR. V,       979.89,       979.90,       980.00,       979.90,       980.00,                    19599.00,20, ,2,      1037.80,       690.10
N,NI,L&TFINANCE,SERENCD 8.98% SR.VI OPII,      1150.50,      1150.50,      1150.50,      1150.50,      1150.50,                   138060.00,120, ,4,      1199.89,       931.00
N,NI,RECLTD,8.12/8.32% TAX FREE NCD,      1258.75,      1257.75,      1257.75,      1257.75,      1257.75,                    31443.75,25, ,1,      1274.99,      1130.00
N,NJ,ECLFINANCE,SEC RED NCD 9.43% SR. VI,       934.43,       933.99,       934.00,       933.99,       934.00,                   298878.96,320, ,5,       945.00,       601.30
N,NJ,SREIBNPNCD,9.35% SRNCD SR V B,       782.90,       725.00,       725.00,       656.40,       703.00,                   411727.50,586, ,26,       965.90,       625.26
N,NJ,TCFSL,SERENCD8.50%SR.IICIII&IV,      1083.00,      1090.00,      1124.93,      1090.00,      1124.93,                    71506.50,64, ,4,      1160.90,       915.20
N,NK,ECLFINANCE,SEC RED NCD 9.85% SR. VII,       876.21,       880.99,       887.90,       876.00,       887.90,                  1260051.70,1434, ,16,       948.20,       617.80
N,NK,L&TFINANCE,SE RE NCD 8.9% SR.I OP II,      1075.17,      1076.00,      1090.00,      1076.00,      1090.00,                    28186.00,26, ,3,      1169.00,       882.00
N,NL,IFCI,9.40 % SRNCD TR II SR III,      1095.00,      1095.00,      1097.00,      1092.50,      1096.50,                   965741.79,882, ,14,      1150.00,       890.00
N,NL,IRFC,TAX FREE 7.04% SR. 107,      1344.50,      1300.00,      1300.00,      1300.00,      1300.00,                     1300.00,1, ,1,      1393.00,      1111.15
N,NL,SREIBNPNCD,9.75% SRNCD SR VI B,       720.00,       726.00,       726.00,       726.00,       726.00,                    10890.00,15, ,1,       960.00,       622.00
N,NM,ECLFINANCE,SEC RED NCD 10.20% SR. I,      1026.00,      1015.00,      1015.00,       964.00,      1002.66,                  1863792.95,1888, ,44,      1088.00,       721.01
N,NN,DHFL,SEC RED NCD 9.15% SR. 2B,       348.00,       371.00,       371.00,       371.00,       371.00,                     3710.00,10, ,1,       450.00,       170.40
N,NN,ECLFINANCE,SEC RED NCD SR. II,      1170.00,      1182.99,      1182.99,      1182.99,      1182.99,                     3548.97,3, ,2,      1200.00,       688.00
N,NO,DHFL,SEC RED NCD 9.05% SR. 3A,       355.00,       410.00,       410.00,       400.00,       400.00,                   145020.00,356, ,5,       410.00,       170.00
N,NO,ECLFINANCE,SEC RED NCD 9.95% SR. III,       973.00,       967.40,       974.75,       962.00,       974.75,                   277743.40,287, ,6,       998.00,       761.05
N,NO,IRFC,TAX FREE  7.64% SR. 108A,      1250.70,      1250.00,      1250.00,      1247.70,      1248.11,                  5429414.50,4344, ,25,      1314.00,      1101.00
N,NO,SREIBNPNCD,UNS RED NCD 9.25% SR. I,       590.34,       590.00,       622.00,       590.00,       621.24,                   145587.60,241, ,24,       972.95,       565.25
N,NP,DHFL,SEC RED NCD 9.25% SR. 3B,       363.20,       369.79,       369.79,       358.05,       358.05,                    45931.49,127, ,5,       405.00,       135.00
N,NP,ECLFINANCE,SEC RED NCD 10.40% SR. IV,       994.97,       980.00,       980.00,       979.00,       979.00,                    15670.00,16, ,3,      1050.00,       680.00
N,NP,SREIBNPNCD,UNS RED NCD 9.30% SR. II,       625.02,       650.00,       650.00,       650.00,       650.00,                    16250.00,25, ,2,       890.00,       516.00
N,NQ,DHFL,SEC RED NCD 8.90% SR. I,       337.97,       335.00,       335.00,       330.00,       330.00,                   447870.52,1337, ,5,       394.19,       152.00
N,NQ,ECLFINANCE,SEC RED NCD SR. V,      1105.00,      1115.00,      1115.00,      1115.00,      1115.00,                   111500.00,100, ,1,      1244.00,       688.00
N,NQ,SREIBNPNCD,UNS RED NCD SR. III,       775.00,       775.00,       775.00,       622.01,       699.40,                   104849.00,164, ,15,      1125.00,       622.01
N,NR,ECLFINANCE,SEC RED NCD 10.15% SR. VI,       988.92,       990.99,       991.00,       986.00,       987.50,                    52405.88,53, ,6,       996.70,       630.30
N,NS,ECLFINANCE,SEC RED NCD 10.6% SR. VII,       970.00,       950.00,       970.00,       947.00,       960.00,                   880756.68,924, ,43,      1046.50,       700.00
N,NU,L&TFINANCE,SERENCD 9.05% SR.VI OPII,      1152.00,      1146.00,      1146.00,      1146.00,      1146.00,                    42402.00,37, ,1,      1197.00,       942.40
N,NU,SREIBNPNCD,UNS RED NCD 9.50% SR. VII,       580.00,       580.00,       580.00,       550.00,       550.00,                    97710.00,177, ,7,      1014.50,       481.00
N,NX,DHFL,SEC RED NCD 9.10% SR. IV,       340.00,       325.00,       325.00,       325.00,       325.00,                     6500.00,20, ,1,       390.00,       130.00
N,NY,DHFL,SEC RED NCD 8.56% SR. V,       325.35,       337.00,       337.00,       335.20,       335.20,                     5365.50,16, ,4,       350.00,       173.01
N,NY,L&TFINANCE,SE RE NCD 8.45% SR.I OPT2,      1040.40,      1037.08,      1040.05,      1037.08,      1040.05,                    62373.30,60, ,4,      1120.00,       812.40
N,Y1,DHFL,SEC RED NCD 8.65% SR. VI,       339.80,       339.80,       339.80,       339.80,       339.80,                     2718.40,8, ,1,       380.00,       148.25
N,Y1,L&TFINANCE,SE RE NCD SR.II OPT 4,      1101.00,      1139.49,      1139.49,      1095.00,      1099.90,                   155750.50,140, ,4,      1149.00,       854.20
N,Y2,SREIBNPNCD,SEC RED NCD 9.50% SR. VII,       623.65,       615.00,       615.00,       615.00,       615.00,                    39360.00,64, ,4,      1021.64,       606.00
N,Y9,SREIBNPNCD,SEC RED NCD ZC SR. VIII,       784.00,       700.00,       700.00,       650.00,       650.00,                    58550.00,90, ,3,       980.00,       650.00
N,Y9,SRTRANSFIN,BOND 10.15% PA SRN S-III,      1062.00,      1062.00,      1064.00,      1062.00,      1064.00,                    21260.00,20, ,2,      1172.90,       911.00
N,YB,SRTRANSFIN,BOND 9.71% PA SRN S-V,      1030.00,      1028.00,      1030.00,      1028.00,      1028.00,                   135712.00,132, ,5,      1100.00,       906.00
N,YH,SRTRANSFIN,SEC RED NCD 8.93% SR. I,      1013.00,      1014.00,      1023.00,      1012.00,      1013.61,                   198690.75,196, ,12,      1090.90,       830.00
N,YI,SRTRANSFIN,SEC RED NCD 9.03% SR. II,      1013.00,      1012.55,      1049.00,      1012.55,      1049.00,                   230051.00,220, ,6,      1049.00,       864.95
N,YJ,SRTRANSFIN,SEC RED NCD 9.10% SR. III,      1041.69,      1041.00,      1042.00,      1040.00,      1042.00,                   255230.00,245, ,4,      1080.19,       900.00
N,YK,SRTRANSFIN,SEC RED NCD 9.30% SR. IV,      1048.00,      1049.00,      1049.00,      1044.25,      1044.25,                    77388.50,74, ,3,      1049.00,       756.26
N,YL,SRTRANSFIN,SEC RED NCD 9.40% SR. V,      1040.01,      1044.99,      1044.99,      1044.00,      1044.44,                    42824.24,41, ,5,      1072.00,       775.20
N,YO,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1110.00,      1001.01,      1027.77,      1001.00,      1007.83,                   131626.26,131, ,7,      1110.00,       771.05
N,YQ,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1019.90,      1016.00,      1016.00,      1013.33,      1013.33,                   101359.70,100, ,2,      1079.80,       776.00
N,YT,SRTRANSFIN,SEC RED NCD SR. VI,      1203.55,      1205.00,      1210.00,      1205.00,      1210.00,                   362000.00,300, ,9,      1210.00,       879.20
N,YV,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1019.99,      1019.99,      1025.00,      1019.99,      1025.00,                    36894.99,36, ,5,      1025.00,       875.00
N,YX,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1082.43,      1082.00,      1088.40,      1080.00,      1088.40,                    90887.05,84, ,8,      1088.40,       831.00
N,Z2,SRTRANSFIN,SEC RED NCD SR. VII,      1164.15,      1189.00,      1189.00,      1189.00,      1189.00,                    59450.00,50, ,1,      1250.00,       947.00
N,Z8,SRTRANSFIN,SEC RED NCD 9.6% SR.VI,      1043.55,      1040.00,      1048.00,      1040.00,      1046.22,                    29232.00,28, ,3,      1052.35,       852.40
N,ZC,SRTRANSFIN,SEC RED NCD SR.X,      1159.00,      1111.00,      1200.00,      1111.00,      1160.00,                    49432.00,43, ,4,      1200.00,       902.00
