MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,ABSLBANETF,BIRLASLAMC - ABSLBANETF,       306.11,       305.70,       306.00,       302.38,       305.89,                    23941.91,79,12,       334.20,       161.21,NIFTY BANK
N,EQ,ABSLNN50ET,BIRLASLAMC - ABSLNN50ET,       313.12,       313.50,       313.50,       306.86,       306.86,                     8076.91,26,16,       340.00,       193.00,NIFTY NEXT 50 ETF
N,EQ,AXISBNKETF,AXISAMC - AXISBNKETF,       307.59,       306.38,       306.38,       302.65,       305.95,                   133558.40,439,41,       327.70,       241.11,NIFTY BANK INDEX
N,EQ,AXISGOLD,AXIS MF - AXIS GOLD ETF,        43.54,        43.99,        43.99,        43.54,        43.62,                  4227753.97,96805,1265,      4802.10,        36.90,GOLD
N,EQ,AXISNIFTY,AXISAMC - AXISNIFTY,       142.09,       142.41,       142.89,       141.53,       142.73,                   230469.76,1621,107,      1396.28,       110.11,NIFTY 50
N,EQ,BANKBEES,NIP IND ETF BANK BEES,       309.99,       310.95,       312.90,       305.68,       309.17,                180821612.05,586892,7413,      3291.00,       169.55,NIFTY BANK
N,EQ,BSLGOLDETF,ADITYBIRLA SL GOLD ETF-GR,      4564.60,      4600.00,      4600.00,      4563.35,      4569.00,                  1058934.20,231,70,      5445.00,      3414.00,GOLD
N,EQ,BSLNIFTY,ADITYBIRLA SL NIF ETF-GR,       152.31,       152.90,       152.90,       148.30,       151.48,                   141917.52,943,30,       152.90,        85.27,NIFTY 50
N,EQ,CPSEETF,CPSE ETF,        21.20,        21.33,        21.35,        20.85,        21.04,                 91863079.74,4363602,2164,        23.88,        11.54,NIFTY CPSE
N,EQ,EBANK,EDELWEISS ETF-NIFTY BANK,      3165.00,      3100.01,      3388.98,      3050.20,      3200.00,                    66946.80,21,13,      3953.96,      1832.01,NIFTY BANK
N,EQ,EBBETF0423,EDELAMC - EBBETF0423,      1107.99,      1108.00,      1108.50,      1107.76,      1108.20,                   698216.52,630,38,      1199.00,       830.90,NIFTY BHARAT BOND
N,EQ,EBBETF0425,EDELAMC - EBBETF0425,      1026.94,      1024.56,      1027.49,      1024.56,      1027.05,                  7057448.78,6870,34,      1101.00,       925.00,NIFTY BHARAT BOND
N,EQ,EBBETF0430,EDELAMC - EBBETF0430,      1133.73,      1131.06,      1134.98,      1131.05,      1134.08,                  7542528.52,6648,62,      1200.00,       991.10,NIFTY BHARAT BOND
N,EQ,EBBETF0431,EDELAMC - EBBETF0431,      1018.23,      1018.23,      1018.87,      1017.26,      1018.64,                  4833173.90,4746,58,      1036.00,       972.00,NIFTY BHARAT BOND
N,EQ,EQ30,EDEL ETF NIFTY 100 QUAL30,       409.20,       410.00,       412.80,       398.00,       412.80,                    20426.26,50,18,       412.80,       238.00,NIFTY QUALITY 30
N,EQ,G5,MOTILALAMC - G5,        47.75,        47.75,        47.77,        47.69,        47.71,                    93796.01,1965,22,        47.77,        47.69,NIFTY 5 YR BENCHMARK G - SEC INDEX TRI
N,EQ,GOLDBEES,NIP IND ETF GOLD BEES,        43.67,        44.80,        44.80,        43.57,        43.73,                194881784.71,4453272,10293,      3370.10,        30.10,GOLD
N,EQ,GOLDSHARE,UTI GOLD ETF,      4450.50,      4451.00,      4479.50,      4451.00,      4464.50,                  4181177.10,936,254,      5374.80,      3353.50,GOLD
N,EQ,HBANKETF,HDFCAMC - HBANKETF,       306.88,       285.40,       307.34,       279.30,       305.02,                  2607143.68,8578,142,       308.00,       200.10,NIFTY BANK INDEX
N,EQ,HDFCMFGETF,HDFC GOLD ETF,      4476.70,      4494.00,      4494.80,      4467.05,      4478.00,                 69801178.50,15574,609,      5338.50,      3396.50,GOLD
N,EQ,HDFCNIFETF,HDFCAMC - HDFCNIFETF,      1446.27,      1447.82,      1449.60,      1439.11,      1449.29,                  1097466.66,761,58,      1650.00,       850.00,NIFTY
N,EQ,HDFCSENETF,HDFCAMC - HDFCSENETF,      4983.34,      5000.00,      5010.00,      4950.00,      4978.00,                   791601.38,159,29,      5099.99,      2940.00,SENSEX
N,EQ,HNGSNGBEES,NIP IND ETF HANGSENG BEES,       334.20,       334.66,       339.00,       330.00,       334.53,                   351547.15,1052,87,      3250.00,       269.10,HANG SENG INDEX
N,EQ,IBMFNIFTY,IBULLSAMC - IBMFNIFTY,       134.24,       135.75,       139.00,       132.20,       136.81,                   209515.80,1538,142,       144.87,        68.09,NIFTY 50
N,EQ,ICICI500,ICICIPRAMC - ICICI500,       184.88,       185.80,       186.00,       183.52,       185.97,                   280158.69,1514,92,       216.90,        88.02,S&P BSE 500 INDEX
N,EQ,ICICIALPLV,ICICIPRAMC - ICICIALPLV,       135.90,       136.00,       136.95,       135.80,       136.83,                   110322.12,807,20,       147.25,        99.90,NIFTY ALPHA LOW-VOLATILITY 30 INDEX
N,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,        32.03,        32.00,        32.20,        31.72,        32.12,                 13778321.25,430972,40615,        35.05,        20.70,S&P BSE BHARAT 22 INDEX
N,EQ,ICICIBANKN,ICICIPRAMC - IPRU5008,       305.90,       333.40,       333.40,       301.35,       304.13,                  1549144.18,5098,243,       374.20,       164.32,NIFTY BANK
N,EQ,ICICIBANKP,ICICIPRAMC - ICICIBANKP,       168.79,       167.95,       168.40,       165.60,       167.20,                   718679.33,4311,145,       188.00,        85.95,NIFTY PRIVATE BANK INDEX
