MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
Y,Nifty Mid Liq 15,      4956.20,      4980.15,      5023.70,      4937.10,      4992.30,0,0,Y, ,0,      5023.70,      2448.20
Y,Nifty Pvt Bank,     16321.60,     16397.55,     16711.65,     16346.95,     16648.10,0,0,Y, ,0,     18030.20,      8487.25
Y,NIFTY100 Qualty30,      3108.15,      3115.40,      3133.05,      3110.20,      3130.25,0,0,Y, ,0,          .00,          .00
Y,Nifty GS 8 13Yr,      2242.18,      2242.55,      2247.08,      2242.55,      2246.74,0,0,Y, ,0,          .00,          .00
Y,Nifty GS 10Yr,      2021.18,      2021.50,      2027.05,      2021.44,      2025.60,0,0,Y, ,0,          .00,          .00
Y,Nifty GS 10Yr Cln,       966.57,       966.57,       969.28,       966.54,       968.57,0,0,Y, ,0,          .00,          .00
Y,Nifty GS 4 8Yr,      2388.58,      2388.96,      2397.81,      2388.96,      2397.81,0,0,Y, ,0,          .00,          .00
Y,Nifty GS 11 15Yr,      2433.80,      2434.22,      2438.01,      2434.22,      2436.22,0,0,Y, ,0,          .00,          .00
Y,Nifty GS 15YrPlus,      2655.07,      2655.55,      2665.92,      2655.55,      2665.92,0,0,Y, ,0,          .00,          .00
Y,Nifty GS Compsite,      2287.94,      2288.32,      2294.18,      2288.32,      2293.71,0,0,Y, ,0,          .00,          .00
 , , , , , , , , ,Y, , , , , , 
 , , , , , , , , ,Y, , , , , , 
 ,NIFTY 50 Sec, , , , , , , ,Y, , , , 
N,ADANI PORT & SEZ LTD,       435.80,       439.70,       458.30,       439.00,       453.70,               4587434461.95,10271034,Y, ,104783,       458.30,       203.00
N,ASIAN PAINTS LIMITED,      2411.40,      2400.00,      2445.00,      2375.00,      2438.75,               6727247245.00,2789953,Y, ,101116,      2445.00,      1431.20
N,AXIS BANK LIMITED,       602.70,       606.60,       616.45,       603.20,       614.50,              12218847109.60,20019707,Y, ,202166,       765.85,       286.00
N,BAJAJ AUTO LIMITED,      3294.40,      3298.30,      3344.55,      3288.20,      3311.40,               2449311066.95,739106,Y, ,36114,      3371.20,      1788.65
N,BAJAJ FINSERV LTD.,      9114.05,      9159.00,      9234.50,      8970.00,      9052.45,               9678364709.00,1062443,Y, ,78634,      9950.00,      3985.30
N,BAJAJ FINANCE LIMITED,      4867.45,      4870.00,      4958.00,      4815.00,      4875.35,              17976515345.65,3679378,Y, ,151606,      4960.00,      1783.00
N,BHARTI AIRTEL LIMITED,       479.90,       486.85,       497.80,       483.40,       493.75,              15274968845.15,31039563,Y, ,284386,       612.00,       361.75
N,BHARAT PETROLEUM CORP  LT,       393.90,       396.30,       398.80,       388.80,       392.30,               2912689543.75,7412819,Y, ,110232,       510.00,       252.00
N,BRITANNIA INDUSTRIES LTD,      3635.95,      3637.00,      3672.00,      3612.00,      3648.20,               1759209894.55,482933,Y, ,36692,      4010.00,      2100.00
N,CIPLA LTD,       762.15,       763.00,       770.60,       757.00,       766.95,               4146787257.10,5423289,Y, ,84635,       829.05,       355.30
N,COAL INDIA LTD,       133.45,       134.20,       134.95,       131.10,       133.30,               2579395237.15,19371235,Y, ,74522,       214.60,       109.55
N,DIVI'S LABORATORIES LTD,      3692.35,      3710.85,      3739.00,      3665.00,      3711.95,               3862335664.20,1043566,Y, ,58147,      3770.00,      1626.00
N,DR. REDDY'S LABORATORIES,      4923.05,      4940.00,      4960.55,      4862.10,      4908.55,               6870781384.25,1399682,Y, ,74301,      5512.65,      2495.05
N,EICHER MOTORS LTD,      2549.50,      2564.80,      2597.70,      2532.50,      2553.50,               2922069992.05,1140298,Y, ,54159,     22876.60,      2015.20
N,GAIL (INDIA) LTD,       118.25,       119.70,       122.00,       118.50,       119.80,               4072103450.30,33874098,Y, ,110222,       133.35,        65.00
N,GRASIM INDUSTRIES LTD,       910.05,       915.40,       946.90,       913.10,       931.50,               2820847112.70,3030378,Y, ,48692,       946.90,       385.05
N,HCL TECHNOLOGIES LTD,       862.20,       866.00,       867.85,       854.45,       858.50,               4799641241.40,5577388,Y, ,147987,      1139.00,       375.25
N,HDFC LTD,      2253.95,      2253.95,      2284.90,      2231.60,      2245.90,               7312486078.40,3245440,Y, ,127080,      2499.90,      1473.45
N,HDFC BANK LTD,      1377.20,      1381.00,      1401.45,      1373.30,      1385.60,              18660621784.30,13456161,Y, ,287684,      1464.40,       738.75
N,HDFC LIFE INS CO LTD,       647.95,       652.00,       654.95,       640.10,       643.25,               2880498467.55,4452423,Y, ,79853,       688.50,       340.00
N,HERO MOTOCORP LIMITED,      3139.85,      3151.00,      3202.00,      3150.00,      3180.45,               3465690524.20,1089915,Y, ,63663,      3394.90,      1475.00
N,HINDALCO  INDUSTRIES  LTD,       242.00,       244.55,       255.95,       243.00,       252.70,              10552775187.80,41978766,Y, ,195280,       255.95,        84.90
N,HINDUSTAN UNILEVER LTD.,      2127.75,      2141.00,      2195.40,      2133.60,      2184.20,               8042709753.15,3712143,Y, ,168984,      2614.30,      1757.30
N,ICICI BANK LTD.,       481.85,       483.70,       504.00,       483.00,       502.05,              19573338156.20,39547014,Y, ,301584,       552.20,       268.30
N,INDUSIND BANK LIMITED,       896.25,       902.50,       920.00,       889.80,       913.65,              11457596767.55,12658012,Y, ,176834,      1596.55,       235.55
N,INFOSYS LIMITED,      1126.45,      1125.00,      1137.00,      1115.00,      1134.65,              11914725948.45,10564055,Y, ,167778,      1186.00,       509.25
N,INDIAN OIL CORP LTD,        89.90,        90.30,        91.45,        89.00,        90.40,               2245874167.50,24856327,Y, ,63510,       131.60,        71.15
N,ITC LTD,       196.20,       196.85,       199.35,       196.50,       198.20,               4390135539.75,22152332,Y, ,109919,       247.90,       134.60
N,JSW STEEL LIMITED,       370.85,       373.00,       376.20,       363.20,       370.40,               2804018665.95,7570516,Y, ,59030,       376.20,       132.50
N,KOTAK MAHINDRA BANK LTD,      1821.00,      1828.00,      1857.00,      1802.40,      1846.25,               7296038745.20,3989431,Y, ,170610,      1948.40,      1001.00
N,LARSEN & TOUBRO LTD.,      1125.15,      1130.00,      1162.00,      1128.75,      1149.50,               7513331868.35,6542918,Y, ,144476,      1383.70,       661.00
N,MAHINDRA & MAHINDRA LTD,       745.85,       749.10,       764.45,       743.20,       750.55,               4032891220.25,5356456,Y, ,73487,       764.45,       245.40
N,MARUTI SUZUKI INDIA LTD.,      7739.10,      7798.00,      7882.65,      7641.25,      7803.15,              18632382682.95,2393536,Y, ,170701,      7882.65,      4001.10
N,NESTLE INDIA LIMITED,     17492.15,     17550.00,     17877.50,     17520.00,     17828.70,               2206364923.65,124700,Y, ,28942,     18369.95,     12200.00
N,NTPC LTD,        98.55,        99.20,        99.80,        97.50,        98.55,               3436914741.05,34813873,Y, ,73651,       125.00,        73.20
N,OIL AND NATURAL GAS CORP.,        88.70,        89.75,        91.00,        87.25,        89.85,               3945040862.70,44126894,Y, ,127713,       133.40,        50.00
N,POWER GRID CORP. LTD.,       193.45,       194.20,       196.95,       192.75,       194.35,               1626214879.50,8346748,Y, ,57814,       211.00,       122.15
N,RELIANCE INDUSTRIES LTD,      1964.05,      1969.00,      1969.00,      1940.00,      1946.75,              16605763758.95,8521388,Y, ,286109,      2369.35,       875.65
N,SBI LIFE INSURANCE CO LTD,       858.15,       865.10,       871.00,       856.45,       863.00,               1428420703.50,1654173,Y, ,67777,      1020.00,       519.40
N,STATE BANK OF INDIA,       256.30,       257.00,       264.35,       253.55,       263.50,              20540875199.50,79252024,Y, ,332166,       344.60,       149.45
N,SHREE CEMENT LIMITED,     24905.15,     24951.00,     25335.00,     24820.30,     24912.85,               1586155189.95,63298,Y, ,15899,     25655.50,     15410.00
N,SUN PHARMACEUTICAL IND L,       548.25,       550.00,       572.90,       545.20,       569.05,               9060354080.00,16177536,Y, ,188482,       572.90,       312.00
N,TATA MOTORS LIMITED,       184.85,       186.50,       188.80,       182.20,       184.15,               8900542774.70,47995639,Y, ,190324,       201.70,        63.50
N,TATA STEEL LIMITED,       620.90,       624.00,       632.50,       614.60,       622.70,              12590042591.05,20153552,Y, ,184757,       632.50,       250.85
N,TATA CONSULTANCY SERV LT,      2709.45,      2710.80,      2738.85,      2699.00,      2727.55,               7315291484.55,2686527,Y, ,121585,      2885.00,      1506.05
N,TECH MAHINDRA LIMITED,       915.15,       915.00,       929.30,       907.05,       923.10,               3959141089.95,4302626,Y, ,81637,       929.30,       471.40
N,TITAN COMPANY LIMITED,      1418.50,      1418.50,      1440.55,      1413.70,      1437.15,               3183820752.10,2229459,Y, ,67658,      1440.55,       720.90
N,ULTRATECH CEMENT LIMITED,      4893.50,      4990.00,      5199.00,      4960.10,      5091.40,              15251795939.50,2996248,Y, ,196081,      5199.00,      2910.00
N,UPL LIMITED,       454.75,       458.95,       463.00,       452.50,       455.70,               3531088028.05,7719922,Y, ,67243,       614.90,       240.15
N,WIPRO LTD,       360.30,       361.10,       362.40,       359.00,       360.80,               2678979373.80,7427393,Y, ,65761,       381.70,       159.40
 , , , , , , , , ,N, , , , , , 
 ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,ABBOTT INDIA LIMITED,     15291.10,     15398.50,     15399.00,     15235.00,     15247.05,                225344792.90,14739,N, ,4308,     18679.75,     12186.55
N,ACC LIMITED,      1718.10,      1726.60,      1732.95,      1654.55,      1665.95,               4261890838.55,2540286,N, ,73862,      1785.00,       895.15
N,ADANI GREEN ENERGY LTD,      1145.00,      1150.00,      1159.00,      1125.00,      1129.75,                840278479.30,741720,N, ,34134,      1220.00,       111.90
N,ADANI TRANSMISSION LTD,       427.80,       428.45,       445.00,       428.45,       436.55,                625059812.50,1430614,N, ,26996,       445.00,       147.50
N,ALKEM LABORATORIES LTD.,      2847.85,      2865.00,      2897.35,      2834.00,      2863.40,                436162661.80,152023,N, ,21819,      3090.00,      1881.30
N,AMBUJA CEMENTS LTD,       261.10,       262.00,       263.00,       249.90,       252.55,               2870452757.75,11266087,N, ,82632,       272.00,       136.55
N,AUROBINDO PHARMA LTD,       898.15,       902.00,       909.40,       892.55,       900.65,               2701186061.40,2997638,N, ,68171,       967.50,       288.85
N,BAJAJ HOLDINGS & INVS LTD,      3142.65,      3164.25,      3175.00,      3121.00,      3138.05,                136828403.95,43515,N, ,5724,      3950.00,      1460.15
N,BANDHAN BANK LIMITED,       376.60,       379.00,       396.00,       375.00,       393.40,               3923139045.70,10228049,N, ,98640,       588.50,       152.20
N,BANK OF BARODA,        58.30,        58.90,        59.75,        56.60,        59.05,               4300608208.30,73822092,N, ,121571,       106.15,        36.00
N,BERGER PAINTS (I) LTD,       668.85,       667.00,       672.70,       661.50,       671.20,                451171693.05,676179,N, ,17529,       673.65,       389.35
N,BIOCON LIMITED.,       433.90,       435.05,       444.00,       431.45,       442.65,               2795349934.75,6358494,N, ,70975,       478.00,       235.55
N,BOSCH LIMITED,     13006.70,     13000.00,     13459.00,     12968.85,     13119.65,               3172452351.50,239535,N, ,37258,     16552.50,      7850.00
N,CADILA HEALTHCARE LIMITED,       462.95,       464.00,       475.80,       458.05,       471.05,               3465921425.40,7398943,N, ,73395,       475.80,       202.00
N,COLGATE PALMOLIVE LTD.,      1538.65,      1544.00,      1548.70,      1528.00,      1540.80,                670069254.80,435490,N, ,19843,      1578.90,      1065.00
N,CONTAINER CORP OF IND LTD,       417.60,       420.00,       420.65,       409.05,       412.65,               1082116904.00,2617938,N, ,41822,       602.20,       263.40
N,DABUR INDIA LTD,       501.50,       502.90,       506.80,       501.60,       502.30,               1530528613.10,3038914,N, ,36684,       535.95,       386.05
N,DLF LIMITED,       203.00,       203.70,       212.25,       203.05,       211.30,               4441603384.50,21352652,N, ,99731,       266.55,       114.55
N,AVENUE SUPERMARTS LIMITED,      2470.85,      2469.95,      2469.95,      2415.55,      2441.90,                757971661.60,310934,N, ,30692,      2560.00,      1700.00
N,GENERAL INS CORP OF INDIA,       140.75,       141.35,       142.30,       137.70,       139.45,                 58200694.80,415036,N, ,4940,       279.60,        81.50
N,GODREJ CONSUMER PRODUCTS,       712.20,       715.10,       718.90,       707.00,       710.00,                896437606.15,1261160,N, ,23451,       772.00,       425.10
N,HAVELLS INDIA LIMITED,       832.30,       832.90,       844.60,       826.05,       829.50,               1627131562.35,1950537,N, ,42740,       855.00,       447.05
N,HDFC AMC LIMITED,      2565.90,      2575.85,      2611.30,      2555.05,      2591.15,                914308959.10,353177,N, ,38353,      3549.00,      1962.00
N,HINDUSTAN PETROLEUM CORP,       220.25,       221.20,       223.15,       215.00,       216.65,               1689105814.95,7763530,N, ,57083,       283.95,       150.00
N,HINDUSTAN ZINC LIMITED,       238.10,       239.00,       245.00,       238.50,       241.20,                431192251.85,1772775,N, ,40276,       258.95,       116.05
N,ICICI LOMBARD GIC LIMITED,      1482.10,      1480.00,      1495.00,      1436.50,      1450.25,               1366946863.50,938899,N, ,74681,      1530.00,       805.00
N,ICICI PRU LIFE INS CO LTD,       477.45,       478.80,       480.85,       470.30,       476.20,                451602416.05,950378,N, ,17787,       533.90,       226.10
N,INDRAPRASTHA GAS LTD,       484.10,       486.50,       489.40,       475.10,       478.45,               1076880647.30,2244895,N, ,38977,       534.20,       284.05
N,INTERGLOBE AVIATION LTD,      1644.05,      1658.00,      1752.00,      1647.50,      1744.80,               8379650548.00,4860585,N, ,228995,      1752.00,       771.30
N,BHARTI INFRATEL LTD.,       239.55,       238.95,       239.75,       234.05,       237.35,               2374367153.30,10017464,N, ,65388,       296.50,       120.05
N,L&T INFOTECH LIMITED,      3300.65,      3320.00,      3330.00,      3256.80,      3265.15,                824895685.95,251735,N, ,28057,      3512.70,      1210.00
N,LUPIN LIMITED,       915.45,       918.00,       936.55,       914.10,       933.30,               3855957379.00,4166124,N, ,62706,      1122.30,       504.75
N,MARICO LIMITED,       389.65,       392.10,       398.30,       390.80,       395.05,               1431212363.10,3631106,N, ,42866,       398.30,       234.00
N,UNITED SPIRITS LIMITED,       571.40,       575.00,       581.65,       573.10,       579.60,               1206676144.00,2086026,N, ,32371,       742.70,       442.65
N,MOTHERSON SUMI SYSTEMS LT,       156.50,       157.00,       161.60,       156.55,       158.85,               2726892042.55,17100980,N, ,74778,       161.60,        48.65
N,MUTHOOT FINANCE LIMITED,      1179.10,      1185.00,      1191.55,      1159.35,      1172.00,               1837417254.70,1561420,N, ,44515,      1405.75,       476.80
N,INFO EDGE (I) LTD,      4157.75,      4166.10,      4245.00,      4166.10,      4236.00,               1150360271.55,272479,N, ,23624,      4426.50,      1581.10
N,NMDC LTD.,       105.75,       106.10,       107.80,       103.55,       106.85,               1286628110.95,12122984,N, ,42562,       139.70,        61.55
N,ORACLE FIN SERV SOFT LTD.,      3052.05,      3068.00,      3068.00,      3022.25,      3042.30,                145614800.00,47866,N, ,5928,      3400.00,      1506.00
N,PIRAMAL ENTERPRISES LTD,      1492.65,      1504.95,      1517.40,      1440.95,      1468.35,               3214612902.40,2174009,N, ,79610,      1828.00,       606.85
N,PETRONET LNG LIMITED,       256.05,       258.00,       265.45,       257.80,       262.05,               2785009457.70,10639543,N, ,141770,       283.25,       170.40
N,POWER FIN CORP LTD.,       114.45,       114.70,       118.25,       114.40,       115.50,               1572686137.10,13517459,N, ,53434,       133.40,        74.15
N,P&G HYGIENE & HEALTH CARE,     10949.10,     10997.00,     11261.00,     10696.65,     10940.65,                112806435.50,10222,N, ,3761,     12388.80,      8400.00
N,PIDILITE INDUSTRIES LTD,      1615.05,      1620.00,      1632.00,      1595.20,      1606.70,               1628166977.40,1010532,N, ,38656,      1709.90,      1185.55
N,PUNJAB NATIONAL BANK,        35.80,        36.25,        36.70,        34.75,        35.65,               4290744026.30,120208081,N, ,93179,        67.00,        26.30
N,SBI CARDS & PAY SER LTD,       838.65,       849.00,       861.00,       840.25,       858.85,               2757894049.10,3230931,N, ,94195,       918.75,       495.00
N,SIEMENS LTD,      1534.25,      1538.00,      1555.00,      1512.00,      1528.75,                678842219.70,442704,N, ,25456,      1639.00,       947.90
N,TATA CONSUMER PRODUCT LTD,       550.40,       552.00,       566.90,       549.75,       563.50,               2338837478.50,4170295,N, ,72617,       591.95,       213.70
N,TORRENT PHARMACEUTICALS L,      2670.15,      2681.90,      2687.35,      2630.50,      2665.25,               1092580929.40,412147,N, ,27433,      3031.20,      1583.25
N,UNITED BREWERIES LTD,      1070.00,      1076.50,      1105.00,      1072.20,      1091.65,                818454974.80,750848,N, ,23997,      1356.00,       749.50
 , , , , , , , , , , , , , , , 
 ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,20 MICRONS LTD,        32.80,        33.15,        37.30,        33.15,        36.35,                 29135448.55,818934,N, ,3402,        38.00,        19.00
N,21ST CENTURY MGMT SERVICE,         9.75,         9.70,         9.90,         9.70,         9.75,                    16052.85,1624,N, ,17,        17.25,         9.45
N,3I INFOTECH LTD.,         3.85,         4.00,         4.00,         3.70,         3.80,                 75762918.40,19521545,N, ,5309,         4.10,         1.15
N,3M INDIA LIMITED,     22713.40,     22713.40,     22713.40,     22155.00,     22422.95,                 72490374.55,3234,N, ,2124,     25200.00,     15700.00
N,3P LAND HOLDINGS LIMITED,         9.35,         9.80,         9.80,         9.00,         9.80,                    56317.95,5793,N, ,43,         9.80,         3.40
N,5PAISA CAPITAL LIMITED,       333.75,       330.05,       339.00,       330.05,       333.40,                  1721245.15,5153,N, ,180,       465.00,        90.00
N,A2Z INFRA ENGINEERING LTD,         4.65,         4.75,         4.85,         4.60,         4.85,                  4502432.80,936751,N, ,715,         9.35,         2.90
N,AAKASH EXPLORATION SER L,        52.45,        53.25,        54.00,        52.50,        52.90,                  1617647.40,30298,N, ,593,        55.80,        48.35
N,AARON INDUSTRIES LIMITED,        57.00,        57.50,        57.50,        54.15,        54.15,                   731096.35,13353,N, ,228,        67.95,        28.00
N,AARTI DRUGS LTD.,       742.45,       745.30,       756.95,       725.10,       752.00,                865398102.60,1164230,N, ,42626,      3719.00,       421.00
N,AARTI INDUSTRIES LTD,      1195.50,      1181.05,      1210.00,      1181.05,      1205.95,                366071008.65,305836,N, ,14850,      1229.00,       668.00
N,AARTI SURFACTANTS LIMITED,      1122.45,      1140.00,      1140.00,      1066.35,      1075.00,                 62187242.70,57114,N, ,5248,      1209.60,       841.25
N,AARVEE DEN. & EXP. LTD,        12.00,        12.25,        12.50,        11.60,        12.00,                   168585.75,13940,N, ,83,        17.70,         6.50
N,AARVI ENCON LIMITED,        39.85,        39.85,        41.60,        39.50,        39.65,                   120368.65,3001,N, ,39,        46.00,        24.70
N,AAVAS FINANCIERS LIMITED,      1679.90,      1698.00,      1698.00,      1638.20,      1659.70,                 60613332.30,36384,N, ,4916,      2101.00,       849.05
N,ABB INDIA LIMITED,      1172.00,      1184.00,      1197.65,      1150.00,      1154.45,                190029034.45,162427,N, ,10627,      1523.00,       722.00
N,ADITYA BIRLA CAPITAL LTD.,        91.40,        92.10,        93.80,        89.90,        90.85,                337992255.70,3691221,N, ,19974,       115.35,        37.35
N,ADITYA BIRLA FASHION & RT,       163.70,       163.40,       165.40,       158.35,       159.75,                244599884.55,1518427,N, ,20724,       285.50,        97.00
N,ADITYA BIRLA RS.5 PPD UP,       104.55,       105.05,       107.45,       102.20,       103.05,                  3543891.10,33931,N, ,288,       118.00,        62.05
N,ACCELYA SOLN INDIA LTD,       909.40,       917.00,       920.35,       900.00,       904.80,                  4854399.55,5353,N, ,769,      1130.00,       800.00
N,ACCURACY SHIPPING LIMITED,        28.10,        26.80,        27.00,        26.70,        26.90,                   172000.00,6400,N, ,4,        42.60,        12.35
N,ACTION CONST EQUIP LTD,       124.35,       122.00,       129.00,       122.00,       124.50,                 91029184.70,727191,N, ,7804,       133.00,        31.35
N,ADANI ENTERPRISES LIMITED,       447.55,       449.00,       456.55,       442.00,       445.95,               1854704555.80,4131360,N, ,38726,       461.90,       116.40
N,ADANI GAS LIMITED,       364.05,       364.00,       367.50,       355.50,       358.55,               1161958595.95,3219970,N, ,37477,       382.65,        76.60
N,ADANI POWER LTD,        54.15,        58.00,        63.95,        56.30,        59.60,               7979264625.75,131879335,N, ,272084,        65.95,        23.00
N,ADF FOODS LIMITED,       501.20,       526.25,       526.25,       508.00,       526.25,                196415491.00,376642,N, ,5000,       526.25,       123.05
N,ADHUNIK INDUSTRIES LTD,        19.05,        19.90,        20.95,        19.90,        20.95,                  1183528.20,57165,N, ,264,       118.30,        11.70
N,ADOR WELDING LTD,       258.95,       258.95,       262.95,       256.00,       257.10,                  4744273.30,18345,N, ,744,       358.65,       158.50
N,ALLIED DIGITAL SERV. LTD,        29.40,        29.85,        30.25,        28.00,        28.45,                  4832761.15,167052,N, ,652,        31.45,        10.50
N,ADVANCED ENZYME TECH LTD,       347.00,       347.05,       360.00,       346.05,       350.10,                 46924028.80,133893,N, ,7531,       384.70,        98.10
N,AEGIS LOGISTICS LIMITED,       251.50,       253.85,       256.85,       251.10,       252.40,                 69545504.05,273860,N, ,5589,       269.15,       107.25
