MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,N2,NHAI,BOND 8.30% PA TAX FREE S2,      1237.00,      1235.10,      1241.10,      1235.10,      1241.00,                  3848441.98,3106, ,47,      1300.00,      1029.85
N,N2,NHPC,8.54% SEC RED BOND S2A,      1245.00,      1491.90,      1491.90,      1491.90,      1491.90,                    38789.40,26, ,2,      1491.90,      1215.00
N,N2,PFC,7.36% TAX FREE NCD,      1238.00,      1238.00,      1238.00,      1238.00,      1238.00,                  1652730.00,1335, ,2,      1238.50,      1060.00
N,N2,RECLTD,TAXFREE SEC NCD TR1 S2,      1171.40,      1184.00,      1184.00,      1172.00,      1172.64,                   238058.00,203, ,7,      1254.90,      1043.10
N,N2,TATACAPHSG,SEC RED NCD 8.10% SR.I,      1081.74,      1080.24,      1082.14,      1080.24,      1081.00,                   135174.30,125, ,4,      1169.00,       850.40
N,N3,DHANILOANS,DHANI LOANS & SERV LTD,       970.00,       979.00,       979.00,       979.00,       979.00,                     9790.00,10, ,1,       999.00,       705.00
N,N3,HUDCO,8.10 NCD 05MAR22 FV 1000,      1106.41,      1112.00,      1112.00,      1111.10,      1111.11,                   122231.00,110, ,3,      1277.50,      1010.00
N,N3,MAGMA,SEC RED NCD 10.04% SR.III,      1000.00,      1010.00,      1010.00,      1005.00,      1005.00,                    70600.00,70, ,3,      1010.00,       811.00
N,N3,NTPC,8.66%S-R-NCD SERIES 3A,      1670.00,      2000.00,      2000.00,      2000.00,      2000.00,                     2000.00,1, ,1,      2000.00,      1134.10
N,N4,IBUCCREDIT,SE RE NCD SR.IICIII&IV,      1130.00,      1149.99,      1150.00,      1149.99,      1150.00,                    95449.75,83, ,4,      1150.00,       650.10
N,N4,IIFCL,8.91% TAX FREE NCD,      1481.90,      1490.00,      1493.00,      1490.00,      1490.00,                   375483.00,252, ,5,      1493.00,      1240.00
N,N4,IIFL,SEC RED NCD 9.75 % SR.III,      1022.44,      1021.00,      1030.00,      1021.00,      1027.00,                    93159.00,91, ,4,      1057.80,       980.00
N,N4,NTPC,8.66%S-R-NCD SERIES 1B,      1152.00,      1161.30,      1284.99,      1161.30,      1167.50,                   761687.00,643, ,9,      1512.00,      1081.01
N,N4,PFC,8.20% TAX FREE NCD,      1053.80,      1060.00,      1060.00,      1057.00,      1057.00,                   296260.00,280, ,2,      1148.99,      1015.00
N,N4,RHFL,SEC RED NCD 9.05% SR. II,       170.00,       180.01,       180.01,       180.01,       180.01,                     1800.10,10, ,1,       517.20,       112.00
N,N4,TATACAPHSG,SEC RED NCD 8.01% SR.II,      1055.00,      1060.00,      1088.99,      1060.00,      1061.00,                   148796.01,140, ,9,      1225.00,       925.30
N,N5,DHANILOANS,DHANI LOANS & SERV LTD,      1095.00,      1075.00,      1102.00,      1020.50,      1101.50,                   313142.95,292, ,26,      1110.00,       720.08
N,N5,ERFLNCDI,SEC RED NCD 8.88% SR. V,       851.00,       865.00,       865.00,       865.00,       865.00,                      865.00,1, ,1,       900.75,       650.10
N,N5,HUDCO,7.51 NCD 16FEB28 TR1 SR2,      1246.99,      1269.00,      1269.00,      1263.99,      1263.99,                  1456121.49,1152, ,18,      1269.00,       905.15
N,N5,IIFL,SEC RED NCD 10.20 % SR.IV,      1101.25,      1101.25,      1101.25,      1100.00,      1100.00,                   550125.00,500, ,8,      1105.00,       831.00
N,N5,IREDA,IREDA 8.80NCDTR I SR II B,      1340.00,      1342.00,      1346.00,      1342.00,      1345.99,                   204387.99,152, ,7,      1449.00,      1132.01
N,N5,L&TINFRA,BOND 8.20% PA S1,      1065.00,      1061.05,      1061.05,      1057.06,      1057.06,                   948384.85,894, ,9,      1149.00,       942.00
N,N5,MAGMA,SEC RED NCD SR. V,      1090.00,      1090.00,      1090.00,      1090.00,      1090.00,                   195110.00,179, ,8,      1100.00,      1090.00
N,N5,NHAI,8.50% TAX FREE TR I S IIA,      1310.01,      1395.00,      1499.99,      1395.00,      1499.99,                     2894.99,2, ,2,      1499.99,      1140.60
N,N5,NHBTF2014,BOND 8.88%PA TF TR-I S 2B,      6560.10,      6560.10,      6699.00,      6560.10,      6699.00,                    13259.10,2, ,2,      7195.00,      5841.00
N,N5,NHPC,8.79% SEC RED BOND S2B,      1345.00,      1340.00,      1344.49,      1330.00,      1344.49,                    40028.98,30, ,6,      1499.99,      1103.29
N,N5,PFC,8.30% TAX FREE NCD,      1220.00,      1225.00,      1225.00,      1225.00,      1225.00,                    12250.00,10, ,2,      1286.85,      1142.00
N,N5,RECLTD,BOND 8.01% TAX FREE S1A,      1154.00,      1077.65,      1077.65,      1077.65,      1077.65,                    53882.50,50, ,1,      1301.00,      1042.60
N,N5,SBIN,BOND 9.95% PA RET. S4,     10904.89,     10910.00,     10948.00,     10900.00,     10945.91,                  6698170.19,613, ,128,     12299.00,     10200.00
N,N6,DHANILOANS,DHANI LOANS & SERV LTD,       970.02,       970.00,       990.00,       970.00,       990.00,                   136127.10,140, ,9,      1029.00,       760.00
N,N6,DHFL,SEC RED NCD 8.93% SR. 3B,       323.45,       309.22,       309.22,       309.22,       309.22,                      309.22,1, ,1,       380.00,       166.60
N,N6,EHFLNCD,SEC RED NCD 10% SR. VI,       901.22,       865.00,       907.50,       865.00,       900.00,                   580882.02,648, ,32,       948.00,       562.00
N,N6,HUDCO,BOND 7.03% PA TAX FREE S1,      1101.78,      1090.00,      1100.00,      1090.00,      1100.00,                    10950.00,10, ,2,      1286.52,      1016.17
N,N6,IBUCCREDIT,SERENCD8.90%SRIIICIII&IV,       959.80,       959.80,       959.80,       959.20,       959.20,                    51799.80,54, ,2,      1010.90,       701.05
N,N6,IBULHSGFIN,SEC RED NCD 8.90% SR. III,       980.01,       984.65,       984.65,       970.25,       970.25,                    85578.15,87, ,9,      1019.70,       685.05
N,N6,IDFCFIRSTB,BOND 0% 2021 TR-2 SR-II,     10603.05,     10610.15,     10610.15,     10610.05,     10610.05,                    53050.45,5, ,3,     10620.00,      8300.00
N,N6,IIFL,UNSEC RED NCD 10.0% SR. V,      1003.35,      1050.00,      1050.00,      1050.00,      1050.00,                    42000.00,40, ,5,      1075.00,       930.00
N,N6,L&TINFRA,BOND 8.30% PA CUM. S2,      2168.72,      2168.72,      2172.00,      2168.00,      2171.33,                 18600887.48,8575, ,43,      2200.00,      1600.10
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1356.27,      1353.01,      1362.00,      1353.01,      1358.37,                   569052.60,418, ,15,      1364.00,      1151.01
N,N6,NHBTF2023,NHB 8.93 NCD TR II SR 2 B,      6731.05,      6760.00,      6760.00,      6760.00,      6760.00,                   202800.00,30, ,3,      7477.00,      5909.00
N,N6,NHPC,8.92% SEC RED BOND S3B,      1474.50,      1455.17,      1471.00,      1455.17,      1470.14,                   451429.06,309, ,5,      1475.00,      1240.00
N,N6,NTPC,8.91%S-R-NCD SERIES 3B,      1423.95,      1429.90,      1430.00,      1429.87,      1429.92,                   524779.73,367, ,4,      1520.01,      1242.01
N,N6,PFC,8.43% TAX FREE NCD,      1149.00,      1125.00,      1125.00,      1125.00,      1125.00,                   225000.00,200, ,1,      1299.00,      1055.10
N,N6,RECLTD,BOND 8.46% TAX FREE S2A,      1250.00,      1314.07,      1314.07,      1314.07,      1314.07,                     1314.07,1, ,1,      1349.70,      1170.00
N,N6,RHFL,SEC RED NCD 9.15% SR III,       190.00,       180.00,       180.00,       180.00,       180.00,                    36900.00,205, ,9,       350.00,       101.50
N,N6,SBIN,BOND 9.45% PA NON RET. S4,     10875.00,     10890.00,     10890.00,     10870.00,     10870.00,                    43540.00,4, ,2,     12850.00,     10060.05
N,N7,DHANILOANS,DHANI LOANS & SERV LTD,       975.00,       975.00,       999.99,       975.00,       999.99,                   124374.00,125, ,3,      1139.00,       676.00
N,N7,IDFCFIRSTB,BOND 8.25% 2021 TR-3 SR-I,      5280.00,      5900.00,      5900.00,      5160.25,      5374.75,                   279607.75,54, ,3,      5900.00,      4801.00
N,N7,IIFL,UNSEC RED NCD 10.5% SR.VI,      1012.00,      1011.05,      1016.00,      1011.05,      1016.00,                    30445.25,30, ,4,      1080.00,       931.60
N,N7,IREDA,7.74% TAX FREE NCD,      1319.80,      1319.80,      1319.80,      1319.80,      1319.80,                    80507.80,61, ,4,      1319.99,      1122.00
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,        14.52,        12.00,        14.56,        12.00,        14.54,                   449355.85,30924, ,118,        14.94,        11.40
N,N8,DHANILOANS,DHANI LOANS & SERV LTD,       967.27,       989.50,       990.00,       950.15,       987.24,                   324446.55,329, ,17,       999.00,       520.62
N,N8,HUDCO,7.64% TAX FREETRI SR2B,      1295.12,      1296.01,      1296.01,      1296.00,      1296.00,                   401762.00,310, ,22,      1308.00,      1113.05
N,N8,IRFC,BOND 8.40% PA TF TI-SIIA,      1318.00,      1549.99,      1549.99,      1549.99,      1549.99,                     1549.99,1, ,1,      1589.80,      1140.00
N,N8,L&TFINANCE,SE RE NCD 9.1% SR.I OP II,      1086.00,      1067.11,      1097.50,      1067.11,      1097.50,                   127681.60,118, ,4,      1255.01,       901.00
N,N8,NHAI,TAX FREE7.39% SR.IB,      1179.00,      1179.01,      1185.00,      1179.01,      1185.00,                   318452.50,270, ,7,      1299.00,       925.60
N,N8,PFC,8.92% TAX FREE NCD,      1416.76,      1423.90,      1425.00,      1419.00,      1424.86,                  2335260.35,1640, ,25,      1520.00,      1242.00
N,N8,RECLTD,BOND 8.26% TAX FREE S1B,      1113.00,      1100.00,      1103.25,      1100.00,      1103.25,                    38532.50,35, ,3,      1244.00,      1000.00
N,N9,HUDCO,7.69% TAX FREETRII SR2B,      1256.53,      1255.00,      1258.50,      1252.15,      1253.89,                   651384.09,519, ,20,      1400.00,      1080.00
N,N9,IBUCCREDIT,SERENCD9.00%SRVCIII&IV,       890.55,       790.25,       836.20,       765.05,       835.91,                   898226.20,1095, ,22,       910.00,       611.05
N,N9,IDFCFIRSTB,BOND 9% 2021 TR-1 SR-I,      5422.50,      5422.50,      5430.00,      5400.00,      5402.00,                   162653.00,30, ,10,      5554.95,      4670.01
N,N9,RECLTD,BOND 8.71% TAX FREE S2B,      1280.95,      1290.00,      1290.00,      1280.00,      1285.00,                  1811734.00,1411, ,54,      1363.75,      1100.00
N,N9,SREIBNPNCD,10.25% SRNCD SR IX,       850.00,       860.00,       860.00,       860.00,       860.00,                     8600.00,10, ,1,      1078.00,       678.00
N,NA,IBULHSGFIN,SEC RED NCD 9.0% SR. VI,       741.00,       742.50,       744.50,       742.50,       744.38,                   364600.30,490, ,14,       868.00,       451.00
N,NA,IDFCFIRSTB,BOND 0% 2021 TR-1 SR-II,     10841.00,     10845.00,     10875.00,     10845.00,     10875.00,                    86880.00,8, ,2,     10875.00,      7900.00
N,NA,IRFC,BOND 8.65% PA TF TI-SIIB,      1340.00,      1340.00,      1340.00,      1325.00,      1325.00,                    79650.00,60, ,5,      1530.00,      1075.20
N,NA,NHAI,TAX FREE7.60% SR.IIB,      1290.99,      1291.00,      1293.00,      1287.25,      1293.00,                  2273657.00,1760, ,9,      1301.00,      1103.00
N,NA,TCFSL,SERENCD8.70%SRICI&II,      1002.15,      1110.00,      1110.00,      1110.00,      1110.00,                     1110.00,1, ,1,      1127.25,       895.00
N,NB,IBULHSGFIN,SEC RED NCD SR. VII,      1060.00,      1090.65,      1099.00,      1090.65,      1099.00,                    68877.95,63, ,4,      1100.00,       720.00
N,NB,IDFCFIRSTB,BOND 8.70% 2022 TR-2 SR-I,      5400.00,      5350.00,      5350.00,      5330.05,      5330.05,                    26670.20,5, ,2,      5443.95,      4285.00
N,NB,TATACAPHSG,UN SE RE NCD 8.55% SR.VI,      1137.30,      1149.00,      1176.90,      1149.00,      1176.90,                    63334.50,55, ,4,      1190.00,       901.00
N,NB,TCFSL,SERENCD8.80%SRICIII&IV,      1033.00,      1031.25,      1031.55,      1031.10,      1031.10,                   128909.35,125, ,14,      1108.00,       867.40
N,NC,DHFL,SEC RED NCD 9.30% SR. 6B,       335.00,       342.00,       343.00,       339.90,       343.00,                   447187.80,1312, ,8,       369.90,       117.00
N,NC,IDFCFIRSTB,BOND 0% 2022 TR-2 SR-II,     10500.00,     10499.00,     10765.05,     10340.00,     10371.00,                   393044.05,37, ,14,     10765.05,      8500.00
N,NC,IIFL,UNSEC RED NCD 10.00% SR.V,      1020.00,      1001.15,      1001.15,      1001.15,      1001.15,                    10011.50,10, ,1,      1020.00,       855.60
N,NC,IRFC,BOND 8.63% PA TF TII-SIIA,      1603.00,      1350.00,      1350.00,      1350.00,      1350.00,                   108000.00,80, ,9,      1603.00,      1206.50
N,NC,NTPC,TFB 7.53% 2030 SR. 2B,      1205.01,      1195.00,      1195.00,      1195.00,      1195.00,                     2390.00,2, ,1,      1321.00,      1100.00
N,NC,RECLTD,BOND8.63% PA TF TR II S2A,      1275.00,      1530.00,      1530.00,      1530.00,      1530.00,                     1530.00,1, ,1,      1530.00,      1044.99
N,ND,HUDCO,8.76% TAX FREETRI SR2B,      1293.77,      1293.00,      1296.00,      1292.99,      1293.42,                  1721266.77,1331, ,33,      1498.00,      1170.00
N,ND,IDFCFIRSTB,BOND 8.43% 2022 TR-3 SR-I,      5240.00,      5240.00,      5240.00,      5240.00,      5240.00,                    31440.00,6, ,3,      5890.00,      4261.01
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1086.15,      1086.61,      1092.50,      1086.61,      1092.25,                  1195892.91,1096, ,38,      1152.00,       962.00
N,NE,ECLFINANCE,SEC RED NCD SR. I,      1239.99,      1206.31,      1219.00,      1206.31,      1219.00,                    31376.75,26, ,2,      1240.00,       643.01
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1510.00,      1519.00,      1521.80,      1512.00,      1512.15,                  1472978.45,971, ,20,      1549.00,      1253.00
N,NE,IRFC,BOND 8.88% PA TF TII-SIIB,      1359.60,      1369.80,      1370.00,      1369.80,      1369.95,                     8219.40,6, ,3,      1430.00,      1070.10
N,NE,L&TFINANCE,SERENCD 8.89% SR.IV OPII,      1025.05,      1050.00,      1117.39,      1050.00,      1110.74,                     9699.63,9, ,5,      1117.39,       920.00
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1261.51,      1263.99,      1263.99,      1258.36,      1262.00,                  1497274.56,1187, ,14,      1318.99,      1125.00
N,NE,RECLTD,BOND8.44% PA TF TR II S1B,      1123.00,      1123.00,      1123.00,      1123.00,      1123.00,                     1123.00,1, ,1,      1350.00,      1020.37
N,NF,DHANILOANS,DHANI LOANS & SERV LTD,       959.00,      1000.00,      1000.00,       985.00,       995.00,                    14925.00,15, ,3,      1000.00,       710.00
N,NF,ECLFINANCE,SEC RED NCD 9.45% SR. II,      1018.71,      1020.00,      1020.00,      1015.00,      1015.00,                   105010.00,103, ,5,      1079.95,       670.05
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,       955.00,       960.00,       960.00,       960.00,       960.00,                    19200.00,20, ,2,       978.00,       744.01
N,NG,RECLTD,BOND8.86% PA TF TR II S3B,      1451.21,      1415.00,      1415.00,      1415.00,      1415.00,                   141500.00,100, ,1,      1500.00,      1250.00
N,NH,IFCI,9.90 % SRNCD SR VI,      1035.00,      1032.00,      1034.75,      1028.00,      1029.90,                  4586431.52,4451, ,31,      1108.95,       900.00
N,NH,RECLTD,7.43% TAX FREE TRI SR3B,      1310.30,      1311.01,      1311.01,      1311.01,      1311.01,                    27531.21,21, ,1,      1390.00,      1121.00
N,NH,TCFSL,SERENCD8.45%SR.ICIII&IV,      1041.81,      1044.70,      1044.75,      1040.55,      1040.55,                   469207.50,450, ,17,      1113.00,       776.80
N,NI,ECLFINANCE,SEC RED NCD 9.65% SR. V,       983.00,       965.00,       980.00,       965.00,       978.33,                   154131.20,158, ,10,      1037.80,       690.10
N,NI,L&TFINANCE,SERENCD 8.98% SR.VI OPII,      1150.00,      1136.00,      1140.00,      1136.00,      1140.00,                    56840.00,50, ,3,      1199.89,       931.00
N,NJ,ECLFINANCE,SEC RED NCD 9.43% SR. VI,       915.00,       913.52,       921.80,       913.52,       920.00,                    55918.00,61, ,5,       945.00,       601.30
N,NJ,IRFC,TAX FREE  7.53% SR. 103 A,      1235.08,      1226.91,      1232.50,      1226.91,      1232.50,                   159666.00,130, ,4,      1295.00,      1011.00
N,NJ,SREIBNPNCD,9.35% SRNCD SR V B,       750.11,       800.00,       800.00,       800.00,       800.00,                     4000.00,5, ,1,       965.90,       635.00
N,NJ,TCFSL,SERENCD8.50%SR.IICIII&IV,      1070.00,      1070.00,      1071.01,      1070.00,      1071.00,                   240863.75,225, ,4,      1160.90,       915.20
N,NK,ECLFINANCE,SEC RED NCD 9.85% SR. VII,       900.00,       899.95,       899.95,       899.95,       899.95,                    35998.00,40, ,1,       948.20,       617.80
N,NK,L&TFINANCE,SE RE NCD 8.9% SR.I OP II,      1092.00,      1071.19,      1097.99,      1071.19,      1097.99,                    41214.42,38, ,2,      1169.00,       882.00
N,NL,IFCI,9.40 % SRNCD TR II SR III,      1082.00,      1080.00,      1080.00,      1074.85,      1076.45,                   680354.70,632, ,10,      1150.00,       890.00
N,NL,SREIBNPNCD,9.75% SRNCD SR VI B,       778.00,       770.00,       770.00,       725.00,       755.00,                    14180.00,19, ,3,       960.00,       622.00
N,NM,ECLFINANCE,SEC RED NCD 10.20% SR. I,      1066.87,      1080.00,      1080.00,      1060.00,      1070.00,                  1000520.10,936, ,13,      1080.00,       721.01
N,NN,DHFL,SEC RED NCD 9.15% SR. 2B,       335.00,       335.00,       335.00,       335.00,       335.00,                      335.00,1, ,1,       370.00,       170.40
N,NN,ECLFINANCE,SEC RED NCD SR. II,      1162.11,      1160.00,      1188.00,      1160.00,      1178.00,                   231420.10,196, ,5,      1200.00,       688.00
N,NN,TCFSL,UNSERENCD8.85%SRIVCIII&IV,      1119.00,      1119.00,      1119.00,      1119.00,      1119.00,                    11190.00,10, ,1,      1200.80,       987.00
N,NO,ECLFINANCE,SEC RED NCD 9.95% SR. III,       985.00,       990.00,       990.00,       977.00,       987.00,                   112622.00,114, ,3,       998.00,       761.05
N,NO,IRFC,TAX FREE  7.64% SR. 108A,      1249.57,      1248.55,      1254.00,      1248.21,      1253.07,                   875171.97,700, ,23,      1314.00,      1101.00
N,NP,DHFL,SEC RED NCD 9.25% SR. 3B,       335.20,       334.00,       344.50,       334.00,       340.00,                   748056.02,2203, ,22,       405.00,       135.00
N,NP,ECLFINANCE,SEC RED NCD 10.40% SR. IV,      1029.93,      1004.04,      1031.00,      1004.04,      1023.03,                    87095.95,85, ,8,      1050.00,       680.00
N,NQ,DHFL,SEC RED NCD 8.90% SR. I,       317.00,       325.00,       344.99,       317.81,       342.05,                   239953.68,709, ,23,       371.00,       152.00
N,NQ,ECLFINANCE,SEC RED NCD SR. V,      1150.00,      1018.50,      1018.50,      1018.50,      1018.50,                    20370.00,20, ,1,      1244.00,       688.00
N,NQ,SREIBNPNCD,UNS RED NCD SR. III,       808.94,       890.00,       890.00,       890.00,       890.00,                    17800.00,20, ,1,      1125.00,       695.00
N,NR,ECLFINANCE,SEC RED NCD 10.15% SR. VI,       975.91,       975.00,       976.99,       974.00,       975.00,                   237909.94,244, ,13,       989.00,       630.30
N,NS,DHFL,SEC RED NCD 9.00% SR. II,       313.05,       325.00,       339.90,       316.55,       319.23,                   173918.60,533, ,8,       340.00,       108.80
N,NU,SREIBNPNCD,UNS RED NCD 9.50% SR. VII,       615.00,       610.00,       610.00,       610.00,       610.00,                    57950.00,95, ,4,      1014.50,       481.00
N,NW,L&TFINANCE,SERENCD 8.70% SR.VII OPII,      1080.00,      1100.00,      1100.00,      1100.00,      1100.00,                     9900.00,9, ,1,      1180.50,       850.00
N,NX,DHFL,SEC RED NCD 9.10% SR. IV,       315.00,       315.00,       320.80,       315.00,       320.80,                    26481.40,83, ,2,       390.00,       130.00
N,NY,DHFL,SEC RED NCD 8.56% SR. V,       320.00,       311.80,       311.80,       310.00,       310.00,                    62090.10,200, ,3,       350.00,       173.01
N,NY,L&TFINANCE,SE RE NCD 8.45% SR.I OPT2,      1091.10,      1095.05,      1111.00,      1095.05,      1111.00,                    77814.50,71, ,8,      1120.00,       812.40
N,NY,SREIBNPNCD,SEC RED NCD 10.00% SR. VI,       813.98,       790.00,       790.00,       790.00,       790.00,                    17380.00,22, ,3,       999.00,       700.00
N,Y1,DHFL,SEC RED NCD 8.65% SR. VI,       326.20,       326.00,       343.00,       326.00,       342.96,                    36171.20,107, ,4,       343.00,       148.25
N,Y5,L&TFINANCE,SE RE NCD 8.60% SR.IV O8,      1139.99,      1130.00,      1145.00,      1130.00,      1145.00,                    12445.00,11, ,2,      1175.00,       900.00
N,Y7,L&TFINANCE,SE RE NCD 8.29% SR.V O10,      1090.00,      1085.55,      1085.55,      1085.50,      1085.50,                    59702.75,55, ,2,      1141.80,       800.00
N,Y7,SREIBNPNCD,SEC RED NCD 8.65% SR. VI,       700.00,       566.00,       675.00,       565.80,       580.63,                   168385.20,290, ,8,      1000.00,       552.00
N,Y8,SREIBNPNCD,SEC RED NCD 9.00% SR. VII,       623.14,       639.20,       639.20,       639.20,       639.20,                     3196.00,5, ,1,       900.00,       550.00
N,Y9,L&TFINANCE,SE RE NCD 8.65% SR.VI O12,      1140.31,      1158.00,      1158.00,      1158.00,      1158.00,                     1158.00,1, ,1,      1225.50,       938.20
N,Y9,SRTRANSFIN,BOND 10.15% PA SRN S-III,      1058.00,      1050.00,      1050.00,      1050.00,      1050.00,                    52500.00,50, ,1,      1172.90,       911.00
N,YB,SRTRANSFIN,BOND 9.71% PA SRN S-V,      1030.00,      1030.00,      1031.00,      1030.00,      1031.00,                   103080.90,100, ,3,      1100.00,       906.00
N,YI,SRTRANSFIN,SEC RED NCD 9.03% SR. II,      1000.15,      1005.10,      1005.10,      1005.10,      1005.10,                    23117.30,23, ,1,      1019.00,       864.95
N,YJ,SRTRANSFIN,SEC RED NCD 9.10% SR. III,      1034.38,      1038.75,      1038.75,      1035.25,      1035.25,                    53836.50,52, ,3,      1080.19,       900.00
N,YK,SRTRANSFIN,SEC RED NCD 9.30% SR. IV,      1032.00,      1034.00,      1040.00,      1034.00,      1039.05,                  1211075.12,1167, ,16,      1047.90,       756.26
N,YL,SRTRANSFIN,SEC RED NCD 9.40% SR. V,      1019.50,      1023.00,      1023.00,      1023.00,      1023.00,                    25575.00,25, ,1,      1065.00,       775.20
N,YM,SRTRANSFIN,SEC RED NCD SR. VI,      1231.00,      1231.00,      1231.00,      1231.00,      1231.00,                     6155.00,5, ,1,      1231.00,       841.05
N,YN,SRTRANSFIN,SEC RED NCD SR. VII,      1225.00,      1231.00,      1240.00,      1225.00,      1240.00,                   184200.00,150, ,7,      1255.00,       961.10
N,YO,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1000.07,      1002.00,      1004.01,      1002.00,      1004.00,                   136524.10,136, ,3,      1029.00,       771.05
N,YP,SRTRANSFIN,SEC RED NCD 9.30% SR. II,      1022.00,      1035.00,      1035.00,      1035.00,      1035.00,                   362250.00,350, ,3,      1035.00,       852.40
N,YQ,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1011.40,      1010.00,      1010.00,      1009.00,      1010.00,                    60595.00,60, ,4,      1079.80,       776.00
N,YR,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1017.00,      1018.00,      1018.00,      1016.00,      1016.24,                  1093119.00,1075, ,9,      1089.90,       851.00
N,YS,SRTRANSFIN,SEC RED NCD 9.70% SR. V,      1079.21,      1078.80,      1079.00,      1078.80,      1079.00,                    59338.80,55, ,2,      1200.00,       915.00
N,YT,SRTRANSFIN,SEC RED NCD SR. VI,      1200.00,      1200.00,      1200.00,      1197.00,      1197.00,                    29970.00,25, ,2,      1200.00,       879.20
N,YU,SRTRANSFIN,SEC RED NCD SR. VII,      1116.00,      1196.00,      1196.00,      1196.00,      1196.00,                   101660.00,85, ,2,      1196.00,       980.00
N,YV,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1006.00,      1005.60,      1010.00,      1005.60,      1010.00,                    61518.20,61, ,3,      1010.00,       875.00
N,YX,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1072.10,      1075.00,      1075.01,      1075.00,      1075.00,                    49450.10,46, ,5,      1084.00,       831.00
N,YY,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1075.00,      1070.00,      1085.00,      1070.00,      1079.00,                   668667.20,620, ,17,      1170.10,       730.00
N,YZ,SRTRANSFIN,SEC RED NCD 9.70% SR. V,      1200.00,      1118.00,      1130.00,      1118.00,      1130.00,                     2248.00,2, ,2,      1236.00,       900.00
N,Z2,SRTRANSFIN,SEC RED NCD SR. VII,      1190.00,      1190.00,      1190.00,      1160.00,      1160.00,                   190854.40,162, ,4,      1250.00,       947.00
N,Z3,SRTRANSFIN,SEC RED NCD 9.12% SR.I,      1000.00,      1000.05,      1000.05,      1000.01,      1000.01,                    10000.18,10, ,2,      1050.00,       785.20
N,Z4,SRTRANSFIN,SEC RED NCD 9.22% SR.II,       999.93,      1000.00,      1000.00,      1000.00,      1000.00,                   250000.00,250, ,2,      1088.00,       806.00
N,Z7,SRTRANSFIN,SEC RED NCD 9.5% SR.V,      1020.00,      1025.00,      1050.00,      1025.00,      1050.00,                   206276.84,200, ,14,      1069.00,       900.20
