MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,N5,ERFLNCDI,SEC RED NCD 8.88% SR. V,       875.00,       875.00,       875.00,       825.00,       869.75,                   324462.50,380, ,10,       900.75,       650.10
N,N5,HUDCO,7.51 NCD 16FEB28 TR1 SR2,      1267.00,      1267.00,      1267.00,      1250.00,      1250.00,                   259650.00,205, ,3,      1270.00,       905.15
N,N5,IIFL,SEC RED NCD 10.20 % SR.IV,      1108.20,      1110.00,      1110.00,      1109.00,      1109.00,                    38825.00,35, ,2,      1120.00,       831.00
N,N5,IREDA,IREDA 8.80NCDTR I SR II B,      1350.00,      1368.00,      1368.00,      1368.00,      1368.00,                    43776.00,32, ,1,      1449.00,      1132.01
N,N5,L&TINFRA,BOND 8.20% PA S1,      1063.01,      1069.90,      1085.00,      1065.10,      1073.39,                   379845.49,354, ,15,      1149.00,       942.00
N,N5,MAGMA,SEC RED NCD SR. V,      1160.00,      1160.00,      1160.00,      1160.00,      1160.00,                   295800.00,255, ,5,      1160.00,      1040.00
N,N5,SBIN,BOND 9.95% PA RET. S4,     10975.01,     10970.00,     10988.00,     10960.75,     10966.85,                  5102185.10,465, ,78,     12299.00,     10200.00
N,N6,DHANILOANS,DHANI LOANS & SERV LTD,       995.00,       995.00,       995.00,       995.00,       995.00,                   330340.00,332, ,4,      1029.00,       760.00
N,N6,DHFL,SEC RED NCD 8.93% SR. 3B,       330.20,       330.06,       345.00,       330.00,       345.00,                     6825.06,20, ,3,       390.00,       166.60
N,N6,EHFLNCD,SEC RED NCD 10% SR. VI,       915.00,       914.00,       914.00,       914.00,       914.00,                    47528.00,52, ,5,       948.00,       562.00
N,N6,ERFLNCDI,SEC RED NCD 9.25% SR. VI,       912.90,       915.00,       919.20,       915.00,       915.00,                   438910.00,479, ,7,       948.40,       587.01
N,N6,IBULHSGFIN,SEC RED NCD 8.90% SR. III,       980.00,       979.90,       987.00,       979.90,       985.01,                   178191.70,181, ,13,      1019.70,       685.05
N,N6,IDFCFIRSTB,BOND 0% 2021 TR-2 SR-II,     10665.05,     10670.00,     10670.00,     10670.00,     10670.00,                    85360.00,8, ,2,     10670.00,      8300.00
N,N6,IIFL,UNSEC RED NCD 10.0% SR. V,      1020.00,      1020.00,      1026.00,      1020.00,      1021.52,                   187884.80,184, ,5,      1085.00,       930.00
N,N6,IREDA,IREDA 8.80NCDTR I SR IIIB,      1490.00,      1481.00,      1481.00,      1481.00,      1481.00,                    14810.00,10, ,1,      1548.00,      1241.10
N,N6,L&TINFRA,BOND 8.30% PA CUM. S2,      2177.10,      2177.10,      2189.00,      2176.51,      2177.03,                   461797.75,212, ,15,      2189.00,      1600.10
N,N6,MAGMA,SEC RED NCD 10.27% SR. VI,      1020.00,      1100.00,      1100.00,      1100.00,      1100.00,                     1100.00,1, ,1,      1100.00,       812.00
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1360.00,      1355.00,      1359.55,      1352.50,      1359.39,                  4845725.26,3572, ,50,      1367.99,      1151.01
N,N6,NHBTF2014,BOND 9.01%PA TF TR-I S 3B,      7198.00,      7199.00,      7248.00,      7199.00,      7248.00,                  1144982.00,159, ,9,      7650.00,      6300.00
N,N6,NHBTF2023,NHB 8.93 NCD TR II SR 2 B,      6836.00,      6919.00,      6920.00,      6919.00,      6919.66,                   207590.00,30, ,2,      6920.00,      5909.00
N,N6,NHPC,8.92% SEC RED BOND S3B,      1465.00,      1460.00,      1468.69,      1445.00,      1460.00,                  1549353.09,1071, ,15,      1475.00,      1240.00
N,N6,NTPC,8.91%S-R-NCD SERIES 3B,      1440.01,      1459.98,      1459.98,      1446.00,      1446.00,                    15990.96,11, ,4,      1520.01,      1242.01
N,N6,PFC,8.43% TAX FREE NCD,      1148.01,      1144.00,      1144.00,      1123.00,      1143.08,                    62582.00,55, ,3,      1299.00,      1055.10
N,N6,RECLTD,BOND 8.46% TAX FREE S2A,      1270.00,      1262.00,      1275.00,      1261.00,      1275.00,                  1048751.00,830, ,7,      1494.00,      1170.00
N,N6,RHFL,SEC RED NCD 9.15% SR III,       179.00,       172.55,       180.00,       172.50,       180.00,                   317555.00,1800, ,15,       342.00,       101.50
N,N6,SBIN,BOND 9.45% PA NON RET. S4,     10899.00,     10899.00,     10899.00,     10865.00,     10881.28,                   784177.05,72, ,15,     12850.00,      8800.00
N,N6,TATACAPHSG,SEC RED NCD 8.30% SR.III,      1119.00,      1050.00,      1070.00,      1050.00,      1070.00,                   121210.00,114,XI,13,      1300.00,       800.00
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,        14.56,        14.51,        14.58,        14.51,        14.53,                   750527.47,51617, ,122,        14.94,        11.40
N,N8,DHANILOANS,DHANI LOANS & SERV LTD,      1000.00,       981.10,       981.10,       981.10,       981.10,                    49055.00,50, ,1,      1002.00,       520.62
N,N8,HUDCO,7.64% TAX FREETRI SR2B,      1305.00,      1302.00,      1314.40,      1300.00,      1305.08,                  1694646.25,1302, ,10,      1315.00,      1113.05
N,N8,NHAI,TAX FREE7.39% SR.IB,      1180.00,      1180.00,      1180.13,      1180.00,      1180.13,                    70806.50,60, ,2,      1299.00,       925.60
N,N8,PFC,8.92% TAX FREE NCD,      1427.30,      1435.00,      1435.00,      1424.99,      1425.00,                  1672279.56,1172, ,22,      1520.00,      1242.00
N,N9,HUDCO,7.69% TAX FREETRII SR2B,      1249.00,      1249.00,      1250.00,      1249.00,      1249.04,                   695774.38,557, ,10,      1400.00,      1080.00
N,N9,IDFCFIRSTB,BOND 9% 2021 TR-1 SR-I,      5022.00,      5030.05,      5030.10,      5030.05,      5030.10,                    30180.40,6, ,2,      5554.95,      4670.01
N,N9,RECLTD,BOND 8.71% TAX FREE S2B,      1279.99,      1279.00,      1279.00,      1275.00,      1276.38,                  3786311.36,2966, ,21,      1363.75,      1100.00
N,N9,SREIBNPNCD,10.25% SRNCD SR IX,       890.00,       890.00,       890.00,       890.00,       890.00,                      890.00,1, ,1,      1078.00,       678.00
N,NA,DHANILOANS,DHANI LOANS & SERV LTD,      1014.80,       826.00,       960.00,       826.00,       960.00,                   236860.00,280, ,10,      1014.80,       826.00
N,NA,IBULHSGFIN,SEC RED NCD 9.0% SR. VI,       800.00,       822.00,       822.10,       821.00,       822.10,                    41894.10,51, ,4,       868.00,       451.00
N,NA,IDFCFIRSTB,BOND 0% 2021 TR-1 SR-II,     10950.00,     10950.00,     10950.00,     10950.00,     10950.00,                    65700.00,6, ,3,     10951.00,      7900.00
N,NA,IRFC,BOND 8.65% PA TF TI-SIIB,      1336.02,      1336.00,      1336.00,      1336.00,      1336.00,                   293920.00,220, ,2,      1530.00,      1075.20
N,NA,NHAI,TAX FREE7.60% SR.IIB,      1287.02,      1285.00,      1287.99,      1285.00,      1286.22,                  5053371.17,3927, ,35,      1301.00,      1103.00
N,NA,TATACAPHSG,SEC RED NCD 8.40% SR.V,      1135.00,      1098.99,      1098.99,      1067.50,      1074.00,                   278956.70,260,XI,8,      1233.00,       950.00
N,NA,TCFSL,SERENCD8.70%SRICI&II,      1060.00,      1060.00,      1060.00,      1060.00,      1060.00,                    13780.00,13, ,3,      1127.25,       895.00
N,NB,IBUCCREDIT,SERENCD8.84%SRVICIII&IV,       898.59,       900.00,       900.00,       900.00,       900.00,                    59400.00,66, ,2,       950.00,       500.00
N,NB,IDFCFIRSTB,BOND 8.70% 2022 TR-2 SR-I,      5350.01,      5350.01,      5365.00,      5350.00,      5363.33,                    64290.04,12, ,8,      5443.95,      4285.00
N,NB,NTPC,TFB 7.36% 2025 SR. 1B,      1174.99,      1122.10,      1198.99,      1122.10,      1198.99,                   167874.39,145, ,4,      1219.86,      1063.07
N,NB,TATACAPHSG,UN SE RE NCD 8.55% SR.VI,      1145.00,      1128.00,      1128.00,      1085.00,      1088.82,                    81857.19,74,XI,12,      1190.00,       901.00
N,NB,TCFSL,SERENCD8.80%SRICIII&IV,      1034.00,      1034.00,      1034.00,      1032.16,      1034.00,                  1138873.41,1102, ,28,      1108.00,       867.40
N,NC,DHFL,SEC RED NCD 9.30% SR. 6B,       358.00,       360.00,       360.00,       360.00,       360.00,                    21600.00,60, ,1,       379.75,       117.00
N,NC,IDFCFIRSTB,BOND 0% 2022 TR-2 SR-II,     10475.00,     10500.00,     10500.00,     10450.01,     10473.50,                   209494.04,20, ,7,     10765.05,      8500.00
N,NC,NHAI,TAX FREE 7.29% SR. IB,      1160.00,      1152.00,      1152.00,      1152.00,      1152.00,                    11520.00,10, ,1,      1439.90,      1050.00
N,ND,HUDCO,8.76% TAX FREETRI SR2B,      1304.03,      1310.00,      1310.00,      1306.90,      1306.90,                   190848.00,146, ,5,      1498.00,      1170.00
N,ND,NHAI,TAX FREE 7.39% SR. IIA,      1240.00,      1255.00,      1255.00,      1255.00,      1255.00,                     1255.00,1, ,1,      1567.00,      1125.00
N,ND,NTPC,TFB 7.62% 2035 SR. 3B,      1332.00,      1333.00,      1333.00,      1316.72,      1316.72,                  1452844.36,1100, ,12,      1568.00,      1143.60
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1101.00,      1100.00,      1105.00,      1100.00,      1102.39,                   760572.10,690, ,12,      1152.00,       962.00
N,NE,ECLFINANCE,SEC RED NCD SR. I,      1217.42,      1215.99,      1242.79,      1215.99,      1242.79,                   122841.79,101, ,2,      1242.79,       643.01
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1434.76,      1438.60,      1438.60,      1430.00,      1432.85,                   545041.68,380, ,25,      1549.00,      1253.00
N,NE,IDFCFIRSTB,BOND 0% 2022 TR-3 SR-II,     10087.37,     10175.00,     10175.00,     10175.00,     10175.00,                    40700.00,4, ,2,     10299.00,      8925.50
N,NE,IRFC,BOND 8.88% PA TF TII-SIIB,      1368.00,      1370.00,      1372.99,      1370.00,      1372.99,                    80941.96,59, ,3,      1430.00,      1070.10
N,NE,L&TFINANCE,SERENCD 8.89% SR.IV OPII,      1078.91,      1075.55,      1075.55,      1033.11,      1050.00,                   830441.00,800, ,20,      1117.39,       920.00
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1260.00,      1256.00,      1256.25,      1255.00,      1256.25,                  1506350.00,1200, ,6,      1318.99,      1125.00
N,NE,RECLTD,BOND8.44% PA TF TR II S1B,      1145.00,      1135.00,      1145.00,      1135.00,      1145.00,                   195635.00,171, ,3,      1350.00,      1020.37
N,NF,DHANILOANS,DHANI LOANS & SERV LTD,       981.00,       951.00,       952.00,       814.00,       814.00,                    89898.10,102, ,5,      1000.00,       710.00
N,NF,DHFL,SEC RED NCD SR. 8B,       440.00,       441.00,       441.00,       440.00,       440.00,                    33010.00,75, ,3,       500.00,       182.25
N,NF,ECLFINANCE,SEC RED NCD 9.45% SR. II,      1020.00,      1025.10,      1025.10,      1021.00,      1024.32,                   365875.50,357, ,6,      1079.95,       670.05
N,NF,IFCI,9.90 % SRNCD SR IV,      1010.74,      1015.00,      1015.00,      1010.00,      1012.29,                  1350840.96,1333, ,35,      1159.99,       860.55
N,NF,TCFSL,UNSERENCD9.1%SRIIICIII&IV,      1140.00,      1147.50,      1150.00,      1140.00,      1140.00,                  2203043.00,1920, ,23,      1229.00,       950.00
N,NG,DHANILOANS,DHANI LOANS & SERV LTD,       876.00,       988.00,       988.00,       988.00,       988.00,                     8892.00,9, ,2,       988.00,       720.00
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,       939.00,       949.00,       950.00,       949.00,       950.00,                   238399.00,251, ,4,       978.00,       744.01
N,NG,L&TFINANCE,SE RE NCD 9.35% SR.V OPII,      1200.00,      1202.00,      1202.00,      1202.00,      1202.00,                    50484.00,42, ,1,      1285.30,       825.00
N,NH,ECLFINANCE,SEC RED NCD SR. IV,      1200.00,      1199.00,      1199.95,      1153.00,      1153.10,                   125367.50,107, ,6,      1200.00,       750.00
N,NH,IFCI,9.90 % SRNCD SR VI,      1029.65,      1030.00,      1030.00,      1021.00,      1021.53,                  1136241.60,1110, ,14,      1108.95,       900.00
N,NH,RECLTD,7.43% TAX FREE TRI SR3B,      1315.00,      1310.25,      1315.00,      1295.00,      1295.00,                  1700385.50,1308, ,11,      1390.00,      1121.00
N,NH,TCFSL,SERENCD8.45%SR.ICIII&IV,      1051.02,      1051.30,      1052.50,      1048.00,      1048.64,                   241752.75,230, ,13,      1113.00,       776.80
N,NI,ECLFINANCE,SEC RED NCD 9.65% SR. V,       985.00,       985.00,       985.00,       985.00,       985.00,                     3940.00,4, ,1,      1037.80,       690.10
N,NI,IFCI,SRNCD SR VII,      1798.00,      1800.00,      1800.00,      1800.00,      1800.00,                   180000.00,100, ,6,      1800.00,      1405.00
N,NI,RECLTD,8.12/8.32% TAX FREE NCD,      1245.00,      1258.50,      1258.50,      1233.16,      1257.90,                   310916.80,252, ,4,      1274.99,      1130.00
N,NJ,ECLFINANCE,SEC RED NCD 9.43% SR. VI,       930.00,       920.10,       925.00,       920.00,       923.10,                   368116.30,400, ,13,       945.00,       601.30
N,NJ,SREIBNPNCD,9.35% SRNCD SR V B,       748.00,       676.00,       676.00,       676.00,       676.00,                     2704.00,4, ,1,       965.90,       625.26
N,NJ,TCFSL,SERENCD8.50%SR.IICIII&IV,      1089.44,      1083.00,      1083.00,      1068.01,      1068.01,                   321906.00,300, ,3,      1160.90,       915.20
N,NK,ECLFINANCE,SEC RED NCD 9.85% SR. VII,       897.00,       897.99,       898.00,       897.99,       897.99,                   335848.31,374, ,3,       948.20,       617.80
N,NK,IRFC,TAX FREE7.50% SR.104 A,      1335.00,      1335.00,      1335.00,      1322.05,      1322.05,                  2523550.00,1900, ,4,      1369.99,      1131.02
N,NL,IFCI,9.40 % SRNCD TR II SR III,      1089.75,      1090.00,      1090.00,      1090.00,      1090.00,                     1090.00,1, ,1,      1150.00,       890.00
N,NL,IRFC,TAX FREE 7.04% SR. 107,      1300.00,      1300.00,      1350.00,      1300.00,      1350.00,                   103150.00,79, ,3,      1393.00,      1111.15
N,NL,SREIBNPNCD,9.75% SRNCD SR VI B,       673.00,       799.97,       799.97,       705.00,       705.00,                   500159.30,692, ,20,       960.00,       622.00
N,NL,TCFSL,SERENCD8.65%SR.IIICIII&IV,      1126.00,      1122.00,      1139.99,      1122.00,      1126.00,                    68965.90,61, ,12,      1326.00,       970.20
N,NM,ECLFINANCE,SEC RED NCD 10.20% SR. I,       981.00,      1001.00,      1001.00,      1000.00,      1000.00,                    97001.00,97, ,5,      1088.00,       721.01
N,NN,ECLFINANCE,SEC RED NCD SR. II,      1166.37,      1160.00,      1180.00,      1160.00,      1180.00,                    98240.00,84, ,5,      1200.00,       688.00
N,NN,SREIBNPNCD,SRNCD SR VII B,      1124.00,      1109.00,      1109.00,      1084.92,      1084.93,                   109697.23,100, ,5,      1301.00,       851.01
N,NO,ECLFINANCE,SEC RED NCD 9.95% SR. III,       970.00,       952.50,       970.00,       950.00,       962.00,                   673723.39,705, ,26,       998.00,       761.05
N,NO,IRFC,TAX FREE  7.64% SR. 108A,      1255.51,      1264.90,      1264.90,      1264.80,      1264.85,                    25297.00,20, ,2,      1314.00,      1101.00
N,NO,SREIBNPNCD,UNS RED NCD 9.25% SR. I,       568.01,       602.00,       602.00,       602.00,       602.00,                   277522.00,461, ,19,       972.95,       565.25
N,NP,DHFL,SEC RED NCD 9.25% SR. 3B,       358.75,       360.00,       363.92,       360.00,       363.90,                   240138.00,660, ,7,       405.00,       135.00
N,NP,ECLFINANCE,SEC RED NCD 10.40% SR. IV,       945.00,       945.00,       945.00,       945.00,       945.00,                    12285.00,13, ,2,      1050.00,       680.00
N,NQ,DHFL,SEC RED NCD 8.90% SR. I,       350.40,       350.40,       350.40,       306.96,       350.00,                   100431.97,300, ,9,       397.79,       152.00
N,NQ,SREIBNPNCD,UNS RED NCD SR. III,       699.40,       610.00,       809.99,       610.00,       809.99,                    21199.90,30, ,3,      1125.00,       610.00
N,NR,ECLFINANCE,SEC RED NCD 10.15% SR. VI,       975.06,       975.10,       988.00,       975.00,       984.30,                   918815.80,937, ,37,       998.00,       630.30
N,NS,DHFL,SEC RED NCD 9.00% SR. II,       337.00,       330.01,       345.00,       330.01,       345.00,                    90731.40,270, ,6,       349.79,       108.80
N,NS,ECLFINANCE,SEC RED NCD 10.6% SR. VII,       970.00,       974.90,       974.90,       970.00,       974.90,                   849750.40,876, ,20,      1046.50,       700.00
N,NU,L&TFINANCE,SERENCD 9.05% SR.VI OPII,      1172.10,      1142.00,      1160.00,      1142.00,      1160.00,                   359308.00,314, ,5,      1197.00,       942.40
N,NU,SREIBNPNCD,UNS RED NCD 9.50% SR. VII,       570.00,       560.00,       644.99,       530.13,       644.99,                    67639.00,123, ,3,      1014.50,       481.00
N,NY,DHFL,SEC RED NCD 8.56% SR. V,       343.00,       349.00,       349.00,       349.00,       349.00,                     6980.00,20, ,2,       350.00,       173.01
N,NY,L&TFINANCE,SE RE NCD 8.45% SR.I OPT2,      1035.06,      1035.00,      1049.90,      1032.50,      1037.74,                   460697.00,445, ,14,      1120.00,       812.40
N,NY,SREIBNPNCD,SEC RED NCD 10.00% SR. VI,       740.00,       740.00,       740.00,       740.00,       740.00,                    16280.00,22, ,1,       999.00,       666.00
N,Y1,L&TFINANCE,SE RE NCD SR.II OPT 4,      1076.00,      1085.01,      1085.01,      1085.00,      1085.00,                   271252.00,250, ,4,      1191.11,       854.20
N,Y1,SREIBNPNCD,SEC RED NCD 9.12% SR. VI,       800.00,       650.00,       799.00,       650.00,       799.00,                    10495.00,15, ,3,       940.00,       600.00
N,Y2,SREIBNPNCD,SEC RED NCD 9.50% SR. VII,       615.00,       680.00,       680.00,       680.00,       680.00,                     3400.00,5, ,1,      1021.64,       606.00
N,Y4,SREIBNPNCD,SEC RED NCD 8.43% SR. III,       905.31,       850.00,       850.00,       850.00,       850.00,                     8500.00,10, ,1,      1000.00,       737.00
N,Y5,L&TFINANCE,SE RE NCD 8.60% SR.IV O8,      1067.00,      1065.00,      1065.00,      1063.00,      1064.11,                    37245.00,35, ,6,      1175.00,       900.00
N,Y7,L&TFINANCE,SE RE NCD 8.29% SR.V O10,      1075.91,      1100.00,      1100.00,      1100.00,      1100.00,                     1100.00,1, ,1,      1141.80,       800.00
N,Y8,SREIBNPNCD,SEC RED NCD 9.00% SR. VII,       610.00,       510.06,       697.99,       510.06,       697.99,                    24161.00,40, ,2,       900.00,       510.06
N,Y9,L&TFINANCE,SE RE NCD 8.65% SR.VI O12,      1085.00,      1085.00,      1085.00,      1085.00,      1085.00,                   109585.00,101, ,3,      1225.50,       938.20
N,Y9,SRTRANSFIN,BOND 10.15% PA SRN S-III,      1063.90,      1060.01,      1064.00,      1060.00,      1064.00,                   116640.60,110, ,6,      1172.90,       911.00
N,YB,SRTRANSFIN,BOND 9.71% PA SRN S-V,      1035.00,      1030.00,      1030.00,      1030.00,      1030.00,                    72100.00,70, ,4,      1100.00,       906.00
N,YH,SRTRANSFIN,SEC RED NCD 8.93% SR. I,      1019.00,      1020.00,      1020.00,      1020.00,      1020.00,                   255000.00,250, ,1,      1090.90,       830.00
N,YI,SRTRANSFIN,SEC RED NCD 9.03% SR. II,      1039.00,      1038.00,      1038.00,      1038.00,      1038.00,                    10380.00,10, ,1,      1099.00,       864.95
N,YJ,SRTRANSFIN,SEC RED NCD 9.10% SR. III,      1043.00,      1040.00,      1047.00,      1040.00,      1047.00,                   981250.00,940, ,3,      1080.19,       900.00
N,YK,SRTRANSFIN,SEC RED NCD 9.30% SR. IV,      1048.01,      1042.55,      1042.55,      1042.50,      1042.50,                    52126.00,50, ,2,      1056.90,       756.26
N,YN,SRTRANSFIN,SEC RED NCD SR. VII,      1246.00,      1248.00,      1255.00,      1176.00,      1247.10,                   232059.45,190, ,9,      1255.00,       961.10
N,YO,SRTRANSFIN,SEC RED NCD 9.12% SR. I,      1035.00,      1034.89,      1034.89,      1034.89,      1034.89,                   103489.00,100, ,2,      1110.00,       771.05
N,YQ,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1015.73,      1016.60,      1024.00,      1016.50,      1024.00,                   251484.00,247, ,4,      1079.80,       776.00
N,YR,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1045.00,      1047.90,      1047.95,      1047.90,      1047.95,                   188624.80,180, ,2,      1089.90,       851.00
N,YU,SRTRANSFIN,SEC RED NCD SR. VII,      1210.00,      1210.00,      1210.00,      1210.00,      1210.00,                    60500.00,50, ,1,      1210.00,       980.00
N,YX,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1083.25,      1082.50,      1085.00,      1082.00,      1082.00,                   189455.50,175, ,15,      1089.00,       831.00
N,YY,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1101.00,      1101.00,      1102.00,      1101.00,      1101.37,                   105732.00,96, ,3,      1170.10,       730.00
N,YZ,SRTRANSFIN,SEC RED NCD 9.70% SR. V,      1119.95,      1100.00,      1100.00,      1100.00,      1100.00,                    58300.00,53, ,4,      1236.00,       900.00
N,Z3,SRTRANSFIN,SEC RED NCD 9.12% SR.I,      1004.00,      1004.00,      1004.00,       861.00,       992.00,                  1416426.65,1608, ,10,      1050.00,       785.20
N,Z6,SRTRANSFIN,SEC RED NCD 9.3 SR.IV,      1035.00,      1030.00,      1030.00,      1030.00,      1030.00,                    25750.00,25, ,1,      1212.00,       832.40
