MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
Y,Nifty 200,      7046.15,      7093.75,      7111.00,      7069.15,      7105.75,0,0,Y, ,0,      7111.00,      3893.05
Y,Nifty Div Opps 50,      2835.65,      2852.85,      2861.65,      2846.70,      2859.10,0,0,Y, ,0,      2861.65,      1712.30
Y,Nifty Commodities,      3815.30,      3846.65,      3857.20,      3825.90,      3841.25,0,0,Y, ,0,      3857.20,      2068.80
Y,Nifty Consumption,      5787.35,      5815.75,      5865.00,      5810.85,      5857.15,0,0,Y, ,0,      5865.00,      3614.85
Y,Nifty Fin Service,     14673.00,     14800.05,     14838.30,     14694.45,     14789.30,0,0,Y, ,0,     14838.30,      7984.20
Y,Nifty50 Div Point,        79.54,        79.54,        79.54,        79.54,        79.54,0,0,Y, ,0,          .00,          .00
Y,Nifty100 Liq 15,      3310.30,      3336.10,      3338.65,      3314.50,      3331.90,0,0,Y, ,0,      3894.15,      1878.95
Y,Nifty CPSE,      1698.20,      1716.90,      1727.20,      1708.00,      1717.55,0,0,Y, ,0,      1965.85,      1136.65
Y,Nifty GrowSect 15,      6849.00,      6894.15,      6915.65,      6865.15,      6899.50,0,0,Y, ,0,      6915.65,      3949.25
Y,Nifty50 PR 2x Lev,      5731.85,      5811.85,      5836.25,      5764.00,      5828.40,0,0,Y, ,0,      5836.25,      1883.80
Y,Nifty50 PR 1x Inv,       324.00,       321.75,       323.10,       321.05,       321.30,0,0,Y, ,0,       600.80,       321.05
Y,Nifty50 TR 2x Lev,      7611.70,      7717.95,      7750.35,      7654.40,      7739.90,0,0,Y, ,0,      7750.35,      2465.75
Y,Nifty50 TR 1x Inv,       281.30,       279.35,       280.55,       278.75,       278.95,0,0,Y, ,0,       525.50,       278.75
Y,Nifty50 Value 20,      6659.10,      6694.40,      6733.30,      6678.05,      6726.65,0,0,Y, ,0,      6733.30,      3821.10
Y,Nifty Mid Liq 15,      5117.20,      5153.20,      5187.80,      5130.55,      5181.45,0,0,Y, ,0,      5187.80,      2448.20
Y,Nifty Pvt Bank,     16982.10,     17110.80,     17117.95,     16939.50,     16999.60,0,0,Y, ,0,     18030.20,      8487.25
Y,NIFTY100 Qualty30,      3201.90,      3220.20,      3233.20,      3216.20,      3230.35,0,0,Y, ,0,          .00,          .00
Y,Nifty GS 8 13Yr,      2245.50,      2245.88,      2246.14,      2244.62,      2245.55,0,0,Y, ,0,          .00,          .00
Y,Nifty GS 10Yr,      2022.57,      2022.89,      2023.49,      2021.68,      2022.79,0,0,Y, ,0,          .00,          .00
Y,Nifty GS 10Yr Cln,       965.37,       965.37,       965.66,       964.78,       965.32,0,0,Y, ,0,          .00,          .00
Y,Nifty GS 4 8Yr,      2399.77,      2400.16,      2400.74,      2398.96,      2400.74,0,0,Y, ,0,          .00,          .00
Y,Nifty GS 11 15Yr,      2433.90,      2434.33,      2434.52,      2432.54,      2433.40,0,0,Y, ,0,          .00,          .00
Y,Nifty GS 15YrPlus,      2673.31,      2673.80,      2674.70,      2673.80,      2674.70,0,0,Y, ,0,          .00,          .00
Y,Nifty GS Compsite,      2292.64,      2293.02,      2293.27,      2292.07,      2292.98,0,0,Y, ,0,          .00,          .00
 , , , , , , , , ,Y, , , , , , 
 , , , , , , , , ,Y, , , , , , 
 ,NIFTY 50 Sec, , , , , , , ,Y, , , , 
N,ADANI PORT & SEZ LTD,       475.75,       480.00,       480.45,       473.15,       475.55,               2597018283.35,5452263,Y, ,70859,       480.45,       203.00
N,ASIAN PAINTS LIMITED,      2527.45,      2540.00,      2587.90,      2537.60,      2582.45,               4936495785.40,1920875,Y, ,97258,      2587.90,      1431.20
N,AXIS BANK LIMITED,       607.10,       613.55,       614.90,       604.80,       606.10,               9053146227.45,14860853,Y, ,148177,       765.85,       286.00
N,BAJAJ AUTO LIMITED,      3271.65,      3289.00,      3308.45,      3252.00,      3303.50,               2028533476.35,616704,Y, ,34755,      3384.75,      1788.65
N,BAJAJ FINSERV LTD.,      9296.95,      9369.60,      9450.00,      9212.00,      9257.70,               7099191525.65,761170,Y, ,59184,      9950.00,      3985.30
N,BAJAJ FINANCE LIMITED,      5122.50,      5199.00,      5225.00,      5120.00,      5146.60,              16902309981.45,3269184,Y, ,150808,      5225.00,      1783.00
N,BHARTI AIRTEL LIMITED,       504.20,       504.20,       518.80,       502.10,       516.20,               8862339608.70,17381441,Y, ,164008,       612.00,       361.75
N,BHARAT PETROLEUM CORP  LT,       398.60,       402.80,       405.95,       398.30,       399.60,               2849933753.00,7103491,Y, ,77132,       510.00,       252.00
N,BRITANNIA INDUSTRIES LTD,      3765.55,      3766.20,      3786.00,      3745.00,      3752.60,               1752877884.95,466183,Y, ,33613,      4010.00,      2100.00
N,CIPLA LTD,       781.65,       790.35,       790.35,       782.30,       786.80,               3000720156.50,3817724,Y, ,63525,       829.05,       355.30
N,COAL INDIA LTD,       143.10,       144.35,       146.00,       143.50,       145.50,               2337797826.95,16119571,Y, ,61093,       214.60,       109.55
N,DIVI'S LABORATORIES LTD,      3628.40,      3652.20,      3727.00,      3636.00,      3717.90,               4057232218.65,1097589,Y, ,56891,      3770.00,      1626.00
N,DR. REDDY'S LABORATORIES,      5031.35,      5050.00,      5051.75,      5006.00,      5038.95,               4186409015.45,832456,Y, ,53788,      5512.65,      2495.05
N,EICHER MOTORS LTD,      2475.20,      2500.00,      2506.45,      2446.00,      2470.10,               3604733252.15,1462297,Y, ,73815,     22876.60,      2015.20
N,GAIL (INDIA) LTD,       125.25,       126.50,       126.85,       123.85,       124.40,               2355771800.35,18903163,Y, ,60257,       133.35,        65.00
N,GRASIM INDUSTRIES LTD,       912.00,       920.40,       925.30,       911.00,       914.80,               1273223616.80,1390116,Y, ,23696,       954.00,       385.05
N,HCL TECHNOLOGIES LTD,       886.00,       886.25,       892.00,       878.45,       885.05,               3870092023.85,4378179,Y, ,105667,       910.70,       375.25
N,HDFC LTD,      2350.35,      2377.95,      2443.40,      2365.50,      2424.65,              15712587606.40,6532346,Y, ,215995,      2499.90,      1473.45
N,HDFC BANK LTD,      1391.30,      1404.00,      1416.80,      1394.50,      1410.70,              11831665558.40,8416046,Y, ,207995,      1464.40,       738.75
N,HDFC LIFE INS CO LTD,       651.45,       655.40,       655.75,       647.25,       648.70,               1651055961.95,2540833,Y, ,69780,       688.50,       340.00
N,HERO MOTOCORP LIMITED,      3112.35,      3130.10,      3145.00,      3105.00,      3117.50,               3202293158.80,1025407,Y, ,67723,      3394.90,      1475.00
N,HINDALCO  INDUSTRIES  LTD,       244.55,       248.00,       252.15,       245.90,       251.45,               4777874247.70,19222530,Y, ,118904,       255.95,        84.90
N,HINDUSTAN UNILEVER LTD.,      2320.05,      2317.10,      2354.90,      2303.00,      2343.95,               4082957980.05,1748634,Y, ,91157,      2614.30,      1757.30
N,ICICI BANK LTD.,       518.05,       520.05,       521.70,       511.10,       512.45,              12506468426.15,24263586,Y, ,248492,       552.20,       268.30
N,INDUSIND BANK LIMITED,       926.75,       932.00,       937.75,       915.00,       921.80,               5635999601.25,6068477,Y, ,126850,      1585.00,       235.55
N,INFOSYS LIMITED,      1154.60,      1160.00,      1168.90,      1153.60,      1165.70,               9040530195.00,7788404,Y, ,158579,      1186.00,       509.25
N,INDIAN OIL CORP LTD,        95.45,        96.50,        97.50,        95.80,        96.35,               2186343180.95,22630689,Y, ,63438,       129.10,        71.15
N,ITC LTD,       213.55,       213.75,       215.55,       213.50,       214.00,               4191334801.20,19551630,Y, ,97686,       247.90,       134.60
N,JSW STEEL LIMITED,       365.90,       370.00,       372.50,       364.50,       370.60,               2859506788.05,7762252,Y, ,62178,       376.20,       132.50
N,KOTAK MAHINDRA BANK LTD,      1951.15,      1965.00,      1965.00,      1936.55,      1952.55,               5386765566.25,2764698,Y, ,117822,      1965.00,      1001.00
N,LARSEN & TOUBRO LTD.,      1246.25,      1256.25,      1278.00,      1247.05,      1268.25,               7240699946.20,5729223,Y, ,134570,      1383.70,       661.00
N,MAHINDRA & MAHINDRA LTD,       717.95,       737.10,       746.25,       726.20,       731.95,               8298436457.90,11262389,Y, ,169513,       764.45,       245.40
N,MARUTI SUZUKI INDIA LTD.,      7765.25,      7820.00,      7899.00,      7770.00,      7796.35,               7534866640.50,963504,Y, ,78504,      8013.15,      4001.10
N,NESTLE INDIA LIMITED,     18189.90,     18398.00,     18734.95,     18250.15,     18323.45,               4091523901.75,221607,Y, ,41641,     18734.95,     12200.00
N,NTPC LTD,       105.85,       106.95,       107.25,       104.55,       104.90,               2663132139.10,25184934,Y, ,64219,       125.00,        73.20
N,OIL AND NATURAL GAS CORP.,       100.45,       101.90,       103.60,       100.65,       102.90,               3546177059.90,34618175,Y, ,123046,       133.40,        50.00
N,POWER GRID CORP. LTD.,       192.80,       194.70,       196.85,       192.55,       196.20,               3848470539.55,19701552,Y, ,61478,       211.00,       122.15
N,RELIANCE INDUSTRIES LTD,      1974.35,      1988.00,      1994.95,      1965.70,      1976.55,              16939660870.95,8565904,Y, ,233001,      2369.35,       875.65
N,SBI LIFE INSURANCE CO LTD,       856.20,       861.20,       861.50,       850.50,       857.50,               1383958958.45,1618300,Y, ,79202,      1020.00,       519.40
N,STATE BANK OF INDIA,       270.65,       272.80,       273.65,       268.50,       269.40,               6722276269.80,24844177,Y, ,150489,       339.85,       149.45
N,SHREE CEMENT LIMITED,     24259.65,     24389.00,     24488.90,     24145.70,     24259.10,               1310199456.25,53857,Y, ,14566,     25655.50,     15410.00
N,SUN PHARMACEUTICAL IND L,       571.65,       571.00,       578.50,       571.00,       576.60,               2955141671.20,5135499,Y, ,67943,       591.50,       312.00
N,TATA MOTORS LIMITED,       178.90,       181.00,       183.80,       180.10,       182.55,               9343791573.45,51259394,Y, ,176362,       201.70,        63.50
N,TATA STEEL LIMITED,       635.35,       641.20,       649.45,       638.20,       643.40,              10324422415.30,16040256,Y, ,145903,       649.45,       250.85
N,TATA CONSULTANCY SERV LT,      2761.55,      2779.00,      2819.80,      2760.45,      2814.20,               7162892179.05,2565149,Y, ,109504,      2885.00,      1506.05
N,TECH MAHINDRA LIMITED,       927.05,       935.00,       935.00,       917.00,       921.55,               2580291918.30,2799394,Y, ,64740,       950.85,       471.40
N,TITAN COMPANY LIMITED,      1468.75,      1477.00,      1510.00,      1469.20,      1504.45,               3938937355.05,2638988,Y, ,88649,      1510.00,       720.90
N,ULTRATECH CEMENT LIMITED,      5156.85,      5160.00,      5225.00,      5094.25,      5113.00,               3253028587.95,630475,Y, ,45958,      5259.00,      2910.00
N,UPL LIMITED,       448.80,       453.85,       461.50,       451.50,       459.65,               5254602234.90,11503251,Y, ,117472,       614.90,       240.15
N,WIPRO LTD,       352.70,       353.90,       358.95,       353.20,       358.40,               2376128232.80,6666272,Y, ,62089,       381.70,       159.40
 , , , , , , , , ,N, , , , , , 
 ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,ABBOTT INDIA LIMITED,     16379.20,     16451.00,     16599.00,     16202.00,     16276.60,                319043466.05,19505,N, ,7380,     18679.75,     12186.55
N,ACC LIMITED,      1634.45,      1644.95,      1649.80,      1624.25,      1633.10,               1344183335.00,821837,N, ,23003,      1785.00,       895.15
N,ADANI GREEN ENERGY LTD,      1013.65,      1019.75,      1029.90,      1011.10,      1019.40,                460637756.85,451443,N, ,31475,      1220.00,       111.90
N,ADANI TRANSMISSION LTD,       431.10,       434.90,       435.15,       425.30,       431.65,                147476013.50,342088,N, ,7954,       445.00,       147.50
N,ALKEM LABORATORIES LTD.,      2898.50,      2905.00,      2910.00,      2881.00,      2896.10,                273028311.45,94352,N, ,6083,      3090.00,      1881.30
N,AMBUJA CEMENTS LTD,       247.60,       249.10,       249.70,       245.10,       247.25,               1851203008.10,7488289,N, ,51549,       272.00,       136.55
N,AUROBINDO PHARMA LTD,       874.45,       878.00,       884.50,       870.20,       875.70,               1985367326.55,2264825,N, ,56746,       967.50,       288.85
N,BAJAJ HOLDINGS & INVS LTD,      3118.85,      3145.00,      3170.90,      3105.00,      3148.95,                183058864.40,58222,N, ,7563,      3950.00,      1460.15
N,BANDHAN BANK LIMITED,       412.15,       415.90,       418.45,       408.85,       410.15,               1544971820.85,3743529,N, ,50507,       526.40,       152.20
N,BANK OF BARODA,        67.15,        67.70,        67.90,        65.65,        66.40,               2225254007.90,33186305,N, ,57596,       104.85,        36.00
N,BERGER PAINTS (I) LTD,       684.25,       684.75,       692.10,       682.25,       689.75,                477074114.35,692935,N, ,19823,       692.10,       389.35
N,BIOCON LIMITED.,       455.30,       459.00,       462.50,       455.40,       460.00,               1413801483.40,3074459,N, ,37941,       478.00,       235.55
N,BOSCH LIMITED,     13236.95,     13290.00,     13560.05,     13255.00,     13324.15,               1454908902.90,108504,N, ,17222,     15820.00,      7850.00
N,CADILA HEALTHCARE LIMITED,       466.85,       471.00,       472.85,       465.90,       469.00,               1235650854.05,2630386,N, ,25480,       480.95,       202.00
N,COLGATE PALMOLIVE LTD.,      1604.95,      1609.70,      1627.45,      1598.10,      1611.50,                722865855.90,447789,N, ,16807,      1630.00,      1065.00
N,CONTAINER CORP OF IND LTD,       412.90,       416.00,       417.65,       406.25,       407.85,               1329642323.75,3238410,N, ,50008,       602.20,       263.40
N,DABUR INDIA LTD,       513.85,       515.40,       519.55,       512.30,       513.65,               2024564068.10,3925836,N, ,55883,       535.95,       386.05
N,DLF LIMITED,       214.55,       215.65,       240.40,       214.50,       235.40,              16048404776.65,69126114,N, ,268618,       266.55,       114.55
N,AVENUE SUPERMARTS LIMITED,      2640.05,      2650.05,      2678.45,      2605.00,      2627.05,               1192136013.95,452432,N, ,44658,      2755.00,      1759.30
N,GENERAL INS CORP OF INDIA,       140.85,       142.25,       142.65,       140.20,       141.35,                 47088926.95,332516,N, ,4394,       274.80,        81.50
N,GODREJ CONSUMER PRODUCTS,       722.80,       729.90,       730.00,       715.65,       720.65,                855307034.50,1186100,N, ,22290,       772.00,       425.10
N,HAVELLS INDIA LIMITED,       864.80,       862.00,       905.00,       860.35,       901.15,               7182130901.30,8084435,N, ,111901,       905.00,       447.05
N,HDFC AMC LIMITED,      2790.80,      2822.95,      2875.75,      2805.00,      2862.70,               1451888182.10,508637,N, ,52479,      3446.60,      1962.00
N,HINDUSTAN PETROLEUM CORP,       226.45,       228.90,       234.40,       228.55,       230.60,               2182217319.15,9412453,N, ,85373,       270.65,       150.00
N,HINDUSTAN ZINC LIMITED,       243.25,       244.00,       245.00,       239.50,       242.15,                266354773.85,1099848,N, ,17426,       258.95,       116.05
N,ICICI LOMBARD GIC LIMITED,      1455.70,      1462.70,      1490.00,      1459.35,      1479.35,                815889061.50,554075,N, ,29260,      1530.00,       805.00
N,ICICI PRU LIFE INS CO LTD,       480.15,       481.80,       488.00,       481.20,       486.25,               1126745488.05,2329667,N, ,28073,       533.90,       226.10
N,INDRAPRASTHA GAS LTD,       483.15,       490.00,       494.35,       485.30,       487.55,               1237982558.40,2531010,N, ,39006,       534.20,       284.05
N,INTERGLOBE AVIATION LTD,      1659.80,      1678.40,      1683.75,      1637.05,      1655.85,               1794457099.05,1085904,N, ,32556,      1787.00,       771.30
N,BHARTI INFRATEL LTD.,       246.90,       248.00,       248.80,       243.65,       245.30,                968888429.30,3945751,N, ,37112,       262.90,       120.05
N,L&T INFOTECH LIMITED,      3263.15,      3265.50,      3315.00,      3265.05,      3288.95,               1201493980.70,364862,N, ,44020,      3512.70,      1210.00
N,LUPIN LIMITED,       944.40,       953.25,       963.90,       942.30,       960.35,               2885110865.80,3019484,N, ,63159,      1122.30,       504.75
N,MARICO LIMITED,       408.50,       412.00,       416.85,       411.50,       413.15,               1127987086.15,2722563,N, ,24391,       420.80,       234.00
N,UNITED SPIRITS LIMITED,       594.30,       598.00,       600.00,       591.30,       594.85,                984908062.20,1655310,N, ,27739,       742.70,       442.65
N,MOTHERSON SUMI SYSTEMS LT,       157.30,       158.00,       159.00,       155.50,       156.75,               1470745274.50,9368489,N, ,42830,       161.60,        48.65
N,MUTHOOT FINANCE LIMITED,      1202.10,      1215.60,      1230.00,      1209.00,      1217.55,               3265862213.15,2674862,N, ,70040,      1405.75,       476.80
N,INFO EDGE (I) LTD,      4639.05,      4675.00,      4710.00,      4590.00,      4601.15,               2080777926.30,449230,N, ,39114,      4739.90,      1581.10
N,NMDC LTD.,       114.95,       117.40,       120.80,       113.90,       114.60,               3216148730.45,27425138,N, ,78955,       139.70,        61.55
N,ORACLE FIN SERV SOFT LTD.,      3133.60,      3149.10,      3149.10,      3105.00,      3112.15,                203934231.60,65304,N, ,5391,      3400.00,      1506.00
N,PIRAMAL ENTERPRISES LTD,      1448.65,      1463.00,      1466.75,      1430.00,      1457.60,               2502787742.70,1727084,N, ,61379,      1727.95,       606.85
N,PETRONET LNG LIMITED,       266.85,       269.00,       269.70,       263.05,       264.10,               1498161246.75,5622320,N, ,57445,       281.50,       170.40
N,POWER FIN CORP LTD.,       120.90,       121.85,       123.40,       119.50,       120.25,                694253127.35,5714254,N, ,21078,       133.40,        74.15
N,P&G HYGIENE & HEALTH CARE,     11375.50,     11302.00,     11449.90,     11160.30,     11205.55,                 58779163.90,5202,N, ,1842,     12388.80,      8400.00
N,PIDILITE INDUSTRIES LTD,      1620.45,      1626.00,      1640.90,      1620.00,      1625.95,               1762152063.90,1083111,N, ,23174,      1709.90,      1185.55
N,PUNJAB NATIONAL BANK,        40.60,        39.60,        39.60,        37.25,        37.95,               8181031783.15,214696891,N, ,230780,        67.00,        26.30
N,SBI CARDS & PAY SER LTD,       820.85,       825.00,       832.50,       821.10,       827.20,                682983158.35,825128,N, ,24365,       918.75,       495.00
N,SIEMENS LTD,      1536.45,      1548.00,      1549.65,      1533.00,      1541.95,                251811449.45,163374,N, ,11030,      1639.00,       947.90
N,TATA CONSUMER PRODUCT LTD,       571.30,       574.90,       585.20,       573.70,       583.60,               2139899009.05,3686970,N, ,63090,       591.95,       213.70
N,TORRENT PHARMACEUTICALS L,      2749.20,      2751.00,      2802.00,      2725.50,      2788.95,               1579688337.65,569546,N, ,25283,      3031.20,      1583.25
N,UNITED BREWERIES LTD,      1158.55,      1168.55,      1193.40,      1151.00,      1157.15,               1455300953.75,1236531,N, ,38100,      1356.00,       749.50
 , , , , , , , , , , , , , , , 
 ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,20 MICRONS LTD,        35.20,        36.00,        37.50,        35.30,        36.80,                  5280945.75,144941,N, ,812,        38.00,        19.00
N,21ST CENTURY MGMT SERVICE,        10.55,        10.70,        10.75,        10.35,        10.60,                    64690.70,6077,N, ,40,        17.25,         9.45
N,3I INFOTECH LTD.,         5.10,         5.35,         5.35,         5.35,         5.35,                  6331163.25,1183395,N, ,516,         5.35,         1.15
N,3M INDIA LIMITED,     22982.75,     23098.10,     23100.00,     22700.00,     22849.10,                187245387.45,8180,N, ,1681,     25200.00,     15700.00
N,3P LAND HOLDINGS LIMITED,        12.35,        11.75,        11.75,        11.75,        11.75,                    63414.75,5397,N, ,29,        13.55,         3.40
N,5PAISA CAPITAL LIMITED,       324.40,       328.95,       328.95,       315.00,       317.15,                  6442893.00,20126,N, ,708,       465.00,        90.00
N,A2Z INFRA ENGINEERING LTD,         4.70,         4.75,         4.95,         4.45,         4.90,                  3488968.55,730918,N, ,590,         8.55,         2.90
N,AAKASH EXPLORATION SER L,        59.35,        59.00,        65.20,        58.00,        60.40,                  1974941.20,33680,N, ,556,        65.20,        48.35
N,AARON INDUSTRIES LIMITED,        50.35,        50.35,        52.85,        49.00,        50.70,                  1177686.45,23191,N, ,154,        67.95,        28.00
N,AARTI DRUGS LTD.,       775.20,       779.80,       782.80,       766.00,       767.60,                264414020.55,342836,N, ,18604,      3719.00,       421.00
N,AARTI INDUSTRIES LTD,      1217.65,      1225.85,      1226.00,      1207.15,      1216.70,                769776532.85,633485,N, ,12763,      1287.00,       668.00
N,AARTI SURFACTANTS LIMITED,      1118.70,      1129.80,      1174.60,      1081.20,      1124.55,                108507894.60,93999,N, ,7170,      1209.60,       841.25
N,AARVEE DEN. & EXP. LTD,        19.80,        21.75,        21.75,        20.00,        21.75,                  5448507.90,251735,N, ,958,        21.75,         6.50
N,AARVI ENCON LIMITED,        44.05,        45.15,        47.90,        43.15,        45.70,                   335705.80,7282,N, ,92,        47.90,        24.70
N,AAVAS FINANCIERS LIMITED,      1662.20,      1665.20,      1686.50,      1651.40,      1657.00,                 69000910.95,41470,N, ,7319,      2101.00,       849.05
N,ABB INDIA LIMITED,      1154.35,      1159.30,      1206.75,      1157.65,      1194.90,                382846811.10,323251,N, ,15679,      1517.00,       722.00
N,ADITYA BIRLA CAPITAL LTD.,        90.75,        91.50,        92.30,        90.95,        91.25,                147049420.60,1607510,N, ,7351,       115.35,        37.35
N,ADITYA BIRLA FASHION & RT,       160.20,       161.30,       167.30,       160.05,       163.60,                735134731.05,4495845,N, ,38004,       285.50,        97.00
N,ADITYA BIRLA RS.5 PPD UP,       101.05,       100.15,       102.50,        97.10,       101.80,                 20432392.65,202984,N, ,1591,       118.00,        62.05
N,ACCELYA SOLN INDIA LTD,      1050.80,      1032.00,      1047.00,      1020.00,      1020.95,                 11927588.45,11617,N, ,1356,      1130.00,       800.00
N,ACCURACY SHIPPING LIMITED,        34.40,        36.10,        36.10,        36.10,        36.10,                    14440.00,400,N, ,2,        36.10,        31.25
N,ACTION CONST EQUIP LTD,       132.15,       133.00,       133.25,       130.00,       131.55,                 51579377.30,392387,N, ,4165,       136.00,        31.35
N,ADANI ENTERPRISES LIMITED,       462.45,       462.50,       467.55,       457.55,       463.25,               1891126660.90,4088505,N, ,40984,       467.55,       116.40
N,ADANI GAS LIMITED,       358.70,       356.50,       361.25,       355.15,       358.85,                466653993.95,1303648,N, ,16515,       382.65,        76.60
N,ADANI POWER LTD,        48.05,        48.50,        48.70,        46.00,        46.90,                490187868.35,10394329,N, ,32195,        65.95,        23.00
N,ADF FOODS LIMITED,       560.05,       551.10,       605.90,       551.10,       600.25,                103474510.35,177750,N, ,5836,       631.50,       123.05
N,ADHUNIK INDUSTRIES LTD,        25.30,        26.00,        27.80,        25.20,        27.80,                  2583373.75,94748,N, ,470,        51.60,        11.70
N,ADOR WELDING LTD,       277.55,       279.35,       279.40,       271.90,       273.55,                  8712555.60,31659,N, ,1140,       358.65,       158.50
N,ALLIED DIGITAL SERV. LTD,        29.85,        30.00,        30.30,        29.20,        29.70,                  2781680.30,93082,N, ,651,        31.45,        10.50
N,ADVANCED ENZYME TECH LTD,       348.70,       351.25,       352.70,       341.25,       343.75,                 54723801.85,157746,N, ,6457,       384.70,        98.10
N,AEGIS LOGISTICS LIMITED,       244.75,       246.00,       248.00,       240.00,       241.85,                 34110442.15,140004,N, ,5258,       275.30,       107.25
