MARKET,SERIES,SYMBOL,SECURITY,PREVIOUS CLOSE PRICE,OPEN PRICE,HIGH PRICE,LOW PRICE,CLOSE PRICE,NET TRADED VALUE,NET TRADED QTY,TRADES,52 WEEK HIGH,52 WEEK LOW,UNDERLYING
N,EQ,HDFCMFGETF,HDFC GOLD ETF,      4389.85,      4406.05,      4448.40,      4403.00,      4442.85,                 32447031.90,7335,711,      5338.50,      3396.50,GOLD
N,EQ,HDFCNIFETF,HDFCAMC - HDFCNIFETF,      1424.55,      1437.32,      1440.00,      1429.70,      1437.38,                  1582546.50,1102,115,      1650.00,       850.00,NIFTY
N,EQ,HDFCSENETF,HDFCAMC - HDFCSENETF,      4920.00,      4920.00,      4970.00,      4850.01,      4950.00,                   638795.19,129,33,      5000.00,      2940.00,SENSEX
N,EQ,HNGSNGBEES,NIP IND ETF HANGSENG BEES,       345.85,       348.00,       355.80,       345.00,       345.26,                  2232612.96,6385,140,      3250.00,       269.10,HANG SENG INDEX
N,EQ,IBMFNIFTY,IBULLSAMC - IBMFNIFTY,       131.83,       134.40,       135.80,       132.86,       134.98,                   764211.51,5663,100,       144.87,        68.09,NIFTY 50
N,EQ,ICICI500,ICICIPRAMC - ICICI500,       183.28,       190.84,       190.84,       183.75,       184.54,                   271763.29,1473,114,       216.90,        88.02,S&P BSE 500 INDEX
N,EQ,ICICIALPLV,ICICIPRAMC - ICICIALPLV,       134.70,       134.80,       136.00,       134.60,       135.82,                    77813.30,575,20,       147.25,        99.90,NIFTY ALPHA LOW-VOLATILITY 30 INDEX
N,EQ,ICICIB22,ICICIPRAMC - BHARATIWIN,        31.97,        32.45,        32.45,        31.98,        32.21,                  9524709.56,295310,41733,        35.05,        20.70,S&P BSE BHARAT 22 INDEX
N,EQ,ICICIBANKN,ICICIPRAMC - IPRU5008,       304.81,       305.05,       310.00,       304.23,       305.60,                  1071025.62,3511,209,       374.20,       164.32,NIFTY BANK
N,EQ,ICICIBANKP,ICICIPRAMC - ICICIBANKP,       167.73,       167.90,       169.97,       166.95,       167.15,                   402024.05,2399,91,       188.00,        85.95,NIFTY PRIVATE BANK INDEX
N,EQ,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF,        44.01,        49.70,        49.70,        43.86,        44.25,                  4187947.43,94955,1207,        54.10,        32.10,GOLD
N,EQ,ICICILIQ,ICICIPRAMC - ICICILIQ,       999.99,       999.95,      1000.01,       999.95,       999.99,                 14763964.02,14764,54,      1050.00,       805.95,S&P BSE LIQUID RATE INDEX
N,EQ,ICICILOVOL,ICICI PR NIF LW VL 30 ETF,       111.12,       105.00,       122.00,       105.00,       111.78,                  3627234.58,32613,201,       122.00,        61.00,NIFTY 100 LOW VOLATILITY 30 INDEX
N,EQ,ICICIM150,ICICIPRAMC - ICICIM150,        78.08,        78.50,        79.00,        78.50,        78.80,                   353471.23,4493,28,        79.00,        45.10,NIFTY MIDCAP 150
N,EQ,ICICIMCAP,ICICI PRUD MIDCAP SEL ETF,        77.47,        78.64,        84.40,        75.92,        78.22,                  1870603.13,23941,198,        84.40,        37.60,S&P BSE MIDCAP SELECT INDEX
N,EQ,ICICINF100,ICICI PRUD NIFTY 100 ETF,       147.18,       150.00,       150.00,       145.50,       148.08,                   272606.30,1838,112,       160.40,        90.10,NIFTY 100
N,EQ,ICICINIFTY,ICICI PRUD NIFTY ETF,       143.65,       130.70,       162.30,       130.70,       144.83,                  8207570.37,56744,3179,       162.30,        81.31,NIFTY50
N,EQ,ICICINV20,ICICI PRUDENTIAL NV20 ETF,        69.29,        70.50,        70.80,        68.50,        69.91,                   208849.67,2992,266,        71.70,        32.89,NIFTY50 VALUE 20
N,EQ,ICICINXT50,ICICIPRAMC - ICICINXT50,        32.38,        33.30,        33.30,        32.01,        32.61,                   246576.42,7564,160,        33.47,        17.00,NIFTY NEXT 50 ETF
N,EQ,ICICISENSX,ICICI PRUD SENSEX ETF,       496.87,       501.99,       502.00,       499.25,       500.85,                   796691.82,1592,74,       502.00,       290.00,SENSEX
N,EQ,ICICITECH,ICICIPRAMC - ICICITECH,       229.07,       225.05,       230.45,       225.05,       229.86,                   661208.03,2875,43,       256.98,       158.95,NIFTY IT INDEX
N,EQ,IDBIGOLD,IDBI MF - IDBI GOLD ETF,      4513.90,      4615.95,      4749.00,      4541.00,      4578.45,                  2438639.85,529,93,      5899.00,      3500.00,GOLD
N,EQ,IDFNIFTYET,IDFCAMC - IDFNIFTYET,       141.08,       142.50,       146.00,       142.00,       142.36,                    29516.63,207,44,       158.40,        86.00,NIFTY 50
N,EQ,INFRABEES,NIP IND ETF INFRA BEES,       379.08,       381.00,       382.96,       378.21,       381.18,                   242277.52,636,52,       389.00,       210.00,NIFTY INFRA
N,EQ,IVZINGOLD,INVESCO INDIA GOLD ETF,      4452.40,      4452.00,      4499.00,      4427.00,      4458.00,                   173872.10,39,13,      5599.90,      3411.00,GOLD
N,EQ,IVZINNIFTY,INVESCO INDIA NIFTY ETF,      1451.25,      1462.75,      1462.75,      1462.75,      1462.75,                     5851.00,4,1,      1670.00,       778.00,NIFTY
N,EQ,JUNIORBEES,NIP IND ETF JUNIOR BEES,       332.88,       338.00,       338.00,       321.00,       334.65,                 33548191.97,100058,2449,       370.00,       180.40,NIFTY NEXT 50
N,EQ,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,       308.84,       311.00,       311.99,       308.49,       309.16,                 27980256.39,90423,566,       365.70,       167.00,NIFTY BANK
N,EQ,KOTAKGOLD,KOTAK GOLD ETF,       429.40,       433.95,       437.70,       430.30,       435.90,                 20779806.50,47939,916,       508.10,       285.00,GOLD
N,EQ,KOTAKNIFTY,KOTAK NIFTY ETF,       141.25,       142.47,       142.65,       141.61,       142.32,                 12319987.76,86772,383,       149.30,        81.01,NIFTY 50
N,EQ,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,        70.05,        69.10,        71.20,        69.10,        70.87,                   447300.77,6309,80,        72.45,        38.50,NIFTY50 VALUE 20
N,EQ,KOTAKPSUBK,KOTAK PSU BANK,       178.95,       182.98,       182.98,       177.00,       178.21,                  5483030.18,30589,370,       256.23,       105.50,NIFTY PSU BANK INDEX
N,EQ,LICNETFGSC,LICNAMC - LICNMFET,        22.10,        22.60,        22.80,        22.10,        22.11,                   593887.98,26683,103,        25.50,        17.60,GSEC 10 NSE INDEX
N,EQ,LICNETFN50,LICNAMC - LICNFENGP,       136.92,       137.10,       137.19,       133.80,       136.40,                   116433.84,853,68,       152.00,        86.10,NIFTY 50
N,EQ,LICNETFSEN,LICNAMC - LICNFESGP,       487.00,       501.61,       507.99,       478.79,       489.50,                   366851.72,746,126,       588.00,       305.02,SENSEX
N,EQ,LICNFNHGP,LICNAMC - LICNFNHGP,       135.97,       138.08,       145.00,       136.00,       144.08,                   420617.05,2932,113,       164.95,        77.00,LIC MF EXCHANGE TRADED FUND- NIFTY 100
N,EQ,LIQUIDBEES,NIP IND ETF LIQUID BEES,      1000.00,      1002.39,      1002.39,       999.13,      1000.00,                645324227.05,645323,3492,      1009.90,       991.11,CALL MONEY SHORT TERM G-SECS & MONEY MARKET INSTR
N,EQ,LIQUIDETF,DSP LIQUID ETF,       999.99,      1000.00,      1000.01,       999.99,       999.99,                 11612013.71,11612,39,      1096.00,       810.90,NIFTY1D RATE INDEX
N,EQ,M100,MOST SHARES M100 ETF,        21.40,        21.79,        21.79,        21.41,        21.75,                  2665711.64,122768,353,        23.00,        11.80,NIFTY MIDCAP 100
N,EQ,M50,MOST SHARES M50 ETF,       133.05,       133.66,       134.18,       132.74,       133.98,                    99313.94,744,23,       135.40,        75.30,NIFTY 50
N,EQ,MAESGETF,MIRAEAMC - MAESGETF,        23.21,        23.34,        23.43,        23.26,        23.42,                   308678.89,13221,43,        27.50,        22.00,NIFTY100 ESG SECTOR LEADERS TRI INDEX
N,EQ,MAN50ETF,MIRAEAMC - MAN50ETF,       138.59,       139.05,       139.80,       138.90,       139.71,                 60062517.81,430598,764,       143.80,        75.10,NIFTY 50
N,EQ,MANXT50,MIRAEAMC - MANXT50,       318.47,       320.00,       320.25,       318.75,       319.87,                   701571.23,2195,33,       339.00,       151.00,NIFTY NEXT 50
N,EQ,N100,MOST SHARES N100 ETF,       908.13,       923.00,       923.00,       911.50,       916.54,                157937014.01,171972,1137,      1010.50,       499.20,NASDAQ100
N,EQ,NCPSESDL24,NIPPON INDIA- NIMFXX,       102.96,       102.91,       102.96,       102.91,       102.95,                  5278451.92,51272,8,       123.26,        99.91,NIFTY CPSE BOND PLUS SDL SEP 2024 50:50 INDEX
N,EQ,NETF,TATAAML - NETF,       165.84,       166.36,       166.36,       166.00,       166.00,                    22290.80,134,25,       166.36,        77.81,NIFTY 50
N,EQ,NETFCONSUM,NIP IND ETF CONSUMPTION,        66.37,        68.00,        68.00,        62.85,        63.43,                   824544.72,12839,284,        68.00,        42.50,NIFTY CONSUMPTION INDEX
N,EQ,NETFDIVOPP,NIP IND ETF DIV OPP,        33.72,        34.73,        35.30,        32.11,        34.65,                    41879.21,1250,79,        37.70,        17.12,NIFTY DIV OPPS 50
N,EQ,NETFIT,NIP IND ETF IT,        22.88,        23.07,        23.09,        22.86,        23.04,                  4399409.10,191519,997,        26.20,        14.00,NIFTYIT
N,EQ,NETFLTGILT,NIP IND ETF LONGTERM GILT,        22.31,        25.00,        25.00,        21.53,        22.37,                   695095.66,31030,152,        25.50,        17.00,NIFTY GS 8 13YR
N,EQ,NETFMID150,NIP IND ETF MIDCAP 150,        78.50,        78.55,        79.45,        78.54,        79.40,                  7332732.53,92615,660,        79.45,        40.05,NIFTY MIDCAP 150
N,EQ,NETFNIF100,NIP IND ETF NIFTY 100,       139.96,       138.10,       142.80,       135.29,       142.00,                    51604.24,370,58,       144.00,        70.90,NIFTY 100
N,EQ,NETFNV20,NIP IND ETF ETF NV20,        72.17,        72.29,        72.87,        71.65,        72.05,                   181928.47,2516,44,       583.49,        41.00,NIFTY50 VALUE 20
N,EQ,NIFTYBEES,NIP IND ETF NIFTY BEES,       144.61,       159.00,       159.00,       144.00,       145.82,                183139613.80,1258149,7316,      1294.32,        81.00,NIFTY 50
N,EQ,NPBET,TATAAML - NPBET,       162.18,       164.00,       164.00,       157.19,       160.70,                    51740.16,319,35,       182.00,        88.11,NIFTY PRIVATE BANK INDEX
N,EQ,PSUBNKBEES,NIP IND ETF PSU BANK BEES,        20.10,        20.10,        20.34,        19.60,        19.79,                  7314385.06,367173,948,       286.00,         9.88,NIFTY PSU BANK INDEX
N,EQ,QGOLDHALF,QUANTUM GOLD FUND,      2127.65,      2140.00,      2153.00,      2116.65,      2150.05,                  3641680.60,1704,149,      2522.40,      1620.00,GOLD
N,EQ,QNIFTY,QUANTUM NIFTY ETF,      1398.00,      1406.00,      1413.00,      1406.00,      1413.00,                     9876.00,7,6,      1413.00,       771.31,NIFTY 50
N,EQ,SBIETFIT,SBIAMC - SBIETFIT,       228.06,       227.10,       230.00,       227.10,       229.97,                   242763.91,1057,48,       250.00,       201.20,NIFTY IT INDEX
N,EQ,SBIETFPB,SBIAMC - SBIETFPB,       169.11,       169.10,       172.00,       169.01,       171.24,                   101253.88,592,28,       174.90,       130.60,NIFTY PRIVATE BANK INDEX
N,EQ,SBIETFQLTY,SBIAMC - SBIETFQLTY,       121.19,       122.90,       122.90,       121.30,       121.74,                    93757.01,770,61,       122.90,        73.20,NIFTY 200 QUALITY 30 INDEX
N,EQ,SETF10GILT,SBIAMC - SETF10GILT,       202.01,       204.90,       204.90,       202.50,       202.99,                    88548.02,436,29,       241.70,       154.27,NIFTY 10 YR BENCHMARK G-SEC INDEX
N,EQ,SETFGOLD,SBI-ETF GOLD,      4385.40,      4400.00,      4449.00,      4391.55,      4445.25,                 38859840.00,8785,1180,      5135.75,      3389.50,GOLD
N,EQ,SETFNIF50,SBI-ETF NIFTY 50,       140.66,       149.10,       149.10,       140.76,       141.70,                 10457557.96,73946,788,       149.80,        79.00,NIFTY 50
N,EQ,SETFNIFBK,SBI-ETF NIFTY BANK,       304.97,       306.30,       307.74,       304.50,       306.53,                 32129146.14,104650,758,       335.00,       169.00,NIFTY BANK
N,EQ,SETFNN50,SBI-ETF NIFTY NEXT 50,       331.38,       331.57,       333.85,       330.03,       333.13,                  2408152.99,7233,158,       343.10,       190.00,NIFTY NEXT 50
N,EQ,SHARIABEES,NIP IND ETF SHARIAH BEES,       337.90,       339.50,       341.09,       337.52,       341.00,                  3644766.61,10703,31,       347.00,       157.95,SHARIAH INDEX
N,EQ,UTIBANKETF,UTIAMC - UTIBANKETF,       307.90,       307.10,       310.00,       305.61,       308.25,                    26213.01,85,20,       310.00,       202.50,NIFTY BANK INDEX
N,EQ,UTINEXT50,UTIAMC - UTINEXT50,       329.74,       331.00,       335.00,       331.00,       331.70,                   120342.20,362,25,       349.89,       202.10,NIFTY NEXT 50
N,EQ,UTINIFTETF,UTIAMC - UTINIFTETF,      1445.00,      1449.70,      1459.00,      1449.70,      1459.00,                  3522711.30,2427,36,      1480.00,       840.00,NIFTY 50
N,EQ,UTISENSETF,UTIAMC - UTISENSETF,       493.98,       494.00,       496.05,       490.00,       495.13,                    96394.63,195,46,       501.00,       301.00,SENSEX
