MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,NB,HUDCO,8.51% TAX FREETRI SR2A,      1268.00,      1268.00,      1268.00,      1268.00,      1268.00,                  6974000.00,5500, ,1,      1480.00,      1171.00
N,NB,IDFCFIRSTB,BOND 8.70% 2022 TR-2 SR-I,      5345.90,      5345.90,      5350.00,      5345.90,      5350.00,                    90933.60,17, ,12,      5443.95,      4285.00
N,NB,NTPC,TFB 7.36% 2025 SR. 1B,      1120.12,      1140.00,      1140.00,      1140.00,      1140.00,                   114000.00,100, ,1,      1219.86,      1063.07
N,NB,TCFSL,SERENCD8.80%SRICIII&IV,      1033.76,      1031.50,      1036.00,      1030.53,      1035.20,                   937965.44,907, ,17,      1108.00,       867.40
N,NC,DHFL,SEC RED NCD 9.30% SR. 6B,       368.41,       379.75,       379.75,       370.00,       370.00,                    40235.00,106, ,3,       379.75,       117.00
N,NC,IDFCFIRSTB,BOND 0% 2022 TR-2 SR-II,     10426.00,     10430.00,     10440.00,     10430.00,     10430.01,                   125200.04,12, ,3,     10765.05,      8500.00
N,NC,IRFC,BOND 8.63% PA TF TII-SIIA,      1350.00,      1395.00,      1395.00,      1395.00,      1395.00,                  2630970.00,1886, ,1,      1603.00,      1206.50
N,NC,L&TFINANCE,SERENCD 9.25% SR.III OPII,      1137.00,      1136.00,      1169.91,      1135.00,      1169.91,                   116897.12,102, ,4,      1185.00,       932.00
N,ND,HUDCO,8.76% TAX FREETRI SR2B,      1305.00,      1310.00,      1310.00,      1295.00,      1300.04,                   920392.67,708, ,26,      1498.00,      1170.00
N,ND,IDFCFIRSTB,BOND 8.43% 2022 TR-3 SR-I,      5300.00,      5260.90,      5260.90,      5260.90,      5260.90,                    21043.60,4, ,2,      5890.00,      4261.01
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1100.00,      1097.50,      1101.75,      1097.50,      1100.81,                   439769.25,400, ,34,      1152.00,       962.00
N,NE,ECLFINANCE,SEC RED NCD SR. I,      1215.00,      1220.00,      1226.99,      1218.00,      1226.00,                   861014.25,705, ,13,      1240.00,       643.01
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1512.25,      1514.00,      1514.50,      1510.05,      1513.10,                  1828974.55,1209, ,37,      1549.00,      1253.00
N,NE,IDFCFIRSTB,BOND 0% 2022 TR-3 SR-II,     10150.00,     10050.01,     10200.00,     10050.01,     10200.00,                    60600.04,6, ,3,     10299.00,      8925.00
N,NE,IRFC,BOND 8.88% PA TF TII-SIIB,      1375.00,      1379.99,      1379.99,      1360.00,      1369.94,                   461694.87,339, ,8,      1430.00,      1070.10
N,NE,L&TFINANCE,SERENCD 8.89% SR.IV OPII,      1060.01,      1065.21,      1100.00,      1065.21,      1099.14,                   166973.75,155, ,3,      1117.39,       920.00
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1253.96,      1254.20,      1260.00,      1250.00,      1257.64,                  4104628.30,3273, ,50,      1318.99,      1125.00
N,NF,DHANILOANS,DHANI LOANS & SERV LTD,       975.00,       950.00,       950.05,       950.00,       950.05,                    71251.25,75, ,2,      1000.00,       710.00
N,NF,ECLFINANCE,SEC RED NCD 9.45% SR. II,      1023.99,      1023.00,      1025.00,      1023.00,      1024.08,                   321326.91,314, ,11,      1079.95,       670.05
N,NF,IFCI,9.90 % SRNCD SR IV,      1030.00,      1049.99,      1049.99,      1037.00,      1037.00,                   255413.75,245, ,6,      1159.99,       860.55
N,NF,IRFC,TAX FREE 7.07% SR. 102,      1290.00,      1199.00,      1244.00,      1199.00,      1244.00,                   115557.00,93, ,3,      1386.00,      1078.00
N,NF,RECLTD,BOND8.88% PA TF TR II S2B,      1299.14,      1295.00,      1295.00,      1295.00,      1295.00,                  1295000.00,1000, ,17,      1441.60,      1040.00
N,NF,TCFSL,UNSERENCD9.1%SRIIICIII&IV,      1139.67,      1150.00,      1150.00,      1138.50,      1145.00,                   112942.50,99, ,7,      1229.00,       950.00
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,       950.00,       951.00,       951.00,       951.00,       951.00,                     4755.00,5, ,1,       978.00,       744.01
N,NH,IFCI,9.90 % SRNCD SR VI,      1036.00,      1036.00,      1039.50,      1036.00,      1039.50,                   410592.00,396, ,5,      1108.95,       900.00
N,NH,TCFSL,SERENCD8.45%SR.ICIII&IV,      1064.26,      1045.00,      1063.00,      1044.00,      1062.78,                   881570.00,835, ,13,      1113.00,       776.80
N,NI,ECLFINANCE,SEC RED NCD 9.65% SR. V,       979.90,       979.89,       979.89,       979.89,       979.89,                     9798.90,10, ,1,      1037.80,       690.10
N,NJ,ECLFINANCE,SEC RED NCD 9.43% SR. VI,       929.99,       934.48,       934.48,       934.40,       934.43,                   120543.77,129, ,4,       945.00,       601.30
N,NJ,SREIBNPNCD,9.35% SRNCD SR V B,       749.26,       735.00,       782.90,       735.00,       782.90,                    72140.80,97, ,5,       965.90,       625.26
N,NJ,TCFSL,SERENCD8.50%SR.IICIII&IV,      1080.00,      1084.00,      1084.00,      1083.00,      1083.00,                   130060.00,120, ,3,      1160.90,       915.20
N,NK,ECLFINANCE,SEC RED NCD 9.85% SR. VII,       878.11,       884.99,       885.00,       870.00,       876.21,                   421926.37,481, ,20,       948.20,       617.80
N,NK,IRFC,TAX FREE7.50% SR.104 A,      1330.00,      1322.00,      1339.90,      1322.00,      1339.44,                  1276915.61,956, ,61,      1369.99,      1131.02
N,NL,IFCI,9.40 % SRNCD TR II SR III,      1092.00,      1095.00,      1095.00,      1095.00,      1095.00,                    66795.00,61, ,4,      1150.00,       890.00
N,NL,SREIBNPNCD,9.75% SRNCD SR VI B,       740.00,       732.00,       750.00,       720.00,       720.00,                   228555.76,310, ,14,       960.00,       622.00
N,NM,ECLFINANCE,SEC RED NCD 10.20% SR. I,      1031.95,      1030.00,      1088.00,      1025.00,      1026.00,                   332038.40,321, ,12,      1088.00,       721.01
N,NN,DHFL,SEC RED NCD 9.15% SR. 2B,       350.00,       348.00,       348.00,       348.00,       348.00,                     3132.00,9, ,1,       450.00,       170.40
N,NN,IRFC,TAX FREE  7.29% SR. 107A,      1160.00,      1179.00,      1179.00,      1179.00,      1179.00,                    11790.00,10, ,1,      1222.00,       876.00
N,NN,SREIBNPNCD,SRNCD SR VII B,      1098.12,      1199.00,      1199.00,      1199.00,      1199.00,                   197835.00,165, ,1,      1301.00,       851.01
N,NO,ECLFINANCE,SEC RED NCD 9.95% SR. III,       962.01,       968.06,       973.00,       967.40,       973.00,                   206171.15,213, ,5,       998.00,       761.05
N,NO,IRFC,TAX FREE  7.64% SR. 108A,      1249.98,      1250.49,      1250.75,      1249.00,      1250.70,                  1569629.97,1255, ,7,      1314.00,      1101.00
N,NO,SREIBNPNCD,UNS RED NCD 9.25% SR. I,       585.85,       595.00,       649.00,       590.00,       590.34,                   275921.65,464, ,46,       972.95,       565.25
N,NP,DHFL,SEC RED NCD 9.25% SR. 3B,       364.12,       360.00,       370.00,       360.00,       363.20,                   282663.54,784, ,14,       405.00,       135.00
N,NP,ECLFINANCE,SEC RED NCD 10.40% SR. IV,      1017.79,       980.00,       999.99,       980.00,       994.97,                   129346.55,130, ,3,      1050.00,       680.00
N,NQ,DHFL,SEC RED NCD 8.90% SR. I,       335.02,       340.00,       340.00,       320.05,       337.97,                   258415.97,765, ,22,       394.19,       152.00
N,NQ,ECLFINANCE,SEC RED NCD SR. V,      1093.00,      1108.00,      1108.00,      1105.00,      1105.00,                    77425.00,70, ,2,      1244.00,       688.00
N,NQ,SREIBNPNCD,UNS RED NCD SR. III,       775.00,       775.00,       775.00,       775.00,       775.00,                     1550.00,2, ,1,      1125.00,       700.00
N,NR,ECLFINANCE,SEC RED NCD 10.15% SR. VI,       978.40,       985.00,       989.00,       980.00,       988.92,                   371532.50,376, ,8,       996.70,       630.30
N,NS,DHFL,SEC RED NCD 9.00% SR. II,       324.00,       324.00,       338.99,       324.00,       338.00,                    34078.94,105, ,5,       349.79,       108.80
N,NS,ECLFINANCE,SEC RED NCD 10.6% SR. VII,       986.97,       990.00,       990.00,       970.00,       970.00,                    46190.00,47, ,5,      1046.50,       700.00
N,NU,L&TFINANCE,SERENCD 9.05% SR.VI OPII,      1170.00,      1145.00,      1155.00,      1145.00,      1152.00,                   100888.00,88, ,6,      1197.00,       942.40
N,NU,SREIBNPNCD,UNS RED NCD 9.50% SR. VII,       600.00,       580.00,       580.00,       580.00,       580.00,                    84100.00,145, ,5,      1014.50,       481.00
N,NW,L&TFINANCE,SERENCD 8.70% SR.VII OPII,      1174.90,      1179.90,      1179.90,      1160.00,      1160.00,                    38877.00,33, ,4,      1180.50,       850.00
N,NX,SREIBNPNCD,SEC RED NCD 9.60% SR. V,       759.99,       746.00,       746.00,       740.00,       740.01,                    32670.25,44, ,6,       955.99,       689.00
N,NY,DHFL,SEC RED NCD 8.56% SR. V,       340.00,       340.00,       340.00,       325.35,       325.35,                   102307.45,305, ,4,       350.00,       173.01
N,NY,L&TFINANCE,SE RE NCD 8.45% SR.I OPT2,      1041.30,      1042.00,      1042.00,      1040.40,      1040.40,                    20832.00,20, ,2,      1120.00,       812.40
N,NY,SREIBNPNCD,SEC RED NCD 10.00% SR. VI,       760.00,       760.00,       770.00,       760.00,       769.00,                    61365.00,80, ,8,       999.00,       666.00
N,Y1,DHFL,SEC RED NCD 8.65% SR. VI,       323.00,       363.00,       363.00,       325.00,       339.80,                   131088.40,391, ,11,       380.00,       148.25
N,Y2,SREIBNPNCD,SEC RED NCD 9.50% SR. VII,       735.00,       700.00,       700.00,       611.00,       623.65,                   115680.65,182, ,17,      1021.64,       606.00
N,Y7,L&TFINANCE,SE RE NCD 8.29% SR.V O10,      1090.00,      1095.00,      1095.00,      1095.00,      1095.00,                     5475.00,5, ,1,      1141.80,       800.00
N,Y9,L&TFINANCE,SE RE NCD 8.65% SR.VI O12,      1086.00,      1085.10,      1085.10,      1081.00,      1085.00,                   221768.50,205, ,7,      1225.50,       938.20
N,Y9,SRTRANSFIN,BOND 10.15% PA SRN S-III,      1061.35,      1062.00,      1062.00,      1057.00,      1062.00,                    75117.00,71, ,3,      1172.90,       911.00
N,YA,SREIBNPNCD,UNS RED NCD 9.12% SR. IX,       658.80,       740.00,       740.00,       740.00,       740.00,                      740.00,1, ,1,      1015.00,       640.00
N,YB,SRTRANSFIN,BOND 9.71% PA SRN S-V,      1034.00,      1027.00,      1030.00,      1027.00,      1030.00,                   162680.00,158, ,11,      1100.00,       906.00
N,YH,SRTRANSFIN,SEC RED NCD 8.93% SR. I,      1013.00,      1012.90,      1027.00,      1009.00,      1013.00,                   525423.65,519, ,21,      1090.90,       830.00
N,YJ,SRTRANSFIN,SEC RED NCD 9.10% SR. III,      1039.45,      1040.00,      1042.00,      1036.00,      1041.69,                  1236649.00,1189, ,9,      1080.19,       900.00
N,YK,SRTRANSFIN,SEC RED NCD 9.30% SR. IV,      1040.97,      1047.00,      1048.00,      1047.00,      1048.00,                     2095.00,2, ,2,      1048.90,       756.26
N,YL,SRTRANSFIN,SEC RED NCD 9.40% SR. V,      1045.01,      1045.01,      1045.01,      1040.01,      1040.01,                    52050.50,50, ,2,      1072.00,       775.20
N,YM,SRTRANSFIN,SEC RED NCD SR. VI,      1240.00,      1235.40,      1235.40,      1235.35,      1235.35,                    18530.35,15, ,2,      1245.00,       841.05
N,YN,SRTRANSFIN,SEC RED NCD SR. VII,      1247.00,      1245.00,      1245.00,      1245.00,      1245.00,                    31125.00,25, ,1,      1255.00,       961.10
N,YP,SRTRANSFIN,SEC RED NCD 9.30% SR. II,      1000.00,      1010.00,      1010.00,      1010.00,      1010.00,                    92920.00,92, ,1,      1035.00,       852.40
N,YQ,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1015.08,      1013.33,      1019.90,      1013.33,      1019.90,                   116588.50,115, ,3,      1079.80,       776.00
N,YR,SRTRANSFIN,SEC RED NCD 9.50% SR. IV,      1030.70,      1030.00,      1030.00,      1030.00,      1030.00,                    25750.00,25, ,2,      1089.90,       851.00
N,YT,SRTRANSFIN,SEC RED NCD SR. VI,      1203.02,      1203.55,      1203.55,      1203.55,      1203.55,                    24071.00,20, ,1,      1203.55,       879.20
N,YX,SRTRANSFIN,SEC RED NCD 9.40% SR. III,      1082.78,      1081.96,      1083.95,      1081.02,      1082.43,                   303045.99,280, ,13,      1088.00,       831.00
N,Z1,SRTRANSFIN,SEC RED NCD SR. VI,      1180.70,      1181.01,      1185.00,      1181.00,      1185.00,                   117115.13,99, ,4,      1195.00,       848.01
N,Z3,SRTRANSFIN,SEC RED NCD 9.12% SR.I,      1015.00,      1010.00,      1010.00,      1010.00,      1010.00,                    50500.00,50, ,1,      1050.00,       785.20
N,Z6,SRTRANSFIN,SEC RED NCD 9.3 SR.IV,      1025.00,      1031.00,      1031.00,      1031.00,      1031.00,                    12372.00,12, ,1,      1212.00,       832.40
N,Z7,SRTRANSFIN,SEC RED NCD 9.5% SR.V,      1021.00,      1020.00,      1030.00,      1020.00,      1025.00,                   232930.00,227, ,9,      1069.00,       900.20
N,Z8,SRTRANSFIN,SEC RED NCD 9.6% SR.VI,      1015.00,      1030.00,      1043.55,      1004.04,      1043.55,                   373515.75,368, ,23,      1052.35,       852.40
N,Z9,SRTRANSFIN,SEC RED NCD 9.7% SR.VII,      1030.00,      1030.00,      1050.00,      1030.00,      1050.00,                    74530.00,71, ,3,      1100.00,       900.00
N,ZC,SRTRANSFIN,SEC RED NCD SR.X,      1100.00,      1160.00,      1160.00,      1159.00,      1159.00,                   231900.00,200, ,3,      1160.00,       902.00
N,ZJ,SRTRANSFIN,SEC RED NCD SR.VII,      1034.96,      1034.90,      1075.00,      1034.90,      1075.00,                    68222.00,65, ,3,      1100.00,       792.20
N,ZK,SRTRANSFIN,SEC RED NCD SR.VIII,      1075.00,       980.00,       980.00,       980.00,       980.00,                    73500.00,75, ,1,      1075.00,       720.00
