MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,CIPLA,CIPLA LTD,       786.80,       790.75,       794.85,       781.10,       783.20,               3139547407.55,3984988,Y, ,70511,       829.05,       355.30
N,EQ,COALINDIA,COAL INDIA LTD,       145.50,       145.25,       145.25,       142.50,       143.45,               1779713295.20,12374964,Y, ,54246,       214.60,       109.55
N,EQ,DIVISLAB,DIVI'S LABORATORIES LTD,      3717.90,      3711.30,      3854.20,      3711.30,      3824.70,               7940028568.45,2080618,Y, ,99166,      3854.20,      1626.00
N,EQ,DRREDDY,DR. REDDY'S LABORATORIES,      5038.95,      5050.00,      5134.50,      5030.00,      5072.85,               6933835693.75,1360601,Y, ,74620,      5512.65,      2495.05
N,EQ,EICHERMOT,EICHER MOTORS LTD,      2470.10,      2471.70,      2495.00,      2440.00,      2466.60,               2618839511.00,1059879,Y, ,45992,     22876.60,      2015.20
N,EQ,GAIL,GAIL (INDIA) LTD,       124.40,       125.25,       125.70,       123.50,       123.90,               1714765857.10,13813435,Y, ,58925,       133.35,        65.00
N,EQ,GRASIM,GRASIM INDUSTRIES LTD,       914.80,       915.90,       926.40,       912.00,       912.70,               1354364019.00,1476800,Y, ,24920,       954.00,       385.05
N,EQ,HCLTECH,HCL TECHNOLOGIES LTD,       885.05,       887.00,       887.00,       877.00,       879.35,               4290169955.00,4863371,Y, ,133920,       910.70,       375.25
N,EQ,HDFC,HDFC LTD,      2424.65,      2434.90,      2509.00,      2420.15,      2494.60,              18267067625.05,7379515,Y, ,216960,      2509.00,      1473.45
N,EQ,HDFCBANK,HDFC BANK LTD,      1410.70,      1418.60,      1445.00,      1404.50,      1441.80,              15668891347.05,10962239,Y, ,227695,      1464.40,       738.75
N,EQ,HDFCLIFE,HDFC LIFE INS CO LTD,       648.70,       651.00,       661.20,       650.25,       654.55,               3055239402.85,4660373,Y, ,90993,       688.50,       340.00
N,EQ,HEROMOTOCO,HERO MOTOCORP LIMITED,      3117.50,      3135.00,      3157.50,      3101.05,      3112.65,               3029308627.70,969196,Y, ,55549,      3394.90,      1475.00
N,EQ,HINDALCO,HINDALCO  INDUSTRIES  LTD,       251.45,       251.90,       254.90,       244.45,       245.85,               3425510592.95,13711470,Y, ,86717,       255.95,        84.90
N,EQ,HINDUNILVR,HINDUSTAN UNILEVER LTD.,      2343.95,      2342.00,      2342.00,      2310.00,      2315.30,               4437260720.85,1912868,Y, ,108168,      2614.30,      1757.30
N,EQ,ICICIBANK,ICICI BANK LTD.,       512.45,       514.00,       516.50,       509.10,       510.40,              12236460854.55,23883288,Y, ,218945,       552.20,       268.30
N,EQ,INDUSINDBK,INDUSIND BANK LIMITED,       921.80,       914.00,       948.00,       914.00,       935.80,              13205134801.75,14078222,Y, ,221021,      1585.00,       235.55
N,EQ,INFY,INFOSYS LIMITED,      1165.70,      1165.90,      1168.90,      1156.20,      1159.20,               7742601947.25,6658153,Y, ,204147,      1186.00,       509.25
N,EQ,IOC,INDIAN OIL CORP LTD,        96.35,        96.50,        97.00,        95.00,        95.40,               1596265807.25,16645932,Y, ,46760,       129.10,        71.15
N,EQ,ITC,ITC LTD,       214.00,       214.20,       215.10,       211.25,       213.05,               4765696375.55,22386185,Y, ,111013,       247.90,       134.60
N,EQ,JSWSTEEL,JSW STEEL LIMITED,       370.60,       369.95,       373.35,       364.05,       366.20,               1660769617.00,4501529,Y, ,44025,       376.20,       132.50
N,EQ,KOTAKBANK,KOTAK MAHINDRA BANK LTD,      1952.55,      1965.00,      1969.00,      1942.55,      1965.45,               6764063345.85,3460370,Y, ,119296,      1969.00,      1001.00
N,EQ,LT,LARSEN & TOUBRO LTD.,      1268.25,      1270.00,      1284.00,      1254.05,      1278.80,               6795871269.25,5345257,Y, ,128985,      1383.70,       661.00
N,EQ,M&M,MAHINDRA & MAHINDRA LTD,       731.95,       735.10,       738.45,       725.35,       730.65,               2652532448.05,3630553,Y, ,61575,       764.45,       245.40
N,EQ,MARUTI,MARUTI SUZUKI INDIA LTD.,      7796.35,      7799.90,      7831.90,      7625.00,      7694.00,               5684646346.30,734075,Y, ,55091,      8013.15,      4001.10
N,EQ,NESTLEIND,NESTLE INDIA LIMITED,     18323.45,     18338.00,     18395.15,     18136.80,     18305.35,               1796090529.25,98104,Y, ,25132,     18734.95,     12200.00
N,EQ,NTPC,NTPC LTD,       104.90,       105.65,       105.65,       104.00,       104.45,               1765661942.25,16840984,Y, ,47425,       125.00,        73.20
N,EQ,ONGC,OIL AND NATURAL GAS CORP.,       102.90,       105.10,       105.60,       100.70,       101.50,               4310713385.65,41881430,Y, ,130869,       133.40,        50.00
N,EQ,POWERGRID,POWER GRID CORP. LTD.,       196.20,       193.30,       195.40,       191.60,       193.30,               2509773833.75,12970537,Y,XD,69444,       211.00,       122.15
N,EQ,RELIANCE,RELIANCE INDUSTRIES LTD,      1976.55,      1984.50,      2005.00,      1977.15,      1985.60,              18593553236.80,9346460,Y, ,280068,      2369.35,       875.65
N,EQ,SBILIFE,SBI LIFE INSURANCE CO LTD,       857.50,       857.50,       865.90,       851.60,       856.35,               1416323358.20,1650113,Y, ,90779,      1020.00,       519.40
N,EQ,SBIN,STATE BANK OF INDIA,       269.40,       270.00,       272.15,       266.70,       267.70,               6973309847.65,25904699,Y, ,146174,       339.85,       149.45
N,EQ,SHREECEM,SHREE CEMENT LIMITED,     24259.10,     24383.70,     24899.00,     24315.00,     24510.40,               1854509426.80,75262,Y, ,18668,     25655.50,     15410.00
N,EQ,SUNPHARMA,SUN PHARMACEUTICAL IND L,       576.60,       579.50,       586.30,       569.70,       571.35,               5224880692.30,9025916,Y, ,130943,       591.50,       312.00
N,EQ,TATAMOTORS,TATA MOTORS LIMITED,       182.55,       184.00,       184.00,       180.65,       181.70,               6232261080.20,34101954,Y, ,119653,       201.70,        63.50
N,EQ,TATASTEEL,TATA STEEL LIMITED,       643.40,       643.40,       646.00,       631.45,       635.30,               5101865547.95,7965186,Y, ,86183,       649.45,       250.85
N,EQ,TCS,TATA CONSULTANCY SERV LT,      2814.20,      2811.00,      2853.70,      2805.00,      2838.20,               8086236716.70,2863460,Y, ,121983,      2885.00,      1506.05
N,EQ,TECHM,TECH MAHINDRA LIMITED,       921.55,       921.55,       932.75,       912.40,       930.10,               2502929069.35,2706570,Y, ,57654,       950.85,       471.40
N,EQ,TITAN,TITAN COMPANY LIMITED,      1504.45,      1495.15,      1520.00,      1492.30,      1501.95,               2937473697.45,1951230,Y, ,68728,      1520.00,       720.90
N,EQ,ULTRACEMCO,ULTRATECH CEMENT LIMITED,      5113.00,      5153.70,      5219.00,      5126.60,      5171.80,               4320743174.90,834935,Y, ,75466,      5259.00,      2910.00
N,EQ,UPL,UPL LIMITED,       459.65,       461.45,       466.40,       453.20,       455.40,               3398104469.55,7362825,Y, ,79401,       614.90,       240.15
N,EQ,WIPRO,WIPRO LTD,       358.40,       358.40,       359.25,       355.50,       356.90,               1488176589.15,4165371,Y, ,50512,       381.70,       159.40
 , , , , , , , , , , ,N, , , , 
 , , ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     16276.60,     16382.00,     16385.55,     16005.00,     16096.25,                327924867.00,20331,N, ,7251,     18679.75,     12186.55
N,EQ,ACC,ACC LIMITED,      1633.10,      1639.40,      1659.85,      1634.00,      1639.30,               1983143866.65,1203365,N, ,42251,      1785.00,       895.15
N,EQ,ADANIGREEN,ADANI GREEN ENERGY LTD,      1019.40,      1023.90,      1059.40,      1013.75,      1041.55,                713542109.90,686579,N, ,40907,      1220.00,       111.90
N,EQ,ADANITRANS,ADANI TRANSMISSION LTD,       431.65,       432.00,       441.90,       424.15,       429.35,                307523612.75,709430,N, ,18106,       445.00,       147.50
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      2896.10,      2912.00,      2941.70,      2900.00,      2937.00,                338530139.50,115668,N, ,12781,      3090.00,      1881.30
N,EQ,AMBUJACEM,AMBUJA CEMENTS LTD,       247.25,       248.50,       251.50,       246.20,       246.75,               2072308691.40,8321438,N, ,58090,       272.00,       136.55
N,EQ,AUROPHARMA,AUROBINDO PHARMA LTD,       875.70,       880.00,       889.60,       868.60,       872.00,               1492493151.70,1696633,N, ,42157,       967.50,       288.85
N,EQ,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,      3148.95,      3147.95,      3163.00,      3105.00,      3123.40,                116930529.95,37227,N, ,4813,      3950.00,      1460.15
N,EQ,BANDHANBNK,BANDHAN BANK LIMITED,       410.15,       408.20,       414.20,       405.00,       406.35,               2229494553.35,5443407,N, ,81175,       526.40,       152.20
N,EQ,BANKBARODA,BANK OF BARODA,        66.40,        66.40,        67.15,        63.35,        63.80,               2600424867.00,39697753,N, ,67368,       104.85,        36.00
N,EQ,BERGEPAINT,BERGER PAINTS (I) LTD,       689.75,       688.50,       712.00,       688.50,       709.65,               1345764136.00,1906903,N, ,33823,       712.00,       389.35
N,EQ,BIOCON,BIOCON LIMITED.,       460.00,       461.80,       466.00,       458.95,       460.90,                997438707.40,2153719,N, ,28737,       478.00,       235.55
N,EQ,BOSCHLTD,BOSCH LIMITED,     13324.15,     13350.00,     13450.00,     13300.00,     13353.45,                659676812.65,49405,N, ,8070,     15820.00,      7850.00
N,EQ,CADILAHC,CADILA HEALTHCARE LIMITED,       469.00,       469.00,       481.00,       468.10,       475.05,               2163447565.40,4533593,N, ,51036,       481.00,       202.00
N,EQ,COLPAL,COLGATE PALMOLIVE LTD.,      1611.50,      1615.00,      1623.20,      1600.00,      1602.65,                595071875.70,369396,N, ,12914,      1630.00,      1065.00
N,EQ,CONCOR,CONTAINER CORP OF IND LTD,       407.85,       410.85,       417.50,       405.10,       408.75,               1220654649.45,2958532,N, ,37027,       602.20,       263.40
N,EQ,DABUR,DABUR INDIA LTD,       513.65,       515.20,       517.40,       510.50,       511.50,               1504576737.05,2926337,N, ,36034,       535.95,       386.05
N,EQ,DLF,DLF LIMITED,       235.40,       235.30,       237.60,       231.00,       234.30,               5230638252.70,22292093,N, ,119408,       266.55,       114.55
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,      2627.05,      2645.00,      2650.00,      2503.00,      2556.05,               2050408493.50,796303,N, ,61590,      2755.00,      1759.30
N,EQ,GICRE,GENERAL INS CORP OF INDIA,       141.35,       141.95,       148.50,       141.10,       145.35,                270797022.85,1852393,N, ,18468,       274.80,        81.50
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,       720.65,       720.65,       732.85,       714.90,       719.20,                901979891.20,1244562,N, ,32384,       772.00,       425.10
N,EQ,HAVELLS,HAVELLS INDIA LIMITED,       901.15,       898.00,       926.00,       891.00,       911.05,               6761779977.60,7393369,N, ,110034,       926.00,       447.05
N,EQ,HDFCAMC,HDFC AMC LIMITED,      2862.70,      2862.00,      2862.70,      2822.05,      2838.25,                466070038.95,163850,N, ,25884,      3446.60,      1962.00
N,EQ,HINDPETRO,HINDUSTAN PETROLEUM CORP,       230.60,       232.70,       232.70,       224.65,       225.95,               1841708024.75,8105248,N, ,67936,       270.65,       150.00
N,EQ,HINDZINC,HINDUSTAN ZINC LIMITED,       242.15,       242.70,       245.95,       240.00,       242.05,                218760703.45,900827,N, ,14348,       258.95,       116.05
N,EQ,ICICIGI,ICICI LOMBARD GIC LIMITED,      1479.35,      1490.00,      1490.00,      1464.00,      1477.55,                836546750.15,566898,N, ,48650,      1530.00,       805.00
N,EQ,ICICIPRULI,ICICI PRU LIFE INS CO LTD,       486.25,       488.00,       489.40,       479.25,       482.15,                571456381.80,1180321,N, ,35869,       533.90,       226.10
N,EQ,IGL,INDRAPRASTHA GAS LTD,       487.55,       490.00,       490.00,       478.50,       479.80,                523683331.75,1084630,N, ,19534,       534.20,       284.05
N,EQ,INDIGO,INTERGLOBE AVIATION LTD,      1655.85,      1654.00,      1654.00,      1625.45,      1642.55,               1746859283.95,1066899,N, ,41549,      1787.00,       771.30
N,EQ,INFRATEL,BHARTI INFRATEL LTD.,       245.30,       244.30,       247.40,       240.20,       241.65,                869357864.80,3550539,N, ,29901,       262.90,       120.05
N,EQ,LTI,L&T INFOTECH LIMITED,      3288.95,      3305.00,      3319.00,      3288.20,      3306.00,                932554515.40,282060,N, ,18087,      3512.70,      1210.00
N,EQ,LUPIN,LUPIN LIMITED,       960.35,       966.00,       984.50,       960.50,       970.50,               5130036978.25,5264719,N, ,121329,      1122.30,       504.75
N,EQ,MARICO,MARICO LIMITED,       413.15,       413.00,       414.90,       409.05,       413.30,                733434426.35,1780735,N, ,22410,       420.80,       234.00
N,EQ,MCDOWELL-N,UNITED SPIRITS LIMITED,       594.85,       598.00,       599.70,       582.20,       583.55,               1129070653.70,1916274,N, ,34134,       742.70,       442.65
N,EQ,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LT,       156.75,       157.55,       162.50,       157.40,       158.30,               3006193682.95,18763723,N, ,98256,       162.50,        48.65
N,EQ,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,      1217.55,      1217.00,      1234.05,      1213.20,      1218.50,               1819899037.95,1484226,N, ,46360,      1405.75,       476.80
N,EQ,NAUKRI,INFO EDGE (I) LTD,      4601.15,      4601.15,      4665.00,      4530.80,      4560.75,               1508201971.00,329104,N, ,30397,      4739.90,      1581.10
N,EQ,NMDC,NMDC LTD.,       114.60,       114.60,       117.90,       114.40,       115.60,               1261536654.75,10857331,N, ,40631,       139.70,        61.55
N,EQ,OFSS,ORACLE FIN SERV SOFT LTD.,      3112.15,      3134.90,      3159.00,      3102.50,      3134.35,                 87132533.15,27785,N, ,3917,      3400.00,      1506.00
N,EQ,PEL,PIRAMAL ENTERPRISES LTD,      1457.60,      1450.00,      1483.85,      1435.65,      1441.60,               2343741792.75,1600483,N, ,49912,      1727.95,       606.85
N,EQ,PETRONET,PETRONET LNG LIMITED,       264.10,       264.00,       264.75,       258.05,       259.35,                812610943.80,3107919,N, ,40187,       281.50,       170.40
N,EQ,PFC,POWER FIN CORP LTD.,       120.25,       120.00,       120.90,       118.00,       118.45,                432865230.65,3620919,N, ,22941,       133.40,        74.15
N,EQ,PGHH,P&G HYGIENE & HEALTH CARE,     11205.55,     11156.00,     11368.45,     11055.30,     11179.55,                 78755455.55,7041,N, ,2287,     12388.80,      8400.00
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,      1625.95,      1630.00,      1652.00,      1626.35,      1629.65,               1389594577.30,846175,N, ,40316,      1709.90,      1185.55
N,EQ,PNB,PUNJAB NATIONAL BANK,        37.95,        38.15,        38.35,        36.75,        37.00,               2521425996.70,66872650,N, ,113305,        67.00,        26.30
N,EQ,SBICARD,SBI CARDS & PAY SER LTD,       827.20,       829.00,       842.50,       824.15,       840.30,               1223589106.50,1461961,N, ,51774,       918.75,       495.00
N,EQ,SIEMENS,SIEMENS LTD,      1541.95,      1541.00,      1563.00,      1518.15,      1526.30,                894890024.75,581042,N, ,28264,      1639.00,       947.90
N,EQ,TATACONSUM,TATA CONSUMER PRODUCT LTD,       583.60,       584.95,       593.40,       575.55,       577.30,               2105230913.40,3608243,N, ,62208,       593.40,       213.70
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      2788.95,      2785.00,      2795.00,      2750.00,      2760.55,                804191634.40,290138,N, ,14236,      3031.20,      1583.25
N,EQ,UBL,UNITED BREWERIES LTD,      1157.15,      1164.00,      1173.80,      1132.95,      1144.20,                750264204.45,647056,N, ,27634,      1356.00,       749.50
 ,EQ, , , , , , , , , , , , , , 
 ,EQ, ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,        36.80,        37.00,        37.60,        35.60,        36.40,                  6576930.00,177299,N, ,1022,        38.00,        19.00
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,        10.60,        10.70,        10.75,        10.45,        10.60,                    43684.45,4138,N, ,25,        17.25,         9.45
N,EQ,3IINFOTECH,3I INFOTECH LTD.,         5.35,         5.30,         5.60,         5.10,         5.20,                199702452.30,37214524,N, ,24660,         5.60,         1.15
N,EQ,3MINDIA,3M INDIA LIMITED,     22849.10,     23000.00,     23080.00,     22500.00,     22664.80,                 54580433.80,2396,N, ,1542,     25200.00,     15700.00
N,EQ,3PLAND,3P LAND HOLDINGS LIMITED,        11.75,        11.20,        11.20,        11.20,        11.20,                    44027.20,3931,N, ,21,        13.55,         3.40
N,EQ,5PAISA,5PAISA CAPITAL LIMITED,       317.15,       324.00,       324.00,       308.00,       310.05,                  5222465.90,16597,N, ,709,       465.00,        90.00
N,EQ,A2ZINFRA,A2Z INFRA ENGINEERING LTD,         4.90,         4.95,         5.15,         4.65,         4.90,                  6851803.45,1387258,N, ,648,         8.55,         2.90
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        42.50,        42.55,        42.55,        42.50,        42.50,                   382800.00,9000,N, ,3,        48.00,        42.25
N,EQ,AAKASH,AAKASH EXPLORATION SER L,        60.40,        62.00,        64.85,        60.35,        61.80,                  1484474.65,23910,N, ,534,        65.20,        48.35
N,EQ,AARON,AARON INDUSTRIES LIMITED,        50.70,        50.70,        53.20,        49.40,        51.80,                   354689.70,6778,N, ,101,        67.95,        28.00
N,EQ,AARTIDRUGS,AARTI DRUGS LTD.,       767.60,       772.45,       772.95,       750.00,       752.00,                329177048.90,434186,N, ,18379,      3719.00,       421.00
N,EQ,AARTIIND,AARTI INDUSTRIES LTD,      1216.70,      1215.75,      1222.00,      1206.55,      1217.65,                316899293.90,260720,N, ,7143,      1287.00,       668.00
