MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
Y, , ,NIFTY SMLCAP 100,      6902.10,      6960.30,      7033.70,      6956.70,      7018.40,0,0,Y, ,0,      7033.70,      3202.90
Y, , ,Nifty 200,      7113.35,      7150.45,      7184.95,      7149.50,      7179.60,0,0,Y, ,0,      7184.95,      3893.05
Y, , ,Nifty Div Opps 50,      2843.10,      2857.65,      2866.05,      2854.00,      2861.45,0,0,Y, ,0,      2866.05,      1712.30
Y, , ,Nifty Commodities,      3738.75,      3765.80,      3791.25,      3761.55,      3785.80,0,0,Y, ,0,      3868.90,      2068.80
Y, , ,Nifty Consumption,      5832.45,      5860.25,      5876.65,      5846.35,      5871.45,0,0,Y, ,0,      5876.65,      3614.85
Y, , ,Nifty Fin Service,     14779.60,     14851.85,     14988.15,     14843.75,     14966.45,0,0,Y, ,0,     14988.90,      7984.20
Y, , ,Nifty50 Div Point,        82.51,        82.51,        82.51,        82.51,        82.51,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty100 Liq 15,      3293.65,      3310.95,      3332.65,      3310.15,      3328.00,0,0,Y, ,0,      3888.35,      1878.95
Y, , ,Nifty CPSE,      1627.35,      1644.35,      1652.45,      1634.90,      1640.00,0,0,Y, ,0,      1965.85,      1136.65
Y, , ,Nifty GrowSect 15,      6908.65,      6935.15,      6970.55,      6929.60,      6961.40,0,0,Y, ,0,      6970.55,      3949.25
Y, , ,Nifty50 PR 2x Lev,      5872.55,      5926.80,      5986.70,      5924.05,      5976.35,0,0,Y, ,0,      5986.70,      1883.80
Y, , ,Nifty50 PR 1x Inv,       319.55,       318.15,       318.20,       316.50,       316.80,0,0,Y, ,0,       600.80,       316.50
Y, , ,Nifty50 TR 2x Lev,      7801.90,      7873.95,      7953.60,      7870.35,      7939.85,0,0,Y, ,0,      7953.60,      2465.75
Y, , ,Nifty50 TR 1x Inv,       277.35,       276.15,       276.20,       274.70,       274.95,0,0,Y, ,0,       525.50,       274.70
Y, , ,Nifty50 Value 20,      6785.25,      6813.70,      6846.35,      6798.65,      6833.40,0,0,Y, ,0,      6846.35,      3821.10
Y, , ,Nifty Mid Liq 15,      5043.15,      5084.10,      5099.25,      5057.20,      5083.45,0,0,Y, ,0,      5255.55,      2448.20
Y, , ,Nifty Pvt Bank,     16777.80,     16862.15,     17057.80,     16855.25,     17023.55,0,0,Y, ,0,     17860.70,      8487.25
Y, , ,NIFTY100 Qualty30,      3245.40,      3260.85,      3271.20,      3255.60,      3268.65,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 8 13Yr,      2248.03,      2248.41,      2251.94,      2248.41,      2251.32,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr,      2025.29,      2025.62,      2029.59,      2025.62,      2027.97,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 10Yr Cln,       964.77,       964.77,       966.67,       964.77,       965.90,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 4 8Yr,      2402.34,      2402.73,      2404.37,      2402.73,      2403.86,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 11 15Yr,      2430.68,      2431.11,      2435.77,      2431.11,      2434.95,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS 15YrPlus,      2678.13,      2678.63,      2678.63,      2678.63,      2678.63,0,0,Y, ,0,          .00,          .00
Y, , ,Nifty GS Compsite,      2294.66,      2295.04,      2298.04,      2295.04,      2297.69,0,0,Y, ,0,          .00,          .00
 , , , , , , , , , , ,Y, , , , 
 , , , , , , , , , , ,Y, , , , 
 , , ,NIFTY 50 Sec, , , , , , , ,Y, , , , 
N,EQ,ADANIPORTS,ADANI PORT & SEZ LTD,       478.55,       480.00,       492.95,       480.00,       483.55,               4078085525.90,8372924,Y, ,85170,       492.95,       203.00
N,EQ,ASIANPAINT,ASIAN PAINTS LIMITED,      2648.25,      2654.25,      2689.50,      2629.55,      2683.90,               3261565297.00,1226254,Y, ,62227,      2689.50,      1431.20
N,EQ,AXISBANK,AXIS BANK LIMITED,       610.20,       614.00,       620.80,       614.00,       617.65,               5220024663.35,8444506,Y, ,113588,       765.85,       286.00
N,EQ,BAJAJ-AUTO,BAJAJ AUTO LIMITED,      3374.75,      3388.00,      3422.00,      3374.00,      3414.70,               1828975151.10,536954,Y, ,32976,      3423.55,      1788.65
N,EQ,BAJAJFINSV,BAJAJ FINSERV LTD.,      8992.55,      9064.65,      9115.00,      8965.00,      8995.05,               3117250457.90,344994,Y, ,36833,      9950.00,      3985.30
N,EQ,BAJFINANCE,BAJAJ FINANCE LIMITED,      5184.90,      5184.90,      5244.80,      5175.00,      5204.10,              10083058721.60,1932606,Y, ,101948,      5303.15,      1783.00
N,EQ,BHARTIARTL,BHARTI AIRTEL LIMITED,       517.30,       520.10,       527.00,       516.60,       521.60,               6729343198.60,12882390,Y, ,134281,       612.00,       361.75
N,EQ,BPCL,BHARAT PETROLEUM CORP  LT,       377.55,       380.00,       384.50,       378.50,       382.75,               1872422278.45,4903064,Y, ,53558,       510.00,       252.00
N,EQ,BRITANNIA,BRITANNIA INDUSTRIES LTD,      3618.25,      3635.00,      3646.15,      3598.00,      3603.55,               1672057503.25,463358,Y, ,34994,      4010.00,      2100.00
N,EQ,CIPLA,CIPLA LTD,       833.20,       837.60,       839.00,       825.20,       830.15,               4008260788.65,4810932,Y, ,81422,       839.00,       355.30
N,EQ,COALINDIA,COAL INDIA LTD,       136.25,       139.90,       139.90,       137.20,       137.65,               2103532777.40,15223089,Y, ,70762,       214.60,       109.55
N,EQ,DIVISLAB,DIVI'S LABORATORIES LTD,      3749.60,      3760.00,      3783.35,      3738.00,      3766.00,               1457853895.25,387691,Y, ,24672,      3859.00,      1626.00
N,EQ,DRREDDY,DR. REDDY'S LABORATORIES,      5201.80,      5228.15,      5235.00,      5187.00,      5201.80,               2144076747.90,411173,Y, ,27717,      5512.65,      2495.05
N,EQ,EICHERMOT,EICHER MOTORS LTD,      2436.75,      2441.10,      2462.00,      2425.55,      2451.35,               1737176483.70,711668,Y, ,46218,     22876.60,      2015.20
N,EQ,GAIL,GAIL (INDIA) LTD,       120.15,       121.15,       123.15,       120.55,       122.65,               2124112352.40,17437291,Y, ,90338,       133.35,        65.00
N,EQ,GRASIM,GRASIM INDUSTRIES LTD,       897.15,       901.20,       912.35,       897.10,       906.65,               1348656606.50,1489896,Y, ,22222,       954.00,       385.05
N,EQ,HCLTECH,HCL TECHNOLOGIES LTD,       919.35,       925.00,       927.50,       913.50,       921.80,               3578479998.20,3884750,Y, ,88769,       935.00,       375.25
N,EQ,HDFC,HDFC LTD,      2455.15,      2467.00,      2485.00,      2436.60,      2476.45,               5130918234.45,2085391,Y, ,67694,      2509.00,      1473.45
N,EQ,HDFCBANK,HDFC BANK LTD,      1397.10,      1405.00,      1421.00,      1404.00,      1412.85,               8273855755.35,5849597,Y, ,222546,      1464.40,       738.75
N,EQ,HDFCLIFE,HDFC LIFE INS CO LTD,       657.25,       661.85,       680.00,       657.70,       678.70,               3783331877.35,5624012,Y, ,99574,       688.50,       340.00
N,EQ,HEROMOTOCO,HERO MOTOCORP LIMITED,      3073.10,      3096.00,      3124.00,      3062.70,      3082.60,               2299423158.55,742559,Y, ,41419,      3394.90,      1475.00
N,EQ,HINDALCO,HINDALCO  INDUSTRIES  LTD,       236.95,       239.15,       241.15,       237.70,       239.90,               1968208407.95,8213627,Y, ,46115,       255.95,        84.90
N,EQ,HINDUNILVR,HINDUSTAN UNILEVER LTD.,      2402.25,      2405.00,      2417.40,      2376.05,      2388.90,               3664887437.15,1532477,Y, ,78260,      2614.30,      1757.30
N,EQ,ICICIBANK,ICICI BANK LTD.,       513.55,       515.90,       521.20,       513.60,       520.10,               7499174202.40,14470472,Y, ,135145,       552.20,       268.30
N,EQ,INDUSINDBK,INDUSIND BANK LIMITED,       852.80,       855.00,       871.00,       853.00,       866.95,               4714880019.10,5449095,Y, ,96487,      1585.00,       235.55
N,EQ,INFY,INFOSYS LIMITED,      1236.05,      1238.45,      1248.00,      1236.00,      1240.30,               5715406465.10,4607051,Y, ,123013,      1258.85,       509.25
N,EQ,IOC,INDIAN OIL CORP LTD,        90.25,        91.00,        92.00,        90.90,        91.70,               1207768693.65,13213126,Y, ,41637,       128.20,        71.15
N,EQ,ITC,ITC LTD,       208.60,       209.00,       210.20,       207.85,       209.50,               3292793547.20,15741000,Y, ,113830,       243.90,       134.60
N,EQ,JSWSTEEL,JSW STEEL LIMITED,       366.25,       369.70,       389.00,       368.80,       386.60,               4456122764.00,11720459,Y, ,91371,       389.00,       132.50
N,EQ,KOTAKBANK,KOTAK MAHINDRA BANK LTD,      1960.60,      1963.00,      1996.10,      1962.10,      1988.90,               5438108518.80,2743069,Y, ,98946,      1996.10,      1001.00
N,EQ,LT,LARSEN & TOUBRO LTD.,      1262.20,      1275.00,      1291.00,      1266.50,      1289.40,               4366118062.50,3405825,Y, ,88694,      1383.70,       661.00
N,EQ,M&M,MAHINDRA & MAHINDRA LTD,       710.90,       715.40,       718.80,       707.30,       710.95,               1769327134.30,2484872,Y, ,47547,       764.45,       245.40
N,EQ,MARUTI,MARUTI SUZUKI INDIA LTD.,      7446.05,      7465.00,      7543.00,      7454.00,      7483.00,               3905798161.95,521320,Y, ,52080,      8013.15,      4001.10
N,EQ,NESTLEIND,NESTLE INDIA LIMITED,     18566.35,     18844.00,     18844.00,     18520.00,     18597.35,               1216681690.00,65357,Y, ,13526,     18844.00,     12200.00
N,EQ,NTPC,NTPC LTD,        99.95,       100.85,       101.55,       100.00,       100.45,               1553411120.70,15454893,Y, ,40782,       125.00,        73.20
N,EQ,ONGC,OIL AND NATURAL GAS CORP.,        93.15,        94.00,        95.15,        93.30,        93.80,               1668704158.15,17759262,Y, ,77798,       133.40,        50.00
N,EQ,POWERGRID,POWER GRID CORP. LTD.,       190.00,       190.20,       192.30,       190.00,       191.55,                739737644.85,3869826,Y, ,31715,       211.00,       122.15
N,EQ,RELIANCE,RELIANCE INDUSTRIES LTD,      1994.15,      2006.70,      2018.00,      1995.30,      2003.30,              15948771620.10,7947719,Y, ,214898,      2369.35,       875.65
N,EQ,SBILIFE,SBI LIFE INSURANCE CO LTD,       873.90,       882.90,       904.50,       877.50,       901.65,               3756720009.65,4187861,Y, ,102271,      1020.00,       519.40
N,EQ,SBIN,STATE BANK OF INDIA,       266.85,       268.75,       276.00,       268.00,       275.20,              10037366708.40,36870242,Y, ,203967,       339.85,       149.45
N,EQ,SHREECEM,SHREE CEMENT LIMITED,     23826.75,     24000.00,     24109.95,     23571.05,     23715.55,               1398091240.00,58822,Y, ,16983,     25655.50,     15410.00
N,EQ,SUNPHARMA,SUN PHARMACEUTICAL IND L,       590.45,       599.00,       599.45,       584.55,       586.95,               7259374964.75,12299793,Y, ,121283,       599.45,       312.00
N,EQ,TATAMOTORS,TATA MOTORS LIMITED,       175.95,       179.85,       187.40,       179.00,       186.35,              18073634113.15,98012135,Y, ,356065,       201.70,        63.50
N,EQ,TATASTEEL,TATA STEEL LIMITED,       622.30,       628.25,       635.35,       626.60,       632.65,               6618711447.95,10480517,Y, ,108035,       649.45,       250.85
N,EQ,TCS,TATA CONSULTANCY SERV LT,      2909.35,      2910.00,      2949.70,      2902.00,      2929.40,               6177467465.10,2108994,Y, ,106481,      2949.70,      1506.05
N,EQ,TECHM,TECH MAHINDRA LIMITED,       947.25,       947.25,       956.45,       944.25,       947.10,               1778518741.85,1870669,Y, ,46532,       959.75,       471.40
N,EQ,TITAN,TITAN COMPANY LIMITED,      1495.90,      1503.30,      1547.65,      1496.15,      1543.55,               3810616563.85,2497242,Y, ,76326,      1547.65,       720.90
N,EQ,ULTRACEMCO,ULTRATECH CEMENT LIMITED,      5044.75,      5055.40,      5160.00,      5055.40,      5142.15,               2097314956.20,410405,Y, ,35513,      5259.00,      2910.00
N,EQ,UPL,UPL LIMITED,       449.40,       452.05,       457.50,       451.05,       453.40,               1429445713.80,3146922,Y, ,35620,       614.90,       240.15
N,EQ,WIPRO,WIPRO LTD,       382.20,       383.45,       386.40,       382.00,       382.90,               1815018951.35,4725879,Y, ,52825,       387.60,       159.40
 , , , , , , , , , , ,N, , , , 
 , , ,NIFTY Next 50 Sec, , , , , , , ,N, , , , 
N,EQ,ABBOTINDIA,ABBOTT INDIA LIMITED,     15727.40,     15843.65,     15940.00,     15657.95,     15697.70,                257500634.40,16355,N, ,5182,     18679.75,     12186.55
N,EQ,ACC,ACC LIMITED,      1614.65,      1614.00,      1625.75,      1600.00,      1622.45,               1749273325.50,1084367,N, ,33770,      1785.00,       895.15
N,EQ,ADANIGREEN,ADANI GREEN ENERGY LTD,      1036.20,      1036.20,      1044.85,      1025.65,      1038.00,                439227633.55,425292,N, ,18184,      1220.00,       111.90
N,EQ,ADANITRANS,ADANI TRANSMISSION LTD,       428.10,       430.70,       455.15,       430.10,       433.65,                772515571.40,1752252,N, ,38376,       455.15,       147.50
N,EQ,ALKEM,ALKEM LABORATORIES LTD.,      2916.00,      2948.00,      2958.95,      2886.10,      2916.90,                128458529.35,43945,N, ,5078,      3090.00,      1881.30
N,EQ,AMBUJACEM,AMBUJA CEMENTS LTD,       246.70,       247.00,       247.85,       244.70,       247.20,               1120189636.10,4547753,N, ,35689,       272.00,       136.55
N,EQ,AUROPHARMA,AUROBINDO PHARMA LTD,       909.00,       919.80,       921.00,       904.00,       908.35,               2855703896.20,3136265,N, ,67561,       967.50,       288.85
N,EQ,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,      3073.05,      3110.00,      3125.65,      3080.00,      3092.15,                121638771.45,39148,N, ,4956,      3950.00,      1460.15
N,EQ,BANDHANBNK,BANDHAN BANK LIMITED,       398.15,       402.00,       407.50,       398.65,       406.15,               1891510755.20,4677485,N, ,48269,       526.00,       152.20
N,EQ,BANKBARODA,BANK OF BARODA,        60.85,        61.50,        62.95,        61.25,        62.40,               1702109405.00,27299489,N, ,44727,       104.85,        36.00
N,EQ,BERGEPAINT,BERGER PAINTS (I) LTD,       731.05,       734.70,       743.00,       727.35,       740.90,                621630714.10,846654,N, ,20232,       743.00,       389.35
N,EQ,BIOCON,BIOCON LIMITED.,       481.95,       468.90,       477.50,       463.00,       465.80,               4129197043.75,8802460,N, ,107271,       487.75,       235.55
N,EQ,BOSCHLTD,BOSCH LIMITED,     12686.30,     12808.00,     12890.60,     12750.00,     12840.70,                424382916.90,33109,N, ,6321,     15820.00,      7850.00
N,EQ,CADILAHC,CADILA HEALTHCARE LIMITED,       489.50,       496.45,       499.25,       484.00,       487.70,               3163776939.85,6453108,N, ,70233,       499.25,       202.00
N,EQ,COLPAL,COLGATE PALMOLIVE LTD.,      1568.85,      1572.00,      1587.00,      1560.60,      1583.40,                397899041.55,252972,N, ,11481,      1630.00,      1065.00
N,EQ,CONCOR,CONTAINER CORP OF IND LTD,       392.20,       394.75,       397.50,       391.20,       392.50,                651277636.00,1652125,N, ,22335,       602.20,       263.40
N,EQ,DABUR,DABUR INDIA LTD,       514.55,       514.55,       526.90,       514.00,       525.05,               2893788605.35,5556022,N, ,58634,       535.95,       386.05
N,EQ,DLF,DLF LIMITED,       226.10,       231.00,       239.00,       230.70,       233.20,               6525860739.20,27762006,N, ,152975,       266.55,       114.55
N,EQ,DMART,AVENUE SUPERMARTS LIMITED,      2673.10,      2685.95,      2698.95,      2655.00,      2678.00,                856714316.35,319378,N, ,23440,      2755.00,      1780.00
N,EQ,GICRE,GENERAL INS CORP OF INDIA,       141.05,       141.70,       143.00,       140.60,       141.35,                 54204464.45,381960,N, ,4502,       274.80,        81.50
N,EQ,GODREJCP,GODREJ CONSUMER PRODUCTS,       721.00,       724.70,       730.60,       719.80,       727.25,                795358120.85,1095161,N, ,27643,       772.00,       425.10
N,EQ,HAVELLS,HAVELLS INDIA LIMITED,       895.90,       898.00,       911.55,       893.05,       903.60,               1038262124.05,1149489,N, ,22665,       928.50,       447.05
N,EQ,HDFCAMC,HDFC AMC LIMITED,      2891.45,      2924.00,      2933.95,      2881.05,      2894.80,                657087469.60,226171,N, ,29172,      3446.60,      1962.00
N,EQ,HINDPETRO,HINDUSTAN PETROLEUM CORP,       213.65,       214.40,       216.50,       213.75,       215.20,                725515659.25,3373582,N, ,30069,       270.65,       150.00
N,EQ,HINDZINC,HINDUSTAN ZINC LIMITED,       241.65,       244.50,       246.00,       240.20,       241.80,                 84597016.50,348562,N, ,9727,       258.95,       116.05
N,EQ,ICICIGI,ICICI LOMBARD GIC LIMITED,      1484.05,      1496.80,      1516.00,      1491.00,      1497.65,                942151626.35,626624,N, ,33263,      1530.00,       805.00
N,EQ,ICICIPRULI,ICICI PRU LIFE INS CO LTD,       496.15,       499.80,       504.50,       491.25,       500.95,                589438559.60,1180403,N, ,20825,       533.90,       226.10
N,EQ,IGL,INDRAPRASTHA GAS LTD,       489.15,       491.35,       493.65,       486.00,       490.05,                549631854.60,1123431,N, ,21643,       534.20,       284.05
N,EQ,INDIGO,INTERGLOBE AVIATION LTD,      1643.80,      1655.00,      1714.35,      1655.00,      1687.90,               3798423742.65,2239393,N, ,74508,      1787.00,       771.30
N,EQ,LTI,L&T INFOTECH LIMITED,      3625.60,      3640.00,      3673.90,      3581.10,      3640.75,                601074446.10,165151,N, ,20851,      3698.50,      1210.00
N,EQ,LUPIN,LUPIN LIMITED,       976.20,       990.00,       990.00,       975.20,       983.75,               2467268228.75,2513101,N, ,42682,      1122.30,       504.75
N,EQ,MARICO,MARICO LIMITED,       401.30,       404.40,       408.15,       402.10,       406.80,                395860346.85,976824,N, ,15157,       420.80,       234.00
N,EQ,MCDOWELL-N,UNITED SPIRITS LIMITED,       569.35,       571.00,       580.80,       570.50,       579.85,                739463713.70,1281903,N, ,32470,       742.70,       442.65
N,EQ,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LT,       154.05,       155.90,       161.00,       155.10,       160.65,               2034019649.95,12755980,N, ,76305,       162.50,        48.65
N,EQ,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,      1187.95,      1199.00,      1223.00,      1188.95,      1218.10,               1490167125.55,1235405,N, ,30856,      1405.75,       476.80
N,EQ,NAUKRI,INFO EDGE (I) LTD,      4623.35,      4650.00,      4684.80,      4617.45,      4629.35,               1187858559.05,255459,N, ,14409,      4739.90,      1581.10
N,EQ,NMDC,NMDC LTD.,       113.35,       114.20,       117.00,       113.40,       115.95,                652249302.40,5638283,N, ,18200,       139.70,        61.55
N,EQ,OFSS,ORACLE FIN SERV SOFT LTD.,      3220.00,      3230.00,      3245.00,      3160.45,      3181.90,                420898936.00,131011,N, ,16248,      3400.00,      1506.00
N,EQ,PEL,PIRAMAL ENTERPRISES LTD,      1406.60,      1415.00,      1478.75,      1410.15,      1445.60,               3282412929.05,2254204,N, ,69672,      1727.95,       606.85
N,EQ,PETRONET,PETRONET LNG LIMITED,       246.10,       248.60,       252.15,       247.20,       251.15,                546232337.05,2183456,N, ,18570,       280.75,       170.40
N,EQ,PFC,POWER FIN CORP LTD.,       114.15,       115.00,       117.65,       114.45,       116.85,                450643572.10,3865782,N, ,15666,       133.40,        74.15
N,EQ,PGHH,P&G HYGIENE & HEALTH CARE,     11086.95,     11250.95,     11900.00,     10743.35,     10969.90,                987734234.85,86747,N, ,20551,     12388.80,      8400.00
N,EQ,PIDILITIND,PIDILITE INDUSTRIES LTD,      1731.85,      1740.00,      1769.00,      1728.05,      1757.35,               1378252881.20,785307,N, ,34134,      1778.00,      1185.55
N,EQ,PNB,PUNJAB NATIONAL BANK,        31.45,        31.85,        32.90,        31.50,        32.40,               4711103889.60,145990073,N, ,142730,        67.00,        26.30
N,EQ,SBICARD,SBI CARDS & PAY SER LTD,       835.20,       840.00,       844.20,       837.30,       840.00,                394624417.90,469675,N, ,15240,       918.75,       495.00
N,EQ,SIEMENS,SIEMENS LTD,      1550.75,      1552.50,      1578.00,      1540.20,      1572.95,                714500158.40,456813,N, ,24333,      1639.00,       947.90
N,EQ,TATACONSUM,TATA CONSUMER PRODUCT LTD,       601.00,       607.70,       611.95,       599.20,       602.45,               1422475482.20,2351027,N, ,42471,       616.10,       213.70
N,EQ,TORNTPHARM,TORRENT PHARMACEUTICALS L,      2785.35,      2798.85,      2856.55,      2777.95,      2795.20,                958739237.35,339863,N, ,21658,      3031.20,      1583.25
N,EQ,UBL,UNITED BREWERIES LTD,      1126.40,      1132.35,      1168.80,      1129.10,      1163.80,                940775522.90,817294,N, ,23079,      1356.00,       749.50
 ,EQ, , , , , , , , , , , , , , 
 ,EQ, ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,EQ,20MICRONS,20 MICRONS LTD,        37.80,        38.60,        40.85,        38.60,        40.00,                 12523690.45,314076,N, ,2265,        43.80,        19.00
N,EQ,21STCENMGM,21ST CENTURY MGMT SERVICE,        10.05,         9.85,        10.25,         9.85,        10.05,                     7928.35,778,N, ,15,        17.25,         9.45
N,EQ,3IINFOTECH,3I INFOTECH LTD.,         5.40,         5.65,         5.65,         5.50,         5.65,                547014466.90,96944538,N, ,20749,         5.65,         1.15
N,EQ,3MINDIA,3M INDIA LIMITED,     21153.20,     21265.00,     21786.25,     21150.05,     21356.30,                 55835780.10,2601,N, ,1364,     25200.00,     15700.00
N,EQ,3PLAND,3P LAND HOLDINGS LIMITED,         9.75,        10.05,        10.20,         9.75,        10.10,                    42827.15,4374,N, ,19,        13.55,         3.40
N,EQ,5PAISA,5PAISA CAPITAL LIMITED,       296.45,       309.80,       311.95,       299.25,       309.65,                  4809490.05,15587,N, ,978,       465.00,        90.00
N,EQ,A2ZINFRA,A2Z INFRA ENGINEERING LTD,         4.70,         4.70,         4.95,         4.70,         4.85,                  2294336.45,474296,N, ,478,         8.50,         2.90
N,SM,AAATECH,AAA TECHNOLOGIES LIMITED,        43.00,        42.25,        42.90,        42.20,        42.90,                   508800.00,12000,N, ,4,        48.00,        42.20
N,EQ,AAKASH,AAKASH EXPLORATION SER L,        66.75,        69.25,        69.50,        66.65,        67.90,                  2827224.35,41734,N, ,1174,        69.50,        48.35
N,EQ,AARON,AARON INDUSTRIES LIMITED,        49.20,        49.80,        51.65,        49.75,        51.55,                   629195.50,12232,N, ,79,        67.95,        28.00
N,EQ,AARTIDRUGS,AARTI DRUGS LTD.,       705.45,       713.00,       713.00,       702.50,       704.50,                227644519.55,321691,N, ,16982,      3719.00,       421.00
N,EQ,AARTIIND,AARTI INDUSTRIES LTD,      1205.30,      1210.00,      1220.00,      1200.00,      1212.20,                293602686.75,242486,N, ,12089,      1287.00,       668.00
N,EQ,AARTISURF,AARTI SURFACTANTS LIMITED,      1049.50,      1059.00,      1067.35,      1023.00,      1044.70,                 22553936.00,21422,N, ,2280,      1209.60,       841.25
